Make,Model,Trim,Year,Fuel type,Body type,Color,City,Transmission,Contact,Price(EUR),Mileage(km),kW,Emission standard,Country
Jaguar,F-Type,2.0 P300,2020,Petrol,Convertible,Black,Rain,Automatic,https://www.instamotion.com/auto/K5D5-6ESS-5AJL,44600,60842,221.0,6,Germany
Jaguar,F-Type,3.0 V6,2020,Petrol,Convertible,Gray,Rüsselsheim,Automatic,https://www.12gebrauchtwagen.de/c/4/1382661451?num_on_page=2&page=14&title=Jaguar+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,53950,27000,284.0,6,Germany
Jaguar,F-Type,3.0 V6,2020,Petrol,Convertible,Gray,Rüsselsheim,Automatic,https://www.12gebrauchtwagen.de/c/4/1382928596?num_on_page=1&page=14&title=Jaguar+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,53950,19000,284.0,6,Germany
Jaguar,F-Type,3.0 V6,2020,Petrol,Convertible,Gray,Rüsselsheim,Automatic,https://www.12gebrauchtwagen.de/c/4/1382670399?num_on_page=3&page=14&premium=false&title=Jaguar+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,56950,16000,284.0,6,Germany
Jaguar,F-Type,3.0 V6,2020,Petrol,Convertible,Gray,Rüsselsheim,Automatic,https://www.12gebrauchtwagen.de/c/4/1382852564?num_on_page=4&page=14&title=Jaguar+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,57950,11000,284.0,6,Germany
Audi,A1,1.0,2018,Petrol,Mini,Blue,Viernheim,Manual,https://www.12gebrauchtwagen.de/c/4/1424842928?num_on_page=2&page=56&title=Audi+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,22870,39700,85.0,6,Germany
Kia,Soul,1.6,2009,Petrol,Mpv,Green,Schorndorf,Manual,https://www.12gebrauchtwagen.de/c/4/1420910449?num_on_page=1&page=1&title=Kia+Soul+Gebrauchtwagen+in+Pforzheim+kaufen+auf+12Gebrauchtwagen.de,4500,137400,93.0,5,Germany
Ford,Focus,1.0 EcoBoost,2020,Petrol,Wagon,Silver,Krefeld,Automatic,https://www.12gebrauchtwagen.de/c/4/1395886696?num_on_page=2&page=98&premium=false&title=Ford+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,18500,43593,93.0,6,Germany
Ford,Focus,1.5 EcoBoost,2020,Petrol,Sedan,Black,Ulm,Automatic,https://auto24.de/anzeige/ford-focus-1-5-ecoboost-vignale-3721342.html,22780,31625,111.0,6,Germany
Mercedes Benz,E-Class,53 AMG,2021,Petrol,Convertible,White,Rain,Automatic,https://www.instamotion.com/auto/IPYU-FHO7-GY43,79480,39757,320.0,6,Germany
Volkswagen,Tiguan,2.0,2017,Petrol,Crossover,White,Mönchengladbach,Automatic,https://www.12gebrauchtwagen.de/c/4/1417353396?num_on_page=3&page=93&title=VW+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,24990,93000,162.0,6,Germany
Citroen,C3 Aircross,1.2,2018,Petrol,Suv,Black,Malchow,Automatic,https://www.12gebrauchtwagen.de/c/4/1260711795?num_on_page=2&page=24&title=Citro%C3%ABn+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,15990,66500,81.0,6,Germany
Bmw,X5,M50d,2020,Diesel,Suv,Black,Rain,Automatic,https://www.instamotion.com/auto/6DNX-SCR6-VKFT,69150,86169,294.0,6,Germany
Volvo,Xc40,1.5,2023,Hybrid,Crossover,Black,Aachen,Automatic,https://marktplatz.auto-motor-und-sport.de/volvo-xc40-5-122810298/?brand=80&series=XC40&isKlassiker=false,48290,13328,194.0,6,Germany
Seat,Leon,1.5 tsi,2022,Petrol,Hatchback,Gray,Rain,Manual,https://www.instamotion.com/auto/8QZF3XFJNHZZCLZUXXC11C0PCXNC99CPQFN1HZQH97H47CY1A00C6WFX6U9MH33C04,28200,1472,110.0,6,Germany
