Make,Model,Trim,Year,Fuel type,Body type,Color,City,Transmission,Contact,Emission standard,Price(EUR),Mileage(km),kW,Country
Toyota,Verso,1.6,2014,Petrol,Mpv,Brown,Vinderup,Manual,https://seek4cars.net/biler-til-salg/toyota/verso/10705d46-37aa-49ea-a078-e1ea6ea707d4,6,12880,190500,82.0,Denmark
Toyota,Aygo,1.0,2015,Petrol,Mini,Red,Aalborg,Manual,https://www.bilbasen.dk/brugt/bil/toyota/aygo/10-vvt-i-x-cite-5d/6090188,6,11647,68000,51.0,Denmark
Volkswagen,Up!,1.0,2017,Petrol,Mini,White,Odense,Automatic,https://www.bilbasen.dk/brugt/bil/vw/up/10-mpi-60-move-up-asg-bmt-5d/6094573,6,16070,139000,44.0,Denmark
Peugeot,3008,1.2 puretech,2020,Petrol,Crossover,Black,Holbæk,Manual,https://www.bilbasen.dk/brugt/bil/peugeot/3008/12-puretech-130-allure-5d/6004027,6,24112,89990,96.0,Denmark
Bmw,X1,sDrive18d,2013,Diesel,Suv,Brown,Bramming,Automatic,https://www.bilbasen.dk/brugt/bil/bmw/x1/20-sdrive18d-aut-5d/6078799,5,18067,189000,106.0,Denmark
Volkswagen,Beetle,1.2 TSI,2016,Petrol,Convertible,White,Silkeborg,Manual,https://www.bilbasen.dk/brugt/bil/vw/the-beetle/12-tsi-105-design-cabriolet-2d/6089576,6,24125,129000,78.0,Denmark
Citroen,C3 Aircross,1.2,2021,Petrol,Suv,Black,Brovst,Automatic,https://seek4cars.net/biler-til-salg/citroen/c3/aircross-1-2-puretech-shine-sport-eat6-130hk-5d-6g-aut/f3cea6f7-c486-4125-9f64-12a9aff5b6b4,6,32154,9500,96.0,Denmark
Nissan,Leaf,Visia,2012,Electric,Hatchback,White,Odense,Automatic,https://www.bilbasen.dk/brugt/bil/nissan/leaf/24-visia-5d/6086986,5,9248,43000,81.0,Denmark
Dacia,Lodgy Stepway,1.5 dCi,2018,Diesel,Mpv,White,Brøndby,Manual,https://www.bilbasen.dk/brugt/bil/dacia/lodgy-stepway/15-dci-90-7prs-5d/6097516,6,18080,45000,67.0,Denmark
Peugeot,2008,1.2 vti,2015,Petrol,Crossover,Black,Bagsværd,Automatic,https://www.bilbasen.dk/brugt/bil/peugeot/2008/12-e-vti-82-city-style-esg-5d/6092455,6,12061,146000,61.0,Denmark
Dacia,Lodgy,1.5 dCi,2018,Diesel,Mpv,White,Bramming,Manual,https://www.bilbasen.dk/brugt/bil/dacia/lodgy/15-dci-90-family-edition-7prs-5d/6111574,6,16056,138000,67.0,Denmark
Jeep,Renegade,1.6 Limited,2020,Diesel,Crossover,White,Hillerød,Automatic,https://www.bilbasen.dk/brugt/bil/jeep/renegade/16-mjt-120-limited-dct-5d/6047097,6,24098,120000,89.0,Denmark
Peugeot,2008,1.6 BlueHDI,2017,Diesel,Crossover,Black,Holsted,Manual,https://www.bilbasen.dk/brugt/bil/peugeot/2008/16-bluehdi-100-desire-sky-5d/6107118,6,12451,174000,74.0,Denmark
Hyundai,Ioniq,1.6,2021,Hybrid,Sedan,White,Viby,Automatic,https://www.bilbasen.dk/brugt/bil/hyundai/ioniq/ev-trend-5d/6107836,6,21418,22000,101.0,Denmark
Volkswagen,Tiguan,2.0 TDI 4Motion,2016,Diesel,Crossover,White,Aarup,Automatic,https://seek4cars.net/biler-til-salg/vw/tiguan/2-0-tdi-scr-r-line-4motion-dsg-190hk-5d-7g-aut/a535d6a8-1d4b-4681-b234-86bd8b84f77a,6,29473,124000,141.0,Denmark
Fiat,500c,1.0,2017,Petrol,Convertible,White,Kolding,Manual,https://www.bilbasen.dk/brugt/bil/fiat/500c/09-twinair-80-lusso-2d/6109707,6,14287,65000,59.0,Denmark
Nissan,Qashqai,1.2,2018,Petrol,Crossover,NA,Hadsund,Manual,https://www.bilbasen.dk/brugt/bil/nissan/qashqai/12-dig-t-115-tekna-5d/6103623,6,22758,105000,85.0,Denmark
Mini,Cooper,1.6 S,2017,Petrol,Convertible,Black,Varde,Automatic,https://www.guloggratis.dk/annonce/a5b67f21-e34b-4d23-aab9-a61db71f5e8b,6,44887,48000,143.0,Denmark
Toyota,Auris,1.6 VVT-i,2013,Petrol,Hatchback,Gray,Aarup,Manual,https://www.bilbasen.dk/brugt/bil/toyota/auris/16-t2-5d/6025183,5,16070,91000,98.0,Denmark
Opel,Crossland X,1.2 Turbo,2017,Petrol,Suv,Silver,Aarup,Manual,https://www.bilbasen.dk/brugt/bil/opel/crossland-x/12-t-110-innovation-5d/6020588,6,18080,51000,82.0,Denmark
Toyota,Verso,2.0,2016,Diesel,Mpv,Gray,Vodskov,Manual,https://www.guloggratis.dk/annonce/f9eb22d7-b682-459e-ac38-40ed173a9e31,6,12987,211000,83.0,Denmark
Peugeot,2008,1.2 vti,2021,Petrol,Crossover,White,Vodskov,Manual,https://www.autouncle.dk/en/d/4726187-used-peugeot-2008-1-2-puretech-allure-grand-130hk-5d,6,18750,117300,96.0,Denmark
Ford,S-Max,2.0 TDCi,2014,Diesel,Mpv,White,Ringkøbing,Automatic,https://www.autouncle.dk/en/d/4722047-used-ford-s-max-tdci-163-titanium-aut-7prs,6,16713,173000,121.0,Denmark
Citroen,C4 Cactus,1.6,2018,Diesel,Hatchback,White,Vodskov,Manual,https://www.guloggratis.dk/annonce/ce03d43f-415e-4dd2-9de1-381e661d7b2f,6,14730,110000,74.0,Denmark
