Make,Model,Trim,Year,Fuel type,Body type,Color,City,Transmission,Contact,Emission standard,Price(EUR),Mileage(km),kW,Country
Jeep,Compass,1.6 multijet,2020,Diesel,Crossover,Gray,Roma,Automatic,https://www.trova-automobile.it/auto/annuncio/jeep-compass-16-multijet-120cv-limited-2wd-navicarplayled-diesel/1/20443279,6,24900,72000,89.0,Italy
Jeep,Compass,1.6 multijet,2020,Diesel,Crossover,Blue,Civitavecchia,Automatic,https://www.trova-automobile.it/auto/annuncio/jeep-compass-20-mjet-140cv-limited-4x4navipelle-totsed-elet-diesel/1/20540340,6,21790,57000,104.0,Italy
Jeep,Compass,1.6 multijet,2020,Diesel,Crossover,Silver,Marcianise,Manual,https://www.trova-automobile.it/auto/annuncio/jeep-compass-16-multijet-ii-2wd-limited-diesel/1/20514146,6,21400,43597,89.0,Italy
Peugeot,5008,1.5 bluehdi,2019,Diesel,Mpv,White,Este,Automatic,https://www.trova-automobile.it/auto/annuncio/peugeot-5008-bluehdi-130-ss-eat8-business-diesel/1/20326176,6,18490,127778,96.0,Italy
Chevrolet,Trax,1.4 LTZ,2014,Diesel,Crossover,Black,Ossona,Automatic,https://www.trova-automobile.it/auto/annuncio/chevrolet-trax-17d-fwd-aut-ltz-diesel/1/20408553,6,8900,137000,97.0,Italy
Peugeot,2008,1.2 puretech,2022,Petrol,Crossover,Gray,Malnate,Manual,https://www.trova-automobile.it/auto/annuncio/peugeot-2008-puretech-130-ss-gt-benzina/1/20496180,6,23900,33589,97.0,Italy
Jeep,Compass,1.6 multijet,2018,Diesel,Crossover,Gray,Follonica,Automatic,https://www.trova-automobile.it/auto/annuncio/jeep-compass-20-mjt-4wd-aut-limited-diesel/1/20394555,6,15500,186700,104.0,Italy
Volkswagen,Polo,2.0,2019,Petrol,Hatchback,Black,Savona,Automatic,https://www.trova-automobile.it/auto/annuncio/volkswagen-polo-gti-20-tsi-dsg-gti-tetto-alcantara-beats-18-benzina/1/20537530,6,24990,48632,149.0,Italy
Land Rover,Evoque,2.0,2021,Diesel,Suv,Black,Roma,Automatic,https://www.trova-automobile.it/auto/annuncio/land-rover-range-rover-evoque-20d-i4-204cv-mhev-awd-auto-nolita-edition-elettricadiesel/1/20413170,6,49500,22000,152.0,Italy
Porsche,911,3.6 4S,2003,Petrol,Coupe,Black,Roma,Manual,https://www.trova-automobile.it/auto/annuncio/porsche-911-carrera-4s-36-320-cv-coupe-book-service-benzina/1/20513141,3,59500,92000,238.0,Italy
Jeep,Compass,1.6 multijet,2019,Diesel,Crossover,Blue,Somma Vesuviana,Manual,https://www.trova-automobile.it/auto/annuncio/jeep-compass-16-multijet-ii-2wd-limited-t-panoramico-da2190-diesel/1/20513615,6,22500,121802,89.0,Italy
Jeep,Compass,1.6 multijet,2019,Diesel,Crossover,White,San Severino Marche,Automatic,https://www.trova-automobile.it/auto/annuncio/jeep-compass-20-mjt-140-cv-4wd-limited-full-tetto-4x4-xeno-diesel/1/20252311,6,22900,118000,104.0,Italy
Volvo,Xc90,3.2 AWD,2022,Diesel,Suv,White,Modena,Automatic,https://www.trova-automobile.it/auto/annuncio/volvo-xc90-b5-d-awd-auto-7-posti-ultimate-dark-elettricadiesel/1/20525696,6,56419,73078,173.0,Italy
