Price,Make,Model,Trim,Mi,Year,Fuel type,Body type,Color,City,Power,Transmission,Contact
"85,726 EUR (92,700 USD)",Renault,Espace,1.6,"83,560 km",2017,Diesel,Mpv,Bronse,Otmuchów,117 kW (159 HP),Automatic,https://automotodeal.pl/v-2015-/renault-espace-initiale-paris-bosse-4control-acc-szyberdach-blis-dvd-skora-masaz-7-os.html
"135,848 EUR (146,900 USD)",Bmw,5 Series Gt,,"93,874 km",2019,Diesel,Sedan,Black,Gdańsk,139 kW (189 HP),Automatic,https://automotodeal.pl/bmw/bmw-3gt-vat-23procent-pl-salon-xdrive-m-pakiet-led-skory-kamera-aktywny-tem.html
"53,544 EUR (57,900 USD)",Hyundai,Ix35,1.6 GDi,"55,700 km",2014,Petrol,Crossover,White,Koło,99 kW (135 HP),Automatic,https://automotodeal.pl/ix35/hyundai-ix35-hyundai-ix35---16---135-km---benzyna---bogata-wersja---navi---led---k.html
"83,136 EUR (89,900 USD)",Mitsubishi,L200,2.4,"73,000 km",2017,Diesel,Pickup,White,Koło,113 kW (154 HP),Manual,https://automotodeal.pl/l200/mitsubishi-l200-mitsubishi-l200---24---154-km---naped-4x4---podwojna-kabina---tempoma.html
"42,446 EUR (45,900 USD)",Ford,Grand C-Max,2.0,"126,500 km",2015,Diesel,Mpv,Gray,Nowy Sącz,110 kW (150 HP),Automatic,https://automotodeal.pl/grand-c-max/ford-grand-c-max-salonowy-lift-20tdci-150km-titanium-automat.html
"60,017 EUR (64,900 USD)",Renault,Talisman,1.6,"153,402 km",2017,Diesel,Sedan,Silver,Gdańsk,117 kW (159 HP),Automatic,https://automotodeal.pl/talisman/renault-talisman-psalon-asyst-pasa-vat23procent-led-navi-kamera-cz-park-360-klima.html
"18,402 EUR (19,900 USD)",Audi,A4,2.0,"191,275 km",2006,Diesel,Wagon,Black,Częstochowa,102 kW (139 HP),Automatic,https://automotodeal.pl/b7-2004-2007/audi-a4-xenon-skora-nowy-rozrzad-stan-bdobry-bezwypadkowy-z-niemiec-oplacony.html
"70,929 EUR (76,700 USD)",Renault,Talisman,1.6,"132,270 km",2018,Diesel,Sedan,White,Otmuchów,117 kW (159 HP),Automatic,https://automotodeal.pl/talisman/renault-talisman-initiale-paris-bosse-4control-kamera-skora-acc-blis-wentylacja-full-op.html
"56,318 EUR (60,900 USD)",Citroen,Ds5,1.6 THP,"75,800 km",2016,Petrol,Hatchback,Blue,Nowy Sącz,121 kW (165 HP),Automatic,https://automotodeal.pl/ds5/citroen-ds5-salonowy-16thp-automatic-full-opcja.html
"9,246 EUR (9,999 USD)",Citroen,C3,1.4,"165,000 km",2007,Diesel,Hatchback,Black,Lublin,51 kW (69 HP),Automatic,https://automotodeal.pl/i-2002-2009/citroen-c3-sprzedam-ladnego-c-3-wersexclusive-automat.html
"28,911 EUR (124,900 PLN)",Volkswagen,Passat,2.0,"111,673 km",2019,Diesel,Wagon,Gray,Kraków,,,https://autopunkt.pl/samochod/krakow/kombi/volkswagen/passat/id/104964
"18,402 EUR (19,900 USD)",Honda,Civic,2.2 cdti,"183,000 km",2010,Diesel,Hatchback,Silver,Błonie,102 kW (139 HP),Automatic,https://automotodeal.pl/viii-2006-2011/honda-civic-22-140km-klimatronic-2010rok.html
"40,597 EUR (43,900 USD)",Kia,Sportage,1.7 CRDi,"160,000 km",2012,Diesel,Crossover,Black,Częstochowa,85 kW (116 HP),Manual,https://automotodeal.pl/sportage/kia-sportage-17d-navi-xenon-skora-panorama-ledy-alu-1wlascici-vip-gwarancja-15mcy.html
"99,782 EUR (107,900 USD)",Mazda,Cx-5,2.2 D,"43,155 km",2018,Diesel,Crossover,Red,Wejherowo,128 kW (174 HP),Automatic,https://automotodeal.pl/cx-5/mazda-cx-5-22d-4x4-skypassion--serwisowany--salonpl-oddealera.html
"29,374 EUR (126,900 PLN)",Kia,Sportage,1.6 T-GDi,150 km,2023,Petrol,Crossover,Gray,Marki,111 kW (151 HP),Manual,https://www.gezet.pl/oferty/samochody/kia-sportage-1-6-t-gdi-150km-6mt-fwd-wersja-m-smart-52040
"28,911 EUR (124,900 PLN)",Kia,Sportage,1.6 T-GDi,150 km,2023,Petrol,Crossover,Gray,Marki,111 kW (151 HP),Manual,https://www.gezet.pl/oferty/samochody/kia-sportage-1-6-t-gdi-150km-6mt-fwd-wersja-m-smart-53357
"27,777 EUR (120,000 PLN)",Kia,Sportage,1.6 T-GDi,150 km,2023,Petrol,Crossover,Gray,Marki,111 kW (151 HP),Manual,https://www.gezet.pl/oferty/samochody/kia-sportage-1-6-t-gdi-150km-6mt-fwd-wersja-m-smart-53162
"51,324 EUR (55,500 USD)",Audi,A6,2.0 TDI,"258,000 km",2013,Diesel,Wagon,Black,Koło,130 kW (177 HP),Automatic,https://automotodeal.pl/c7-2011-/audi-a6-20tdi-177km-skory-navi-xenon-pdc-bezwypadkowy-serwisowany.html
"35,881 EUR (38,800 USD)",Volkswagen,Tiguan,1.4 TSI,"121,355 km",2010,Petrol,Crossover,White,Częstochowa,110 kW (150 HP),Manual,https://automotodeal.pl/i-2007-2016/volkswagen-tiguan-stan-idealny-skora-navi-100procentbezwypadkowy-serwisowany-zniemiec-oplacony.html
"15,721 EUR (17,000 USD)",Ford,Galaxy,2.0,"289,000 km",2007,Diesel,Mpv,Red,Świdnica,95 kW (129 HP),Automatic,https://automotodeal.pl/mk2-2006-2015/ford-galaxy-rezerwacja-klimanavialuczujnikixenonygwarancja--zamiana.html
"79,437 EUR (85,900 USD)",Mercedes Benz,Cls-Class,350 CDI,"151,465 km",2012,Diesel,Sedan,Black,Grójec,194 kW (264 HP),Automatic,https://automotodeal.pl/osobowe/mercedes-cls-350-wkrotce-w-sprzedazy-bruttomercedes-benz-cls-350-cdi-4-matic-blueeff.html
"11,929 EUR (12,900 USD)",Opel,Astra,1.6,"203,000 km",2009,Petrol,Hatchback,Silver,Mogilno,85 kW (116 HP),Automatic,https://automotodeal.pl/astra/opel-astra-lift--bezwypadkowa--serwis--oryginal-z-niemiec.html
"110,879 EUR (119,900 USD)",Audi,A6,2.0 TDI,"94,141 km",2017,Diesel,Sedan,Black,Gdańsk,139 kW (189 HP),Automatic,https://automotodeal.pl/c7-2011-/audi-a6-vat23procent-pl-salon-alcantara-automat-podgrzewane--full-led--kamera.html
"117,436 EUR (126,990 USD)",Dodge,Challenger,5.7,"201,432 km",2016,Petrol,Coupe,Black,Słupsk,279 kW (379 HP),Automatic,https://automotodeal.pl/challenger/dodge-challenger-57-hemi-380-km-skora-bluetooth-kamera-cofania-alufelgi-led-lpg.html
"26,725 EUR (28,900 USD)",Nissan,Qashqai,1.6,"198,526 km",2009,Petrol,Crossover,Black,Chmielnik,83 kW (113 HP),Manual,https://automotodeal.pl/qashqai+2/nissan-qashqai2-16-benzynka-114km--climatronic--parktronic--panorama--7-osobowy.html
"62,875 EUR (67,990 USD)",Mercedes Benz,Gl-Class,450,"191,169 km",2010,Petrol,Suv,White,Słupsk,249 kW (339 HP),Automatic,https://automotodeal.pl/osobowe/mercedes-gl-450-47-v8-benzyna-340-km-4x4-skora-kamera-cofania-pneumatyka-alutel.html
"20,807 EUR (22,500 USD)",Renault,Laguna,2.0,"188,442 km",2010,Petrol,Wagon,White,Świebodzin,102 kW (139 HP),Automatic,https://automotodeal.pl/laguna/renault-laguna-20-140km-klimatronic-pdc-ks-serwisowa.html
"7,305 EUR (7,900 USD)",Renault,Grand Scenic,2.0,"196,481 km",2004,Petrol,Mpv,Blue,Sierpc,99 kW (135 HP),Manual,https://automotodeal.pl/grand-scenic/renault-grand-scenic-20b--klima-7-osob-stan-bdobry-przygotowany-do-rejestracji-oplacony.html
"62,606 EUR (67,700 USD)",Citroen,C4 Grand Picasso,2.0,"156,027 km",2018,Diesel,Mpv,Gray,Otmuchów,110 kW (150 HP),Automatic,https://automotodeal.pl/ii-2013-/citroen-c4-grand-picasso-full-opcja-nawi-sam-parkuje-pelna-skora-panorama-kamera-grzane-fotele.html
"43,454 EUR (46,990 USD)",Ford,C-Max,1.6,"54,000 km",2014,Petrol,Mpv,Gray,Mysłowice,91 kW (124 HP),Manual,https://automotodeal.pl/c-max/ford-c-max-salonpl1wlklimatronikespgrzfottempalupdcbtchromgwarvgs-.html
"31,257 EUR (33,800 USD)",Renault,Koleos,2.0 dCi,"161,358 km",2011,Diesel,Suv,Black,Częstochowa,110 kW (150 HP),Automatic,https://automotodeal.pl/koleos/renault-koleos-20d-4x4-xenon-skora-navi-webasto-100procentbezwypadkowy-z-niemiec-oplacony.html
"41,522 EUR (44,900 USD)",Kia,Sorento,2.0,"162,000 km",2011,Diesel,Suv,Bronse,Częstochowa,110 kW (150 HP),Manual,https://automotodeal.pl/ii-2009-2015/kia-sorento-20d-skora-navi-alu-panorama-7-miejsc-vip-gwarancja.html
"21,803 EUR (23,577 USD)",Volkswagen,Passat,1.6,"301,232 km",2012,Diesel,Wagon,White,Głogówek,77 kW (105 HP),Automatic,https://automotodeal.pl/b7-2010-2014/volkswagen-passat-nr-132-f-vat-23procent-16-tdi-klima-alu-tempomat-ks-serwis-2012-r.html
"20,335 EUR (21,990 USD)",Citroen,C5,2.0,"193,000 km",2010,Diesel,Sedan,Black,Mysłowice,119 kW (162 HP),Manual,https://automotodeal.pl/iii-2008-/citroen-c5-122010hydroactivalupdcespkameratempkompasysparkgwar-vgs-.html
"6,380 EUR (6,900 USD)",Opel,Astra,1.8,"227,000 km",2000,Petrol,Wagon,Silver,Częstochowa,91 kW (124 HP),Manual,https://automotodeal.pl/astra/opel-astra-18-16v-opc-line-skora-szyber-klima-alu-125ps-z-niemiec.html
"47,070 EUR (50,900 USD)",Volvo,V60,2.4,"260,000 km",2012,Diesel,Wagon,Blue,Nowy Sącz,158 kW (215 HP),Automatic,https://automotodeal.pl/v60/volvo-v60-full-wersja-radar-tempomat-aktywny-bezwypadkowy-4x4-awd-summum.html
"84,141 EUR (90,986 USD)",Infiniti,Q50,2.0,"83,968 km",2018,Petrol,Sedan,Black,Grójec,155 kW (211 HP),Automatic,https://automotodeal.pl/osobowe/infiniti-q50-bruttoinfiniti-q50-17-20-20t-sport-tech-aut.html
"23,124 EUR (99,900 PLN)",Renault,Koleos,2.0 dCi,"117,398 km",2019,Diesel,Suv,Purple,Chorzów,,Automatic,https://autopunkt.pl/samochod/chorzow/suv/renault/koleos/id/104945
"20,807 EUR (22,500 USD)",Lancia,Delta,1.9,"148,277 km",2009,Diesel,Hatchback,Red,Częstochowa,139 kW (189 HP),Automatic,https://automotodeal.pl/delta/lancia-delta-19d-100procentbezwypadkowy-stan-idealny-serwisowany-z-niemiec-oplacony-1wl.html
"36,066 EUR (39,000 USD)",Hyundai,Ix35,2.0,"172,000 km",2010,Petrol,Crossover,Black,Zgierz,119 kW (162 HP),Automatic,https://automotodeal.pl/ix35/hyundai-ix35-20-16v-bogate-wyposazenie-gwarancja.html
"137,605 EUR (148,800 USD)",Volvo,Xc60,2.0,"142,263 km",2019,Diesel,Crossover,Black,Otmuchów,139 kW (189 HP),Automatic,https://automotodeal.pl/xc-60/volvo-xc-60-inscription-nawi-panorama-ful-led-skora-grzane-fotele-alusy-19-zamiana.html
"23,951 EUR (25,900 USD)",Peugeot,3008,1.6,"177,214 km",2011,Petrol,Crossover,Silver,Chmielnik,114 kW (155 HP),Manual,https://automotodeal.pl/3008/peugeot-3008-16t-156km--benzynka--navi--climatronic--parktronic--super-stan-.html
"56,595 EUR (61,200 USD)",Jeep,Renegade,1.4,"105,300 km",2017,Petrol,Crossover,Red,Grójec,124 kW (169 HP),Automatic,https://automotodeal.pl/renegade/jeep-renegade-oferta-do-1910-brutto-jeep-renegade-14-multiair-limited-4wd-sands.html
"46,237 EUR (49,999 USD)",Ford,S-Max,2.0,"130,898 km",2012,Petrol,Mpv,White,Kościerzyna,176 kW (239 HP),Automatic,https://automotodeal.pl/i-2006-2015/ford-s-max-20-benz-240km-navi-xenon-ledy-panorama-dach-super-stan-oplacony.html
"49,012 EUR (53,000 USD)",Chrysler,200,2.4,"118,000 km",2015,Petrol,Sedan,Gray,Gdynia,128 kW (174 HP),Automatic,https://automotodeal.pl/chrysler/chrysler-200-24i-navi-skora---bardzo-zadbany--gwarancja-raty-zamiana.html
"154,898 EUR (167,500 USD)",Audi,A7,3.0,"229,000 km",2015,Diesel,Sedan,Bronse,Kraków,235 kW (320 HP),Automatic,https://automotodeal.pl/a7/audi-a7-320-km-bezwypadkowa-salon-pl-i-wlasciciel-akt-tempomat-masaze-tv.html
"63,994 EUR (69,200 USD)",Toyota,Corolla,1.8,"23,844 km",2020,LPG,Wagon,White,Grójec,72 kW (98 HP),Automatic,https://automotodeal.pl/corolla/toyota-corolla-lpgoferta-do-1910bruttotoyota-corolla-kombi-18-hybrid-gpf-active.html
"13,779 EUR (14,900 USD)",Volvo,V50,2.0 D,"299,778 km",2007,Diesel,Wagon,Gray,Sokołów Podlaski,99 kW (135 HP),Manual,https://automotodeal.pl/v50/volvo-v50-volvo-v50-lift-20d-136km-xenon-skora-nawigacja-oplacone-gwarancja.html
"22,009 EUR (23,800 USD)",Opel,Meriva,1.7 CDTi,"183,000 km",2012,Diesel,Mpv,Gray,Błonie,80 kW (109 HP),Manual,https://automotodeal.pl/meriva/opel-meriva-oplacona-17-diesel-110km-polskora.html
"13,779 EUR (14,900 USD)",Volvo,V50,2.0 D,"290,000 km",2008,Diesel,Wagon,Gray,Sokołów Podlaski,99 kW (135 HP),Manual,https://automotodeal.pl/v50/volvo-v50-volvo-v50-lift-20d-136km-2008r-skora-oplacony-gwarancja-alu-hak-.html
"50,769 EUR (54,900 USD)",Opel,Astra,1.0,"37,983 km",2018,Petrol,Hatchback,Black,Gdańsk,77 kW (105 HP),Automatic,https://automotodeal.pl/astra/opel-astra-opel-astra-k-10-enjoy-szyberdach.html
"49,845 EUR (53,900 USD)",Renault,Megane,1.6 dci,"158,554 km",2017,Diesel,Hatchback,Black,Aleksandrów Łódzki,95 kW (129 HP),Automatic,https://automotodeal.pl/megane/renault-megane--16-dci-130-km-intens-navi-full-ledsalon-pl-bezwypadkowy-fvat23procentaso.html
"81,102 EUR (87,700 USD)",Renault,Espace,1.6,"135,813 km",2017,Diesel,Mpv,Gray,Otmuchów,117 kW (159 HP),Automatic,https://automotodeal.pl/v-2015-/renault-espace-initiale-paris-bosse-4control-acc-panorama-blis-7-osob-skora-masaze.html
"23,026 EUR (24,900 USD)",Opel,Antara,2.0 CDTi,"203,000 km",2010,Diesel,Crossover,Silver,Mysłowice,110 kW (150 HP),Automatic,https://automotodeal.pl/antara/opel-antara-zobacz-opis--w-podanej-cenie-roczna-gwarancja.html
"87,575 EUR (94,700 USD)",Bmw,X1,,"136,467 km",2018,Diesel,Suv,Black,Otmuchów,110 kW (150 HP),Manual,https://automotodeal.pl/x1/bmw-x1-m-pakiet-full-led-nawi-elklapa-grzane-fotele-panorama-kamera-skora.html
"147,870 EUR (159,900 USD)",Bmw,5 Series,,"98,072 km",2017,Diesel,Sedan,Blue,Gdańsk,139 kW (189 HP),Automatic,https://automotodeal.pl/bmw/bmw-520-vat-23procent-pl-salon-xdrive-bi-xenon-led-skory-el-fotele-z-pamiecia.html
"60,100 EUR (64,990 USD)",Opel,Mokka,1.6,"75,414 km",2018,Diesel,Crossover,Gray,Słupsk,99 kW (135 HP),Automatic,https://automotodeal.pl/mokka/opel-mokka-16-cdti-136-km-bluetooth-nawigacja-kamera-cofania-grzana-kier.html
"85,726 EUR (92,700 USD)",Renault,Espace,1.6,"113,655 km",2018,Diesel,Mpv,Gray,Otmuchów,117 kW (159 HP),Automatic,https://automotodeal.pl/v-2015-/renault-espace-initiale-paris-bosse-4control-acc-panorama-blis-nawi-skora-masaz-7-os.html
"54,468 EUR (58,900 USD)",Hyundai,I40,1.7 CRDi,"136,237 km",2017,Diesel,Wagon,Black,Gdańsk,103 kW (140 HP),Manual,https://automotodeal.pl/i40/hyundai-i40-p-salon-f-vat-23procent-podgrzewane-fotele--tempomat-cz-pakowaniaalufe.html
"64,641 EUR (69,900 USD)",Nissan,Qashqai,1.2,"58,126 km",2017,Petrol,Crossover,Red,Strzegom,85 kW (116 HP),Automatic,https://automotodeal.pl/qashqai/nissan-qashqai-12-benzyna-116km--n-connecta--panorama--salon-pl--1-wlasciciel.html
"18,957 EUR (20,500 USD)",Opel,Corsa,1.4,"112,355 km",2013,Petrol,Hatchback,Black,Częstochowa,63 kW (86 HP),Manual,https://automotodeal.pl/dcorsa/opel-corsa-14-stan-idealny-100procentbezwypadkowy-1wl-pelny-serwis-z-niemiec-oplacony.html
"73,704 EUR (79,700 USD)",Nissan,Qashqai,1.6,"141,373 km",2019,Diesel,Crossover,Gray,Otmuchów,95 kW (129 HP),Manual,https://automotodeal.pl/qashqai/nissan-qashqai-4-kamery-nawi-alusy-18---line-assist--panorama-relingi-ledy-automat.html
"29,500 EUR (31,900 USD)",Jaguar,Xf,2.7 d,"206,000 km",2009,Diesel,Sedan,Black,Mogilno,152 kW (207 HP),Automatic,https://automotodeal.pl/x250-2007-2015/jaguar-xf-stan-idealny--mocno-doinwestowany--wyposazony-oplacony-piekny-.html
"55,393 EUR (59,900 USD)",Renault,Megane,1.5,"81,151 km",2018,Diesel,Hatchback,Gold,Gdańsk,80 kW (109 HP),Automatic,https://automotodeal.pl/megane/renault-megane-psalon-vat-23procent-alu-navi-led-klima-cz-park-przod-tyl-el-szyb.html
"39,755 EUR (42,990 USD)",Peugeot,308,1.2 vti,"51,000 km",2017,Petrol,Hatchback,Gray,Mysłowice,80 kW (109 HP),Manual,https://automotodeal.pl/peugeot/peugeot-308-navipanel-dotykkamerapdcespklimatronikalutempbtgwar-vgs-.html
"22,102 EUR (23,900 USD)",Mazda,5,1.6,"180,160 km",2013,Diesel,Mpv,Gray,Chełmno,85 kW (116 HP),Automatic,https://automotodeal.pl/5/mazda-5-7-osobowa-.html
"19,235 EUR (20,800 USD)",Toyota,Yaris,1.4,"378,155 km",2015,Diesel,Hatchback,Red,Częstochowa,66 kW (90 HP),Manual,https://automotodeal.pl/yaris/toyota-yaris-14d-stan-idealny-100procentbezwypakowa-serwis-toyota--z-niemiec-oplacony.html
"23,026 EUR (24,900 USD)",Mercedes Benz,Clk-Class,230 K,"272,761 km",2000,Petrol,Convertible,Silver,Głogówek,144 kW (196 HP),Manual,https://automotodeal.pl/osobowe/mercedes-clk-230-nr-001-roadster-kompressor-197-km-avantgarde-2000-r.html
"28,448 EUR (122,900 PLN)",Audi,A4,2.0,"138,065 km",2020,Diesel,Wagon,White,Rzeszów,,,https://autopunkt.pl/samochod/rzeszow/kombi/audi/a4/id/105054
"5,456 EUR (5,900 USD)",Volkswagen,Beetle,2.0,"250,000 km",1998,Petrol,Hatchback,Black,Błonie,85 kW (116 HP),Manual,https://automotodeal.pl/new-beetle/volkswagen-new-beetle-20-116km-benzyna-klimatyzacja-tempomat.html
"23,118 EUR (24,999 USD)",Bmw,X3,i,"214,000 km",2006,Petrol,Suv,Silver,Gdańsk,110 kW (150 HP),Automatic,https://automotodeal.pl/e83-2003-2010/bmw-x3-20i150km-x-drive-pakiet-sport-skory-duza-navi-1-rok-gwarancji-zamiana.html
"24,876 EUR (26,900 USD)",Mercedes Benz,Clk-Class,320,"286,050 km",2001,LPG,Convertible,Silver,Głogówek,160 kW (218 HP),Manual,https://automotodeal.pl/osobowe/mercedes-clk-320-nr-015-218-km-pakiet-lorinser-alu-19---lpg-model-2002-r.html
"11,004 EUR (11,900 USD)",Ford,C-Max,1.8,"206,000 km",2004,Petrol,Mpv,Silver,Strzegom,91 kW (124 HP),Manual,https://automotodeal.pl/i-2003-2010/ford-c-max-18-benzyna-125km--ghia--tempomat--klimatronik--sony--gwarancja.html
"20,252 EUR (21,900 USD)",Citroen,Ds3,1.6,"209,065 km",2011,Petrol,Hatchback,Red,Chmielnik,114 kW (155 HP),Automatic,https://automotodeal.pl/ds3/citroen-ds3-16t-156km--hifi--navi--climatronik--parktronik--sliczy-.html
"18,402 EUR (19,900 USD)",Toyota,Auris,1.4,"156,255 km",2010,Petrol,Hatchback,Black,Częstochowa,71 kW (97 HP),Manual,https://automotodeal.pl/auris/toyota-auris-14-stan-idealny-100procentbezwypadkowy-1wl-z-niemiec-oplacony-z-gwarancja.html
"6,380 EUR (6,900 USD)",Volkswagen,Polo,1.4,"176,000 km",2004,Petrol,Hatchback,Black,Tomaszów Mazowiecki,55 kW (75 HP),Manual,https://automotodeal.pl/polo/volkswagen-polo-14-mpi-bogate-wyposazenie-bardzo-dobry-stan-techniczny-szyberdach.html
"34,678 EUR (37,500 USD)",Ford,B-Max,1.6,"71,000 km",2015,Petrol,Mpv,Silver,Lublin,77 kW (105 HP),Automatic,https://automotodeal.pl/b-max/ford-b-max-sprzedam-ladnego-b-maxa.html
"20,252 EUR (21,900 USD)",Hyundai,Tucson,2.0,"151,000 km",2006,Petrol,Suv,Blue,Lublin,103 kW (140 HP),Manual,https://automotodeal.pl/tucson/hyundai-tucson-20-benzyna-4x4-bezwypadkowy-serwisowany-nowy-rozrzad-150-tyskm.html
"31,349 EUR (33,900 USD)",Toyota,Auris,1.8,"155,000 km",2011,Hybrid,Hatchback,White,Strzegom,73 kW (99 HP),Automatic,https://automotodeal.pl/auris/toyota-auris-18-hybryda--biala-perla--automat--klimatronik--gwarancja.html
"26,725 EUR (28,900 USD)",Opel,Insignia,2.0 CDTi,"231,243 km",2011,Diesel,Sedan,Gray,Chmielnik,95 kW (129 HP),Automatic,https://automotodeal.pl/insignia/opel-insignia-20-cdti-131km--navi--climatronic--parktronic--sedan--super-stan.html
"27,650 EUR (29,900 USD)",Bmw,X3,D,"197,000 km",2008,Diesel,Suv,Black,Częstochowa,130 kW (177 HP),Automatic,https://automotodeal.pl/e83-2003-2010/bmw-x3-20d-4x4-skora-klimatronik-alu-navi-bezwypadkowy-vip-gwarancja.html
"16,636 EUR (17,990 USD)",Hyundai,Tucson,2.0,"199,000 km",2007,Petrol,Suv,Black,Mogilno,102 kW (139 HP),Automatic,https://automotodeal.pl/tucson/hyundai-tucson-oplaconyclimatronic-bezwypadkowyskoryserwis.html
"59,092 EUR (63,900 USD)",Seat,Ateca,2.0,"194,266 km",2017,Diesel,Suv,Silver,Częstochowa,110 kW (150 HP),Automatic,https://automotodeal.pl/seat/seat-ateca-20d-4x4-ledy-stan-idealny-100procentbezwypadkowy-serwis-z-niemiec-oplacony.html
"11,929 EUR (12,900 USD)",Ford,C-Max,1.8,"152,000 km",2006,Petrol,Mpv,Silver,Strzegom,91 kW (124 HP),Manual,https://automotodeal.pl/i-2003-2010/ford-c-max-18-benzyna-125km--klima--navigacja--parktronik--gwarancja.html
"109,585 EUR (118,500 USD)",Mercedes Benz,A-Class,220,"23,160 km",2019,Petrol,Sedan,Black,Bydgoszcz,139 kW (189 HP),Automatic,https://automotodeal.pl/osobowe/mercedes-a-220-panorama-dach-klimatyzacja-oswietlenie-led-jak-nowy.html
"267,258 EUR (289,000 USD)",Porsche,Cayenne,4.1,"79,000 km",2017,Diesel,Suv,Black,Częstochowa,283 kW (385 HP),Manual,https://automotodeal.pl/porsche/porsche-cayenne-s-42d-pneumatyka-panorama-ledy-car-play-zarejestrowany-vip-gwarancja.html
"48,088 EUR (52,000 USD)",Mini,Countryman,1.6,"116,277 km",2014,Petrol,Crossover,White,Słupsk,89 kW (121 HP),Manual,https://automotodeal.pl/mini1/mini-countryman-16-benzyna-122-km-klimatyzacja-bluetooth-skora-automat-alufelgi.html
"129,375 EUR (139,900 USD)",Audi,A4,2.0,"116,000 km",2017,Petrol,Wagon,Black,Mysłowice,185 kW (252 HP),Automatic,https://automotodeal.pl/b9-2015-/audi-a4-3lata-gwarancja-i-wl-kraj-bezwypadkowy-20tfsi-252km-4x4-quattro-fv23procent.html
"9,238 EUR (9,990 USD)",Opel,Astra,1.6,"198,000 km",2006,Petrol,Hatchback,Gray,Mogilno,77 kW (105 HP),Automatic,https://automotodeal.pl/astra/opel-astra-gaz-sekwencyjny----16--bezwypadkowa-brak-korozji-oryginal-z-niemiec.html
"115,503 EUR (124,900 USD)",Bmw,5 Series,525d xDrive,"116,452 km",2016,Diesel,Sedan,Gray,Myślenice,160 kW (218 HP),Automatic,https://automotodeal.pl/bmw/bmw-525-seria-5-525d-xdrive-m-pakiet-salon-pl-fv-23procent-gwarancja-dostawa.html
"48,365 EUR (52,300 USD)",Renault,Megane,1.5 dCi,"91,197 km",2017,Diesel,Wagon,Silver,Piaseczno,80 kW (109 HP),Manual,https://automotodeal.pl/megane/renault-megane-15-dci-zen-kombi-ww404xx.html
"35,048 EUR (37,900 USD)",Toyota,Auris,1.8,"250,000 km",2014,Hybrid,Hatchback,White,Koło,99 kW (135 HP),Automatic,https://automotodeal.pl/auris/toyota-auris-18-hsd-hybryda-kamera-bezwypadkowy-pelny-serwis-gwarancja.html
"46,978 EUR (50,800 USD)",Mini,Countryman,1.6 D,"161,211 km",2016,Diesel,Crossover,Blue,Częstochowa,82 kW (112 HP),Manual,https://automotodeal.pl/mini1/mini-countryman-16d-xenon-stan-idealny-1wlasc-100procentbezwypadkowy-zniemiec-oplacony.html
"73,981 EUR (80,000 USD)",Honda,Cr-V,1.5,"9,900 km",2019,Petrol,Suv,Red,Lublin,95 kW (129 HP),Automatic,https://automotodeal.pl/cr-v/honda-cr-v3025051.html
"54,468 EUR (58,900 USD)",Bmw,3 Series,318d,"152,890 km",2016,Diesel,Wagon,Black,Częstochowa,110 kW (150 HP),Manual,https://automotodeal.pl/bmw/bmw-318-20d.html
"17,098 EUR (18,490 USD)",Kia,Venga,1.6 CRDi,"252,100 km",2011,Diesel,Mini,Silver,Słupsk,84 kW (114 HP),Automatic,https://automotodeal.pl/venga/kia-venga-16-crdi-panorama.html
"37,823 EUR (40,900 USD)",Toyota,Auris,1.8,"237,000 km",2015,Hybrid,Hatchback,White,Koło,99 kW (135 HP),Automatic,https://automotodeal.pl/auris/toyota-auris-18-hsd-hybryda-kamera-bezwypadkowy-pelny-serwis-gwarancja995033513.html
"23,951 EUR (25,900 USD)",Ford,Grand C-Max,1.6,"220,436 km",2010,Diesel,Mpv,Black,Szczecin,84 kW (114 HP),Automatic,https://automotodeal.pl/grand-c-max/ford-grand-c-max-16tdci-115km-7-osobowy-1-wl-bezwypadkowy-navi-panorama-keyless-go.html
"30,239 EUR (32,700 USD)",Fiat,500l,0.9,"91,455 km",2013,Petrol,Mpv,Red,Częstochowa,77 kW (105 HP),Manual,https://automotodeal.pl/500l/fiat-500l-stan-idealny-100procentbezwypadkowy-serwisowany-fiat-z-niemiec-oplacony.html
"35,881 EUR (38,800 USD)",Honda,Cr-V,2.2,"153,615 km",2010,Diesel,Suv,Gray,Częstochowa,110 kW (150 HP),Manual,https://automotodeal.pl/iii-2006-2012/honda-cr-v-stan-idealny-100procentbezwypadkowy-1wl-z-niemiec-oplacony-serwisowany-w-aso.html
"20,622 EUR (22,300 USD)",Volkswagen,Passat,1.6,"199,000 km",2008,Petrol,Sedan,Blue,Kętrzyn,75 kW (102 HP),Automatic,https://automotodeal.pl/b6-2005-2010/volkswagen-passat-idealny-z-niemiec-16-benzyna-mpi-oplacony-gwarancja-serwisowany.html
"13,224 EUR (14,300 USD)",Audi,A4,1.8 T,"242,350 km",2001,Petrol,Sedan,Silver,Chmielnik,110 kW (150 HP),Automatic,https://automotodeal.pl/b6-2000-2004/audi-a4-18t-150km--avj--automat--climatronic--piekna-.html
"29,500 EUR (31,900 USD)",Kia,Venga,1.6,"123,000 km",2012,Petrol,Mini,Silver,Strzegom,91 kW (124 HP),Manual,https://automotodeal.pl/venga/kia-venga-16-125-km-klimatyzacja--123tys-elektryka-zadbany-ekonomiczny.html
