Price,Make,Model,Trim,Mi,Year,Fuel type,Body type,Color,City,Power,Transmission,Contact
"18,995 EUR",Peugeot,2008,1.2 puretech,"66,548 km",2020,Petrol,Crossover,White,Madrid,130 kW (177 HP),Manual,https://coches.km77.com/peugeot/2008/en-madrid/2374714/se-vende-peugeot-2008-puretech-130-ss-bvm6-allure-2020-18995-eur
"15,695 EUR",Peugeot,2008,1.2 puretech,"65,819 km",2020,Petrol,Crossover,White,Valencia,100 kW (136 HP),Manual,https://coches.km77.com/peugeot/2008/en-valencia/2387425/se-vende-peugeot-2008-active-puretech-100-ss-bvm6-2020-15695-eur
"15,900 EUR",Opel,Crossland X,1.2,"84,811 km",2019,Petrol,Suv,Black,Pontevedra,110 kW (150 HP),Manual,https://coches.km77.com/opel/crossland-x/en-pontevedra/2391381/se-vende-opel-crossland-x-12-81kw-design-line-120-aniversario-s-s-2019-15900-eur
"16,900 EUR",Opel,Crossland X,1.2,"82,413 km",2019,Petrol,Suv,Black,Vigo,96 kW (131 HP),Manual,https://coches.km77.com/opel/crossland-x/en-pontevedra/2401189/se-vende-opel-crossland-x-12-96kw-130cv-innovation-s-s-2019-16900-eur
"13,450 EUR",Honda,Cr-V,1.6 i-dtec,"123,720 km",2014,Diesel,Suv,Red,Parla,120 kW (163 HP),Manual,https://coches.km77.com/honda/cr-v/en-madrid/2363018/se-vende-honda-cr-v-16-i-dtec-4x2-elegance-2014-13450-eur
"18,100 EUR",Opel,Grandland X,1.6,"109,777 km",2018,Diesel,Suv,Gray,Mataró,89 kW (121 HP),Manual,https://coches.km77.com/opel/grandland-x/en-barcelona/2338781/se-vende-opel-grandland-x-16-cdti-120cv-excellence-5p-2018-18100-eur
"86,990 EUR",Bmw,M3,3.0,"54,000 km",2021,Petrol,Sedan,Gray,Madrid,380 kW (517 HP),Automatic,https://coches.km77.com/bmw/m3/en-madrid/2360873/se-vende-bmw-m3-competition-first-edition-high-510cv-2021-86990-eur
"24,900 EUR",Hyundai,Tucson,1.6 GDi,"29,000 km",2022,Petrol,Suv,White,Lugo,111 kW (151 HP),Manual,https://coches.km77.com/hyundai/tucson/en-coruna/2365040/se-vende-hyundai-tucson-16-tgdi-110kw-150cv-klass-2022-24900-eur
"26,200 EUR",Hyundai,Tucson,1.6 CRDi,"23,969 km",2022,Diesel,Suv,White,Lugo,85 kW (116 HP),Manual,https://coches.km77.com/hyundai/tucson/en-coruna/2361387/se-vende-hyundai-tucson-16-crdi-85kw-115cv-maxx-2022-26200-eur
"26,600 EUR",Hyundai,Tucson,1.6 CRDi,"23,000 km",2022,Diesel,Suv,White,Lugo,85 kW (116 HP),Manual,https://coches.km77.com/hyundai/tucson/en-coruna/2351795/se-vende-hyundai-tucson-16-crdi-85kw-115cv-maxx-2022-26600-eur
