Make,Model,Trim,Year,Fuel type,Body type,Color,City,Transmission,Contact,Emission standard,Price(EUR),Mileage(km),kW,Country
Mercedes Benz,Glc-Class,43 AMG,2020,Petrol,Suv,Red,Koło,Automatic,https://automotodeal.pl/osobowe/mercedes-glc-43-amg-6-500km--burmester-akt-wydech-panorama-kamery-360-pneumatyka.html,6,57215.490000000005,6500,286.0,Poland
Volvo,V60,2.0 D3,2017,Diesel,Wagon,White,Koło,Automatic,https://automotodeal.pl/v60/volvo-v60-volvo-v60-d3-drive-e-summum---20---150-km---led---xenon---skora---tem671233223.html,6,16143.7,135000,110.0,Poland
Audi,Q3,2.0 TDI,2012,Diesel,Crossover,Black,Gdańsk,Manual,https://automotodeal.pl/q3/audi-q3-20tdi-auts-line177km-ledy-bi-xenon-skora-czarny-sufit-1rok-gwarancji.html,5,13825.07,169000,130.0,Poland
Citroen,Ds4,2.0 HDi,2012,Diesel,Hatchback,Black,Cieszyn,Automatic,https://automotodeal.pl/ds4/citroen-ds4-sportchic-20-hdi-klimatronic-navi-skora-kredyt-bez-bik-i-krd.html,5,8188.6900000000005,150398,119.0,Poland
Renault,Espace,1.6,2018,Diesel,Mpv,Black,Aleksandrów Łódzki,Automatic,https://automotodeal.pl/v-2015-/renault-espace-tylko-12-tys-km-initiale-paris-edc-7-osobhead-uppanoramakamera-pl.html,6,26480.59,12550,117.0,Poland
Volvo,V70,2.0,2014,Diesel,Wagon,Black,Słupsk,Automatic,https://automotodeal.pl/v70/volvo-v70-20-diesel-136-km-automat-nawigacja-bluetooth-daylight-led-isofix.html,6,7231.660000000001,250459,99.0,Poland
Hyundai,Tucson,1.6 T-GDi,2020,Petrol,Suv,Blue,Wejherowo,Automatic,https://automotodeal.pl/tucson/hyundai-tucson-16-t-gdi--177km-style-demo-salon-pl-oddealera.html,6,24013.38,16945,130.0,Poland
Volvo,V60,2.0,2017,Diesel,Wagon,White,Gdańsk,Manual,https://automotodeal.pl/v60/volvo-v60-psalon-vat-23procent-aluskora-tempomat-podgrzewane-fot-cz-parkowania.html,6,16994.47,91668,110.0,Poland
Renault,Kadjar,1.2 TCe,2018,Petrol,Suv,White,Grójec,Automatic,https://automotodeal.pl/kadjar/renault-kadjar-wkrotce-renault-kadjar-15-18-12-energy-tce-s-edition.html,6,12251.18,84583,95.0,Poland
Hyundai,Tucson,2.0,2006,Diesel,Suv,Green,Starogard Gdański,Automatic,https://automotodeal.pl/tucson/hyundai-tucson-hyundai-tucson--klimatronic-gwarancja-przebiegu.html,4,3169.17,230184,83.0,Poland
Hyundai,Veloster,1.6,2013,Petrol,Coupe,Black,Mogilno,Automatic,https://automotodeal.pl/veloster/hyundai-veloster-bezwypadkowyoplacony-silnik-16--benzyna-piekny-kolorserwisautomat.html,5,7423.02,176000,103.0,Poland
Mercedes Benz,Clk-Class,240,2003,Petrol,Coupe,Silver,Głogówek,Automatic,https://automotodeal.pl/osobowe/mercedes-clk-240-nr-014-clk-240-w209-alu-klimatronik-170-km-ks-serwis-2003-r.html,3,5508.7300000000005,306855,124.0,Poland
Bmw,5 Series,528i,2015,Petrol,Sedan,Black,Gdańsk,Automatic,https://automotodeal.pl/bmw/bmw-528-528i-lift--moc245km-1-wl-po-pelnym-serwisie-bez-wkladu-1-rok-gwarancji.html,6,16590.13,90000,245.0,Poland
Renault,Kadjar,1.2,2015,Petrol,Suv,White,Grójec,Automatic,https://automotodeal.pl/kadjar/renault-kadjar-brutto-pakiet-look-renault-kadjar-15-18--12-energy-tc-zen.html,6,9103.4,114369,95.0,Poland
