Price,Make,Model,Trim,Mi,Year,Fuel type,Euro norm,Body type,Color,City,Power,Transmission,Contact
"22,647 EUR (8,990,000 HUF)",Volkswagen,Passat,,"67,061 km",2019,,,Wagon,,,140 kW (190 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/volkswagen-passat-variant/1526428-hu-volkswagen-passatvariant.html
"9,295 EUR (3,690,000 HUF)",Citroen,C3,1.2 puretech,"49,448 km",2017,Petrol,,Hatchback,White,Budaörs,60 kW (82 HP),Manual,https://joautok.hu/hasznaltauto/citroen/c3/c3-12-puretech-feel-10/ece43b5/
"15,755 EUR (6,254,000 HUF)",Citroen,C3,1.2 puretech,800 km,2023,Petrol,,Hatchback,,Szeged,61 kW (83 HP),Manual,https://hovany.hu/autok/citroen/c3-12-puretech-feel-plus-ss-varosi-kisauto-keszletrol-azonnal/20339313
"22,647 EUR (8,990,000 HUF)",Volkswagen,Passat,,"93,723 km",2021,,,Wagon,,,110 kW (150 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/volkswagen-passat-variant/1629686-hu-volkswagen-passatvariant.html
"26,426 EUR (10,490,000 HUF)",Volkswagen,Tiguan,,"75,049 km",2019,,,Crossover,,,110 kW (150 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/volkswagen-tiguan/1528457-hu-volkswagen-tiguan.html
"28,945 EUR (11,490,000 HUF)",Land Rover,Discovery Sport,,"101,040 km",2020,,,Suv,,,110 kW (150 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/land-rover-discovery-sport/1599254-hu-landrover-discoverysport.html
"21,639 EUR (8,590,000 HUF)",Volkswagen,Passat,,"85,284 km",2021,,,Wagon,,,110 kW (150 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/volkswagen-passat-variant/1654064-hu-volkswagen-passatvariant.html
"23,907 EUR (9,490,000 HUF)",Ford,Transit,,"122,811 km",2019,,,Van,,,96 kW (131 HP),,https://usedcars.leaseplan.com/hu-hu/ford-transit/1563904-hu-ford-transit.html
"27,685 EUR (10,990,000 HUF)",Lexus,Nx,,"119,618 km",2020,,,Suv,,,145 kW (197 HP),,https://usedcars.leaseplan.com/hu-hu/lexus-nx/1648104-hu-lexus-nx.html
"26,426 EUR (10,490,000 HUF)",Volkswagen,Tiguan,,"150,748 km",2020,,,Crossover,,,140 kW (190 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/volkswagen-tiguan/1589276-hu-volkswagen-tiguan.html
"24,914 EUR (9,890,000 HUF)",Volkswagen,Passat,,"130,800 km",2020,,,Wagon,,,147 kW (200 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/volkswagen-passat-variant/1625545-hu-volkswagen-passatvariant.html
"21,387 EUR (8,490,000 HUF)",Volkswagen,Passat,,"130,569 km",2020,,,Sedan,,,110 kW (150 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/volkswagen-passat/1625756-hu-volkswagen-passat.html
"18,868 EUR (7,490,000 HUF)",Mazda,Cx-5,,"151,046 km",2018,,,Crossover,,,129 kW (175 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/mazda-cx-5/1479843-hu-mazda-cx-5.html
"19,876 EUR (7,890,000 HUF)",Volkswagen,Passat,,"64,256 km",2018,,,Wagon,,,110 kW (150 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/volkswagen-passat/1496346-hu-volkswagen-passatvariant.html
"17,357 EUR (6,890,000 HUF)",Toyota,C-Hr,,"192,008 km",2021,,,Suv,,,90 kW (122 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/toyota-c-hr/1656686-hu-toyota-c-hr.html
"24,914 EUR (9,890,000 HUF)",Volkswagen,Tiguan,,"131,811 km",2018,,,Crossover,,,176 kW (239 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/volkswagen-tiguan/1524716-hu-volkswagen-tiguan.html
"20,632 EUR (8,190,000 HUF)",Volkswagen,Passat,,"108,680 km",2020,,,Wagon,,,110 kW (150 HP),,https://usedcars.leaseplan.com/hu-hu/volkswagen-passat/1591972-hu-volkswagen-passat.html
"49,099 EUR (19,490,000 HUF)",Land Rover,Velar,,"78,971 km",2021,,,Suv,,,150 kW (204 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/land-rover-range-rover-velar/1657024-hu-landrover-rangerovervelar.html
"18,868 EUR (7,490,000 HUF)",Kia,Sportage,,"144,383 km",2021,,,Crossover,,,100 kW (136 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/kia-sportage/1666561-hu-kia-sportage.html
"23,655 EUR (9,390,000 HUF)",Volkswagen,Passat,,"38,050 km",2021,,,Sedan,,,110 kW (150 HP),,https://usedcars.leaseplan.com/hu-hu/volkswagen-passat/1622369-hu-volkswagen-passat.html
"14,334 EUR (5,690,000 HUF)",Volkswagen,Passat,,"217,019 km",2019,,,Wagon,,,110 kW (150 HP),,https://usedcars.leaseplan.com/hu-hu/volkswagen-passat-variant/1561538-hu-volkswagen-passatvariant.html
"20,884 EUR (8,290,000 HUF)",Toyota,C-Hr,,"68,459 km",2020,,,Suv,,,90 kW (122 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/toyota-c-hr/1593028-hu-toyota-c-hr.html
"20,632 EUR (8,190,000 HUF)",Volkswagen,Passat,,"90,970 km",2019,,,Wagon,,,110 kW (150 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/volkswagen-passat-variant/1588229-hu-volkswagen-passatvariant.html
"30,205 EUR (11,990,000 HUF)",Volkswagen,Passat,,"10,609 km",2023,,,Wagon,,,110 kW (150 HP),,https://usedcars.leaseplan.com/hu-hu/volkswagen-passat-variant/1708511-hu-volkswagen-passatvariant.html
"19,624 EUR (7,790,000 HUF)",Volkswagen,Passat,,"107,723 km",2019,,,Wagon,,,110 kW (150 HP),,https://usedcars.leaseplan.com/hu-hu/volkswagen-passat-variant/1564900-hu-volkswagen-passatvariant.html
"19,624 EUR (7,790,000 HUF)",Toyota,C-Hr,,"63,710 km",2017,,,Suv,,,90 kW (122 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/toyota-c-hr/1475222-hu-toyota-c-hr.html
"20,632 EUR (8,190,000 HUF)",Suzuki,Swace,,"51,535 km",2021,,,Wagon,,,90 kW (122 HP),,https://usedcars.leaseplan.com/hu-hu/suzuki-swace/1728365-hu-suzuki-swace.html
"65,473 EUR (25,990,000 HUF)",Bmw,X5,,"59,958 km",2021,,,Suv,,,210 kW (286 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/bmw-x5/1640558-hu-bmw-x5.html
"36,503 EUR (14,490,000 HUF)",Volvo,Xc90,,"93,511 km",2019,,,Suv,,,173 kW (235 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/volvo-xc90/1591278-hu-volvo-xc90.html
"17,609 EUR (6,990,000 HUF)",Ford,Mondeo,,"117,731 km",2020,,,Wagon,,,138 kW (188 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/ford-mondeo/1610642-hu-ford-mondeo.html
"12,570 EUR (4,990,000 HUF)",Toyota,Auris,,"85,746 km",2017,,,Hatchback,,,66 kW (90 HP),,https://usedcars.leaseplan.com/hu-hu/toyota-auris/1729938-hu-toyota-avensistouringsports.html
"22,647 EUR (8,990,000 HUF)",Volkswagen,Passat,,"51,150 km",2020,,,Wagon,,,110 kW (150 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/volkswagen-passat/1601396-hu-volkswagen-passatvariant.html
"22,647 EUR (8,990,000 HUF)",Volkswagen,Passat,,"67,927 km",2019,,,Wagon,,,140 kW (190 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/volkswagen-passat-variant/1582928-hu-volkswagen-passatvariant.html
"18,364 EUR (7,290,000 HUF)",Volkswagen,Passat,,"177,380 km",2020,,,Wagon,,,110 kW (150 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/volkswagen-passat/1636329-hu-volkswagen-passatvariant.html
"20,632 EUR (8,190,000 HUF)",Volkswagen,Passat,,"171,897 km",2020,,,Wagon,,,110 kW (150 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/volkswagen-passat-variant/1613122-hu-volkswagen-passatvariant.html
"18,616 EUR (7,390,000 HUF)",Nissan,X-Trail,,"148,935 km",2019,,,Suv,,,110 kW (150 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/nissan-x-trail/1585662-hu-nissan-x-trail.html
"31,212 EUR (12,390,000 HUF)",Volvo,Xc90,,"181,196 km",2019,,,Suv,,,173 kW (235 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/volvo-xc90/1532701-hu-volvo-xc90.html
"22,143 EUR (8,790,000 HUF)",Volkswagen,Passat,,"94,921 km",2021,,,Wagon,,,110 kW (150 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/volkswagen-passat-variant/1654138-hu-volkswagen-passatvariant.html
"92,092 EUR (36,556,403 HUF)",Mercedes Benz,300,3.0 D,10 km,2023,Diesel,,Wagon,,Budaörs,176 kW (239 HP),Automatic,https://hovany.hu/autok/mercedes-benz/v-osztaly-v-300-bluetec-d-k-automata-4x4/20336887
"13,578 EUR (5,390,000 HUF)",Volkswagen,Golf,,"148,235 km",2020,Electric,,Wagon,Black,,85 kW (116 HP),,https://usedcars.leaseplan.com/hu-hu/volkswagen-golf-variant/1615136-hu-volkswagen-golfvariant.html
"126,838 EUR (50,349,000 HUF)",Mercedes Benz,Amg Gt,,11 km,2023,,,Coupe,Black,Kecskemét,,,https://hovany.hu/autok/mercedes-amg/gt-43-4matic-mild-hybrid-drive/20366509
"14,082 EUR (5,590,000 HUF)",Opel,Zafira,,"115,839 km",2017,Petrol,,Mpv,,,103 kW (140 HP),,https://usedcars.leaseplan.com/hu-hu/opel-zafira/1466979-hu-opel-zafira.html
"16,349 EUR (6,490,000 HUF)",Kia,Ceed,,"102,763 km",2020,Petrol,,Wagon,,,103 kW (140 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/kia-ceed-combi/1637236-hu-kia-ceedcombi.html
"14,082 EUR (5,590,000 HUF)",Ford,Focus,,"119,650 km",2019,Petrol,,Wagon,,,110 kW (150 HP),,https://usedcars.leaseplan.com/hu-hu/ford-focus/1541030-hu-ford-focus.html
"14,334 EUR (5,690,000 HUF)",Ford,Focus,,"112,258 km",2019,Petrol,,Wagon,,,110 kW (150 HP),,https://usedcars.leaseplan.com/hu-hu/ford-focus/1580406-hu-ford-focus.html
"16,097 EUR (6,390,000 HUF)",Ford,S-Max,,"110,253 km",2017,Petrol,,Mpv,,,118 kW (160 HP),,https://usedcars.leaseplan.com/hu-hu/ford-s-max/1458198-hu-ford-s-max.html
"10,051 EUR (3,990,000 HUF)",Hyundai,I20,,"63,831 km",2019,Petrol,,Hatchback,,,62 kW (84 HP),,https://usedcars.leaseplan.com/hu-hu/hyundai-i20/1531342-hu-hyundai-i20.html
"17,609 EUR (6,990,000 HUF)",Toyota,Auris,1.8 Hybrid,"54,761 km",2018,,,Hatchback,,,73 kW (99 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/toyota-auris/1522699-hu-toyota-auris.html
"31,993 EUR (12,699,873 HUF)",Nissan,Townstar,,"2,947 km",2023,,,,,Budapest,90 kW (122 HP),,https://www.hasznaltautok.hu/vehicle?vehicle=17598210
"17,609 EUR (6,990,000 HUF)",Fiat,500 X,1.3,"43,000 km",2021,Diesel,,Crossover,,Budaörs,110 kW (150 HP),Automatic,https://joautok.hu/hasznaltauto/fiat/500x/500x-13-t4-cross-automata-ajandek-garanciaval/0a8jc37/
"35,243 EUR (13,990,000 HUF)",Ssangyong,Torres,1.5,200 km,2023,Petrol,,,Silver,Budapest,120 kW (163 HP),Automatic,https://www.szalonauto.hu/szemelyauto/ssangyong/torres/ssangyong_torres_1.5_turbo_gdi_premium_automata-19892182
"37,762 EUR (14,990,000 HUF)",Fiat,600,,"1,000 km",2024,,,Mini,,,115 kW (156 HP),,https://www.hasznaltautok.hu/vehicle?vehicle=17598509
"11,815 EUR (4,690,000 HUF)",Hyundai,I30,1.0,"78,889 km",2019,Petrol,,Wagon,,,88 kW (120 HP),,https://usedcars.leaseplan.com/hu-hu/hyundai-i30/1567556-hu-hyundai-i30.html
"41,060 EUR (16,299,000 HUF)",Nissan,X-Trail,1.5,5 km,2024,Petrol,,Suv,White,Budapest,116 kW (158 HP),Automatic,https://www.szalonauto.hu/szemelyauto/nissan/x-trail/nissan_x-trail_1.5_e-power_e-4orce_n-connec_automata_7_szemely_keszletrol_nagy_kedvezmennyel_0-os_thm-mel_3_zonas_klima_4_ulesfutes_7_szeme-20412580
"35,379 EUR (14,044,000 HUF)",Hyundai,Tucson,1.6 T-GDi,5 km,2024,Petrol,,Suv,White,Székesfehérvár,110 kW (150 HP),Automatic,https://www.szalonauto.hu/szemelyauto/hyundai/tucson/hyundai_tucson_1.6_t-gdi_lp_mhev_executive_plus_dct_keszletenazonnal_elviheto-20443788
"11,563 EUR (4,590,000 HUF)",Ford,Focus,,"121,396 km",2018,,,Wagon,Brown,,88 kW (120 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/ford-focus/1472989-hu-ford-focus.html
"18,387 EUR (7,299,000 HUF)",Hyundai,I30,1.5,3 km,2024,Petrol,,Wagon,Red,Budapest,81 kW (110 HP),Automatic,https://joautok.hu/hasznaltauto/hyundai/i30/i30-15-dpi-start-4-henger-szivomotor-5ev-garancia-metalszinben/euvnmwy/
"25,166 EUR (9,990,000 HUF)",Volkswagen,Taigo,1.0 tsi,0 km,2024,Petrol,,Crossover,White,Kisvárda,80 kW (109 HP),Automatic,https://www.szalonauto.hu/szemelyauto/volkswagen/taigo/volkswagen_taigo_1.0_tsi_life_dsg_110_le_tolatokamera_digit_klima_futheto_ulesek_keszletrol-20410387
"8,288 EUR (3,290,000 HUF)",Renault,Clio,,"73,726 km",2019,Petrol,,Wagon,Black,,66 kW (90 HP),,https://usedcars.leaseplan.com/hu-hu/renault-clio-grandtour/1568514-hu-renault-cliograndtour.html
"37,399 EUR (14,846,000 HUF)",Ssangyong,Torres,1.5,3 km,2023,Petrol,,,,Budapest,120 kW (163 HP),Automatic,https://www.szalonauto.hu/szemelyauto/ssangyong/torres/ssangyong_torres_1.5_turbo_gdi_clever_awd_automata-19944397
"12,066 EUR (4,790,000 HUF)",Nissan,Qashqai,1.2,"101,935 km",2014,Petrol,,Crossover,,,85 kW (116 HP),Manual,https://joautok.hu/hasznaltauto/nissan/qashqai/qashqai-12-dig-t-tekna-panorama-navi-1/etuw4uh/
"14,838 EUR (5,890,000 HUF)",Bmw,1 Series,,"111,979 km",2017,,,,,,110 kW (150 HP),,https://usedcars.leaseplan.com/hu-hu/bmw-2-gran-tourer/1443612-hu-bmw-2grantourer.html
"18,868 EUR (7,490,000 HUF)",Bmw,1 Series,,"111,429 km",2018,,,,,,140 kW (190 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/bmw-3-as-sorozat-touring/1508741-hu-bmw-3-assorozattouring.html
"19,246 EUR (7,640,000 HUF)",Citroen,C3,1.6,1 km,2023,Diesel,,Hatchback,,Szeged,75 kW (102 HP),Automatic,https://hovany.hu/autok/citroen/c3-15-bluehdi-plus-ss-rendelheto-modell-gyors-szallitassal/20460404
"16,097 EUR (6,390,000 HUF)",Fiat,500,1.0,"3,500 km",2023,Petrol,,Mini,,Budaörs,51 kW (69 HP),Manual,https://joautok.hu/hasznaltauto/fiat/500-1/500-500c-10-bsg-dolce-vita-magyar-garancialis-serulesmentes-3500km/0zcg95u/
"20,632 EUR (8,190,000 HUF)",Kia,Sportage,,"62,370 km",2021,,,Crossover,,,100 kW (136 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/kia-sportage/1666585-hu-kia-sportage.html
"23,907 EUR (9,490,000 HUF)",Toyota,Corolla,,"18,018 km",2023,,,Wagon,,,90 kW (122 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/toyota-corolla-touring-sports/1766711-hu-toyota-corollatouringsports.html
"19,624 EUR (7,790,000 HUF)",Toyota,Corolla,,"52,842 km",2020,,,,,,132 kW (180 HP),,https://usedcars.leaseplan.com/hu-hu/toyota-corolla/1600788-hu-toyota-corolla.html
"18,616 EUR (7,390,000 HUF)",Ford,Mondeo,,"145,609 km",2019,,,,,,110 kW (150 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/ford-mondeo/1574473-hu-ford-mondeo.html
"44,060 EUR (17,490,000 HUF)",Bmw,2 Series,,"85,546 km",2021,,,,,,210 kW (286 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/bmw-series-5/1670178-hu-bmw-series5.html
"23,655 EUR (9,390,000 HUF)",Volkswagen,Arteon,,"94,286 km",2019,,,,,,140 kW (190 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/volkswagen-arteon/1587134-hu-volkswagen-arteon.html
"76,901 EUR (30,526,125 HUF)",Mercedes Benz,300,3.0 D,10 km,2023,Diesel,,Wagon,,Budaörs,176 kW (239 HP),Automatic,https://hovany.hu/autok/mercedes-benz/v-osztaly-v-300-bluetec-d-marco-polo-horizon-l-automata/20322783
"18,868 EUR (7,490,000 HUF)",Volkswagen,Golf,,"95,516 km",2021,Petrol,,Wagon,,,110 kW (150 HP),,https://usedcars.leaseplan.com/hu-hu/volkswagen-golf-variant/1703863-hu-volkswagen-golfvariant.html
"16,349 EUR (6,490,000 HUF)",Seat,Arona,,"78,777 km",2019,Petrol,,Crossover,,,110 kW (150 HP),,https://usedcars.leaseplan.com/hu-hu/seat-arona/1555035-hu-seat-arona.html
"17,609 EUR (6,990,000 HUF)",Volkswagen,Golf,,"147,222 km",2021,Petrol,,Wagon,,,110 kW (150 HP),,https://usedcars.leaseplan.com/hu-hu/volkswagen-golf-variant/1699971-hu-volkswagen-golfvariant.html
"95,038 EUR (37,725,571 HUF)",Mercedes Benz,300,3.0 D,10 km,2023,Diesel,,Wagon,,Budaörs,176 kW (239 HP),Automatic,https://hovany.hu/autok/mercedes-benz/v-osztaly-v-300-bluetec-d-k-automata-4x4-7-szemelyes/20313675
"11,333 EUR (4,499,000 HUF)",Mazda,Cx-5,2.2 D,"112,422 km",2014,Diesel,,Crossover,White,,110 kW (150 HP),Automatic,https://joautok.hu/hasznaltauto/mazda/cx-5/cx-5-22-cd-attraction-4wd-automata-magyar-2-tulaj-szervizkonyves/k7gsv28/
"10,807 EUR (4,290,000 HUF)",Ford,Fiesta,1.0 EcoBoost,"110,772 km",2019,Petrol,,,,,74 kW (101 HP),,https://usedcars.leaseplan.com/hu-hu/ford-fiesta/1580305-hu-ford-fiesta.html
"56,152 EUR (22,290,000 HUF)",Alfa Romeo,Giulia,2.0,"1,000 km",2023,Petrol,,Sedan,Gray,Budaörs,206 kW (280 HP),Automatic,https://joautok.hu/hasznaltauto/alfa-romeo/giulia/giulia-20-multiair-competizione-automata-legmagasabb-felszereltseg-mar-nem-rendelheto-matt-szurke-1/kbagd2x/
"15,593 EUR (6,190,000 HUF)",Ford,Puma,1.0 EcoBoost,"75,872 km",2021,Petrol,,,,,92 kW (125 HP),,https://usedcars.leaseplan.com/hu-hu/ford-puma/1695608-hu-ford-puma.html
"28,258 EUR (11,217,290 HUF)",Citroen,C4,1.5 bluehdi,,2024,Diesel,,Hatchback,White,Szeged,96 kW (131 HP),Automatic,https://hovany.hu/autok/citroen/c4-15-bluehdi-max-eat8-magas-felszereltsegu-keszletes-auto/20323148
"25,217 EUR (10,010,000 HUF)",Citroen,C4,1.5 bluehdi,,2024,Diesel,,Hatchback,Red,Kecskemét,96 kW (131 HP),Automatic,https://www.szalonauto.hu/szemelyauto/citroen/c4/citroen_c4_1.5_bluehdi_plus_eat8_kedvezo_lizing_akar_3.99_thm-20248777
"37,782 EUR (14,997,790 HUF)",Citroen,C4,,"6,000 km",2024,Electric,,,Green,Szeged,100 kW (136 HP),Automatic,https://www.szalonauto.hu/szemelyauto/citroen/c4_x/citroen_c4_x_e-c450kwh_shine_teljesen_elektromos_szalonauto-20239141
"45,320 EUR (17,990,000 HUF)",Volkswagen,Tiguan,2.0 TDI,,2024,Diesel,,Crossover,Blue,Kisvárda,110 kW (150 HP),Automatic,https://www.szalonauto.hu/szemelyauto/volkswagen/tiguan/volkswagen_tiguan_2.0_tdi_elegance_dsg_nadragulyakek_metal_uj_modell-20470666
"19,624 EUR (7,790,000 HUF)",Toyota,Corolla,,"69,475 km",2020,,,,Brown,,90 kW (122 HP),,https://usedcars.leaseplan.com/hu-hu/toyota-corolla/1591141-hu-toyota-corolla.html
"32,220 EUR (12,790,000 HUF)",Volkswagen,T-Roc,1.5 tsi,,2024,Petrol,,Crossover,Gray,Kisvárda,110 kW (150 HP),Automatic,https://www.szalonauto.hu/szemelyauto/volkswagen/t-roc/volkswagen_t-roc_1.5_tsi_act_style_dsg_150_le_easy_open_teli_csomag_tolato_kamera-20237008
"23,907 EUR (9,490,000 HUF)",Jeep,Avenger,,1 km,2023,Petrol,,,Gray,Budaörs,73 kW (99 HP),Manual,https://joautok.hu/hasznaltauto/jeep/avenger-1/avenger-12-altitude-keszletrol-az-ev-autoja-benzines-valtozata-2/e2z558g/
"22,647 EUR (8,990,000 HUF)",Volkswagen,Taigo,1.0 tsi,0 km,2024,Petrol,,Crossover,White,Kisvárda,70 kW (95 HP),Manual,https://www.szalonauto.hu/szemelyauto/volkswagen/taigo/volkswagen_taigo_1.0_tsi_life_tolatokamera_digit_klima_futheto_ulesek_keszletrol-20389159
"41,251 EUR (16,375,000 HUF)",Ford,Transit,2.0,1 km,2024,Petrol,,Van,,Szeged,101 kW (137 HP),Automatic,https://joautok.hu/hasznaltauto/ford/transit/transit-tourneo-custom-20-tdci-320-l1h1-titanium-9-szemelyes-keszletrol-fix-5-os-finanszirozas/0nmz9kc/
"36,935 EUR (14,661,590 HUF)",Citroen,Jumpy,e,,2024,Electric,,Van,Green,Szeged,100 kW (136 HP),Automatic,https://hovany.hu/autok/citroen/jumpy-e-jumpy-m-75-kwh-automata-3-szemelyes-keszletrol-elerheto-elektromos-kisteher/20243437
"35,840 EUR (14,226,800 HUF)",Citroen,Jumper,,420 km,2024,,,Van,,Szeged,200 kW (272 HP),Automatic,https://hovany.hu/autok/citroen/jumper-e-jumper-plato-kabin-kivitelben-l4-meretben-allami-tamogatassal/20328426
"42,690 EUR (16,946,000 HUF)",Ford,Transit,2.0,1 km,2024,Petrol,,Van,,Szeged,101 kW (137 HP),Automatic,https://joautok.hu/hasznaltauto/ford/transit/transit-tourneo-custom-20-tdci-320-l1h1-titanium-automata-9-szemelyes-keszletrol-fix-5-os-finanszirozas/0v38yba/
"8,288 EUR (3,290,000 HUF)",Renault,Megane,1.5 dCi,"170,319 km",2017,Diesel,,Hatchback,,Budakalász,81 kW (110 HP),Manual,https://joautok.hu/hasznaltauto/renault/megane/megane-15-dci-zen-mo-i-170e-km-vezerles-cserelve-elso-hatso-radar-afa-s-1/em6sx6y/
"18,868 EUR (7,490,000 HUF)",Renault,Captur,1.3 TCe,"43,854 km",2022,Petrol,,Crossover,Gray,Budakalász,103 kW (140 HP),Manual,https://joautok.hu/hasznaltauto/renault/captur/captur-13-tce-mhybrid-intens-mo-i-43e-km-gyari-garancia-e-h-radar-kamera-navi-teli-gumi-ulesfutes/s27t26m/
"16,349 EUR (6,490,000 HUF)",Volkswagen,Touran,,"117,651 km",2017,,,Mpv,,,110 kW (150 HP),,https://usedcars.leaseplan.com/hu-hu/volkswagen-touran/1446211-hu-volkswagen-touran.html
"20,763 EUR (8,242,300 HUF)",Renault,Master,2.3,"184,882 km",2021,Diesel,,Van,,,100 kW (136 HP),,https://www.hasznaltautok.hu/vehicle?vehicle=17598168
"39,752 EUR (15,780,000 HUF)",Opel,Astra,1.6,"1,750 km",2023,Hybrid,,Hatchback,,Szeged,110 kW (150 HP),Automatic,https://www.szalonauto.hu/szemelyauto/opel/astra_l/opel_astra_l_1.6_t_phev_elegance_automata-20184608
"44,015 EUR (17,472,000 HUF)",Ford,Transit,2.0,1 km,2024,Petrol,,Van,,Szeged,126 kW (171 HP),Automatic,https://joautok.hu/hasznaltauto/ford/transit/transit-tourneo-custom-20-tdci-320-l2h1-titanium-automata-keszletrol-fix-5-os-finanszirozas/ev2erj9/
"13,830 EUR (5,490,000 HUF)",Citroen,C3,1.2 puretech,,2024,Petrol,,Hatchback,,Szeged,61 kW (83 HP),Automatic,https://joautok.hu/hasznaltauto/citroen/c3/c3-12-puretech-c-series-ss-januari-akcio/kvakghe/
"37,799 EUR (15,004,600 HUF)",Citroen,Jumpy,e,,2024,Electric,,Van,Green,Szeged,100 kW (136 HP),Automatic,https://hovany.hu/autok/citroen/jumpy-e-jumpy-xl-50-kwh-automata/20273944
"36,848 EUR (14,627,300 HUF)",Citroen,C4,,,2024,Electric,,Hatchback,,Szeged,100 kW (136 HP),Automatic,https://hovany.hu/autok/citroen/c4-e-c4-50kwh-shine-teljesen-elektromos-e-c4-nagy-kedvezmennyel-elado/20233884
"18,893 EUR (7,500,000 HUF)",Citroen,C4,1.2 puretech,,2024,Petrol,,Hatchback,,Szeged,75 kW (102 HP),Manual,https://joautok.hu/hasznaltauto/citroen/c4/c4-12-puretech-you-szemelyre-szabott-felszereltseggel-rendelheto/0ebg67z/
"18,113 EUR (7,190,000 HUF)",Toyota,Corolla,,"118,454 km",2020,,,Wagon,,,72 kW (98 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/toyota-corolla/1591139-hu-toyota-corolla.html
"11,059 EUR (4,390,000 HUF)",Volkswagen,Polo,,"149,896 km",2019,,,Hatchback,,,59 kW (80 HP),,https://usedcars.leaseplan.com/hu-hu/volkswagen-polo/1542994-hu-volkswagen-polo.html
"40,865 EUR (16,221,540 HUF)",Citroen,C5 Aircross,1.6 puretech,,2024,Hybrid,,Suv,,Szeged,110 kW (150 HP),Automatic,https://www.szalonauto.hu/szemelyauto/citroen/c5_aircross/citroen_c5_aircross_1.6_puretech_hybrid_plus_eat8_plug-inf_hibrid_keszletrol-20255704
"23,423 EUR (9,297,850 HUF)",Citroen,Jumper,2.2 HDi,,2024,Diesel,,Van,,Szeged,103 kW (140 HP),Manual,https://hovany.hu/autok/citroen/jumper-22-bluehdi-35-heavy-l3h2-azonnal-keszletrol-tobb-dbkavosz-5-thm/20231698
"28,538 EUR (11,328,500 HUF)",Citroen,Jumper,2.2 HDi,,2024,Diesel,,Van,,Szeged,103 kW (140 HP),Manual,https://hovany.hu/autok/citroen/jumper-22-bluehdi-35-heavy-l4-azonnal-keszletrol-tobb-dbkavosz-5-thm/20231947
"28,528 EUR (11,324,500 HUF)",Citroen,Jumper,2.2 HDi,,2024,Diesel,,Van,,Szeged,121 kW (165 HP),Manual,https://hovany.hu/autok/citroen/jumper-22-bluehdi-35-heavy-l3-tobb-darab-raktarkeszleten-kavosz-5/20232014
"28,453 EUR (11,294,500 HUF)",Citroen,Jumper,2.2 HDi,,2024,Diesel,,Van,,Szeged,121 kW (165 HP),Manual,https://hovany.hu/autok/citroen/jumper-22-bluehdi-35-heavy-l3-6-szemelyes-azonnal-keszletrol-tobb-dbkavosz-5-thm/20231899
"19,525 EUR (7,750,690 HUF)",Citroen,Jumpy,1.6,,2024,Diesel,,Van,,Szeged,88 kW (120 HP),Manual,https://hovany.hu/autok/citroen/jumpy-15-bluehdi-l2-3-szemelyes-startstop-keszletrol-elerheto-kavosz-lizing-5/20232209
"14,152 EUR (5,617,800 HUF)",Citroen,C3,1.6,,2024,Diesel,,Hatchback,,Szeged,75 kW (102 HP),Manual,https://hovany.hu/autok/citroen/c3-15-bluehdi-profi-feel-ss-kavosz-5/20256092
