Price,Make,Model,Trim,Mi,Year,Fuel type,Body type,Color,City,Power,Transmission,Contact,Euro norm
"31,990 EUR",Audi,A6,2.0 TDI,"70,000 km",2019,Diesel,Sedan,Black,Oostkamp,204 kW (277 HP),Automatic,https://www.autotrends.be/fr/occasions/voiture-occasion-belgique/auto/audi/a6/audi-a6-2019-vente-560828?,6
"69,900 EUR",Bmw,Ix3,,"6,000 km",2024,Electric,Suv,Black,Huy,212 kW (288 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/bmw-ix3-electrique-0565504/,6
"11,990 EUR",Peugeot,308,1.2 vti,"95,482 km",2019,Petrol,Wagon,White,Peruwelz,96 kW (131 HP),Manual,https://www.autogids.be/detail-id--9500391--peugeot-allure-es-130/tweedehands.html,
"30,950 EUR",Ford,Focus,2.3 EcoBoost,"21,200 km",2020,Petrol,Wagon,Orange,Machelen,208 kW (283 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/ford-focus-essence-0561822/,6
"17,495 EUR",Ford,S-Max,2.0,"111,949 km",2018,Diesel,Mpv,Black,Brugge,89 kW (121 HP),Manual,https://www.vroom.be/fr/voitures-occasion/ford-s-max-diesel-0537873/,6
"19,995 EUR",Ford,S-Max,2.0,"106,409 km",2018,Diesel,Mpv,Blue,Brugge,111 kW (151 HP),Automatic,https://www.autogids.be/detail-id--9540872--ford-2-0tdci-business-class-powershift-navi-7-plaat/tweedehands.html,6
"141,000 EUR",Audi,Rsq8,4.0,"11,250 km",2023,Petrol,Suv,Silver,Wevelgem,447 kW (608 HP),Automatic,https://www.vroom.be/fr/voitures-neuves/audi-rs-q8-essence-0553149/,6
"39,990 EUR",Audi,Tt,2.0 tfsi,"62,000 km",2017,Petrol,Coupe,Black,Oostkamp,231 kW (314 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/audi-tt-essence-0540755/,6
"43,495 EUR",Audi,Q4,,"25,023 km",2022,Electric,Crossover,Black,Olen,126 kW (171 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/audi-q4-electrique-0541028/,6
"59,999 EUR",Audi,Q4,,"16,290 km",2022,Electric,Crossover,Blue,Boortmeerbeek,222 kW (302 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/audi-q4-electrique-0523403/,
"27,990 EUR",Audi,A3,2.0,"81,242 km",2021,Diesel,Sedan,Gray,Tongeren,86 kW (117 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/audi-a3-diesel-0455069/,6
"36,990 EUR",Bmw,2 Series,,"43,759 km",2021,Petrol,Sedan,Blue,Vilvoorde,228 kW (310 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/bmw-2-essence-0416168/,6
