Make,Model,Trim,Year,Fuel type,Body type,Color,City,Transmission,Contact,Price(EUR),Mileage(km),kW,Emission standard,Country
Volkswagen,Golf,1.2 TSI,2011,Petrol,Sedan,White,Steyr,Manual,https://www.zweispurig.at/vw-golf-gebrauchtwagen-benzin-weiss-oberoesterreich/details-1223637,8499,165000,64.0,5,Austria
Bmw,5 Series,530d xDrive,2012,Diesel,Wagon,White,Lienz,Automatic,https://www.zweispurig.at/bmw-5er-gebrauchtwagen-diesel-weiss-tirol/details-1234509,15900,229000,192.0,5,Austria
Honda,Hr-V,1.5,2019,Petrol,Crossover,Blue,Graz,Automatic,https://www.zweispurig.at/honda-hr-v-gebrauchtwagen-benzin-blau-steiermark/details-1222315,17490,110000,97.0,6,Austria
Volkswagen,Passat,1.6 TDI,2020,Diesel,Wagon,Silver,Wels,Automatic,https://www.dasweltauto.at/vehicle/4633600190,20550,73419,89.0,6,Austria
Volvo,Xc60,2.0,2018,Diesel,Crossover,Black,Schwechat,Manual,https://www.zweispurig.at/volvo-xc60-gebrauchtwagen-diesel-schwarz-niederoesterreich/details-1230966,25999,103000,111.0,6,Austria
Volkswagen,Golf,2.0,2016,Diesel,Sedan,Black,Ried Im Innkreis,Automatic,https://www.zweispurig.at/vw-golf-gebrauchtwagen-diesel-schwarz-oberoesterreich/details-1189737,17500,150000,111.0,6,Austria
Volkswagen,Golf,1.6 TDI,2016,Diesel,Wagon,Gray,Salzburg,Manual,https://www.zweispurig.at/vw-golf-gebrauchtwagen-diesel-grau-salzburg/details-1235782,15990,120000,82.0,6,Austria
Ford,Grand C-Max,1.6,2017,Diesel,Mpv,Black,Steyr,Manual,https://www.gebrauchtwagen-markt.at/autoboerse/511136-ford-grand-c-max-titanium-tdci-winterpaket-pla.html,14850,94000,89.0,6,Austria
Suzuki,Sx4 S-Cross,1.4,2021,Petrol,Crossover,Red,Krems,Manual,https://www.zweispurig.at/suzuki-sx4-s-cross-gebrauchtwagen-benzin-rot-niederoesterreich/details-1225386,20290,47594,96.0,6,Austria
Citroen,Berlingo,1.6,2016,Diesel,Van,Gray,Wiener Neustadt,Manual,https://www.zweispurig.at/citroen-berlingo-gebrauchtwagen-diesel-grau-niederoesterreich/details-1234572,12790,133560,89.0,6,Austria
Volkswagen,Golf,2.0,2017,Diesel,Sedan,Gray,Salzburg,Manual,https://www.zweispurig.at/vw-golf-gebrauchtwagen-diesel-grau-salzburg/details-1205097,17490,143810,111.0,6,Austria
Volkswagen,Golf,1.6,2017,Diesel,Wagon,Blue,Villach,Manual,https://www.zweispurig.at/vw-golf-gebrauchtwagen-diesel-blau-kaernten/details-1202063,13490,128229,86.0,6,Austria
Land Rover,Discovery,3.0 TDV6,2020,Diesel,Suv,Silver,Wien,Automatic,https://www.zweispurig.at/land-rover-discovery-gebrauchtwagen-diesel-silber-wien/details-1153559,64900,14600,228.0,6,Austria
Ford,Ecosport,1.5 TDCi,2019,Diesel,Suv,White,Steyr,Manual,https://www.gebrauchtwagen-markt.at/autoboerse/510708-ford-ecosport-allrad-tdci-st-line-kamera-navi-pdc.html,16450,150000,93.0,6,Austria
Opel,Insignia,1.6,2020,Diesel,Wagon,Blue,Steyr,Manual,https://www.gebrauchtwagen.at/fahrzeuge/opel-insignia-sports-tourer-led-navi-winterpaket-diesel/a05e5bac-45f9-471a-89e8-af9567dc669c,15850,155000,101.0,6,Austria
Volkswagen,Touran,1.6 TDI,2019,Diesel,Mpv,White,Wels,Automatic,https://www.dasweltauto.at/vehicle/4633600160,23990,48903,86.0,6,Austria
Volkswagen,Golf,1.6 TDI,2020,Diesel,Wagon,Blue,Wien,Manual,https://www.dasweltauto.at/vehicle/15054916,16590,84259,86.0,6,Austria
Volkswagen,Golf,1.6 TDI,2020,Diesel,Wagon,Blue,Wien,Manual,https://www.dasweltauto.at/vehicle/11225568,16890,41100,86.0,6,Austria
Ford,C-Max,1.5,2018,Diesel,Mpv,Black,Salzburg,Manual,https://www.zweispurig.at/ford-c-max-gebrauchtwagen-diesel-schwarz-salzburg/details-1164032,20300,98000,89.0,6,Austria
Saic,Mg5,electro,2023,Electric,Hatchback,Black,Innsbruck,Automatic,https://www.zweispurig.at/mg-mg5-vorfuehrwagen-elektro-schwarz-tirol/details-1096331,37100,7,116.0,6,Austria
Seat,Leon,2.0,2020,Diesel,Hatchback,Silver,Wels,Manual,https://www.dasweltauto.at/vehicle/4633600129,19990,34580,86.0,6,Austria
Mazda,Cx-5,2.2 D,2014,Diesel,Crossover,Black,Ried Im Innkreis,Manual,https://www.zweispurig.at/mazda-cx-5-gebrauchtwagen-diesel-schwarz-oberoesterreich/details-1233043,15000,108000,130.0,6,Austria
Lexus,Lc,500h,2018,Hybrid,Coupe,Red,Salzburg,Automatic,https://www.zweispurig.at/lexus-lc-gebrauchtwagen-benzin-rot-salzburg/details-1228584,62990,125300,267.0,6,Austria
Land Rover,Evoque,2.2,2014,Diesel,Suv,Black,Wien,Automatic,https://www.zweispurig.at/land-rover-range-rover-evoque-gebrauchtwagen-diesel-schwarz-wien/details-1203646,19890,169000,111.0,6,Austria
Mercedes Benz,Vito,111 CDI,2018,Diesel,Van,White,Spittal An Der Drau,Manual,https://www.zweispurig.at/mercedes-benz-vito-gebrauchtwagen-diesel-weiss-kaernten/details-1185343,25980,21500,85.0,6,Austria
Audi,A3,1.6 TDI,2018,Diesel,Sedan,Black,Wien,Automatic,https://www.zweispurig.at/audi-a3-gebrauchtwagen-diesel-schwarz-niederoesterreich/details-1225684,16450,109300,86.0,6,Austria
Škoda,Superb,2.0,2020,Diesel,Wagon,Silver,Ried Im Innkreis,Manual,https://www.zweispurig.at/skoda-superb-gebrauchtwagen-diesel-silber-oberoesterreich/details-1224954,21200,115000,111.0,6,Austria
Volkswagen,Sharan,2.0 TDI,2013,Diesel,Van,Black,Vienna,Automatic,https://www.gebrauchtwagen.at/fahrzeuge/volkswagen-sharan-sky-dsg-7-sitzer-xenon-leder-panorama-diesel/a0fe5143-4bcd-41bf-b2ed-cd64eee56899,8990,322000,104.0,5,Austria
Ford,Mondeo,2.0 TDCi,2015,Diesel,Wagon,Gray,Wien,Manual,https://www.gebrauchtwagen.at/fahrzeuge/ford-mondeo-traveller-titanium-2-0-tdci-start-stop-diesel/6318d8b4-df53-4197-ac1b-e5aec3d73d37,13800,159000,111.0,6,Austria
Bmw,3 Series,330d,2011,Diesel,Convertible,Brown,Schwechat,Automatic,https://www.gebrauchtwagen.at/fahrzeuge/bmw-330-330d-cabrio-aut-voll-kredit-garantie-diesel/a8b3a989-817e-496a-a5a6-75aa32c39a0d,17990,147000,182.0,5,Austria
Ford,Mondeo,2.0 TDCi,2015,Diesel,Wagon,Silver,Graz,Manual,https://www.gebrauchtwagen.at/fahrzeuge/ford-mondeo-traveller-trend-2-0-tdci-diesel/048951ff-b1b6-463d-bd1f-56e96ce44f04,15900,103580,111.0,6,Austria
Bmw,4 Series,435 Gran Coupe,2016,Diesel,Coupe,Brown,Ansfelden,Automatic,https://www.gebrauchtwagen.at/fahrzeuge/bmw-435-435d-xdrive-gran-coupe-m-sport-aut-diesel/442d3887-1b93-4323-bcb4-36f381287973,35990,109000,233.0,6,Austria
Mercedes Benz,Citan,1.5,2019,Diesel,Van,Gray,Graz,Manual,https://www.gebrauchtwagen.at/fahrzeuge/mercedes-benz-citan-tourer-116-dci-5-sitzer-diesel/c2c55f7b-b4ca-418d-bd59-8ab530342140,17950,72841,86.0,6,Austria
Renault,Espace,1.6 dci,2015,Diesel,Mpv,Gray,Wien,Automatic,https://www.gebrauchtwagen.at/fahrzeuge/renault-espace-initiale-paris-energy-dci-160-edc-diesel/0609203f-9d85-4724-baf1-0278d990b076,15500,201000,119.0,6,Austria
Audi,A8,3.0 TDI,2011,Diesel,Sedan,Black,Wien,Automatic,https://www.gebrauchtwagen.at/fahrzeuge/audi-a8-3-0-tdi-quattro-tiptronic-diesel/3b8d0ae9-c265-435f-bb4b-03b45047a235,19990,239890,186.0,5,Austria
Ford,Kuga,1.5,2017,Petrol,Suv,Gray,Braunau Am Inn,Manual,https://www.gebrauchtwagen.at/fahrzeuge/ford-kuga-1-5-tdci-titanium-wenig-km-navi-pdc-diesel/90a9d1d3-08d9-483a-9870-fc72fe9d1d75,16999,90000,89.0,6,Austria
Smart,Forfour,1.0,2017,Petrol,Hatchback,Black,Salzburg,Manual,https://www.gebrauchtwagen.at/fahrzeuge/smart-forfour-viele-top-extras-neues-pickerl-wenig-kilometer-benzin/03538d13-9c2e-42a9-ba67-ba527f4ca2e7,10900,41566,52.0,6,Austria
Citroen,C4,1.6,2016,Diesel,Sedan,Black,Wien,Automatic,https://www.gebrauchtwagen.at/fahrzeuge/citroen-c4-bluehdi-120-s-s-eat6-shine-neues-pickerl-diesel/22d21b07-0faa-4177-bf33-3cedc56cb925,12790,72000,89.0,6,Austria
Bmw,4 Series,420 Gran Coupe,2017,Diesel,Coupe,White,Wien,Manual,https://www.gebrauchtwagen.at/fahrzeuge/bmw-420-420d-gran-coupe-m-sport-diesel/ccdb845e-78ea-4633-9e11-7d1a0430d657,16990,219988,141.0,6,Austria
Alfa Romeo,Stelvio,2.0,2017,Petrol,Crossover,Gray,Amstetten,Automatic,https://www.zweispurig.at/alfa-romeo-stelvio-gebrauchtwagen-diesel-grau-niederoesterreich/details-1230343,28940,105323,155.0,6,Austria
Bmw,3 Series,320d,2009,Diesel,Sedan,White,Schwechat,Manual,https://www.gebrauchtwagen.at/fahrzeuge/bmw-320-320d-ab-werk-m-paket-sbd-navi-kredit-diesel/41850b2d-544a-44cd-a1fe-daf7c0b7c4f0,9999,270000,131.0,5,Austria
Bmw,3 Series,318d,2012,Diesel,Sedan,White,Salzburg,Manual,https://www.gebrauchtwagen.at/fahrzeuge/bmw-318-d-f30-oesterreich-paket-top-zustand-diesel/dc11455f-52ae-4bbb-9dc6-eb5a30bbca18,13700,182000,106.0,5,Austria
Ford,Mondeo,1.5,2016,Diesel,Wagon,Gray,Wien,Manual,https://www.gebrauchtwagen.at/fahrzeuge/ford-mondeo-1-5-titanium-notbrems-assis-spurhalteassis-diesel/981cae4a-fe33-409e-906b-d5227caed3e9,13890,124903,89.0,6,Austria
Bmw,3 Series,320i,2012,Petrol,Sedan,Gray,Wien,Manual,https://www.gebrauchtwagen.at/fahrzeuge/bmw-320-i-f30-limousine-finanzierung-moeglich-benzin/9a9d8e5f-c930-44cc-aa8c-bd89fa104e53,14900,147000,137.0,5,Austria
Bmw,3 Series,320d,2012,Diesel,Sedan,Gray,Braunau Am Inn,Manual,https://www.gebrauchtwagen.at/fahrzeuge/bmw-320-d-lim-f30-kamera-pdc-szh-diesel/774bd7c5-b14f-4965-99ba-7f74ca63a632,16999,137000,137.0,5,Austria
Hyundai,Ioniq,Style,2018,Electric,Sedan,Silver,Wien,Automatic,https://www.gebrauchtwagen.at/fahrzeuge/hyundai-ioniq-elektro-28kwh-style-elektro/1bfaae4e-a1c0-4d04-93d6-35cbf53d4b67,14990,87452,89.0,6,Austria
Peugeot,3008,1.2,2018,Petrol,Crossover,Gray,Feldkirchen,Manual,https://www.gebrauchtwagen.at/fahrzeuge/peugeot-3008-allure-benzin/3d265e95-d06a-43a1-a9be-097171a9458f,19000,86208,97.0,6,Austria
Peugeot,3008,1.2,2018,Petrol,Crossover,White,Wien,Manual,https://www.gebrauchtwagen.at/fahrzeuge/peugeot-3008-1-2-e-thp-gt-line-led-360-cam-spur-navi-benzin/5071e0d4-4f82-404f-8c84-27d7a4537f7a,19790,62183,97.0,6,Austria
Ford,Focus,1.5,2024,Diesel,Wagon,Blue,Wörgl,Automatic,https://www.zweispurig.at/ford-focus-neuwagen-diesel-blau-tirol/details-1192982,30290,19,86.0,6,Austria
Ford,Focus,1.0 EcoBoost,2023,Petrol,Sedan,Silver,Steyr,Manual,https://www.gebrauchtwagen.at/fahrzeuge/ford-focus-1-0-ecoboost-hybrid-st-line-benzin/742ecb0c-a03c-4251-9637-668ce7affdda,26150,50,93.0,6,Austria
Bmw,3 Series,320,2013,Diesel,Wagon,White,Klosterneuburg,Manual,https://www.gebrauchtwagen.at/fahrzeuge/bmw-320-320xd-m-paket-head-up-ahk-diesel/190b965d-bbcd-40ee-a861-97da78fed696,12290,264000,137.0,5,Austria
Škoda,Fabia,1.0 tsi,2021,Petrol,Sedan,Gray,Wien,Manual,https://www.gebrauchtwagen.at/fahrzeuge/skoda-fabia-1-0-tsi-ambition-led-navi-assist-sitzhzg-benzin/5a7512d4-fa8f-437e-9f29-2c8d9d572491,16490,37192,70.0,6,Austria
Škoda,Fabia,1.0 tsi,2021,Petrol,Sedan,Gray,Wien,Manual,https://www.gebrauchtwagen.at/fahrzeuge/skoda-fabia-1-0-tsi-ambition-led-navi-assist-sitzhzg-benzin/e5167907-bc29-4830-8fe0-1f440ca1085d,15494,36367,70.0,6,Austria
Fiat,Panda,0.9,2017,Petrol,Mini,White,Graz,Manual,https://www.gebrauchtwagen.at/fahrzeuge/fiat-panda-4x4-netto-6998eur-allrad-klima-4wd-benzin/d33a3fcf-e6ea-405b-81b7-0441b2d43aec,7899,157000,64.0,6,Austria
Bmw,3 Series,318d,2013,Diesel,Wagon,White,Salzburg,Manual,https://www.gebrauchtwagen.at/fahrzeuge/bmw-318-d-f31-touring-shz-xenon-diesel/c59190a4-4ad7-40c0-8690-3270cc2b17d3,13300,180000,106.0,5,Austria
Bmw,3 Series,318d,2013,Diesel,Wagon,Black,Steyr,Automatic,https://www.gebrauchtwagen.at/fahrzeuge/bmw-318-d-touring-sport-aut-navi-xenon-sportsitze-parkhil-diesel/8556f54b-f2d2-4360-9f29-6c9320b648d4,14499,167000,106.0,5,Austria
Ford,Mondeo,2.0 TDCi,2017,Diesel,Wagon,Gray,Wien,Semi Automatic,https://www.gebrauchtwagen.at/fahrzeuge/ford-mondeo-2-0tdci-business-edition-aut-pano-navi-diesel/e00445d3-885b-490a-a22e-eba4af5f9676,14890,131667,111.0,6,Austria
Nissan,Micra,1.0,2020,Petrol,Mini,Silver,Wien,Manual,https://www.gebrauchtwagen.at/fahrzeuge/nissan-micra-1-0-ig-t-100-acenta-benzin/4e99e21f-6cee-412b-a847-f9ea12ea5f0f,10990,55400,75.0,6,Austria
Porsche,Cayenne,4.8 Turbo,2011,Petrol,Suv,Silver,Wien,Automatic,https://www.gebrauchtwagen.at/fahrzeuge/porsche-cayenne-turbo-benzin/58a91015-e466-49a0-8c9a-ee6a1ceef341,21790,270000,372.0,5,Austria
Volkswagen,Sharan,2.0 TDI,2014,Diesel,Van,Black,Villach,Manual,https://www.gebrauchtwagen.at/fahrzeuge/volkswagen-sharan-karat-bmt-2-0-tdi-dpf-4motion-ahk-pdc-navi-sitz-diesel/cea9e811-ba0c-45a0-a6dc-a0223ce5f2c4,18690,170900,104.0,6,Austria
Volkswagen,Passat,2.0 TDI,2019,Diesel,Wagon,Silver,Vienna,Manual,https://www.gebrauchtwagen.at/fahrzeuge/volkswagen-passat-variant-2-0-tdi-highline-led-leder-radar-diesel/17c51c6d-8bec-4c5a-9315-53b8a82fe0e7,18190,93513,111.0,6,Austria
Volkswagen,Passat,1.6 TDI,2019,Diesel,Wagon,Black,Lustenau,Automatic,https://www.gebrauchtwagen.at/fahrzeuge/volkswagen-passat-variant-comfortline-1-6-tdi-dsg-navi-kam-diesel/d3235c5a-b431-4a6c-88d0-409f91844e58,19900,85107,89.0,6,Austria
Volkswagen,Passat,2.0 TDI,2019,Diesel,Wagon,Gray,Wien,Automatic,https://www.gebrauchtwagen.at/fahrzeuge/volkswagen-passat-variant-2-0-tdi-aut-led-radar-navi-r-cam-diesel/20148557-fcbb-4b7e-a63c-a724ce35f92a,20490,83445,111.0,6,Austria
Volkswagen,Passat,2.0 TDI,2019,Diesel,Wagon,White,Vienna,Manual,https://www.gebrauchtwagen.at/fahrzeuge/volkswagen-passat-variant-2-0-tdi-highline-led-ahk-radar-diesel/ae91cc1e-a1ad-4083-b868-2082ed11f288,20150,74617,111.0,6,Austria
Porsche,Cayenne,3.2,2006,Petrol,Suv,Gray,Vienna,Automatic,https://www.gebrauchtwagen.at/fahrzeuge/porsche-cayenne-3-2-v6-aut-wenig-km-nur-66-000km-servicegepflegt-benzin/d5c618d7-b7dd-4816-bae8-3d2ff855056e,19900,66000,186.0,4,Austria
Ford,Mondeo,2.0 TDCi,2018,Diesel,Wagon,Black,Wien,Automatic,https://www.gebrauchtwagen.at/fahrzeuge/ford-mondeo-traveller-titanium-2-0-tdci-aut-diesel/a601b335-7bda-4412-aa9a-4208fcdb1249,14000,177700,133.0,6,Austria
Bmw,3 Series,325d,2014,Diesel,Sedan,Blue,Wien,Automatic,https://www.gebrauchtwagen.at/fahrzeuge/bmw-325-3er-325d-gt-diesel/7d65d7d4-438a-4ca4-9b9c-0a4e879542ce,19900,148144,162.0,6,Austria
Volkswagen,Transporter,2.5,2004,Diesel,Van,Gray,Salzburg,Automatic,https://www.gebrauchtwagen.at/fahrzeuge/volkswagen-t5-multivan-highline-7-sitze-17-pdc-anhaengerkupplung-diesel/7711e18f-c429-4d85-accb-e8eb8f30bed8,19900,267000,129.0,3,Austria
Volvo,V40,1.6,2013,Diesel,Wagon,Black,Steyr,Manual,https://www.gebrauchtwagen.at/fahrzeuge/volvo-v40-d2-momentum-pickerl-service-neu-diesel/c6ee45de-6515-40c6-bab5-fde963e563f2,8490,215000,85.0,5,Austria
Mazda,6,3.7,2014,Petrol,Wagon,Black,Wien,Manual,https://www.gebrauchtwagen.at/fahrzeuge/mazda-6-sport-combi-cd150-navi-xenon-klima-temp-kredit-diesel/35d41f47-ab9f-4a9e-bb3d-9f49fd9cba5b,8980,200000,111.0,6,Austria
Porsche,Cayenne,3.0 diesel,2012,Diesel,Suv,Black,Wiener Neustadt,Automatic,https://www.gebrauchtwagen.at/fahrzeuge/porsche-cayenne-ii-3-0-diesel-aut-diesel/c7cf8e1a-8d59-4849-8f81-ca4a03b2c29a,23990,209500,178.0,5,Austria
Porsche,Cayenne,3.0 diesel,2012,Diesel,Suv,Black,Hallein,Automatic,https://www.zweispurig.at/porsche-cayenne-gebrauchtwagen-diesel-schwarz-salzburg/details-1218561,29890,201390,182.0,5,Austria
Alfa Romeo,Mito,1.4,2015,Petrol,Hatchback,Silver,Wien,Automatic,https://www.gebrauchtwagen.at/fahrzeuge/alfa-romeo-mito-quadrifoglio-verde-tct-verde-benzin/12c0d01d-309e-45e3-b774-3d8301875887,15550,81000,126.0,6,Austria
Volkswagen,Sharan,2.0 TDI,2015,Diesel,Van,Brown,Schwechat,Automatic,https://www.zweispurig.at/vw-sharan-gebrauchtwagen-diesel-braun-niederoesterreich/details-1235741,18999,180000,104.0,6,Austria
Renault,Twingo,0.9 tce,2018,Petrol,Mini,White,Wien,Automatic,https://www.gebrauchtwagen.at/fahrzeuge/renault-twingo-tce-90-edc-intens-automatik-neues-oeamtc-pickerl-benzin/7c70d48d-449a-4263-8d20-8d5e14b27fa1,12490,3400,67.0,6,Austria
Renault,Espace,1.6 dci,2018,Diesel,Mpv,White,Graz,Manual,https://www.gebrauchtwagen.at/fahrzeuge/renault-espace-1-6-dci-energy-intens-7-sitzer-diesel/901e4134-91a1-4e1b-b05b-ac186dea2362,15980,179998,97.0,6,Austria
Porsche,Cayenne,3.0 diesel,2012,Diesel,Suv,Black,Salzburg,Automatic,https://www.zweispurig.at/porsche-cayenne-gebrauchtwagen-diesel-schwarz-salzburg/details-1167055,29890,171285,182.0,5,Austria
Ford,Focus,2.0 ST,2018,Diesel,Sedan,Blue,Amstetten,Automatic,https://www.gebrauchtwagen.at/fahrzeuge/ford-focus-2-0-ecoblue-scr-st-line-business-aut-sport-top-diesel/00d62dfe-c712-4a09-877f-40abdbf7c7fd,19990,79000,111.0,6,Austria
Ford,Mondeo,2.0 TDCi,2019,Diesel,Sedan,Black,Leonding,Automatic,https://www.gebrauchtwagen.at/fahrzeuge/ford-mondeo-st-line-2-0tdci-awd-aut-kamera-navi-diesel/9727c004-7347-4316-80bd-b33ab0c99ae4,19980,158800,133.0,6,Austria
Ford,Mondeo,2.0 TDCi,2019,Diesel,Sedan,Black,Leonding,Automatic,https://www.gebrauchtwagen.at/fahrzeuge/ford-mondeo-st-line-2-0tdci-awd-aut-kamera-navi-diesel/d80863e8-85e5-4c53-9229-b9848b0433ff,18980,158800,133.0,6,Austria
Ford,Mondeo,2.0 EcoBlue,2019,Diesel,Wagon,Black,Salzburg,Automatic,https://www.gebrauchtwagen.at/fahrzeuge/ford-mondeo-st-line-2-0-ecoblue-scr-aut-acc-navi-led-leder-diesel/378990e1-1b20-4486-bccd-0050b055c8f8,16470,156000,111.0,6,Austria
Bmw,3 Series,320d,2015,Diesel,Wagon,Black,Wels,Automatic,https://www.gebrauchtwagen.at/fahrzeuge/bmw-320-320d-touring-aut-head-up-ahk-diesel/14c512c7-bb2e-4137-992d-a6d0cdb2248f,17490,158488,141.0,6,Austria
Bmw,3 Series,320d,2015,Diesel,Sedan,Brown,Dornbirn,Automatic,https://www.gebrauchtwagen.at/fahrzeuge/bmw-320-d-f30-automatik-efficientdynamics-edition-diesel/820fd099-fa26-4178-af6d-0a9da0c0a563,17490,147890,121.0,6,Austria
Bmw,3 Series,318d,2015,Diesel,Wagon,Blue,Klagenfurt,Automatic,https://www.gebrauchtwagen.at/fahrzeuge/bmw-318-d-m-touring-m-paket-lci-150ps-8-gang-aut-led-diesel/7a0beae5-0da8-4029-9cdf-fc5deee82fb5,19690,134500,111.0,6,Austria
Renault,Twingo,1.0 SCe,2015,Petrol,Mini,White,Wiener Neustadt,Manual,https://www.gebrauchtwagen.at/fahrzeuge/renault-twingo-dynamique-nur-44-000-kilometer-pickerl-06-2025-benzin/03918ec2-bbb5-45ee-9a05-8a06e0de41ea,7790,44000,52.0,6,Austria
Alfa Romeo,Giulia,2.2,2016,Petrol,Sedan,Blue,Wiener Neustadt,Automatic,https://www.gebrauchtwagen.at/fahrzeuge/alfa-romeo-giulia-super-2-2-150-at-rwd-top-ausstattung-nichtraucher-diesel/63405abf-c3d3-4146-b9dc-17251ff682b4,21900,99500,111.0,6,Austria
Audi,A3,1.0 30 TFSI,2023,Petrol,Sedan,White,Villach,Automatic,https://www.gebrauchtwagen.at/fahrzeuge/audi-a3-sb-30-tfsi-s-line-s-tronic-19-pano-sportsitze-benzin/5c1d3250-93fe-421b-ab60-0d3c6c9e4ee5,35990,14000,82.0,6,Austria
Mazda,3,2.0 SKYACTIV,2019,Petrol,Hatchback,Gray,Brunn Am Gebirge,Automatic,https://www.gebrauchtwagen.at/fahrzeuge/mazda-3-skyactiv-g122-comfort-so-pr-st-te-aut-benzin/09fc3817-f40a-44e0-bb7c-283ea6eea578,19490,91800,90.0,6,Austria
Bmw,Z4,i,2006,Petrol,Convertible,Black,Korneuburg,Manual,https://www.gebrauchtwagen.at/fahrzeuge/bmw-z4-2-0i-roadster-e85-benzin/6d39a54a-18f8-4964-9fa0-6e9c901709da,13990,121000,111.0,4,Austria
Hyundai,I10,1.2,2023,Petrol,Mini,Red,Linz,Automatic,https://www.gebrauchtwagen.at/fahrzeuge/hyundai-i10-1-2-i-line-plus-automatik-navilink-winterpaket-benzin/e962adc4-8b43-441e-aba7-dec843d5f854,17690,1,62.0,6,Austria
Audi,Q5,3.0,2009,Diesel,Suv,Black,Salzburg,Automatic,https://www.zweispurig.at/audi-q5-gebrauchtwagen-diesel-schwarz-salzburg/details-1224956,11490,189070,178.0,5,Austria
Audi,Q5,2.0 TDI quattro,2009,Diesel,Suv,Gray,Wien,Automatic,https://www.gebrauchtwagen.at/fahrzeuge/audi-q5-2-0-tdi-quattro-s-tronic-diesel/055f3c65-a1f6-4ed9-8de5-153fbaaca856,13890,172000,126.0,5,Austria
Bmw,X3,xDrive30d,2011,Diesel,Suv,White,Salzburg,Automatic,https://www.gebrauchtwagen.at/fahrzeuge/bmw-x3-xdrive30d-pickerl-navi-teilleder-allrad-diesel/d88378a7-257e-4798-ab6a-8019d4b9c06c,14500,256000,192.0,5,Austria
Bmw,3 Series,320d,2016,Diesel,Wagon,White,Salzburg,Manual,https://www.gebrauchtwagen.at/fahrzeuge/bmw-320-d-sport-line-m-lenkrad-16-zoll-alu-navi-pdc-diesel/4954a226-e594-4432-9f7b-3fa2d92d1d20,17900,197000,141.0,6,Austria
Seat,Ateca,1.0 tsi,2017,Petrol,Suv,Gray,Salzburg,Manual,https://www.gebrauchtwagen.at/fahrzeuge/seat-ateca-style-benzin/760a6ad2-12ba-40d4-8900-e818cf063812,17999,45000,86.0,6,Austria
Bmw,3 Series,320d,2016,Diesel,Sedan,Gray,Wiener Neustadt,Automatic,https://www.gebrauchtwagen.at/fahrzeuge/bmw-320-d-gran-turismo-m-sport-aut-diesel/913b9230-f626-419f-aa22-1d941ae58f60,19490,152000,141.0,6,Austria
Jaguar,I-Pace,EV400S,2020,Electric,Suv,Gray,Graz,Automatic,https://www.gebrauchtwagen.at/fahrzeuge/jaguar-i-pace-s-ev400-awd-gebaut-in-graz-auto-stahl-wien-23-elektro/bbebd361-9f9f-47d8-be8f-26bd3f0558df,56890,39000,298.0,6,Austria
Audi,Q5,3.0,2022,Diesel,Suv,Black,Salzburg,Automatic,https://www.zweispurig.at/audi-q5-gebrauchtwagen-diesel-schwarz-salzburg/details-1235791,82990,34050,254.0,6,Austria
Volkswagen,Sharan,2.0 TDI,2017,Diesel,Van,Black,Klagenfurt,Manual,https://www.gebrauchtwagen.at/fahrzeuge/volkswagen-sharan-sharan-20-jahre-edition-2-0-tdi-7-sitzer-diesel/cabc3a41-1fa3-4fe2-8d1a-0a38351f4d87,19900,132000,86.0,6,Austria
Mercedes Benz,C-Class,250 CDI BE,2010,Diesel,Wagon,Gray,Feldkirchen,Automatic,https://www.gebrauchtwagen.at/fahrzeuge/mercedes-benz-c-250-t-avantgarde-blueefficiency-4matic-cdi-aut-diesel/65e9272a-8cfc-4e45-9b1d-e5f8673dd27e,7999,300000,152.0,5,Austria
Nissan,Qashqai,1.5 dCi,2019,Diesel,Crossover,Black,Vienna,Automatic,https://www.gebrauchtwagen.at/fahrzeuge/nissan-qashqai-1-5-dci-n-connecta-aut-diesel/8f0c672f-7809-4158-8bf2-9be331e9c29e,19890,110300,86.0,6,Austria
Bmw,X3,xDrive20d,2012,Diesel,Suv,Black,Lienz,Automatic,https://www.gebrauchtwagen.at/fahrzeuge/bmw-x3-x3-xdrive20d-aut-m-sportpaket-navi-profes-diesel/db1fcd27-e8ae-4ab8-8f2d-6dd99067cfd3,15900,228000,137.0,5,Austria
Bmw,7 Series,730d,2007,Diesel,Sedan,Gray,Wien,Automatic,https://www.gebrauchtwagen.at/fahrzeuge/bmw-730-730d-aut-diesel/6075071d-b145-4725-a8e1-7a57523562dd,8000,306000,172.0,4,Austria
Bmw,X3,xDrive20d,2012,Diesel,Suv,White,Braunau Am Inn,Automatic,https://www.gebrauchtwagen.at/fahrzeuge/bmw-x3-xdrive20d-erstbesitz-diesel/0ee894f7-75b0-49cd-93c3-d6b059e6ae18,16500,194000,137.0,5,Austria
Audi,Q8,3.0 50 TDI quattro,2019,Diesel,Suv,Silver,Graz,Automatic,https://www.gebrauchtwagen.at/fahrzeuge/audi-q8-50-3-0-tdi-quattro-diesel/65f2c5d4-7d61-482b-8a7b-2c5ca2ae613a,57890,164042,213.0,6,Austria
Bmw,3 Series,320d xDrive,2017,Diesel,Sedan,Gray,Linz,Automatic,https://www.gebrauchtwagen.at/fahrzeuge/bmw-320-320d-xdrive-gran-turismo-sport-line-diesel/b5c22ca7-84ba-4975-8a0f-13a887927e09,22250,174000,141.0,6,Austria
