Make,Model,Trim,Year,Fuel type,Body type,Color,City,Transmission,Contact,Price(EUR),Mileage(km),kW,Emission standard,Country
Audi,A3,1.4 TFSI,2020,Hybrid,Sedan,Blue,Wiesbaden,Automatic,https://www.12gebrauchtwagen.de/c/4/1426421941?num_on_page=2&page=40&title=Audi+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,24820,43524,150.0,6,Germany
Audi,A3,1.5 35 TFSI,2020,Petrol,Sedan,Black,Stuttgart,Manual,https://www.12gebrauchtwagen.de/c/4/1426395825?num_on_page=4&page=44&title=Audi+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,22920,33361,110.0,6,Germany
Bmw,5 Series,530i,2009,Petrol,Sedan,Black,Holzgerlingen,Automatic,https://www.12gebrauchtwagen.de/c/4/1426550771?num_on_page=3&page=1&premium=false&title=BMW+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,11800,149000,202.0,5,Germany
Honda,Civic,1.0,2019,Petrol,Sedan,Red,Iserlohn,Manual,https://hey.car/vehicle/8128ce05-41df-4193-b179-6f17bb002e82?dealerId=f11181ba-8984-4dc3-b94f-9f9f6c4c1c51,16990,60152,93.0,6,Germany
Kia,Stonic,1.0 T-GDi,2021,Petrol,Crossover,Silver,Leverkusen,Automatic,https://www.12gebrauchtwagen.de/c/4/1410463241?num_on_page=5&page=14&title=Kia+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,19750,25232,74.0,6,Germany
Land Rover,Evoque,2.0,2020,Petrol,Suv,Black,Wuppertal,Automatic,https://www.12gebrauchtwagen.de/c/4/1428225009?num_on_page=1&page=1&title=Land+Rover+Range+Rover+Evoque+Gebrauchtwagen+in+Hameln+kaufen+auf+12Gebrauchtwagen.de,46400,40818,183.0,6,Germany
Volkswagen,Passat,2.0 TDI,2018,Diesel,Wagon,Black,Spaichingen,Automatic,https://www.12gebrauchtwagen.de/c/4/1412080286?num_on_page=4&page=97&title=VW+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,17700,130000,111.0,6,Germany
Audi,A1,1.0 25 TFSI,2023,Petrol,Mini,Black,Minden,Automatic,https://www.12gebrauchtwagen.de/c/4/1426295735?num_on_page=2&page=102&premium=false&title=Audi+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,24980,10930,70.0,6,Germany
Fiat,500c,1.0,2023,Petrol,Convertible,Green,Rain,Manual,https://www.instamotion.com/auto/9WAT-9CY4-TG6I,18890,10,51.0,6,Germany
Ford,Fiesta,1.1,2019,Petrol,Sedan,Black,Spaichingen,Automatic,https://www.12gebrauchtwagen.de/c/4/1410548876?num_on_page=5&page=113&title=Ford+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,12800,50000,64.0,6,Germany
Kia,Rio,1.2,2023,Petrol,Sedan,Red,Simmern,Manual,https://www.12gebrauchtwagen.de/c/4/1407783158?num_on_page=3&page=15&premium=false&title=Kia+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,17488,5915,62.0,6,Germany
Ford,Fiesta,1.0 EcoBoost,2023,Petrol,Sedan,Gray,Rochlitz,Automatic,https://www.12gebrauchtwagen.de/c/4/1426589158?num_on_page=2&page=2&title=Ford+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,20390,2650,74.0,6,Germany
Audi,Q3,2.0 45 TFSI,2022,Hybrid,Crossover,Black,Rain,Automatic,https://www.12gebrauchtwagen.de/c/16/1413704817?num_on_page=1&page=66&title=Audi+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,54990,15660,180.0,6,Germany
Audi,Q3,2.0 45 TFSI,2022,Hybrid,Crossover,Black,Rain,Automatic,https://www.instamotion.com/auto/DIHO-JJUV-Z4CP,55980,15118,180.0,6,Germany
Audi,Q3,2.0 45 TFSI,2022,Hybrid,Crossover,Gray,Rain,Automatic,https://www.instamotion.com/auto/RNE8-V5VY-7355,55980,13032,180.0,6,Germany
Audi,A4,2.0,2013,Diesel,Wagon,Black,Gräfenhainichen,Automatic,https://www.12gebrauchtwagen.de/c/16/1426171109?num_on_page=1&page=4&title=Audi+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,11990,164000,89.0,5,Germany
Škoda,Octavia,2.0 rs tdi,2021,Diesel,Wagon,Green,Göppingen,Automatic,https://www.12gebrauchtwagen.de/c/4/1382993379?num_on_page=4&page=62&title=Skoda+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,31490,81337,149.0,6,Germany
Volkswagen,Caddy,2.0 TDI,2019,Diesel,Pickup,Black,Neumarkt in der Oberpfalz,Manual,https://www.12gebrauchtwagen.de/c/16/1420658341?num_on_page=1&page=31&title=VW+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,19980,52889,75.0,6,Germany
Volkswagen,Golf,1.0 tsi,2020,LPG,Sedan,Black,Haltern Am See,Manual,https://www.12gebrauchtwagen.de/c/16/1419019408?num_on_page=5&page=99&title=VW+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,17888,86900,66.0,6,Germany
Volkswagen,Golf,1.0 tsi,2020,Petrol,Wagon,Black,Munich,Manual,https://www.12gebrauchtwagen.de/c/16/1415404052?num_on_page=2&page=110&title=VW+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,18350,65927,85.0,6,Germany
Ford,Edge,2.0 EcoBlue,2020,Diesel,Suv,Black,Peine,Automatic,https://www.12gebrauchtwagen.de/c/4/1405554410?num_on_page=2&page=75&title=Ford+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,31990,49500,175.0,6,Germany
Audi,Q5,3.0 50 TDI,2019,Diesel,Suv,Gray,Rain,Automatic,https://www.12gebrauchtwagen.de/c/16/1426175191?num_on_page=3&page=2&title=Audi+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,43580,50500,210.0,6,Germany
Audi,A4,1.4 TFSI,2018,Petrol,Wagon,Black,Euskirchen,Manual,https://www.moll-automobile.de/fahrzeug/386525720/Pkw/audi-a4-avant-sport-1-4-tfsi-s-line-navi-soundsystem,21970,96500,111.0,6,Germany
Kia,Venga,1.6,2019,Petrol,Mini,Silver,Müllheim,Automatic,https://www.12gebrauchtwagen.de/c/4/1410248102?num_on_page=4&page=17&title=Kia+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,14790,65000,92.0,6,Germany
Mercedes Benz,B-Class,180,2018,Petrol,Sedan,Black,Friedberg,Automatic,https://www.12gebrauchtwagen.de/c/16/1427886178?num_on_page=3&page=27&title=Mercedes-Benz+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,17830,70450,90.0,6,Germany
Ford,Fiesta,1.0 EcoBoost,2017,Petrol,Sedan,Silver,Neumarkt in der Oberpfalz,Manual,https://www.12gebrauchtwagen.de/c/4/1424621493?num_on_page=4&page=81&title=Ford+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,8950,44100,44.0,6,Germany
Opel,Astra,1.5,2021,Diesel,Wagon,Green,Coesfeld,Manual,https://gebrauchtwagen.hyundai.de/de/fahrzeugsuche/opel/astra/k-st-edition-cdtilednavisportsitzesitz-lenkra-wdc84x7g,17624,20450,78.0,6,Germany
Ford,Fiesta,1.0 EcoBoost,2018,Petrol,Sedan,White,Vechta,Automatic,https://www.12gebrauchtwagen.de/c/4/1406583299?num_on_page=2&page=46&title=Ford+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,15990,43025,74.0,6,Germany
Fiat,500,1.0,2022,Hybrid,Mini,Green,Hamburg,Manual,https://www.kamux.de/cars/Fiat/500/HHN-F90425,13900,12939,51.0,6,Germany
Audi,Q3,2.0 35 TDI,2021,Diesel,Crossover,Gray,Rain,Automatic,https://www.12gebrauchtwagen.de/c/34/1398707735?num_on_page=2&page=114&title=Audi+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,35920,48000,110.0,6,Germany
Audi,Q3,1.5 35 TFSI,2021,Petrol,Crossover,Gray,Rain,Automatic,https://www.instamotion.com/auto/V524-H6EM-W3VR,31130,42500,110.0,6,Germany
Bmw,X3,xDrive20d,2018,Diesel,Suv,Gold,Rain,Automatic,https://www.12gebrauchtwagen.de/c/34/1413765396?num_on_page=2&page=52&premium=false&title=BMW+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,32640,72800,140.0,6,Germany
Opel,Mokka,1.2,2021,Petrol,Crossover,Gray,Iserlohn,Automatic,https://hey.car/vehicle/5c8d0520-26eb-4dd1-a4b7-bd5d15e5ba1f?dealerId=504513,23650,20300,97.0,6,Germany
Audi,Q5,2.0 40 TDI,2024,Diesel,Suv,Green,Rain,Automatic,https://www.instamotion.com/auto/JUM3-KD92-3LX7,63690,3230,150.0,6,Germany
Honda,Cr-V,2.0,2019,Hybrid,Suv,Red,Iserlohn,Automatic,https://gebrauchtwagen.hyundai.de/de/fahrzeugsuche/honda/cr-v-20-i-mmd-hybrid-4wd-executive-hud-acc-led/variant-v3c8kydw,23800,108665,137.0,6,Germany
Land Rover,Discovery Sport,2.0,2017,Diesel,Suv,Silver,Usingen,Automatic,https://www.12gebrauchtwagen.de/c/4/1428365584?num_on_page=4&page=1&title=Land+Rover+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,19850,103355,110.0,6,Germany
Kia,Picanto,1.2,2020,Petrol,Mini,Green,Neumarkt in der Oberpfalz,Manual,https://www.12gebrauchtwagen.de/c/4/1424512398?num_on_page=5&page=8&title=Kia+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,12499,48160,62.0,6,Germany
Ferrari,F355,3.5,1999,Petrol,Convertible,Red,Villingen Schwenningen,Automatic,https://www.12gebrauchtwagen.de/c/4/1424764103?num_on_page=2&page=5&title=Ferrari+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,108900,55000,280.0,2,Germany
Ford,Focus,1.5 EcoBoost,2014,Petrol,Wagon,Blue,Waldshut Tiengen,Manual,https://www.12gebrauchtwagen.de/c/4/1415977553?num_on_page=3&page=14&premium=false&title=Ford+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,12950,82900,110.0,6,Germany
Audi,A3,1.2 TFSI,2011,Diesel,Convertible,Black,Hamm,Automatic,https://www.12gebrauchtwagen.de/c/4/1426534399?num_on_page=3&page=5&title=Audi+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,10990,177010,104.0,5,Germany
Hyundai,Kona,1.0 T-GDi,2019,Petrol,Crossover,Green,Stuttgart,Automatic,https://www.12gebrauchtwagen.de/c/4/1428412160?num_on_page=4&page=29&title=Hyundai+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,18450,81750,130.0,6,Germany
Audi,Q2,1.5 35 TFSI,2022,Petrol,Crossover,Black,Rain,Automatic,https://www.12gebrauchtwagen.de/c/16/1426175044?num_on_page=1&page=10&title=Audi+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,29351,24650,110.0,6,Germany
Audi,A1,1.0 25 TFSI,2021,Petrol,Mini,White,Rain,Manual,https://www.instamotion.com/auto/IP4Q-NZ2M-GB9W,18680,68730,70.0,6,Germany
Volkswagen,Tiguan,2.0,2020,Diesel,Crossover,Black,Blaubeuren,Manual,https://www.12gebrauchtwagen.de/c/16/1418977220?num_on_page=3&page=26&title=VW+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,24999,67000,111.0,6,Germany
Citroen,C3 Aircross,1.2,2021,Petrol,Suv,Black,Oberhausen,Manual,https://www.kamux.de/cars/Citroen/C3-Aircross/HEI-288649,14999,74368,81.0,6,Germany
Volvo,Xc60,2.0 B4,2023,Diesel,Crossover,Gray,Aachen,Automatic,https://www.moll-automobile.de/fahrzeug/383899641/Pkw/volvo-xc60-ultimate-dark-2wd-b4-diesel-eu6d-hud-ad-dig,52890,12280,146.0,6,Germany
Ford,Kuga,1.5 EcoBoost,2021,Petrol,Suv,Silver,Wurzen,Manual,https://www.12gebrauchtwagen.de/c/4/1415748906?num_on_page=4&page=25&title=Ford+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,22990,21787,110.0,6,Germany
Bmw,1 Series,118d,2013,Diesel,Convertible,Black,Geilenkirchen,Automatic,https://www.12gebrauchtwagen.de/c/4/1337361496?num_on_page=2&page=76&title=BMW+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,16990,53201,100.0,5,Germany
Ford,Focus,1.0 EcoBoost,2013,Petrol,Sedan,Red,Ostfildern,Manual,https://www.12gebrauchtwagen.de/c/4/1426635792?num_on_page=3&page=18&title=Ford+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,10492,111432,110.0,5,Germany
Hyundai,Tucson,1.6 GDi,2023,Hybrid,Suv,Black,Paderborn,Automatic,https://www.moll-automobile.de/fahrzeug/381259228/Pkw/hyundai-tucson-blackline-mild-hybrid-2wd-1-6-t-gdi-eu6d,36990,10,195.0,6,Germany
Volvo,V90,2.0 T6 AWD,2018,Petrol,Wagon,Blue,Aachen,Automatic,https://www.moll-automobile.de/fahrzeug/382792689/Pkw/volvo-v90-cross-country-cross-country-pro-awd-t6-eu6d,32980,101500,231.0,6,Germany
Kia,Xceed,1.0 T-GDi,2021,Diesel,Crossover,White,Lage,Manual,https://www.kamux.de/cars/Kia/Xceed/DRN-063240,16990,62931,88.0,6,Germany
Citroen,C4,1.2,2021,Petrol,Sedan,Black,Berlin,Manual,https://gebrauchtwagen.hyundai.de/de/fahrzeugsuche/citroen/c4/limpt-130-ss-feeleinpark-hinten-kjc9mkck,17890,31549,97.0,6,Germany
Volkswagen,Golf,1.6 TDI,2019,Diesel,Wagon,Black,Viersen,Automatic,https://www.waldhausen-buerkel.de/fahrzeuge/volkswagen/golf-vii-var-16-tdi-comfortline-dsg-acc-navi/details-t4c8dt57,16950,92697,85.0,6,Germany
Mazda,6,2.5,2019,Petrol,Wagon,Green,Teltow,Automatic,https://www.12gebrauchtwagen.de/c/4/1424537133?num_on_page=2&page=13&premium=false&title=Mazda+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,24480,66246,143.0,6,Germany
Volkswagen,Golf,1.0 tsi,2019,Petrol,Sedan,Black,Weilburg,Manual,https://www.12gebrauchtwagen.de/c/16/1420781738?num_on_page=1&page=77&title=VW+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,16880,38540,85.0,6,Germany
Mercedes Benz,E-Class,220,2015,Diesel,Wagon,Black,Dresden,Automatic,https://www.12gebrauchtwagen.de/c/4/1426442436?num_on_page=5&page=28&title=Mercedes-Benz+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,17998,157100,126.0,6,Germany
Volkswagen,Polo,1.0 tsi,2023,Petrol,Hatchback,Black,Rain,Manual,https://www.instamotion.com/auto/QJSM-ROME-ZMDX,23990,3990,70.0,6,Germany
Volkswagen,Golf,1.6 TDI,2019,Diesel,Wagon,Green,Schorndorf,Automatic,https://www.12gebrauchtwagen.de/c/4/1424689811?num_on_page=1&page=89&title=VW+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,16777,107017,86.0,6,Germany
Audi,Q2,1.5 35 TFSI,2021,Petrol,Crossover,Green,Osnabrück,Manual,https://www.12gebrauchtwagen.de/c/4/1426584799?num_on_page=1&page=76&title=Audi+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,23930,72842,110.0,6,Germany
Audi,Q2,1.5 35 TFSI,2021,Petrol,Crossover,Blue,Rain,Automatic,https://www.12gebrauchtwagen.de/c/16/1426067055?num_on_page=4&page=6&title=Audi+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,27370,39900,110.0,6,Germany
Audi,A1,1.0 30 TFSI,2020,Petrol,Mini,Black,Heideck,Automatic,https://www.12gebrauchtwagen.de/c/16/1418966602?num_on_page=3&page=64&title=Audi+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,19990,87400,86.0,6,Germany
Audi,A1,1.0 30 TFSI,2020,Petrol,Mini,Gray,Rain,Automatic,https://www.instamotion.com/auto/Q5BC-BW46-S7F3,25890,33000,85.0,6,Germany
Škoda,Fabia,1.0,2020,Petrol,Wagon,Silver,Marl,Manual,https://www.12gebrauchtwagen.de/c/4/1412299497?num_on_page=2&page=28&title=Skoda+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,14490,56900,70.0,6,Germany
Škoda,Fabia,1.0 mpi,2020,Petrol,Sedan,Green,Ulm,Manual,https://www.12gebrauchtwagen.de/c/4/1373372076?num_on_page=3&page=97&premium=false&title=Skoda+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,13880,43555,44.0,6,Germany
Fiat,500,0.9 TwinAir,2020,Petrol,Mini,Green,Düren,Manual,https://www.12gebrauchtwagen.de/c/4/1382544940?num_on_page=2&page=15&title=Fiat+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,13990,44500,63.0,6,Germany
Fiat,500,1.2,2020,Petrol,Mini,Green,Willebadessen,Automatic,https://www.12gebrauchtwagen.de/c/4/1419160313?num_on_page=1&page=3&title=Fiat+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,13499,32860,51.0,6,Germany
Lexus,Is,300 h,2018,Hybrid,Sedan,Silver,Hamm,Automatic,https://www.12gebrauchtwagen.de/c/4/1414107415?num_on_page=5&page=1&title=Lexus+IS+Gebrauchtwagen+in+Emden+kaufen+auf+12Gebrauchtwagen.de,31480,60000,166.0,6,Germany
Mercedes Benz,C-Class,200,2009,Petrol,Wagon,Silver,Viernheim,Automatic,https://www.12gebrauchtwagen.de/c/4/1428430310?num_on_page=2&page=7&title=Mercedes-Benz+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,11890,147300,135.0,5,Germany
Mazda,6,2.0 SKYACTIV-G,2018,Petrol,Wagon,Black,Wesel,Automatic,https://hey.car/vehicle/3a09a3a9-7a3e-4b16-9572-4457d4747ddd?dealerId=45f036d7-a807-4175-948d-c3daffd454b2,20980,66082,123.0,6,Germany
Volkswagen,Golf,2.0 GTI,2018,Petrol,Sedan,Black,Schweinfurt,Automatic,https://www.12gebrauchtwagen.de/c/4/1407911499?num_on_page=5&page=103&title=VW+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,24990,70500,182.0,6,Germany
Mercedes Benz,A-Class,250 Sport,2016,Petrol,Sedan,Black,Gronau,Automatic,https://www.12gebrauchtwagen.de/c/4/1397372850?num_on_page=3&page=60&title=Mercedes-Benz+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,23790,56438,162.0,6,Germany
Land Rover,Evoque,2.0,2017,Diesel,Suv,Black,Viernheim,Automatic,https://www.12gebrauchtwagen.de/c/4/1428310531?num_on_page=2&page=9&title=Land+Rover+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,25487,84600,110.0,6,Germany
Ford,Focus,1.5 EcoBlue,2022,Diesel,Sedan,Black,Oldenburg,Manual,https://www.kamux.de/cars/Ford/Focus/HME-C70453,20900,32693,88.0,6,Germany
Audi,Q2,1.5 35 TFSI,2020,Petrol,Crossover,Blue,Rain,Automatic,https://www.instamotion.com/auto/EMRK-E7T6-CX2C,27490,24656,110.0,6,Germany
Volkswagen,Tiguan,1.5 tsi,2019,Petrol,Crossover,Green,Dresden,Automatic,https://www.12gebrauchtwagen.de/c/4/1421348071?num_on_page=4&page=50&title=VW+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,26990,32845,111.0,6,Germany
Honda,Cr-V,2.0 i-MMD e:HEV,2023,Hybrid,Suv,Blue,Iserlohn,Automatic,https://gebrauchtwagen.hyundai.de/de/fahrzeugsuche/honda/cr-v-20-i-mmd-ehev-advance-awd-hud-led-pano/variant-kjc8vuxq,52490,10,137.0,6,Germany
Ford,Puma,1.0 EcoBoost,2020,Hybrid,Crossover,Silver,Köln,Automatic,https://www.12gebrauchtwagen.de/c/4/1426267144?num_on_page=1&page=6&title=Ford+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,20500,50104,114.0,6,Germany
Audi,Q8,3.0 50 TDI quattro,2018,Diesel,Suv,Black,Villingen Schwenningen,Automatic,https://www.12gebrauchtwagen.de/c/4/1424471641?num_on_page=4&page=117&title=Audi+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,52900,122543,210.0,6,Germany
Volkswagen,T-Cross,1.0 tsi,2023,Petrol,Crossover,Green,Lage,Manual,https://www.12gebrauchtwagen.de/c/4/1419413500?num_on_page=5&page=89&title=VW+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,19950,5515,70.0,6,Germany
Škoda,Karoq,1.0 tsi,2022,Petrol,Suv,Gray,Neu Anspach,Manual,https://www.12gebrauchtwagen.de/c/4/1415827473?num_on_page=2&page=10&title=Skoda+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,22590,36160,81.0,6,Germany
Ford,Ecosport,1.0 EcoBoost,2022,Petrol,Suv,Black,Weil Am Rhein,Manual,https://www.12gebrauchtwagen.de/c/4/1424537548?num_on_page=2&page=47&title=Ford+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,18970,70110,92.0,6,Germany
Ford,Ecosport,1.0 EcoBoost,2022,Petrol,Suv,Black,Weil Am Rhein,Manual,https://www.12gebrauchtwagen.de/c/4/1424881531?num_on_page=4&page=22&title=Ford+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,18970,67185,92.0,6,Germany
Ford,Ecosport,1.0 EcoBoost,2022,Petrol,Suv,Silver,Rosenheim,Automatic,https://www.12gebrauchtwagen.de/c/4/1406578418?num_on_page=2&page=56&title=Ford+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,18890,35631,92.0,6,Germany
Volkswagen,Golf,2.0 TDI,2017,Diesel,Wagon,Black,Worms,Manual,https://www.12gebrauchtwagen.de/c/4/1406658623?num_on_page=2&page=91&premium=false&title=VW+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,17690,73900,110.0,6,Germany
Volkswagen,Passat,2.0,2020,Diesel,Wagon,Black,Deggendorf,Automatic,https://www.12gebrauchtwagen.de/c/16/1418983625?num_on_page=5&page=94&title=VW+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,17990,107329,90.0,6,Germany
Mercedes Benz,Glc-Class,250 4Matic,2019,Petrol,Suv,Green,Grevenbroich,Automatic,https://www.12gebrauchtwagen.de/c/4/1421191564?num_on_page=4&page=106&title=Mercedes-Benz+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,35990,89027,155.0,6,Germany
Audi,A4,1.8 T,2004,Petrol,Convertible,Green,Falkensee,Automatic,https://www.12gebrauchtwagen.de/c/4/1412017955?num_on_page=5&page=5&title=Audi+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,6950,161000,120.0,3,Germany
Jaguar,S-Type,3.0,2002,Petrol,Sedan,Green,Düsseldorf,Automatic,https://www.12gebrauchtwagen.de/c/4/1415963184?num_on_page=2&page=1&title=Jaguar+S-Type+Gebrauchtwagen+in+Krefeld+kaufen+auf+12Gebrauchtwagen.de,8999,119215,175.0,3,Germany
Jeep,Renegade,1.0 Limited,2015,Diesel,Crossover,Black,Fulda,Manual,https://www.12gebrauchtwagen.de/c/4/1417590847?num_on_page=1&page=2&title=Jeep+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,14999,81038,88.0,6,Germany
Land Rover,Range Rover Sport,5.0,2013,Petrol,Suv,Black,Nettetal,Automatic,https://www.12gebrauchtwagen.de/c/4/1409289182?num_on_page=2&page=3&title=Land+Rover+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,36990,79985,375.0,5,Germany
Volvo,V40,2.0,2016,Diesel,Wagon,Gray,Viernheim,Automatic,https://www.ebay-kleinanzeigen.de/s-anzeige/volvo-v40-cc-momentum-automatik-navi-led-allwetter-tuev/2694075641-216-7973,21980,43400,110.0,6,Germany
Seat,Alhambra,2.0,2020,Diesel,Mpv,Black,Spaichingen,Automatic,https://www.ebay-kleinanzeigen.de/s-anzeige/seat-alhambra-xcellence-4drive-navi-cam-ahk-pano-acc/2692466958-216-8496,35800,69000,131.0,6,Germany
Audi,S5,3.0 tfsi,2012,Petrol,Convertible,Green,Wuppertal,Automatic,https://www.12gebrauchtwagen.de/c/4/1424734010?num_on_page=2&page=52&title=Audi+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,19985,120000,245.0,5,Germany
Fiat,Panda,1.2,2020,Petrol,Mini,Green,Mönchengladbach,Automatic,https://www.12gebrauchtwagen.de/c/4/1421101912?num_on_page=1&page=4&title=Fiat+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,12990,37000,51.0,6,Germany
Audi,Q8,3.0 50 TDI,2020,Diesel,Suv,Black,Schwäbisch Hall,Automatic,https://hey.car/vehicle/737bfdfb-000f-4fa1-9d6d-0204bc3320c4?dealerId=503815,69890,99950,213.0,6,Germany
Nissan,X-Trail,1.7 dci,2020,Diesel,Suv,Black,Dresden,Automatic,https://www.ebay-kleinanzeigen.de/s-anzeige/nissan-x-trail-1-7-dci-n-connecta-led-navi-360-ahk-dab/2691936603-216-23494,22990,68783,111.0,6,Germany
Hyundai,Tucson,1.6 GDi,2016,Petrol,Suv,Green,Leipzig,Automatic,https://www.12gebrauchtwagen.de/c/4/1415777966?num_on_page=2&page=15&title=Hyundai+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,20770,65000,130.0,6,Germany
Hyundai,Tucson,1.6 GDi,2016,Petrol,Suv,Silver,Nauen,Automatic,https://www.12gebrauchtwagen.de/c/4/1424589238?num_on_page=3&page=4&premium=false&title=Hyundai+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,21498,55136,130.0,6,Germany
Bmw,X5,xDrive30d,2015,Diesel,Suv,Black,Nürnberg,Automatic,https://www.12gebrauchtwagen.de/c/4/1417425032?num_on_page=2&page=27&premium=false&title=BMW+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,29900,162000,190.0,6,Germany
Audi,Q5,2.0 TDI quattro,2015,Diesel,Suv,Green,Gera,Automatic,https://www.12gebrauchtwagen.de/c/4/1426457522?num_on_page=5&page=2&title=Audi+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,24990,97076,140.0,6,Germany
Audi,Q5,2.0 TDI quattro,2015,Diesel,Suv,Green,Zwickau,Automatic,https://www.12gebrauchtwagen.de/c/4/1421139450?num_on_page=1&page=11&title=Audi+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,29990,88897,140.0,6,Germany
Dacia,Sandero,1.0 tce,2021,LPG,Hatchback,Blue,Gelsenkirchen,Automatic,https://www.12gebrauchtwagen.de/c/4/1417650356?num_on_page=3&page=4&title=Dacia+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,13499,97000,74.0,6,Germany
Bmw,5 Series,525i,2014,Diesel,Wagon,Black,Dieburg,Automatic,https://www.12gebrauchtwagen.de/c/4/1424590053?num_on_page=1&page=58&title=BMW+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,14980,181000,160.0,6,Germany
Dacia,Sandero,1.0 tce,2021,Petrol,Hatchback,Black,Ostfildern,Manual,https://www.12gebrauchtwagen.de/c/4/1426580174?num_on_page=1&page=9&title=Dacia+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,14892,29259,74.0,6,Germany
Dacia,Sandero,0.9,2021,Petrol,Hatchback,Black,Filderstadt,Manual,https://www.12gebrauchtwagen.de/c/4/1424458973?num_on_page=5&page=2&title=Dacia+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,13790,17547,66.0,6,Germany
