Price,Make,Model,Trim,Mi,Year,Fuel type,Euro norm,Body type,Color,City,Power,Transmission,Contact
"15,494 EUR",Škoda,Fabia,1.0 tsi,"36,367 km",2021,Petrol,,Sedan,Gray,Wien,70 kW (95 HP),Manual,https://www.gebrauchtwagen.at/fahrzeuge/skoda-fabia-1-0-tsi-ambition-led-navi-assist-sitzhzg-benzin/e5167907-bc29-4830-8fe0-1f440ca1085d
"14,490 EUR",Bmw,3 Series,320,"99,009 km",2019,Diesel,,Sedan,Gray,Wien,141 kW (192 HP),,https://www.gebrauchtwagen.at/fahrzeuge/bmw-320-led-navi-rueckfahrkamera-diesel/5275e410-c6f1-471e-9ee7-eeb827f1d64d
"7,899 EUR",Fiat,Panda,0.9,"157,000 km",2017,Petrol,6,Mini,White,Graz,64 kW (87 HP),Manual,https://www.gebrauchtwagen.at/fahrzeuge/fiat-panda-4x4-netto-6998eur-allrad-klima-4wd-benzin/d33a3fcf-e6ea-405b-81b7-0441b2d43aec
"13,300 EUR",Bmw,3 Series,318d,"180,000 km",2013,Diesel,5,Wagon,White,Salzburg,106 kW (144 HP),Manual,https://www.gebrauchtwagen.at/fahrzeuge/bmw-318-d-f31-touring-shz-xenon-diesel/c59190a4-4ad7-40c0-8690-3270cc2b17d3
"14,499 EUR",Bmw,3 Series,318d,"167,000 km",2013,Diesel,5,Wagon,Black,Steyr,106 kW (144 HP),Automatic,https://www.gebrauchtwagen.at/fahrzeuge/bmw-318-d-touring-sport-aut-navi-xenon-sportsitze-parkhil-diesel/8556f54b-f2d2-4360-9f29-6c9320b648d4
"14,890 EUR",Ford,Mondeo,2.0 TDCi,"131,667 km",2017,Diesel,6,Wagon,Gray,Wien,111 kW (151 HP),Semi Automatic,https://www.gebrauchtwagen.at/fahrzeuge/ford-mondeo-2-0tdci-business-edition-aut-pano-navi-diesel/e00445d3-885b-490a-a22e-eba4af5f9676
"10,990 EUR",Nissan,Micra,1.0,"55,400 km",2020,Petrol,,Mini,Silver,Wien,75 kW (102 HP),Manual,https://www.gebrauchtwagen.at/fahrzeuge/nissan-micra-1-0-ig-t-100-acenta-benzin/4e99e21f-6cee-412b-a847-f9ea12ea5f0f
"28,290 EUR",Citroen,C4,1.5,"3,829 km",2023,Diesel,,Sedan,Black,Linz,97 kW (132 HP),,https://www.gebrauchtwagen.at/fahrzeuge/citroen-c4-bhdi130-eat8-shine-edit-360park-massage-diesel/d6e5c5ab-1da4-4d45-abee-82ecec8ce63e
"37,900 EUR",Citroen,C4,,"1,858 km",2023,Electric,,Sedan,White,Salzburg,101 kW (137 HP),Automatic,https://www.zweispurig.at/citroen-c4-x-vorfuehrwagen-elektro-weiss-salzburg/details-1190146
"21,790 EUR",Porsche,Cayenne,4.8 Turbo,"270,000 km",2011,Petrol,5,Suv,Silver,Wien,372 kW (506 HP),Automatic,https://www.gebrauchtwagen.at/fahrzeuge/porsche-cayenne-turbo-benzin/58a91015-e466-49a0-8c9a-ee6a1ceef341
"18,690 EUR",Volkswagen,Sharan,2.0 TDI,"170,900 km",2014,Diesel,5,Van,Black,Villach,104 kW (141 HP),Manual,https://www.gebrauchtwagen.at/fahrzeuge/volkswagen-sharan-karat-bmt-2-0-tdi-dpf-4motion-ahk-pdc-navi-sitz-diesel/cea9e811-ba0c-45a0-a6dc-a0223ce5f2c4
"13,090 EUR",Nissan,Qashqai,1.2,"133,565 km",2016,Petrol,6,Crossover,White,Wien,86 kW (117 HP),,https://www.gebrauchtwagen.at/fahrzeuge/nissan-qashqai-1-2-acenta-cam-navi-spur-pdc-benzin/70f13668-53f8-42f4-9ca5-7cb9457d143d
"18,190 EUR",Volkswagen,Passat,2.0 TDI,"93,513 km",2019,Diesel,,Wagon,Silver,Vienna,111 kW (151 HP),Manual,https://www.gebrauchtwagen.at/fahrzeuge/volkswagen-passat-variant-2-0-tdi-highline-led-leder-radar-diesel/17c51c6d-8bec-4c5a-9315-53b8a82fe0e7
"19,900 EUR",Volkswagen,Passat,1.6 TDI,"85,107 km",2019,Diesel,6,Wagon,Black,Lustenau,89 kW (121 HP),Automatic,https://www.gebrauchtwagen.at/fahrzeuge/volkswagen-passat-variant-comfortline-1-6-tdi-dsg-navi-kam-diesel/d3235c5a-b431-4a6c-88d0-409f91844e58
"20,490 EUR",Volkswagen,Passat,2.0 TDI,"83,445 km",2019,Diesel,,Wagon,Gray,Wien,111 kW (151 HP),Automatic,https://www.gebrauchtwagen.at/fahrzeuge/volkswagen-passat-variant-2-0-tdi-aut-led-radar-navi-r-cam-diesel/20148557-fcbb-4b7e-a63c-a724ce35f92a
"20,150 EUR",Volkswagen,Passat,2.0 TDI,"74,617 km",2019,Diesel,,Wagon,White,Vienna,111 kW (151 HP),Manual,https://www.gebrauchtwagen.at/fahrzeuge/volkswagen-passat-variant-2-0-tdi-highline-led-ahk-radar-diesel/ae91cc1e-a1ad-4083-b868-2082ed11f288
"19,900 EUR",Porsche,Cayenne,3.2,"66,000 km",2006,Petrol,,Suv,Gray,Vienna,186 kW (253 HP),Automatic,https://www.gebrauchtwagen.at/fahrzeuge/porsche-cayenne-3-2-v6-aut-wenig-km-nur-66-000km-servicegepflegt-benzin/d5c618d7-b7dd-4816-bae8-3d2ff855056e
"18,990 EUR",Bmw,2 Series,,"23,243 km",2021,Petrol,,Coupe,Blue,Wien,228 kW (310 HP),,https://www.gebrauchtwagen.at/fahrzeuge/bmw-235-x-drive-gran-coupe-m-individual-benzin/113fc9cb-aac5-4f0e-8366-af227dea99c6
"14,000 EUR",Ford,Mondeo,2.0 TDCi,"177,700 km",2018,Diesel,6,Wagon,Black,Wien,133 kW (181 HP),Automatic,https://www.gebrauchtwagen.at/fahrzeuge/ford-mondeo-traveller-titanium-2-0-tdci-aut-diesel/a601b335-7bda-4412-aa9a-4208fcdb1249
"19,900 EUR",Bmw,3 Series,325d,"148,144 km",2014,Diesel,,Sedan,Blue,Wien,162 kW (220 HP),Automatic,https://www.gebrauchtwagen.at/fahrzeuge/bmw-325-3er-325d-gt-diesel/7d65d7d4-438a-4ca4-9b9c-0a4e879542ce
"19,900 EUR",Volkswagen,Transporter,2.5,"267,000 km",2004,Diesel,3,Van,Gray,Salzburg,129 kW (175 HP),Automatic,https://www.gebrauchtwagen.at/fahrzeuge/volkswagen-t5-multivan-highline-7-sitze-17-pdc-anhaengerkupplung-diesel/7711e18f-c429-4d85-accb-e8eb8f30bed8
"8,490 EUR",Volvo,V40,1.6,"215,000 km",2013,Diesel,5,Wagon,Black,Steyr,85 kW (116 HP),Manual,https://www.gebrauchtwagen.at/fahrzeuge/volvo-v40-d2-momentum-pickerl-service-neu-diesel/c6ee45de-6515-40c6-bab5-fde963e563f2
"8,980 EUR",Mazda,6,3.7,"200,000 km",2014,Petrol,5,Wagon,Black,Wien,111 kW (151 HP),Manual,https://www.gebrauchtwagen.at/fahrzeuge/mazda-6-sport-combi-cd150-navi-xenon-klima-temp-kredit-diesel/35d41f47-ab9f-4a9e-bb3d-9f49fd9cba5b
"23,990 EUR",Porsche,Cayenne,3.0 diesel,"209,500 km",2012,Diesel,5,Suv,Black,Wiener Neustadt,178 kW (242 HP),Automatic,https://www.gebrauchtwagen.at/fahrzeuge/porsche-cayenne-ii-3-0-diesel-aut-diesel/c7cf8e1a-8d59-4849-8f81-ca4a03b2c29a
"29,890 EUR",Porsche,Cayenne,3.0 diesel,"201,390 km",2012,Diesel,5,Suv,Black,Hallein,182 kW (248 HP),Automatic,https://www.zweispurig.at/porsche-cayenne-gebrauchtwagen-diesel-schwarz-salzburg/details-1218561
"15,550 EUR",Alfa Romeo,Mito,1.4,"81,000 km",2015,Petrol,6,Hatchback,Silver,Wien,126 kW (171 HP),Automatic,https://www.gebrauchtwagen.at/fahrzeuge/alfa-romeo-mito-quadrifoglio-verde-tct-verde-benzin/12c0d01d-309e-45e3-b774-3d8301875887
"18,999 EUR",Volkswagen,Sharan,2.0 TDI,"180,000 km",2015,Diesel,5,Van,Brown,Schwechat,104 kW (141 HP),Automatic,https://www.zweispurig.at/vw-sharan-gebrauchtwagen-diesel-braun-niederoesterreich/details-1235741
"21,000 EUR",Volkswagen,Sharan,2.0 TDI,"177,000 km",2015,Diesel,6,Van,Blue,Wien,111 kW (151 HP),,https://www.gebrauchtwagen.at/fahrzeuge/volkswagen-sharan-7-sitze-zu-verkaufen-2-0-tdi-110-kw-ocean-euro6-diesel/b1f7ccb1-e47a-4bdd-abd9-ed7b720c560f
"12,490 EUR",Renault,Twingo,0.9 tce,"3,400 km",2018,Petrol,6,Mini,White,Wien,67 kW (91 HP),Automatic,https://www.gebrauchtwagen.at/fahrzeuge/renault-twingo-tce-90-edc-intens-automatik-neues-oeamtc-pickerl-benzin/7c70d48d-449a-4263-8d20-8d5e14b27fa1
"15,980 EUR",Renault,Espace,1.6 dci,"179,998 km",2018,Diesel,6,Mpv,White,Graz,97 kW (132 HP),Manual,https://www.gebrauchtwagen.at/fahrzeuge/renault-espace-1-6-dci-energy-intens-7-sitzer-diesel/901e4134-91a1-4e1b-b05b-ac186dea2362
"29,890 EUR",Porsche,Cayenne,3.0 diesel,"171,285 km",2012,Diesel,5,Suv,Black,Salzburg,182 kW (248 HP),Automatic,https://www.zweispurig.at/porsche-cayenne-gebrauchtwagen-diesel-schwarz-salzburg/details-1167055
"16,890 EUR",Nissan,Qashqai,1.6,"129,197 km",2017,Diesel,6,Crossover,Gray,Wien,97 kW (132 HP),,https://www.gebrauchtwagen.at/fahrzeuge/nissan-qashqai-1-6-dci-tekna-4x4-aut-led-360-cam-ahk-pano-diesel/5f3c5883-da31-4379-a3ff-303ab414d4d4
"14,790 EUR",Nissan,Qashqai,1.5 dCi,"115,888 km",2017,Diesel,,Crossover,Gray,Wien,82 kW (112 HP),,https://www.gebrauchtwagen.at/fahrzeuge/nissan-qashqai-1-5-turbodiesel-acenta-diesel/55bdbb04-2518-495e-b1a8-82fa6b64d48a
"19,990 EUR",Ford,Focus,2.0 ST,"79,000 km",2018,Diesel,6,Sedan,Blue,Amstetten,111 kW (151 HP),Automatic,https://www.gebrauchtwagen.at/fahrzeuge/ford-focus-2-0-ecoblue-scr-st-line-business-aut-sport-top-diesel/00d62dfe-c712-4a09-877f-40abdbf7c7fd
"19,980 EUR",Ford,Mondeo,2.0 TDCi,"158,800 km",2019,Diesel,,Sedan,Black,Leonding,133 kW (181 HP),Automatic,https://www.gebrauchtwagen.at/fahrzeuge/ford-mondeo-st-line-2-0tdci-awd-aut-kamera-navi-diesel/9727c004-7347-4316-80bd-b33ab0c99ae4
"18,980 EUR",Ford,Mondeo,2.0 TDCi,"158,800 km",2019,Diesel,,Sedan,Black,Leonding,133 kW (181 HP),Automatic,https://www.gebrauchtwagen.at/fahrzeuge/ford-mondeo-st-line-2-0tdci-awd-aut-kamera-navi-diesel/d80863e8-85e5-4c53-9229-b9848b0433ff
"16,470 EUR",Ford,Mondeo,2.0 EcoBlue,"156,000 km",2019,Diesel,6,Wagon,Black,Salzburg,111 kW (151 HP),Automatic,https://www.gebrauchtwagen.at/fahrzeuge/ford-mondeo-st-line-2-0-ecoblue-scr-aut-acc-navi-led-leder-diesel/378990e1-1b20-4486-bccd-0050b055c8f8
"17,490 EUR",Bmw,3 Series,320d,"158,488 km",2015,Diesel,6,Wagon,Black,Wels,141 kW (192 HP),Automatic,https://www.gebrauchtwagen.at/fahrzeuge/bmw-320-320d-touring-aut-head-up-ahk-diesel/14c512c7-bb2e-4137-992d-a6d0cdb2248f
"17,490 EUR",Bmw,3 Series,320d,"147,890 km",2015,Diesel,6,Sedan,Brown,Dornbirn,121 kW (165 HP),Automatic,https://www.gebrauchtwagen.at/fahrzeuge/bmw-320-d-f30-automatik-efficientdynamics-edition-diesel/820fd099-fa26-4178-af6d-0a9da0c0a563
"19,690 EUR",Bmw,3 Series,318d,"134,500 km",2015,Diesel,6,Wagon,Blue,Klagenfurt,111 kW (151 HP),Automatic,https://www.gebrauchtwagen.at/fahrzeuge/bmw-318-d-m-touring-m-paket-lci-150ps-8-gang-aut-led-diesel/7a0beae5-0da8-4029-9cdf-fc5deee82fb5
"7,790 EUR",Renault,Twingo,1.0 SCe,"44,000 km",2015,Petrol,5,Mini,White,Wiener Neustadt,52 kW (71 HP),Manual,https://www.gebrauchtwagen.at/fahrzeuge/renault-twingo-dynamique-nur-44-000-kilometer-pickerl-06-2025-benzin/03918ec2-bbb5-45ee-9a05-8a06e0de41ea
"21,900 EUR",Alfa Romeo,Giulia,2.2,"99,500 km",2016,Petrol,6,Sedan,Blue,Wiener Neustadt,111 kW (151 HP),Automatic,https://www.gebrauchtwagen.at/fahrzeuge/alfa-romeo-giulia-super-2-2-150-at-rwd-top-ausstattung-nichtraucher-diesel/63405abf-c3d3-4146-b9dc-17251ff682b4
"35,990 EUR",Audi,A3,1.0 30 TFSI,"14,000 km",2023,Petrol,6,Sedan,White,Villach,82 kW (112 HP),Automatic,https://www.gebrauchtwagen.at/fahrzeuge/audi-a3-sb-30-tfsi-s-line-s-tronic-19-pano-sportsitze-benzin/5c1d3250-93fe-421b-ab60-0d3c6c9e4ee5
"19,490 EUR",Mazda,3,2.0 SKYACTIV,"91,800 km",2019,Petrol,,Hatchback,Gray,Brunn Am Gebirge,90 kW (122 HP),Automatic,https://www.gebrauchtwagen.at/fahrzeuge/mazda-3-skyactiv-g122-comfort-so-pr-st-te-aut-benzin/09fc3817-f40a-44e0-bb7c-283ea6eea578
"13,990 EUR",Bmw,Z4,i,"121,000 km",2006,Petrol,4,Convertible,Black,Korneuburg,111 kW (151 HP),Manual,https://www.gebrauchtwagen.at/fahrzeuge/bmw-z4-2-0i-roadster-e85-benzin/6d39a54a-18f8-4964-9fa0-6e9c901709da
"16,790 EUR",Ford,Tourneo Connect,1.5 EcoBlue,"130,075 km",2021,Diesel,6,Van,Gray,Wien,75 kW (102 HP),,https://www.gebrauchtwagen.at/fahrzeuge/ford-tourneo-connect-1-5-tdci-ecoblue-active-tempo-pdc-spur-klima-diesel/516f4ca5-d611-4e87-bbf1-39752575620c
"17,690 EUR",Hyundai,I10,1.2,1 km,2023,Petrol,6,Mini,Red,Linz,62 kW (84 HP),Automatic,https://www.gebrauchtwagen.at/fahrzeuge/hyundai-i10-1-2-i-line-plus-automatik-navilink-winterpaket-benzin/e962adc4-8b43-441e-aba7-dec843d5f854
"11,490 EUR",Audi,Q5,3.0,"189,070 km",2009,Diesel,5,Suv,Black,Salzburg,178 kW (242 HP),Automatic,https://www.zweispurig.at/audi-q5-gebrauchtwagen-diesel-schwarz-salzburg/details-1224956
"13,890 EUR",Audi,Q5,2.0 TDI quattro,"172,000 km",2009,Diesel,4,Suv,Gray,Wien,126 kW (171 HP),Automatic,https://www.gebrauchtwagen.at/fahrzeuge/audi-q5-2-0-tdi-quattro-s-tronic-diesel/055f3c65-a1f6-4ed9-8de5-153fbaaca856
"14,500 EUR",Bmw,X3,xDrive30d,"256,000 km",2011,Diesel,5,Suv,White,Salzburg,192 kW (261 HP),Automatic,https://www.gebrauchtwagen.at/fahrzeuge/bmw-x3-xdrive30d-pickerl-navi-teilleder-allrad-diesel/d88378a7-257e-4798-ab6a-8019d4b9c06c
"59,900 EUR",Volvo,Xc40,,"2,000 km",2024,Electric,,Crossover,Black,Kufstein,304 kW (413 HP),Automatic,https://www.zweispurig.at/volvo-xc40-vorfuehrwagen-elektro-schwarz-tirol/details-1229456
"20,790 EUR",Seat,Ateca,2.0 XCELLENCE TDI 4Drive,"94,804 km",2017,Diesel,6,Suv,Black,Wien,111 kW (151 HP),,https://www.gebrauchtwagen.at/fahrzeuge/seat-ateca-2-0-tdi-xcellence-4drive-diesel/c2127b0f-8513-4d4e-92ca-8176566a534a
"17,900 EUR",Bmw,3 Series,320d,"197,000 km",2016,Diesel,6,Wagon,White,Salzburg,141 kW (192 HP),Manual,https://www.gebrauchtwagen.at/fahrzeuge/bmw-320-d-sport-line-m-lenkrad-16-zoll-alu-navi-pdc-diesel/4954a226-e594-4432-9f7b-3fa2d92d1d20
"17,999 EUR",Seat,Ateca,1.0 tsi,"45,000 km",2017,Petrol,6,Suv,Gray,Salzburg,86 kW (117 HP),Manual,https://www.gebrauchtwagen.at/fahrzeuge/seat-ateca-style-benzin/760a6ad2-12ba-40d4-8900-e818cf063812
"19,490 EUR",Bmw,3 Series,320d,"152,000 km",2016,Diesel,6,Sedan,Gray,Wiener Neustadt,141 kW (192 HP),Automatic,https://www.gebrauchtwagen.at/fahrzeuge/bmw-320-d-gran-turismo-m-sport-aut-diesel/913b9230-f626-419f-aa22-1d941ae58f60
"17,190 EUR",Bmw,3 Series,318d,"129,025 km",2016,Diesel,6,Wagon,White,Wien,111 kW (151 HP),,https://www.gebrauchtwagen.at/fahrzeuge/bmw-318-318d-aut-navi-pdc-szh-alu-diesel/2ec95a91-1bc9-46f0-a517-424405bec5c0
"19,900 EUR",Dacia,Duster,1.5 dCi,"10,701 km",2022,Diesel,6,Suv,Black,Kufstein,86 kW (117 HP),,https://www.gebrauchtwagen.at/fahrzeuge/dacia-duster-duster-ii-1-5-dci-115-prestige-360kam-nav-17z-diesel/487c7eb9-f775-463b-b2fa-b42e13cf9a1c
"12,790 EUR",Fiat,500l,1.3 mjet,"47,236 km",2017,Diesel,6,Mpv,Black,Wien,70 kW (95 HP),,https://www.gebrauchtwagen.at/fahrzeuge/fiat-500l-1-3-m-jet-trekking-diesel/1de02432-12a6-4388-ba6e-f39e6e51bb42
"56,890 EUR",Jaguar,I-Pace,EV400S,"39,000 km",2020,Electric,,Suv,Gray,Graz,298 kW (405 HP),Automatic,https://www.gebrauchtwagen.at/fahrzeuge/jaguar-i-pace-s-ev400-awd-gebaut-in-graz-auto-stahl-wien-23-elektro/bbebd361-9f9f-47d8-be8f-26bd3f0558df
"21,790 EUR",Opel,Grandland X,1.2,"30,365 km",2021,Petrol,,Suv,White,Wels,97 kW (132 HP),,https://www.gebrauchtwagen.at/fahrzeuge/opel-grandland-x-edition-1-2-turbo-benzin/dc78f0de-775e-42e6-a5bc-c497e4771816
"82,990 EUR",Audi,Q5,3.0,"34,050 km",2022,Diesel,6,Suv,Black,Salzburg,254 kW (345 HP),Automatic,https://www.zweispurig.at/audi-q5-gebrauchtwagen-diesel-schwarz-salzburg/details-1235791
"19,900 EUR",Volkswagen,Sharan,2.0 TDI,"132,000 km",2017,Diesel,6,Van,Black,Klagenfurt,86 kW (117 HP),Manual,https://www.gebrauchtwagen.at/fahrzeuge/volkswagen-sharan-sharan-20-jahre-edition-2-0-tdi-7-sitzer-diesel/cabc3a41-1fa3-4fe2-8d1a-0a38351f4d87
"7,999 EUR",Mercedes Benz,C-Class,250 CDI BE,"300,000 km",2010,Diesel,5,Wagon,Gray,Feldkirchen,152 kW (207 HP),Automatic,https://www.gebrauchtwagen.at/fahrzeuge/mercedes-benz-c-250-t-avantgarde-blueefficiency-4matic-cdi-aut-diesel/65e9272a-8cfc-4e45-9b1d-e5f8673dd27e
"19,890 EUR",Nissan,Qashqai,1.5 dCi,"110,300 km",2019,Diesel,,Crossover,Black,Vienna,86 kW (117 HP),Automatic,https://www.gebrauchtwagen.at/fahrzeuge/nissan-qashqai-1-5-dci-n-connecta-aut-diesel/8f0c672f-7809-4158-8bf2-9be331e9c29e
"15,900 EUR",Bmw,X3,xDrive20d,"228,000 km",2012,Diesel,5,Suv,Black,Lienz,137 kW (186 HP),Automatic,https://www.gebrauchtwagen.at/fahrzeuge/bmw-x3-x3-xdrive20d-aut-m-sportpaket-navi-profes-diesel/db1fcd27-e8ae-4ab8-8f2d-6dd99067cfd3
"8,000 EUR",Bmw,7 Series,730d,"306,000 km",2007,Diesel,4,Sedan,Gray,Wien,172 kW (234 HP),Automatic,https://www.gebrauchtwagen.at/fahrzeuge/bmw-730-730d-aut-diesel/6075071d-b145-4725-a8e1-7a57523562dd
"16,500 EUR",Bmw,X3,xDrive20d,"194,000 km",2012,Diesel,5,Suv,White,Braunau Am Inn,137 kW (186 HP),Automatic,https://www.gebrauchtwagen.at/fahrzeuge/bmw-x3-xdrive20d-erstbesitz-diesel/0ee894f7-75b0-49cd-93c3-d6b059e6ae18
"57,890 EUR",Audi,Q8,3.0 50 TDI quattro,"164,042 km",2019,Diesel,6,Suv,Silver,Graz,213 kW (290 HP),Automatic,https://www.gebrauchtwagen.at/fahrzeuge/audi-q8-50-3-0-tdi-quattro-diesel/65f2c5d4-7d61-482b-8a7b-2c5ca2ae613a
"16,690 EUR",Audi,A1,1.4 TFSI,"70,630 km",2016,Petrol,6,Mini,White,Wien,93 kW (126 HP),,https://www.gebrauchtwagen.at/fahrzeuge/audi-a1-1-4-tfsi-sport-aut-navi-xenon-tempo-pdc-benzin/3cd6df24-3ae4-4b90-b62d-2983930c7bbe
"22,250 EUR",Bmw,3 Series,320d xDrive,"174,000 km",2017,Diesel,6,Sedan,Gray,Linz,141 kW (192 HP),Automatic,https://www.gebrauchtwagen.at/fahrzeuge/bmw-320-320d-xdrive-gran-turismo-sport-line-diesel/b5c22ca7-84ba-4975-8a0f-13a887927e09
"14,490 EUR",Mitsubishi,Asx,1.6,"76,811 km",2017,Petrol,,Crossover,White,Graz,87 kW (118 HP),Manual,https://www.gebrauchtwagen.at/fahrzeuge/mitsubishi-asx-austria-edition-connect-benzin/be701e28-8a3e-4770-9210-bc11f6f346e0
"12,890 EUR",Mazda,Cx-3,2.0,"82,801 km",2019,Petrol,6,Crossover,Silver,Wien,133 kW (181 HP),,https://www.gebrauchtwagen.at/fahrzeuge/mazda-cx-3-0-selection-awd-m-hybrid-benzin/98ad9ebb-de6c-41a2-970f-e427f134ea88
