Make,Model,Trim,Year,Fuel type,Body type,Color,City,Transmission,Contact,Emission standard,Price(EUR),Mileage(km),kW,Country
Volvo,V60,2.0 T6 AWD,2024,Hybrid,Wagon,Black,Kungsbacka,Automatic,https://www.bytbil.com/hallands-lan/personbil-v60-recharge-t6-awd-341hk-r-design-forarstod-teknikpaket-8210-17410006,6,32973.0,90900,186.0,Sweden
Volvo,V60 Cross Country,2.4,2016,Diesel,Wagon,Black,Helsingborg,Automatic,https://www.bytbil.com/skane-lan/personbil-v60-cross-country-d4-awd-geartronic-summum-euro-6-11242-17464860,6,15999.3,143970,140.0,Sweden
Hyundai,I20,1.1,2024,Diesel,Hatchback,Silver,Ronneby,Manual,https://www.bytbil.com/blekinge-lan/personbil-i20-5-dorrar-1-1-crdi-blue-euro-5-11322-17549720,6,6259.0,118530,55.0,Sweden
Volvo,Xc90,2.0 T8,2016,Hybrid,Suv,Black,Kista,Automatic,https://www.bytbil.com/stockholms-lan/personbil-xc90-t8-awd-te-inscription-voc-7-sits-pano-5238-17573849,6,33582.0,155650,235.0,Sweden
Mazda,Mx-5 Miata,2.0,2022,Petrol,Convertible,Black,Kungsbacka,Manual,https://www.bytbil.com/hallands-lan/personbil-mx-5-2-0-skyactiv-g-navi-skinn-kolfiber-17-160hk-100044-16975558,6,19693.0,59050,118.0,Sweden
Škoda,Yeti,2.0 TDI,2024,Diesel,Crossover,Blue,Knivsta,Automatic,https://www.bytbil.com/stockholms-lan/personbil-yeti-2-0-tdi-4x4-superdeal6-95-automat-bluetooth-pdc-100537-17216499,6,9842.0,104710,103.0,Sweden
Bmw,X3,xDrive30d,2011,Diesel,Suv,Black,Uddevalla,Automatic,https://www.bytbil.com/vastra-gotalands-lan/personbil-x3-xdrive30d-258-hk-svensksald-nav-lader-kamera-nybes-7825-17549712,5,12080.0,257300,190.0,Sweden
Subaru,Forester,1.8,2024,Petrol,Suv,White,Arboga,Manual,https://www.bytbil.com/vastmanlands-lan/personbil-forester-2-0-4wd-147-hk-m-varmare-drag-4449-17551556,6,11104.0,206980,108.0,Sweden
Volvo,V70,1.6,2014,Diesel,Wagon,Black,Stockholm,Automatic,https://www.bytbil.com/stockholms-lan/personbil-v70-d2-aut-kinetic-edition-varmare-2-ars-garanti-7216-15577637,6,12080.0,139000,84.0,Sweden
Volvo,Xc90,2.0 T5 AWD,2023,Petrol,Suv,White,Kista,Automatic,https://www.bytbil.com/stockholms-lan/personbil-xc90-t5-awd-geartronic-r-design-pano-drag-7-sits-moms-4938-17534755,6,47374.0,65440,184.0,Sweden
Volkswagen,Caddy,1.6 TDI,2024,Diesel,Pickup,White,Karlstad,Manual,https://www.bytbil.com/varmlands-lan/personbil-caddy-maxi-kombi-1-6-tdi-d-varmare-dragkrok-5sits-9574-17580195,6,10289.0,157000,75.0,Sweden
Chevrolet,Cruze,2.0 D,2023,Diesel,Sedan,Black,Sigtuna,Automatic,https://www.bytbil.com/stockholms-lan/personbil-cruze-automat-ac-kampanj-7926-17450338,6,5812.0,241740,110.0,Sweden
Nissan,Qashqai,1.6,2024,Diesel,Crossover,Black,Boo,Automatic,https://www.bytbil.com/stockholms-lan/personbil-qashqai-1-6-dci-130hk-tekna-pano-skinn-360-navi-8389-17582056,6,14230.0,135550,96.0,Sweden
Volkswagen,Polo,1.1,2024,Petrol,Hatchback,White,Boo,Manual,https://www.bytbil.com/stockholms-lan/personbil-polo-1-4-86hk-comfortline-pano-1-bruk-nyservad-8389-17581465,6,7961.0,102720,63.0,Sweden
Karma,Revero,2.0,2019,Hybrid,Sedan,Black,Svarta,Automatic,https://www.bytbil.com/stockholms-lan/personbil-revero-el-hybrid-sport-frihemlev-nybilgaranti-solcell-9543-17044012,6,60891.299999999996,9700,156.0,Sweden
Volkswagen,Transporter,1.9 D,2020,Diesel,Van,Silver,Stockholm,Automatic,https://www.bytbil.com/stockholms-lan/personbil-multivan-2-0-d-varmare-drag-7-sits-b-kamera-moms-9370-17368095,6,49165.0,104520,110.0,Sweden
Porsche,Cayenne,3.0 S E-Hybrid,2018,Hybrid,Suv,Black,Stockholm,Automatic,https://www.bytbil.com/stockholms-lan/personbil-cayenne-e-hybrid-tiptronic-s-1-agare-bil-21-alu-7672-17532447,6,54722.99999999999,145000,250.0,Sweden
Volkswagen,Touareg,3.0,2020,Hybrid,Suv,Black,Svarta,Automatic,https://www.bytbil.com/stockholms-lan/personbil-touareg-r-ehybrid-driverassist-innovation-drag-10823-17468988,6,69591.29999999999,42160,250.0,Sweden
Bmw,X4,30d xDrive,2018,Diesel,Suv,White,Stockholm,Automatic,https://www.bytbil.com/stockholms-lan/personbil-x4-xdrive-30d-m-sport-pano-gps-drag-hk-bor-ses-100110-17455626,6,34356.299999999996,160000,195.0,Sweden
Dodge,Charger,5.7 V8,2023,Petrol,Sedan,White,Ronneby,Automatic,https://www.bytbil.com/blekinge-lan/personbil-charger-5-7-v8-hemi-torqueflite-375hk-srt-widebody-kit-8535-16467764,6,34021.0,104170,272.0,Sweden
Volkswagen,Passat Alltrack,2.0 TDI,2024,Diesel,Wagon,Silver,Uppsala,Automatic,https://www.bytbil.com/uppsala-lan/personbil-passat-alltrack-2-0-tdi-190hk-4m-d-varm-drag-skinn-11576-17573267,6,14328.9,202090,140.0,Sweden
Mercedes Benz,Glc-Class,250d 4Matic,2016,Diesel,Suv,Black,Karlskoga,Automatic,https://www.bytbil.com/orebro-lan/personbil-glc-250d-4matic-9g-luftfjadring-burmester-navi-8563-17354550,6,31311.3,39460,150.0,Sweden
Dacia,Sandero,0.9 tce,2024,Petrol,Hatchback,Blue,Knivsta,Manual,https://www.bytbil.com/stockholms-lan/personbil-sandero-0-9-tce-superdeal-6-95-kamkedja-bluetooth-100537-17566576,6,5364.0,106150,66.0,Sweden
