Make,Model,Trim,Year,Fuel type,Body type,Color,City,Transmission,Contact,Emission standard,Price(EUR),Mileage(km),kW,Country
Volvo,Xc90,2.4 D5,2003,Diesel,Suv,Silver,Mikulov,Automatic,https://www.cars.cz/inzerce/osobni-auto-O/Volvo/XC90/XC90-D5-4x4-CZ-SUV-1708340943765409.html,3,5547,378189,120.0,Czech Republic
Jeep,Compass,2.2 crd,2011,Diesel,Crossover,Black,Praha,Manual,https://yauto.cz/jeep/compass/22-22crd4x46mtvyhrsed-terenni-benzin-832335/,5,6696,203170,120.0,Czech Republic
Hyundai,Tucson,1.6 T-GDi,2019,Petrol,Suv,Red,Praha,Manual,https://www.autanet.cz/detail/hyundai/tucson/37864,6,15414,97966,130.0,Czech Republic
Mercedes Benz,S-Class,350 CDI,2010,Diesel,Sedan,Gray,Olbramovice,Automatic,https://www.automodul.cz/mercedes-trida-s-3-0-s-350-190kw-avantgarde-c2591010,5,17831,144088,190.0,Czech Republic
Fiat,Freemont,2.0 mjet,2015,Diesel,Crossover,Green,Praha,Automatic,http://auto.rychle.cz/osobni-auto-O/Fiat/Freemont/Freemont-2.0-MJT-4x4-MPV-17080051939710.html,6,8321,253590,125.0,Czech Republic
Citroen,C4,1.6 HDi,2013,Diesel,Hatchback,Gray,Kroměříž,Manual,https://www.annonce.cz/inzerat/citroen-c4-1-6-hdi-72413927-wpwb77.html,5,6498,123767,68.0,Czech Republic
Volkswagen,Sharan,2.0 TDI,2012,Diesel,Van,Brown,Olbramovice,Manual,https://autocaris.cz/detail.php?inzerat=728147,5,11848,208012,103.0,Czech Republic
Chevrolet,Colorado,2.8,2018,Diesel,Pickup,Black,Praha,Automatic,https://yauto.cz/chevrolet/colorado/28-td-4x4-duramax-zr2-bose-kamera-tempomat-pick-up-nafta-828113/,6,34866,61175,135.0,Czech Republic
Audi,A4,2.0,2001,Petrol,Sedan,White,Brno,Manual,https://www.cars.cz/inzerce/osobni-auto-O/Audi/A4/A4-2-0-BEZ-KOR-Sedan-Limuzina-170915598286427.html,3,2654,123456,96.0,Czech Republic
Ford,Ranger,3.2,2016,Diesel,Pickup,Black,Olbramovice,Automatic,https://www.sauto.cz/osobni/detail/ford/ranger/204876189,6,25756,164455,147.0,Czech Republic
Volvo,S80,3.0 T6,2010,Petrol,Sedan,Blue,Olbramovice,Automatic,https://www.automodul.cz/volvo-s80-3-0-t6-224kw-awd-cz-executive-c2648069,5,9906,183192,224.0,Czech Republic
Volkswagen,Transporter,2.0 TDI,2012,Diesel,Van,Silver,Praha,Manual,https://www.automodul.cz/volkswagen-caravelle-2-0-tdi-103kw-lwb-comfortline-c2713562,5,12997,312500,103.0,Czech Republic
Volkswagen,Sharan,2.0 TDI,2012,Diesel,Van,Black,Lubenec,Automatic,https://www.sauto.cz/osobni/detail/volkswagen/sharan/202894396,5,13869,116000,103.0,Czech Republic
Audi,A8,4.1 TDI,2011,Diesel,Sedan,Black,Praha,Automatic,https://www.sauto.cz/osobni/detail/audi/a8/204376737,5,17435,324287,258.0,Czech Republic
Mercedes Benz,Eqc,400,2023,Electric,Suv,Red,Olomouc,Automatic,https://yauto.cz/mercedes-benz/eqc/400-4m-amg-zaruka-0428-cz-suv-elektro-846056/,6,53461,16775,300.0,Czech Republic
Volkswagen,Tiguan,2.0 TDI,2012,Diesel,Crossover,Red,Průhonice,Manual,https://www.annonce.cz/inzerat/volkswagen-tiguan-2-0-72592429-w5b9mf.html,5,10263,209817,103.0,Czech Republic
Subaru,Outback,2.0 D,2013,Diesel,Crossover,Gray,Žďár Nad Sázavou,Automatic,http://auto.rychle.cz/osobni-auto-O/Subaru/OUTBACK/OUTBACK-2.0D-AWD-A--Kombi-170862180231874.html,5,7489,202000,110.0,Czech Republic
Volkswagen,Caddy,2.0 TDI,2016,Diesel,Pickup,Blue,Olbramovice,Manual,https://yauto.cz/volkswagen/caddy/20-tdi-maxi-klima-7-mist-tazzar-kombi-nafta-817320/,6,15414,144400,75.0,Czech Republic
Bmw,X6,M50i xDrive,2021,Petrol,Suv,Green,Olbramovice,Automatic,https://autocaris.cz/detail.php?inzerat=700377,6,84760,18600,390.0,Czech Republic
Volkswagen,Touareg,3.0 TDI,2009,Diesel,Suv,Black,Rajhrad,Automatic,https://yauto.cz/volkswagen/touareg/30-tdi-suv-nafta-853639/,5,9502,191000,176.0,Czech Republic
Mini,Cooper,1.6 S,2007,LPG,Hatchback,White,Brno,Manual,https://yauto.cz/mini/cooper-s/16-mini-cooper-s-hatchback-lpg-benzin-862236/,4,3170,208523,128.0,Czech Republic
Volkswagen,Sharan,2.0 TDI,2020,Diesel,Van,Blue,Znojmo,Automatic,https://www.autanet.cz/detail/volkswagen/sharan/6812,6,28847,98239,110.0,Czech Republic
Porsche,911,3.8 4S,2007,Petrol,Convertible,Black,Olbramovice,Automatic,https://www.sportovnivozy.cz/186378-porsche-911-38-carrera-4s-261kw-cabr-2007,4,59042,97717,261.0,Czech Republic
Mazda,Cx-5,2.2 D,2017,Diesel,Crossover,Red,Slaný,Automatic,https://auto.bazos.cz/inzerat/180586263/mazda-cx-5-22d129kw1majcrrevolutiontopdph.php,6,15846,198000,129.0,Czech Republic
Mazda,3,2.0 SKYACTIV,2014,Petrol,Hatchback,Brown,Kroměříž,Manual,https://autocaris.cz/detail.php?inzerat=736353,6,10223,98869,88.0,Czech Republic
Audi,Sq5,3.0 TDI V6,2013,Diesel,Suv,Gray,Olbramovice,Automatic,https://www.automodul.cz/audi-sq5-3-0-v6-tdi-230kw-quattro-navi-c2584295,5,17831,223502,230.0,Czech Republic
Ford,Kuga,1.5,2018,Petrol,Suv,Blue,Praha,Manual,https://yauto.cz/ford/kuga/15-eb-mt-titanium-1majitel-suv-benzin-850410/,6,16638,68200,110.0,Czech Republic
Subaru,Forester,2.0,2013,Diesel,Suv,White,Brno,Manual,https://www.sauto.cz/osobni/detail/subaru/forester/205458759,5,7330,240856,108.0,Czech Republic
Ford,Kuga,2.0 TDCi,2016,Diesel,Suv,Gray,Uherské Hradiště,Manual,https://www.dasweltauto.cz/vehicle/242342309,6,12676,171760,134.0,Czech Republic
Volkswagen,Touareg,3.0 TDI,2011,Diesel,Suv,Gray,Rajhrad,Automatic,https://www.sauto.cz/osobni/detail/volkswagen/touareg/202548244,5,9906,434000,180.0,Czech Republic
Bmw,3 Series,330i xDrive,2015,Petrol,Sedan,Black,Olbramovice,Automatic,https://www.sauto.cz/osobni/detail/bmw/rada-3/203462433,6,23775,117485,185.0,Czech Republic
Volkswagen,Golf Plus,1.9 TDI,2006,Diesel,Hatchback,Silver,Líně,Manual,https://yauto.cz/volkswagen/golf-plus/19-bez-koroze-hatchback-nafta-824285/,4,3922,219563,77.0,Czech Republic
Volkswagen,Tiguan Allspace,2.0,2018,Diesel,Crossover,White,Praha,Automatic,https://www.sauto.cz/osobni/detail/volkswagen/tiguan-allspace/204542712,6,22586,209646,176.0,Czech Republic
Volvo,V60,2.4 D4 AWD,2017,Diesel,Wagon,Beige,Liberec,Automatic,https://www.annonce.cz/inzerat/volvo-v60-d4-awd-2-4-72413161-wk2sgc.html,6,20962,99734,140.0,Czech Republic
Porsche,Cayenne,4.8 S,2012,Petrol,Suv,Black,Vysokov,Automatic,https://www.cars.cz/inzerce/osobni-auto-O/Porsche/Cayenne/Cayenne-S-4-8-V8-Vz-SUV-170310800122020.html,5,19773,199463,294.0,Czech Republic
Škoda,Kodiaq,2.0 dsg tdi,2020,Diesel,Suv,Blue,Ostrava,Automatic,http://auto.rychle.cz/osobni-auto-O/Skoda/Kodiaq/Kodiaq-2.0-TDi-140-SUV-170326469867562.html,6,34866,47792,140.0,Czech Republic
Jeep,Cherokee,2.5 CRD,2004,Diesel,Suv,Black,Brno,Manual,https://yauto.cz/jeep/cherokee/25-crd-sport-kombi-nafta-856293/,3,4556,188456,105.0,Czech Republic
Volkswagen,Golf,1.6 TDI,2012,Diesel,Hatchback,Gray,Tábor,Manual,https://www.sauto.cz/osobni/detail/volkswagen/golf/202348876,5,7687,138314,77.0,Czech Republic
Volvo,Xc60,2.4 D4 AWD,2014,Diesel,Crossover,Blue,Liberec,Automatic,https://www.annonce.cz/inzerat/volvo-xc60-d4-awd-2-4-72885449-wnjeap.html,6,18980,119655,140.0,Czech Republic
Volkswagen,Touareg,3.0 TDI,2011,Diesel,Suv,Black,Rajhrad,Automatic,https://www.cars.cz/inzerce/osobni-auto-O/Volkswagen/Touareg/Touareg-9-11-3-0TDI-SUV-1704723529842164.html,5,13868,298000,180.0,Czech Republic
Volkswagen,Tiguan,1.5 tsi,2023,Petrol,Crossover,Gray,Praha,Automatic,https://www.automodul.cz/volkswagen-tiguan-1-5-tsi-110-kw-dsg-life-allspa-c2621080,6,39622,21763,110.0,Czech Republic
Bmw,3 Series,320d xDrive,2019,Diesel,Sedan,Gray,Praha,Automatic,http://auto.rychle.cz/osobni-auto-O/BMW/3/3-320d-xDrive-Sedan-Limuzina-17093145501690.html,6,19809,151435,140.0,Czech Republic
Peugeot,2008,1.2 vti,2017,Petrol,Crossover,Gray,Praha,Automatic,https://www.annonce.cz/inzerat/peugeot-2008-1-2pt-gt-72455721-we4uy7.html,6,10699,113007,81.0,Czech Republic
Mazda,Cx-5,2.0,2012,Petrol,Crossover,Blue,Olomouc,Automatic,https://www.sauto.cz/osobni/detail/mazda/cx-5/203543463,5,13829,137959,118.0,Czech Republic
Mini,Countryman,2.0 SD,2012,Diesel,Crossover,White,Znojmo,Automatic,https://www.autanet.cz/detail/mini/countryman/10062,5,9470,138767,105.0,Czech Republic
Volvo,Xc60,2.4 D4 AWD,2016,Diesel,Crossover,Black,Praha,Manual,https://www.automodul.cz/volvo-xc60-d4-r-design-momentum-awd-pano-c2686231,6,17431,135700,140.0,Czech Republic
Bmw,X5,xDrive30d,2010,Diesel,Suv,Brown,Praha,Automatic,https://www.annonce.cz/inzerat/bmw-x5-xdrive30d-sport-72540315-wnk4xs.html,5,13865,191911,180.0,Czech Republic
Suzuki,Grand Vitara,1.9 ddis,2006,Diesel,Suv,Gray,Teplice,Manual,https://www.annonce.cz/inzerat/suzuki-grand-vitara-72604677-wvcvn2.html,4,5349,184406,95.0,Czech Republic
