Make,Model,Trim,Year,Fuel type,Body type,Color,City,Transmission,Contact,Emission standard,Price(EUR),Mileage(km),kW,Country
Citroen,C3 Aircross,1.2,2024,Petrol,Crossover,Gray,Budaörs,Automatic,https://joautok.hu/hasznaltauto/citroen/c3-aircross/c3-aircross-12-puretech-max-eat6-ss-legmagasabb-felszereltseg-automata-keszletrol/kkcan4w/,6,24138,1,96.0,Hungary
Ford,Focus,1.5 EcoBlue,2023,Diesel,Wagon,NA,Győr,Automatic,https://joautok.hu/hasznaltauto/ford/focus/focus-15-ecoblue-titanium-automata-keszletrol-azonnal-elerheto-1/0emzyj6/,6,27214,10,88.0,Hungary
Citroen,Jumper,2.2 HDi,2024,Diesel,Van,NA,Szeged,Manual,https://hovany.hu/autok/citroen/jumper-22-bluehdi-33-l2h2-azonnal-22-ev-garancia-akar-300-000-km-ig/20231461,6,24984,0,103.0,Hungary
Mazda,Cx-30,2.0,2020,Petrol,Crossover,NA,NA,Automatic,https://joautok.hu/hasznaltauto/mazda/cx-30/cx-30-20-skyactive-awd-gt-plus-automata-sasolustsr-magyar-1-tulaj-vezetett-szervizkonyves-teli-nyari-kerek-garnitura/sce73ck/,6,24647,73733,132.0,Hungary
Kia,Sorento,2.2 CRDi,2019,Diesel,Suv,Gray,NA,Automatic,https://joautok.hu/hasznaltauto/kia/sorento/sorento-22-crdi-gt-line-4wd-automata-magyar-1-tulaj-vezetett-szervizkonyves-6/s9tswj7/,6,25433,124034,147.0,Hungary
Hyundai,Tucson,1.6 T-GDi,2023,Petrol,Suv,Gray,Budapest,Automatic,https://joautok.hu/hasznaltauto/hyundai/tucson/tucson-16-t-gdi-lp-mhev-prime-dct-raktarrolazonnal-tobb-szinben/utc2e93/,6,33509,1,110.0,Hungary
Mazda,6,2.5,2024,Petrol,Sedan,White,NA,Automatic,https://www.szalonauto.hu/szemelyauto/mazda/6/mazda_6_2.5i_skyactiv_homura_automata_navi_markekereskedesbol-20439459,6,37383,1,143.0,Hungary
Citroen,C5 Aircross,1.2,2024,Petrol,Suv,Blue,Szeged,Automatic,https://hovany.hu/autok/citroen/c5-aircross-12-mhev-max-dct-magas-felszereltsegu-demo-auto-hatalmas-kedvezmennyel/20398143,6,31452,135,100.0,Hungary
Nissan,X-Trail,1.5,2024,Hybrid,Suv,Black,Budapest,Automatic,https://joautok.hu/hasznaltauto/nissan/x-trail/x-trail-15-e-power-e-4orce-tekna-automata-7-szemely-nagy-kedvezmennyel-0-thmelektromos-hajtas-3-zonas-klima-panorama-hud-1/k9sa4sh/,6,47206,5,157.0,Hungary
Ford,Transit,2.0,2024,Petrol,Van,NA,Szeged,Automatic,https://joautok.hu/hasznaltauto/ford/transit/transit-tourneo-custom-20-tdci-320-l1h1-titanium-automata-9-szemelyes-keszletrol-fix-5-os-finanszirozas/0v38yba/,6,43103,1,101.0,Hungary
Kia,Soul,1.6,2017,Petrol,Mpv,NA,NA,Manual,https://joautok.hu/hasznaltauto/kia/soul/soul-16-gdi-lx-magyar-1-tulaj-vezetett-szervizkonyves-teli-nyari-kerekkel-1/sw2v3x5/,6,11420,95434,97.0,Hungary
Dacia,Sandero,1.0 SCe,2019,Petrol,Hatchback,Blue,Budakalász,Manual,https://joautok.hu/hasznaltauto/dacia/sandero/sandero-10-sce-arctic-mo-i-69e-km-navi-tolatoradar-es-kamera-sebvaltozar/0gk45jt/,6,7628,69755,54.0,Hungary
Renault,Kadjar,1.5 dCi,2016,Diesel,Suv,Black,Budakalász,Manual,https://joautok.hu/hasznaltauto/renault/kadjar/kadjar-15-dci-energy-nightday-mo-i-133e-km-napfenyteto-teli-nyari-gumik-ulesfutes-e-h-radar-kamera/ksv3cgx/,6,12715,133977,81.0,Hungary
Hyundai,Tucson,1.6 T-GDi,2016,Petrol,Suv,NA,NA,Manual,https://joautok.hu/hasznaltauto/hyundai/tucson/tucson-16-t-gdi-comfort-4wd-plus-magyar-1-tulaj-vezetett-szervizkonyves-teli-nyari-gumikkal-1/0xywvhw/,6,15236,164500,130.0,Hungary
Dacia,Duster,1.6,2018,Petrol,Suv,NA,Budakalász,Manual,https://joautok.hu/hasznaltauto/dacia/duster/duster-16-sce-prestige-mo-i-151e-km-vonohorog-teli-nyari-kerek-navi-markaszervizben-szervizelt/0b9bjz2/,6,10171,151961,84.0,Hungary
Mazda,6,2.5,2022,Petrol,Sedan,Gray,NA,Automatic,https://joautok.hu/hasznaltauto/mazda/mazda-6/6-25i-takumi-plus-automata-sr-7460km-magyar-1-tulaj-vezetett-szervizkonyves-garancialis/s5j8b7e/,6,33041,7460,143.0,Hungary
Volkswagen,Polo,1.0 tsi,2024,Petrol,Hatchback,White,Kisvárda,Manual,https://www.szalonauto.hu/szemelyauto/volkswagen/polo_vi/volkswagen_polo_vi_1.0_tsi_style_iq_light_led_matrix_2_zonas_digit_klma_tolato_kamera_keszletrol-20267380,6,22867,0,70.0,Hungary
Peugeot,508,1.6 puretech,2024,Petrol,Sedan,NA,Kecskemét,Automatic,https://joautok.hu/hasznaltauto/peugeot/508/508-12-puretech-allure-eat8-rovid-gyartasi-ido-ev-indito-kedvezmenyek/s3h5g9y/,6,34585,1,97.0,Hungary
Lexus,Nx,300h,2018,Hybrid,Suv,White,Budakalász,Automatic,https://joautok.hu/hasznaltauto/lexus/nx/nx-300h-comfort-cvt-mo-i-103e-km-vezetett-szervizkonyv-gyongyhaz-feher-teli-gumi-riaszto-afa-s-3/evez97z/,6,24138,102915,114.0,Hungary
Ford,Focus,1.6,2018,Petrol,Wagon,White,Budakalász,Manual,https://joautok.hu/hasznaltauto/ford/focus/focus-16-ti-vct-technology-mo-i-129e-km-vezszkonyv-teli-gumi-elso-hatso-radar-park-assist-afa-s-3/svkwwnv/,6,11675,129473,92.0,Hungary
Renault,Megane,1.5 dCi,2019,Diesel,Wagon,Gray,Budakalász,Manual,https://joautok.hu/hasznaltauto/renault/megane/megane-grandtour-15-blue-dci-intens-mo-i-167e-km-vezerles-cserelve-ules-es-kormanyfutes-navi-tolatoradar-afa-s/sgrtu3r/,6,11420,167197,85.0,Hungary
Fiat,500 X,1.3,2021,Diesel,Crossover,NA,NA,Automatic,https://www.hasznaltautok.hu/vehicle?vehicle=17598303,6,17779,43000,110.0,Hungary
Hyundai,I30,1.5,2024,Petrol,Wagon,Red,Budapest,Automatic,https://joautok.hu/hasznaltauto/hyundai/i30/i30-15-dpi-start-4-henger-szivomotor-5ev-garancia-metalszinben/euvnmwy/,6,18565,3,81.0,Hungary
Volkswagen,Taigo,1.0 tsi,2024,Petrol,Crossover,White,Kisvárda,Automatic,https://www.szalonauto.hu/szemelyauto/volkswagen/taigo/volkswagen_taigo_1.0_tsi_life_dsg_110_le_tolatokamera_digit_klima_futheto_ulesek_keszletrol-20410387,6,25410,0,80.0,Hungary
Hyundai,I30,1.4,2017,Petrol,Hatchback,Brown,Budakalász,Manual,https://joautok.hu/hasznaltauto/hyundai/i30/i30-14-mpi-life-mo-i-86-e-km-rendszeresen-karbantartott-teli-gumi-tolatoradarriasztoafa-s-6/sbzzxa8/,6,10657,86571,74.0,Hungary
Nissan,Qashqai,1.2,2014,Petrol,Crossover,NA,NA,Manual,https://joautok.hu/hasznaltauto/nissan/qashqai/qashqai-12-dig-t-tekna-panorama-navi-1/etuw4uh/,6,12183,101935,85.0,Hungary
Mercedes Benz,300,3.0 D,2023,Diesel,Wagon,NA,Budaörs,Automatic,https://hovany.hu/autok/mercedes-benz/v-osztaly-v-300-bluetec-d-marco-polo-horizon-l-automata/20322783,6,77646,10,176.0,Hungary
Mazda,3,2.0 SKYACTIV,2023,Petrol,Hatchback,NA,NA,Manual,https://www.szalonauto.hu/szemelyauto/mazda/3/mazda_3_hatchback_2.0_e-skyactiv_homura_navi_keszleten_akar_4.9_thm_markekereskedesbol-19878951,6,28800,1,110.0,Hungary
Mercedes Benz,300,3.0 D,2023,Diesel,Wagon,NA,Budaörs,Automatic,https://hovany.hu/autok/mercedes-benz/v-osztaly-v-300-bluetec-d-k-automata-4x4-7-szemelyes/20313675,6,95959,10,176.0,Hungary
Mazda,Cx-5,2.2 D,2014,Diesel,Crossover,White,NA,Automatic,https://joautok.hu/hasznaltauto/mazda/cx-5/cx-5-22-cd-attraction-4wd-automata-magyar-2-tulaj-szervizkonyves/k7gsv28/,6,11443,112422,110.0,Hungary
Ssangyong,Torres,1.5,2024,Petrol,Crossover,Green,NA,Automatic,https://auto.jofogas.hu/tolna/Ssangyong_Torres_1_5_Turbo_GDI_Club__Automata_____142260672.htm,6,27819,1,120.0,Hungary
Volkswagen,Taigo,1.0 tsi,2024,Petrol,Crossover,White,Kisvárda,Manual,https://www.szalonauto.hu/szemelyauto/volkswagen/taigo/volkswagen_taigo_1.0_tsi_life_tolatokamera_digit_klima_futheto_ulesek_keszletrol-20389159,6,22867,0,70.0,Hungary
Ford,Transit,2.0,2024,Petrol,Van,NA,Szeged,Automatic,https://joautok.hu/hasznaltauto/ford/transit/transit-tourneo-custom-20-tdci-320-l1h1-titanium-9-szemelyes-keszletrol-fix-5-os-finanszirozas/0nmz9kc/,6,41651,1,101.0,Hungary
Renault,Megane,1.5 dCi,2017,Diesel,Hatchback,NA,Budakalász,Manual,https://joautok.hu/hasznaltauto/renault/megane/megane-15-dci-zen-mo-i-170e-km-vezerles-cserelve-elso-hatso-radar-afa-s-1/em6sx6y/,6,8368,170319,81.0,Hungary
Kia,Niro,1.6 GDi,2023,Petrol,Suv,NA,Budaörs,Automatic,https://www.szalonauto.hu/szemelyauto/kia/niro/kia_niro_1.6_gdi_hev_gold_dct_sense_csomag_keszletrol-20250883,6,31029,6,77.0,Hungary
Honda,Hr-V,1.5,2016,Petrol,Crossover,Gray,NA,Manual,https://joautok.hu/hasznaltauto/honda/hr-v/hr-v-15-elegance-1-tulaj-vezetett-szervizkonyves/etymt6s/,6,15236,80277,96.0,Hungary
Opel,Astra,1.6,2023,Hybrid,Hatchback,NA,Szeged,Automatic,https://www.szalonauto.hu/szemelyauto/opel/astra_l/opel_astra_l_1.6_t_phev_elegance_automata-20184608,6,40138,1750,110.0,Hungary
Ford,Transit,2.0,2024,Petrol,Van,NA,Szeged,Automatic,https://joautok.hu/hasznaltauto/ford/transit/transit-tourneo-custom-20-tdci-320-l2h1-titanium-automata-keszletrol-fix-5-os-finanszirozas/ev2erj9/,6,44441,1,126.0,Hungary
Peugeot,508,2.0 bluehdi,2016,Diesel,Sedan,White,Budakalász,Automatic,https://joautok.hu/hasznaltauto/peugeot/508/508-20-bluehdi-gt-eat6-mo-i-148e-km-vezszkonyvnaviteli-gumi-bor180le-seat6-valtoafa-s/00rzehy/,6,12692,148541,133.0,Hungary
Mercedes Benz,300,3.0 D,2023,Diesel,Wagon,NA,Budaörs,Automatic,https://hovany.hu/autok/mercedes-benz/v-osztaly-v-300-bluetec-d-k-automata/20313779,6,84606,10,176.0,Hungary
Mazda,Cx-5,2.5,2015,Petrol,Crossover,White,NA,Automatic,https://joautok.hu/hasznaltauto/mazda/cx-5/cx-5-25i-revolution-top-awd-automata-magyar-1-tulaj-vezetett-szervizkonyves-4/uubdmbn/,6,15236,193703,141.0,Hungary
Nissan,Qashqai,1.3 DIG-T,2024,Petrol,Crossover,Blue,Budapest,Automatic,https://joautok.hu/hasznaltauto/nissan/qashqai/qashqai-13-dig-t-mild-hybrid-tekna-x-tronic-tesztauto-keszpenzes-vasarlas-eseten-1/kwn9dhr/,6,32609,5,116.0,Hungary
Mazda,6,2.5 i Sport,2023,Petrol,Wagon,Green,NA,Automatic,https://www.szalonauto.hu/szemelyauto/mazda/6/mazda_6_sport_2.5i_skyactiv_homura_automata_navi_keszleten_akar_4.9_thm_markekereskedesbol-20162328,6,38026,1,143.0,Hungary
Nissan,X-Trail,1.5,2024,Petrol,Suv,White,Budapest,Automatic,https://joautok.hu/hasznaltauto/nissan/x-trail/x-trail-15-e-power-e-4orce-n-connec-automata-7-szemely-keszletrol-nagy-kedvezmennyel-0-os-thm-mel-3-zonas-klima-4-ulesfutes-7-szeme-1/syh9gss/,6,44001,5,116.0,Hungary
Volkswagen,Tiguan,2.0,2018,Diesel,Crossover,NA,Budakalász,Manual,https://joautok.hu/hasznaltauto/volkswagen/tiguan/tiguan-20-tdi-bmt-scr-trendline-mo-i-97e-kmvezetett-szkonyvulesfutese-h-radarvonohorog-teli-gumiafa-s-4/u9rg3tt/,6,19560,97285,110.0,Hungary
Toyota,Corolla,1.8,2024,Petrol,Sedan,Silver,Győr,Automatic,https://www.szalonauto.hu/szemelyauto/toyota/corolla/toyota_corolla_sedan_1.8_hybrid_comfort_style_tech_e-cvt_azonnal_keszletrol-20315831,6,26682,5,72.0,Hungary
Nissan,Qashqai,1.2,2018,Petrol,Crossover,White,Budakalász,Automatic,https://joautok.hu/hasznaltauto/nissan/qashqai/qashqai-12-dig-t-acenta-xtronic-moi-102e-km-vezetett-szkonyv-e-h-radar-afa-s-5/0wdh5az/,6,13964,102923,85.0,Hungary
Mazda,Cx-5,2.0,2018,Petrol,Crossover,Black,NA,Manual,https://joautok.hu/hasznaltauto/mazda/cx-5/cx-5-20i-attraction-vegig-vezetett-szervizkonyves-teli-kerek-garnituraval-1/ecegasa/,6,19712,94180,121.0,Hungary
Mercedes Benz,Eqs Suv,580,2023,Electric,Suv,Blue,Kecskemét,Automatic,https://hovany.hu/autok/mercedes-benz/eqs-suv-580-4matic-7-szemelyes-azonnal-keszletrol/20046120,6,167852,2,400.0,Hungary
Citroen,Jumper,2.2 HDi,2024,Diesel,Van,NA,Szeged,Manual,https://hovany.hu/autok/citroen/jumper-22-bluehdi-35-heavy-l4h2-22-ev-garancia-akar-300-000-km-ig/20231772,6,27839,0,121.0,Hungary
Renault,Talisman,1.6 dci,2017,Diesel,Sedan,Brown,Budakalász,Automatic,https://joautok.hu/hasznaltauto/renault/talisman/talisman-grandtour-16-dci-intens-edc-mo-i-154e-km-vezetett-szkonyv-navi-led-teli-nyari-gumi-afa-s/umjaz85/,6,11420,154513,96.0,Hungary
