Price,Make,Model,Trim,Mi,Year,Fuel type,Euro norm,Body type,Color,City,Power,Transmission,Contact
"18,990 EUR",Nissan,X-Trail,1.6,"30,000 km",2000,Diesel,5,Suv,Green,Sint Gillis Waas,96 kW (131 HP),Manual,https://www.autotrends.be/fr/occasions/voiture-occasion-belgique/auto/nissan/x-trail/nissan-x-trail-vente-558729?
"22,990 EUR",Ford,Focus,1.0 EcoBoost,"23,840 km",2021,Petrol,,Hatchback,Purple,Sint Gillis Waas,93 kW (126 HP),Automatic,https://www.autogids.be/detail-id--9556631--ford-2714-active-1-0i-ecoboost/tweedehands.html
"53,999 EUR",Hyundai,Ioniq,,10 km,2024,Electric,,Sedan,Gray,Sint Niklaas,170 kW (231 HP),Automatic,https://www.vroom.be/fr/voitures-neuves/hyundai-ioniq-electrique-0559942/
"23,000 EUR",Hyundai,Ioniq,,"25,353 km",2020,Electric,6,Sedan,Gray,Hamme,100 kW (136 HP),Automatic,https://www.autotrends.be/fr/occasions/voiture-occasion-belgique/auto/hyundai/ioniq/hyundai-ioniq-vente-515773?
"44,990 EUR",Porsche,Macan,2.0,"117,152 km",2019,Petrol,6,Suv,Gray,Tournai,182 kW (248 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/porsche-macan-essence-0535708/
"27,990 EUR",Volkswagen,Golf,2.0 GTI,"34,596 km",2020,Petrol,6,Wagon,Black,Halen,182 kW (248 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/volkswagen-golf-gti-essence-0510796/
"61,900 EUR",Bmw,Ix1,,"19,823 km",2023,Electric,6,Suv,Black,Lier,202 kW (275 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/bmw-ix1-electrique-0541776/
"47,900 EUR",Mercedes Benz,C-Class,220,"24,401 km",2022,Diesel,,Wagon,Gray,Hannut,149 kW (203 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/mercedes-benz-c-220-diesel-0549705/
"49,866 EUR",Jaguar,F-Pace,2.0,"16,982 km",2021,Diesel,9,Crossover,White,Rotselaar,152 kW (207 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/jaguar-f-pace-diesel-0297776/
"21,995 EUR",Land Rover,Range Rover Sport,3.0,"199,504 km",2016,Diesel,5,Suv,Blue,Brugge,215 kW (292 HP),Automatic,https://www.autotrends.be/fr/occasions/voiture-occasion-belgique/auto/land-rover/range-rover-sport/land-rover-range-rover-sport-vente-523797?
"25,990 EUR",Mazda,Cx-5,2.0,"57,195 km",2019,Petrol,6,Crossover,Red,Sint Truiden,121 kW (165 HP),Automatic,https://www.autotrends.be/fr/occasions/voiture-occasion-belgique/auto/mazda/cx-5/mazda-cx-5-2019-vente-511734?
"41,000 EUR",Mercedes Benz,Glc-Class,43 AMG,"60,500 km",2019,Petrol,6,Suv,Gray,Genk,273 kW (371 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/mercedes-benz-glc-43-amg-essence-0502107/
"18,490 EUR",Hyundai,Tucson,1.7 CRDi,"95,907 km",2015,Diesel,,Suv,Silver,Sint Gillis Waas,85 kW (116 HP),Manual,https://www.autogids.be/detail-id--9442773--hyundai-2428-1-7crdi-full-option-trekh/tweedehands.html
"51,950 EUR",Bmw,2 Series,,"5,063 km",2023,Petrol,6,Hatchback,White,Bastogne,228 kW (310 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/bmw-235-essence-0556911/
"56,900 EUR",Bmw,Ix1,,"25,017 km",2022,Electric,6,Suv,Gray,Lier,202 kW (275 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/bmw-ix1-electrique-0529515/
"28,495 EUR",Bmw,2 Series,,"35,335 km",1995,Diesel,9,Coupe,Black,Brugge,85 kW (116 HP),Automatic,https://www.autotrends.be/fr/occasions/voiture-occasion-belgique/auto/bmw/216/bmw-216-vente-559541?
"39,990 EUR",Ford,Kuga,2.5 turbo,"11,980 km",2023,Petrol,6,Suv,White,Vilvoorde,167 kW (227 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/ford-kuga-essence-0550046/
"36,800 EUR",Land Rover,Discovery Sport,2.0,"66,055 km",2020,Diesel,8,Suv,Black,Rotselaar,134 kW (182 HP),Automatic,https://www.autotrends.be/fr/occasions/voiture-occasion-belgique/auto/land-rover/discovery-sport/land-rover-discovery-sport-vente-519515?
"47,990 EUR",Volkswagen,Golf,2.0,"9,218 km",2023,Petrol,6,Sedan,Black,Genk,238 kW (324 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/volkswagen-golf-essence-0524290/
"28,495 EUR",Bmw,2 Series,,"27,077 km",2022,Diesel,9,Coupe,Black,Brugge,85 kW (116 HP),Automatic,https://www.autotrends.be/fr/occasions/voiture-occasion-belgique/auto/bmw/216/bmw-216-vente-550290?
"13,500 EUR",Hyundai,Ix20,,"9,710 km",2015,Petrol,6,Hatchback,Silver,Veurne,93 kW (126 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/hyundai-ix20-essence-0557533/
"35,990 EUR",Audi,A3,1.0,"7,772 km",2023,Petrol,6,Sedan,Blue,Genk,82 kW (112 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/audi-a3-essence-0554795/
"68,995 EUR",Land Rover,Range Rover Sport,3.0,"34,914 km",2022,Diesel,9,Suv,Gray,Brugge,185 kW (252 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/land-rover-range-rover-sport-diesel-0521262/
"18,190 EUR",Citroen,C4 Picasso,1.2,"51,684 km",2018,Petrol,,Mpv,Silver,Sint Gillis Waas,96 kW (131 HP),Automatic,https://www.autogids.be/detail-id--9479831--citroen-2653-shine-130pk-pandak-trekha/tweedehands.html
"33,990 EUR",Audi,A3,2.0 .35 TDI,"54,925 km",2021,Diesel,6,Sedan,Blue,Tienen,111 kW (151 HP),Automatic,https://www.autotrends.be/fr/occasions/voiture-occasion-belgique/auto/audi/a3/audi-a3-2021-vente-555246?
"28,500 EUR",Renault,Kadjar,1.7,"43,642 km",2020,Diesel,6,Suv,Black,Aarschot,111 kW (151 HP),Manual,https://www.autogids.be/detail-id--9509105--renault-black-edition-blue-dci-150-4x4/tweedehands.html
"36,999 EUR",Peugeot,508,1.5,"30,445 km",2023,Diesel,6,Sedan,Black,Sint Niklaas,96 kW (131 HP),Automatic,https://www.autogids.be/detail-id--9524090--peugeot-gt-pack/tweedehands.html
"84,900 EUR",Mercedes Benz,Eqe,,"37,390 km",2022,Electric,,Sedan,White,Hannut,354 kW (481 HP),Automatic,https://www.autotrends.be/fr/occasions/voiture-occasion-belgique/auto/mercedes-benz/eqe/mercedes-benz-eqe-2022-vente-533824?
"24,900 EUR",Bmw,3 Series,,"60,185 km",2019,Diesel,8,Wagon,Black,Halen,101 kW (137 HP),Automatic,https://www.autogids.be/detail-id--9436605--bmw-da-aut-navi-cruise-led-advantage/tweedehands.html
"24,990 EUR",Ssangyong,Korando,1.5,"17,206 km",2020,Petrol,6,Suv,Blue,Roeselare,121 kW (165 HP),Automatic,https://www.autogids.be/detail-id--9466693--ssangyong-sapphire-2wd-aut-17000km/tweedehands.html
"63,900 EUR",Land Rover,Range Rover Sport,3.0,"59,900 km",2021,Diesel,,Suv,Gray,Thuin,185 kW (252 HP),Automatic,https://www.autogids.be/detail-id--9538255--land-rover-hse-dynamic/tweedehands.html
"26,800 EUR",Ford,Galaxy,1.5,"71,065 km",2019,Petrol,,Mpv,Gray,Boortmeerbeek,122 kW (166 HP),Automatic,https://www.autotrends.be/fr/occasions/voiture-occasion-belgique/auto/ford/galaxy/ford-galaxy-vente-533685?
"52,990 EUR",Audi,Q5,2.0,32 km,2023,Diesel,6,Suv,Gray,Overpelt,121 kW (165 HP),Automatic,https://www.autotrends.be/fr/occasions/voiture-occasion-belgique/auto/audi/q5/audi-q5-2023-vente-560081?
"29,900 EUR",Hyundai,Kona,2.0,"45,000 km",2019,Electric,,Crossover,Red,Sint Niklaas,152 kW (207 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/hyundai-kona-electrique-0565730/
"18,990 EUR",Hyundai,Kona,1.0 T-GDi,"11,743 km",2019,Petrol,9,Crossover,Gray,Kuurne,89 kW (121 HP),Manual,https://www.vroom.be/fr/voitures-occasion/hyundai-kona-essence-0559041/
"37,999 EUR",Volkswagen,Tiguan,1.5,"27,103 km",2022,Petrol,6,Crossover,Black,Ternat,111 kW (151 HP),Automatic,https://www.autotrends.be/fr/occasions/voiture-occasion-belgique/auto/volkswagen/tiguan/volkswagen-tiguan-2022-vente-561620?
"25,995 EUR",Peugeot,5008,1.5,"55,111 km",2021,Diesel,8,Mpv,Silver,Brugge,97 kW (132 HP),Manual,https://www.autogids.be/detail-id--9550410--peugeot-1-5bluehdi-allure-navi-7-plaatsen-led-12m/tweedehands.html
"28,980 EUR",Peugeot,5008,1.2,"29,729 km",2021,Petrol,,Mpv,Blue,Ath,96 kW (131 HP),Manual,https://www.autogids.be/detail-id--9478180--peugeot-gt-line-focal-sound-pano/tweedehands.html
"17,500 EUR",Volkswagen,Golf,1.6,"76,394 km",2017,Diesel,6,Sedan,Gray,Herk De Stad,85 kW (116 HP),Automatic,https://www.autotrends.be/fr/occasions/voiture-occasion-belgique/auto/volkswagen/golf/volkswagen-golf-2017-vente-559059?
"88,450 EUR",Ford,Mustang,5.0,"1,200 km",2023,Petrol,8,Coupe,Blue,Machelen,378 kW (514 HP),Manual,https://www.vroom.be/fr/voitures-occasion/ford-mustang-essence-0554996/
"33,975 EUR",Jaguar,F-Pace,2.0,"74,015 km",2018,Diesel,6,Crossover,White,Izegem,179 kW (243 HP),Automatic,https://www.autogids.be/detail-id--9508294--jaguar-r-sport-pano-dak-leder/tweedehands.html
"36,990 EUR",Audi,Q2,1.5 35 TFSI,"27,990 km",2023,Petrol,6,Crossover,White,Geraardsbergen,111 kW (151 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/audi-q2-essence-0535363/
"16,450 EUR",Ford,Ecosport,1.0 EcoBoost,"28,184 km",2019,Petrol,6,Suv,White,Machelen,93 kW (126 HP),Manual,https://www.vroom.be/fr/voitures-occasion/ford-ecosport-essence-0561829/
"24,995 EUR",Opel,Insignia,1.5,"30,500 km",2021,Petrol,6,Wagon,Gray,Zedelgem,90 kW (122 HP),Manual,https://www.vroom.be/fr/voitures-occasion/opel-insignia-diesel-0521991/
"139,999 EUR",Audi,Rs6,4.0 TFSI Quattro TipTronic,"20,420 km",2022,Petrol,6,Wagon,Black,Ternat,447 kW (608 HP),Automatic,https://www.autotrends.be/fr/occasions/voiture-occasion-belgique/auto/audi/rs6/audi-rs6-2022-vente-557753?
"24,950 EUR",Peugeot,2008,1.2 vti,"14,863 km",2023,Electric,6,Crossover,Black,Bastogne,101 kW (137 HP),Automatic,https://www.autogids.be/detail-id--9541283--peugeot-ii-active-pack/tweedehands.html
"21,990 EUR",Audi,A3,1.0,"55,000 km",2019,Petrol,6,Sedan,Blue,Leuze En Hainaut,86 kW (117 HP),Manual,https://www.vroom.be/fr/voitures-occasion/audi-a3-essence-0447363/
"30,990 EUR",Volkswagen,Tiguan,1.5,"68,050 km",2020,Petrol,6,Crossover,White,Oostkamp,111 kW (151 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/volkswagen-tiguan-essence-0557402/
"27,999 EUR",Volkswagen,Tiguan,1.5,"53,492 km",2020,Petrol,6,Crossover,Black,Overijse,111 kW (151 HP),Automatic,https://www.autotrends.be/fr/occasions/voiture-occasion-belgique/auto/volkswagen/tiguan/volkswagen-tiguan-2020-vente-560858?
"35,999 EUR",Volkswagen,Tiguan,2.0,"38,946 km",2020,Diesel,6,Crossover,Black,Antwerpen,111 kW (151 HP),Automatic,https://www.autotrends.be/fr/occasions/voiture-occasion-belgique/auto/volkswagen/tiguan/volkswagen-tiguan-2020-vente-557755?
"53,999 EUR",Ford,Mustang Mach-E,GT,"29,493 km",2022,Electric,,Crossover,Orange,Houthalen Helchteren,363 kW (494 HP),Automatic,https://www.autogids.be/detail-id--9452626--ford-99-kwh-awd-extended-range-gt-lijna-360c-garantie/tweedehands.html
"26,990 EUR",Audi,Q2,2.0 30 TDI,"65,221 km",2022,Diesel,6,Crossover,Silver,Herent,86 kW (117 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/audi-q2-diesel-0550403/
"24,990 EUR",Audi,Q2,1.0 30 TFSI,"33,655 km",2022,Petrol,6,Crossover,Black,Hasselt,82 kW (112 HP),Manual,https://www.autotrends.be/fr/occasions/voiture-occasion-belgique/auto/audi/q2/audi-q2-2022-vente-558393?
"28,500 EUR",Audi,Q2,2.0 30 TDI,"32,001 km",2022,Diesel,6,Crossover,Gray,Tienen,86 kW (117 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/audi-q2-diesel-0556173/
"25,950 EUR",Bmw,1 Series,,"54,001 km",2021,Petrol,6,Hatchback,Gray,Bastogne,101 kW (137 HP),Manual,https://www.vroom.be/fr/voitures-occasion/bmw-118-essence-0544026/
"111,500 EUR",Porsche,Taycan,4S,"7,500 km",2021,Electric,6,Sedan,Black,Knokke,425 kW (578 HP),Automatic,https://www.autogids.be/detail-id--9550057--porsche-4s-cross-turismo-acc-pano-full/tweedehands.html
"20,990 EUR",Peugeot,208,1.2,"23,695 km",2020,Petrol,9,Wagon,Black,Kuurne,75 kW (102 HP),Automatic,https://www.autogids.be/detail-id--9460744--peugeot-1-2i-gt-line-automaat-camera-cruise-full-led/tweedehands.html
"22,800 EUR",Mazda,6,2.0,"85,260 km",2019,Petrol,9,Wagon,Black,Turnhout,121 kW (165 HP),Manual,https://www.vroom.be/fr/voitures-occasion/mazda-6-essence-0520374/
"44,950 EUR",Volvo,V60,2.0,"14,117 km",2022,Diesel,8,Wagon,Black,Kortrijk,146 kW (199 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/volvo-v60-diesel-0520856/
"43,490 EUR",Audi,Tt,2.0 45 TFSI,"27,727 km",2023,Petrol,6,Convertible,Black,Lokeren,182 kW (248 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/audi-tt-essence-0548202/
"41,990 EUR",Audi,A5,2.0,"8,977 km",2023,Petrol,6,Sedan,Blue,Tienen,111 kW (151 HP),Automatic,https://www.autotrends.be/fr/occasions/voiture-occasion-belgique/auto/audi/a5/audi-a5-2023-vente-528549?
"65,750 EUR",Bmw,8 Series,830ci,"63,998 km",2021,Petrol,6,Coupe,Black,Genk,248 kW (337 HP),Automatic,https://www.autotrends.be/fr/occasions/voiture-occasion-belgique/auto/bmw/840/bmw-840-2021-vente-526112?
"47,999 EUR",Volkswagen,Golf,2.0,51 km,2023,Petrol,6,Sedan,Gray,Antwerpen,223 kW (303 HP),Automatic,https://www.vroom.be/fr/voitures-neuves/volkswagen-golf-essence-0523685/
"36,990 EUR",Ford,Kuga,1.5,"3,975 km",2022,Petrol,6,Suv,Gray,Vilvoorde,111 kW (151 HP),Manual,https://www.autogids.be/detail-id--9464157--ford-st-line-x-full-option-led-demo-wagen/tweedehands.html
"49,995 EUR",Bmw,X5,40i,"75,000 km",2019,Petrol,,Suv,Black,Kuurne,253 kW (344 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/bmw-x5-essence-0515154/
"32,900 EUR",Volkswagen,Id.3,,"19,956 km",2021,Electric,6,Hatchback,Gray,Zandhoven,152 kW (207 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/volkswagen-id3-electrique-0545635/
"27,990 EUR",Volkswagen,Tiguan,2.0,"65,684 km",2019,Diesel,6,Crossover,Gray,Herk De Stad,111 kW (151 HP),Automatic,https://www.autotrends.be/fr/occasions/voiture-occasion-belgique/auto/volkswagen/tiguan/volkswagen-tiguan-2019-vente-557728?
"59,490 EUR",Audi,A6,2.0 TDI,"39,990 km",2022,Diesel,6,Wagon,Black,Tournai,121 kW (165 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/audi-a6-diesel-0229366/
"37,777 EUR",Volvo,V60,2.0 t4,"56,044 km",2021,Petrol,,Wagon,Gray,Rotselaar,141 kW (192 HP),Automatic,https://www.autotrends.be/fr/occasions/voiture-occasion-belgique/auto/volvo/v60/volvo-v60-vente-516215?
"43,990 EUR",Audi,Q3,1.4,"5,717 km",2021,Petrol,6,Crossover,Blue,Blegny,182 kW (248 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/audi-q3-hybride-essence-0547326/
"19,950 EUR",Opel,Mokka,1.2,"28,243 km",2021,Petrol,9,Crossover,Gray,Diksmuide,75 kW (102 HP),Manual,https://www.vroom.be/fr/voitures-occasion/opel-mokka-essence-0402354/
"19,850 EUR",Seat,Arona,1.0 tsi,"40,887 km",2021,Petrol,6,Crossover,Gray,Bastogne,82 kW (112 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/seat-arona-essence-0438588/
"21,490 EUR",Peugeot,5008,1.2,"46,001 km",2018,Petrol,,Mpv,Blue,Wevelgem,96 kW (131 HP),Manual,https://www.autogids.be/detail-id--9540251--peugeot-allure-130pk-7pl-toit-pan/tweedehands.html
"64,950 EUR",Volvo,S90,2.0,"11,600 km",1969,Petrol,6,Sedan,Black,Antwerpen,340 kW (462 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/volvo-s90-essence-0558735/
"39,770 EUR",Ford,S-Max,2.0,"25,681 km",2023,Diesel,8,Mpv,Black,Rotselaar,141 kW (192 HP),Automatic,https://www.autogids.be/detail-id--9468561--ford-st-line-190pk-automaat-full-option/tweedehands.html
"17,950 EUR",Opel,Insignia,1.6,"94,004 km",2019,Diesel,9,Wagon,Blue,Diksmuide,101 kW (137 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/opel-insignia-diesel-0514900/
"19,999 EUR",Opel,Corsa,1.4,"13,363 km",2021,Electric,,Wagon,Red,Erpe Mere,101 kW (137 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/opel-corsa-electrique-0542475/
"29,990 EUR",Audi,Q3,1.5 35 TFSI,"49,443 km",2019,Petrol,6,Crossover,White,Overpelt,111 kW (151 HP),Automatic,https://www.autotrends.be/fr/occasions/voiture-occasion-belgique/auto/audi/q3/audi-q3-2019-vente-554658?
"34,990 EUR",Audi,A6,2.0 TDI,"110,116 km",2019,Diesel,6,Wagon,Blue,Overpelt,121 kW (165 HP),Automatic,https://www.autotrends.be/fr/occasions/voiture-occasion-belgique/auto/audi/a6/audi-a6-2019-vente-520956?
"18,995 EUR",Volkswagen,Tiguan,1.4 TSI,"97,971 km",2018,Petrol,6,Crossover,Gray,Brugge,93 kW (126 HP),Manual,https://www.autogids.be/detail-id--9479966--volkswagen-1-4-tsi-trendline-airco-panodak-alu-17-m/tweedehands.html
"66,890 EUR",Audi,Q4,,11 km,2023,Electric,,Crossover,Blue,Turnhout,152 kW (207 HP),Automatic,https://www.vroom.be/fr/voitures-neuves/audi-q4-electrique-0538540/
"17,490 EUR",Ford,Kuga,2.0 TDCi,"97,742 km",2017,Diesel,6,Suv,Gray,Herstal,111 kW (151 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/ford-kuga-diesel-0546171/
"19,495 EUR",Peugeot,308,1.2 vti,"20,705 km",2021,Petrol,8,Wagon,Blue,Tielt,97 kW (132 HP),Manual,https://www.vroom.be/fr/voitures-occasion/peugeot-308-essence-0507788/
"25,900 EUR",Peugeot,Rcz,1.6 THP,"85,564 km",2015,Petrol,6,Coupe,Black,Halen,201 kW (273 HP),Manual,https://www.autogids.be/detail-id--9460894--peugeot-speciale-r-versie-met-270-pk-limited-edition/tweedehands.html
"17,900 EUR",Volkswagen,Polo,1.0 tsi,"19,000 km",2019,Petrol,6,Hatchback,Gray,Genk,70 kW (95 HP),Manual,https://www.autogids.be/detail-id--9516254--volkswagen-1-0-tsi-highline-pano-dak-navi-cam-19000km/tweedehands.html
"114,890 EUR",Audi,Sq7,4.0,611 km,2022,Diesel,,Suv,Black,Turnhout,378 kW (514 HP),Automatic,https://www.vroom.be/fr/voitures-neuves/audi-sq7-essence-0549784/
"69,900 EUR",Bmw,Ix3,,"14,329 km",2022,Electric,6,Suv,Gray,Lier,212 kW (288 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/bmw-ix3-electrique-0548691/
"39,999 EUR",Audi,A5,2.0,"44,380 km",2022,Diesel,6,Sedan,Gray,Antwerpen,121 kW (165 HP),Automatic,https://www.autotrends.be/fr/occasions/voiture-occasion-belgique/auto/audi/a5/audi-a5-2022-vente-551797?
"119,900 EUR",Audi,E-Tron Gt,,"9,800 km",2023,Electric,6,Coupe,Gray,Arlon,354 kW (481 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/audi-e-tron-gt-electrique-0531435/
"20,250 EUR",Hyundai,Tucson,1.6 GDi,"93,860 km",2018,Petrol,6,Suv,Gray,Halen,131 kW (178 HP),Automatic,https://www.autogids.be/detail-id--9532599--hyundai-1-6-t-dgi-executive-12-maanden-garantie-1ste-e/tweedehands.html
"37,990 EUR",Volkswagen,Passat,2.0,"50,127 km",2022,Diesel,6,Wagon,Blue,Tienen,149 kW (203 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/volkswagen-passat-diesel-0558906/
"32,500 EUR",Cupra,Formentor,1.5 tsi,"18,052 km",2022,Petrol,6,Crossover,White,Tienen,111 kW (151 HP),Automatic,https://www.autotrends.be/fr/occasions/voiture-occasion-belgique/auto/cupra/formentor/cupra-formentor-2022-vente-559055?
"20,990 EUR",Mazda,3,2.0,"46,705 km",2020,Petrol,6,Hatchback,Red,Zaventem,134 kW (182 HP),Manual,https://www.vroom.be/fr/voitures-occasion/mazda-3-essence-0536294/
"38,999 EUR",Volkswagen,Tiguan,1.5 tsi,"1,122 km",2022,Petrol,6,Crossover,Black,Overijse,111 kW (151 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/volkswagen-tiguan-essence-0347722/
"42,500 EUR",Audi,A4,2.0,"29,296 km",2023,Diesel,6,Wagon,Black,Hasselt,121 kW (165 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/audi-a4-diesel-0543531/
"14,688 EUR",Peugeot,2008,1.2 vti,"57,101 km",2019,Petrol,6,Crossover,White,Marche En Famenne,96 kW (131 HP),Manual,https://www.autogids.be/detail-id--9442691--peugeot-gt-line-toit-pano-130ch/tweedehands.html
"13,475 EUR",Peugeot,2008,1.2 vti,"34,275 km",2019,Petrol,6,Crossover,Gray,Izegem,61 kW (83 HP),Manual,https://www.autogids.be/detail-id--9434566--peugeot-1-2b-navi-via-app-panodak-trekhaak/tweedehands.html
"23,995 EUR",Volvo,V60,2.0,"90,417 km",2019,Diesel,9,Wagon,Gray,Brugge,111 kW (151 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/volvo-v60-diesel-0536390/
"23,995 EUR",Volvo,V60,2.0,"69,165 km",2019,Diesel,9,Wagon,Blue,Brugge,111 kW (151 HP),Automatic,https://www.autogids.be/detail-id--9533876--volvo-2-0-d3-geartronic-momentum-leder-navi-led/tweedehands.html
"49,212 EUR",Ford,Ranger,2.0,5 km,1996,Diesel,8,Pickup,White,Izegem,152 kW (207 HP),Automatic,https://www.vroom.be/fr/voitures-neuves/ford-ranger-diesel-0553281/
"47,907 EUR",Ford,Ranger,2.0,5 km,1996,Diesel,8,Pickup,Orange,Izegem,152 kW (207 HP),Automatic,https://www.vroom.be/fr/voitures-neuves/ford-ranger-diesel-0553283/
"44,999 EUR",Škoda,Kodiaq,1.5 tsi,"13,032 km",2023,Petrol,6,Suv,Black,Ternat,111 kW (151 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/skoda-kodiaq-essence-0564524/
"36,990 EUR",Volkswagen,Golf,2.0,"40,494 km",2021,Petrol,6,Sedan,Green,Zaventem,223 kW (303 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/volkswagen-golf-essence-0536304/
"24,490 EUR",Volkswagen,Passat,2.0,"52,614 km",2021,Diesel,6,Wagon,White,Zaventem,111 kW (151 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/volkswagen-passat-diesel-0558954/
"28,500 EUR",Hyundai,Kona,1.6,"34,759 km",2022,Electric,6,Crossover,Blue,Hamme,152 kW (207 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/hyundai-kona-electrique-0565282/
"99,650 EUR",Porsche,Taycan,Turbo,"8,099 km",2023,Electric,,Sedan,Black,Turnhout,284 kW (386 HP),Automatic,https://www.autogids.be/detail-id--9309982--porsche-rwd-batt-plus-sportchrono-camera/tweedehands.html
"23,500 EUR",Audi,Q2,1.4 TFSI,"86,589 km",2018,Petrol,6,Crossover,White,Hasselt,111 kW (151 HP),Automatic,https://www.autotrends.be/fr/occasions/voiture-occasion-belgique/auto/audi/q2/audi-q2-2018-vente-528032?
"21,990 EUR",Audi,Q2,1.0 TFSI,"72,762 km",2018,Petrol,6,Crossover,Gray,Overpelt,86 kW (117 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/audi-q2-essence-0546904/
"99,950 EUR",Bmw,X7,,"16,023 km",2022,Diesel,6,Suv,Black,Lommel,253 kW (344 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/bmw-x7-diesel-0413899/
"24,788 EUR",Ford,Focus,1.0,"42,185 km",2021,Petrol,6,Hatchback,Gray,Rotselaar,115 kW (156 HP),Manual,https://www.autogids.be/detail-id--9521305--ford-clipper-st-line-mhev-155pk-full-option/tweedehands.html
"22,690 EUR",Renault,Megane,1.3,"65,949 km",2022,Petrol,6,Wagon,Gray,Halen,104 kW (141 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/renault-megane-essence-0474392/
"33,990 EUR",Audi,A6,2.0 TDI,"89,938 km",2019,Diesel,6,Wagon,Gray,Genk,121 kW (165 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/audi-a6-diesel-0553166/
"18,495 EUR",Volvo,V60,2.0,"60,973 km",2018,Diesel,6,Wagon,Black,Brugge,111 kW (151 HP),Manual,https://www.vroom.be/fr/voitures-occasion/volvo-v60-diesel-0538508/
"21,995 EUR",Land Rover,Range Rover Sport,3.0,"199,504 km",2013,Diesel,5,Suv,Blue,Brugge,217 kW (295 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/land-rover-range-rover-sport-diesel-0538422/
"37,950 EUR",Ford,Ranger,2.0,"49,995 km",2021,Diesel,9,Pickup,Orange,Harelbeke,158 kW (215 HP),Automatic,https://www.autogids.be/detail-id--9546238--ford-double-cab-wildtrak-2-0-biturbo-213pk-automaat/tweedehands.html
"23,490 EUR",Volkswagen,Golf,1.5,"41,480 km",2020,Petrol,6,Sedan,White,Zaventem,111 kW (151 HP),Manual,https://www.vroom.be/fr/voitures-occasion/volkswagen-golf-essence-0544150/
"39,999 EUR",Opel,Astra,1.6,"4,500 km",2023,Electric,8,Wagon,Yellow,Geel,116 kW (158 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/opel-astra-electrique-0539227/
"36,999 EUR",Hyundai,Ioniq 5,,"22,200 km",2022,Electric,,Crossover,Blue,Roeselare,126 kW (171 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/hyundai-ioniq-5-electrique-0520699/
"29,990 EUR",Audi,A3,1.0 30 TFSI,"30,132 km",2023,Petrol,6,Sedan,Blue,Tienen,82 kW (112 HP),Automatic,https://www.autotrends.be/fr/occasions/voiture-occasion-belgique/auto/audi/a3/audi-a3-2023-vente-532574?
"28,990 EUR",Audi,A3,1.0 30 TFSI,"19,536 km",2023,Petrol,6,Sedan,Gray,Tongeren,82 kW (112 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/audi-a3-essence-0555485/
"24,495 EUR",Renault,Kadjar,1.3,"27,782 km",2022,Petrol,6,Suv,Silver,Dendermonde,104 kW (141 HP),Manual,https://www.vroom.be/fr/voitures-occasion/renault-kadjar-essence-0485180/
