Make,Model,Trim,Year,Fuel type,Body type,Color,City,Transmission,Contact,Emission standard,Price(EUR),Mileage(km),kW,Country
Volkswagen,Tiguan,1.4 TSI,2012,Petrol,Crossover,White,Brno,Manual,https://www.autanet.cz/detail/volkswagen/tiguan/15306,5,7919,198952,90.0,Czech Republic
Volkswagen,Polo,2.0,2013,Petrol,Hatchback,White,České Budějovice,Manual,https://yauto.cz/volkswagen/polo/20-tsi-162kw-wrc-hatchback-benzin-824389/,5,19795,80700,162.0,Czech Republic
Ford,Kuga,1.5 EcoBoost,2017,Petrol,Suv,White,Slaný,Manual,https://www.cars.cz/inzerce/osobni-auto-O/Ford/Kuga/Kuga-1-5-EcoBoos-SUV-1710251010217172.html,6,17023,37000,110.0,Czech Republic
Bmw,X7,30d xDrive,2019,Diesel,Suv,Black,Praha,Automatic,http://auto.rychle.cz/osobni-auto-O/BMW/X7/X7-30d-xDrive-SUV-17019705375030.html,6,63353,176205,195.0,Czech Republic
Honda,Civic,1.4,2009,Petrol,Hatchback,Gray,Brno,Manual,https://autocaris.cz/detail.php?inzerat=736063,5,3959,179569,73.0,Czech Republic
Honda,Civic,1.4,2009,Petrol,Hatchback,Gray,Brno,Manual,https://www.sauto.cz/osobni/detail/honda/civic/203618754,5,3959,179526,73.0,Czech Republic
Bmw,8 Series,M850i xDrive,2021,Petrol,Coupe,Black,Praha,Automatic,https://www.sauto.cz/osobni/detail/bmw/rada-8/202651255,6,65333,47784,390.0,Czech Republic
Opel,Mokka,1.7,2013,Diesel,Crossover,White,Kroměříž,Manual,https://www.autanet.cz/detail/opel/mokka/42989,5,9820,168684,96.0,Czech Republic
Opel,Meriva,1.4 Turbo,2016,Petrol,Mpv,Brown,Slaný,Manual,https://www.cars.cz/inzerce/osobni-auto-O/Opel/Meriva/Meriva-1-4-TURBO-1-Hatchback-17097304155812966.html,6,7911,92000,103.0,Czech Republic
Bmw,5 Series,M550d,2016,Diesel,Sedan,White,Chrudim,Automatic,https://www.autanet.cz/detail/bmw/rada-5/5421,6,21739,273342,280.0,Czech Republic
Bmw,X5,30d,2019,Diesel,Suv,Blue,Praha,Automatic,https://autocaris.cz/detail.php?inzerat=724202,6,59393,105500,195.0,Czech Republic
Škoda,Kodiaq,2.0 dsg tdi,2018,Diesel,Suv,Blue,Kroměříž,Automatic,https://www.sauto.cz/osobni/detail/skoda/kodiaq/204280746,6,23283,206088,110.0,Czech Republic
