Price,Make,Model,Trim,Mi,Year,Fuel type,Euro norm,Body type,Color,City,Power,Transmission,Contact
"82,033 EUR",Volkswagen,Tiguan,2.0 TSI 4Motion,"5,501 km",2023,Petrol,6,Crossover,Gray,Walldorf,238 kW (324 HP),Automatic,https://marktplatz.auto-motor-und-sport.de/vw-tiguan-r-2-0-tsi-4motion-235-kw-320-ps-7-gang-9-122752280/?brand=78&series=Tiguan%20%20R%202.0%20TSI%204MOTION%20235%20kW%20(320%20PS)%207-Gang&isKlassiker=false
"19,950 EUR",Ford,Kuga,2.0 TDCi,"105,820 km",2020,Diesel,,Suv,Red,Krefeld,111 kW (151 HP),Manual,https://www.12gebrauchtwagen.de/c/4/1403788088?num_on_page=1&page=83&title=Ford+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"23,950 EUR",Audi,A4 Allroad,2.0 TDI,"125,300 km",2017,Diesel,6,Crossover,Blue,Neumarkt in der Oberpfalz,140 kW (190 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1424726321?num_on_page=4&page=61&title=Audi+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"39,990 EUR",Volkswagen,Id.4,,"14,500 km",2021,Electric,,Wagon,Silver,Sangerhausen,150 kW (204 HP),Automatic,https://autoline.de/-/Verkauf/Crossover/Volkswagen/ID-4-Pro-Performance-1st-EDITION-AHK--23031618522325450600
"53,950 EUR",Jaguar,F-Type,3.0 V6,"27,000 km",2020,Petrol,,Convertible,Gray,Rüsselsheim,284 kW (386 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1382661451?num_on_page=2&page=14&title=Jaguar+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"53,950 EUR",Jaguar,F-Type,3.0 V6,"19,000 km",2020,Petrol,,Convertible,Gray,Rüsselsheim,284 kW (386 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1382928596?num_on_page=1&page=14&title=Jaguar+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"56,950 EUR",Jaguar,F-Type,3.0 V6,"16,000 km",2020,Petrol,,Convertible,Gray,Rüsselsheim,284 kW (386 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1382670399?num_on_page=3&page=14&premium=false&title=Jaguar+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"57,950 EUR",Jaguar,F-Type,3.0 V6,"11,000 km",2020,Petrol,,Convertible,Gray,Rüsselsheim,284 kW (386 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1382852564?num_on_page=4&page=14&title=Jaguar+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"22,870 EUR",Audi,A1,1.0,"39,700 km",2018,Petrol,6,Mini,Blue,Viernheim,85 kW (116 HP),Manual,https://www.12gebrauchtwagen.de/c/4/1424842928?num_on_page=2&page=56&title=Audi+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"20,890 EUR",Ford,Focus,2.0 EcoBlue,"76,560 km",2020,Diesel,6,Wagon,Black,Grimmen,110 kW (150 HP),Automatic,https://www.ebay-kleinanzeigen.de/s-anzeige/ford-focus-2-0-ecoblue-cool-connect-acc-led/2284066383-216-130
"18,500 EUR",Ford,Focus,1.0 EcoBoost,"43,593 km",2020,Petrol,,Wagon,Silver,Krefeld,93 kW (126 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1395886696?num_on_page=2&page=98&premium=false&title=Ford+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"22,780 EUR",Ford,Focus,1.5 EcoBoost,"31,625 km",2020,Petrol,,Sedan,Black,Ulm,111 kW (151 HP),Automatic,https://hey.car/vehicle/468d3319-bd1e-4dd5-84af-56df822e8f5d?dealerId=cf1b69d0-b20e-4ccd-a94e-7ef427295b2f
"79,480 EUR",Mercedes Benz,E-Class,53 AMG,"39,757 km",2021,Petrol,6,Convertible,White,Rain,320 kW (435 HP),Automatic,https://www.instamotion.com/auto/IPYU-FHO7-GY43
"44,450 EUR",Bmw,Ix3,,"43,794 km",2021,Electric,6,Suv,Black,Rain,210 kW (286 HP),Automatic,https://www.instamotion.com/auto/O9WE-C6W7-YQQ2
"69,150 EUR",Bmw,X5,M50d,"86,169 km",2020,Diesel,6,Suv,Black,Rain,294 kW (400 HP),Automatic,https://www.instamotion.com/auto/6DNX-SCR6-VKFT
"48,290 EUR",Volvo,Xc40,1.5,"13,328 km",2023,Hybrid,6,Crossover,Black,Aachen,194 kW (264 HP),Automatic,https://auto24.de/anzeige/volvo-xc40-t5-3623159.html
"14,990 EUR",Mercedes Benz,Clc-Class,160 BE,"11,261 km",2010,Petrol,,Coupe,Green,Wuppertal,95 kW (129 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1405398313?num_on_page=5&page=59&title=Mercedes-Benz+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"24,475 EUR",Ford,Kuga,2.0 TDCi,"92,356 km",2018,Diesel,,Suv,Green,Rain,133 kW (181 HP),Automatic,https://hey.car/vehicle/675e34c0-d9fa-4afe-bb79-0c8a3627915a?dealerId=a4f577d9-be88-40f6-851d-7617d232805e
"28,200 EUR",Seat,Leon,1.5 tsi,"1,472 km",2022,Petrol,,Hatchback,Gray,Rain,110 kW (150 HP),Manual,https://www.instamotion.com/auto/8QZF3XFJNHZZCLZUXXC11C0PCXNC99CPQFN1HZQH97H47CY1A00C6WFX6U9MH33C04
"25,920 EUR",Volkswagen,Passat,3.6,"38,700 km",2022,Diesel,6,Wagon,Black,Viernheim,90 kW (122 HP),Automatic,https://auto24.de/anzeige/vw-passat-variant-conceptline-dsg-klima-nav-led-tuev-3092612.html
"14,990 EUR",Citroen,C4,1.2,"36,598 km",2018,Petrol,,Sedan,Black,Dresden,97 kW (132 HP),Manual,https://www.12gebrauchtwagen.de/c/4/1387823728?num_on_page=1&page=16&title=Citro%C3%ABn+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"27,210 EUR",Volkswagen,Golf,1.0 tsi,"5,380 km",2023,Petrol,,Wagon,Green,Borna,81 kW (110 HP),Manual,https://www.ebay-kleinanzeigen.de/s-anzeige/volkswagen-golf-variant-move-1-0-tsi-ahk-led-navi-panodach/2707000280-216-15395
"25,924 EUR",Škoda,Karoq,2.0 4x4 tdi,"71,450 km",2020,Diesel,6,Suv,White,Coesfeld,141 kW (192 HP),Automatic,https://gebrauchtwagen.hyundai.de/de/fahrzeugsuche/skoda/karoq/drive-tdi-4x4-dsganhAngerkupplunglednavikessy-jkc85uye
"14,490 EUR",Ford,Ecosport,1.0 EcoBoost,"33,232 km",2020,Petrol,,Suv,Black,Perleberg,92 kW (125 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1415888353?num_on_page=1&page=119&title=Ford+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"24,490 EUR",Volkswagen,Golf,1.5 tsi,"5,850 km",2022,Petrol,,Sedan,Black,Schwäbisch Hall,110 kW (150 HP),Automatic,https://www.autoanzeigen.de/vw+golf+viii+15tsi+life+navi+acc+led+schwaebisch+hall-i234875099_65a3db0972e522af843b.htm
"20,449 EUR",Mercedes Benz,Cls-Class,350 BE,"161,431 km",2011,Petrol,,Sedan,Black,Düsseldorf,225 kW (306 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1417391958?num_on_page=2&page=6&premium=false&title=Mercedes-Benz+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"20,850 EUR",Volkswagen,Golf,2.0 GTI,"74,600 km",2015,Petrol,6,Sedan,Black,Neumarkt in der Oberpfalz,171 kW (233 HP),Automatic,https://marktplatz.auto-motor-und-sport.de/vw-golf-15-611362/?brand=78&series=Golf&isKlassiker=false
"71,190 EUR",Bmw,X3,M40d,"25,509 km",2023,Diesel,6,Suv,White,Rain,250 kW (340 HP),Automatic,https://www.instamotion.com/auto/NFID-AMXD-KRID
"28,859 EUR",Volkswagen,Sharan,2.0 TDI,"81,225 km",2016,Diesel,6,Van,Blue,Bautzen,111 kW (151 HP),Automatic,https://auto24.de/anzeige/volkswagen-sharan-2-0-tdi-allstar-plus-2417289.html
"12,950 EUR",Bmw,3 Series,318d,"194,700 km",2015,Diesel,5,Wagon,Black,Neumarkt in der Oberpfalz,105 kW (143 HP),Manual,https://www.12gebrauchtwagen.de/c/4/1424929220?num_on_page=3&page=120&title=BMW+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"22,950 EUR",Škoda,Scala,1.0 dsg tsi,"22,500 km",2022,Petrol,6,Sedan,Black,Mönchengladbach,110 kW (150 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1394091671?num_on_page=3&page=45&premium=false&title=Skoda+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"26,490 EUR",Ford,S-Max,2.0 EcoBlue,"85,814 km",2019,Diesel,6,Mpv,Silver,Grimmen,140 kW (190 HP),Automatic,https://www.ebay-kleinanzeigen.de/s-anzeige/ford-s-max-2-0-ecoblue-titanium-acc-standheizung/2695367904-216-130
"14,980 EUR",Mercedes Benz,E-Class,280,"207,704 km",1993,Petrol,2,Sedan,Green,Falkensee,142 kW (193 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1400406408?num_on_page=1&page=78&title=Mercedes-Benz+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"19,900 EUR",Audi,S4,3.0 tfsi,"108,752 km",2013,Petrol,5,Sedan,Black,Villingen Schwenningen,245 kW (333 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1384649765?num_on_page=4&page=45&title=Audi+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"21,970 EUR",Jaguar,Xk,4.2,"169,000 km",2006,Petrol,4,Convertible,Black,Dieburg,219 kW (298 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1428107764?num_on_page=2&page=1&premium=false&title=Jaguar+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"34,800 EUR",Jaguar,F-Pace,3.0,"85,453 km",2019,Diesel,,Crossover,Black,Krefeld,223 kW (303 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1413916394?num_on_page=2&page=5&title=Jaguar+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"23,979 EUR",Mazda,Cx-5,2.0,"40,504 km",2018,Petrol,6,Crossover,Blue,Berlin,123 kW (167 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1426509427?num_on_page=2&page=10&title=Mazda+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"24,500 EUR",Volkswagen,Touareg,3.0 TDI V6,"136,804 km",2016,Diesel,,Suv,Gray,Krefeld,195 kW (265 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1368520563?num_on_page=2&page=114&title=VW+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"21,950 EUR",Audi,Q2,1.6 TDI,"73,526 km",2018,Diesel,,Crossover,Red,Munich,86 kW (117 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1281649454?num_on_page=4&page=108&title=Audi+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"52,650 EUR",Bmw,4 Series,430i,"9,905 km",2023,Petrol,6,Convertible,Black,Rain,180 kW (245 HP),Automatic,https://www.instamotion.com/auto/688I-KVHS-62TV
"32,990 EUR",Mercedes Benz,E-Class,220 D,"67,691 km",2020,Diesel,,Wagon,Silver,Dresden,144 kW (196 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1417446879?num_on_page=1&page=49&title=Mercedes-Benz+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"34,550 EUR",Volvo,V60,2.0 T8,"80,900 km",2020,Hybrid,,Wagon,Black,Rain,288 kW (392 HP),Automatic,https://www.instamotion.com/auto/3F4L-JZMV-V6ZA
"34,950 EUR",Volvo,V60,2.0 T8 Twin Engine AWD,"65,280 km",2020,Hybrid,6,Wagon,Red,Mönchengladbach,288 kW (392 HP),Automatic,https://www.waldhausen-buerkel.de/fahrzeuge/volvo/v60-t8-twin-engine-awd-r-design-plug-in-hybrid/details-nqc76jqr
"37,550 EUR",Volvo,V60,2.0 T8,"41,700 km",2020,Hybrid,,Wagon,White,Rain,223 kW (303 HP),Automatic,https://www.instamotion.com/auto/AJY5-P5P4-DLOO
"54,900 EUR",Mercedes Benz,Cls-Class,,"49,900 km",2019,Diesel,,Sedan,Gray,Villingen Schwenningen,250 kW (340 HP),Automatic,https://auto24.de/anzeige/mercedes-benz-cls-400-d-edition-1-4-matic-amg-multibeam-1-hand-3318488.html
"145,880 EUR",Audi,R8,5.2 FSI,"39,900 km",2015,Petrol,5,Coupe,Blue,Ahlen,419 kW (570 HP),Automatic,https://auto24.de/anzeige/audi-r8-lmx-02-99-quattro-sportpaket-1460674.html
"21,650 EUR",Volkswagen,Tiguan,1.4 TSI,"58,798 km",2016,Petrol,,Crossover,Green,Herford,110 kW (150 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1384693937?num_on_page=5&page=98&title=VW+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"44,480 EUR",Volvo,Xc40,1.5,"25,207 km",2022,Hybrid,,Crossover,Black,Aachen,194 kW (264 HP),Automatic,https://auto24.de/anzeige/volvo-xc40-t5-3074760.html
"75,890 EUR",Porsche,Cayenne,3.0 E-Hybrid,"87,900 km",2021,Hybrid,,Suv,White,Fulda,344 kW (468 HP),Automatic,https://marktplatz.auto-motor-und-sport.de/porsche-cayenne-15-617210/?brand=60&series=Cayenne&isKlassiker=false
"134,911 EUR",Porsche,Panamera,2.9 4 E-Hybrid,"4,800 km",2024,Hybrid,,Sedan,Black,Darmstadt,344 kW (468 HP),Automatic,https://auto24.de/anzeige/porsche-panamera-4-e-hybrid-sport-turismo-platinum-edition-3406938.html
"33,900 EUR",Land Rover,Range Rover Sport,3.0,"118,575 km",2016,Diesel,6,Suv,White,Villingen Schwenningen,190 kW (258 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1424732742?num_on_page=1&page=71&title=Land+Rover+Gebrauchtwagen+in+Offenburg+kaufen+auf+12Gebrauchtwagen.de
"21,490 EUR",Nissan,Qashqai,1.3,"59,700 km",2019,Petrol,,Crossover,Gray,Memmingen,117 kW (159 HP),Manual,https://www.deineautoboerse.de/fahrzeug/nissan-qashqai-n-motion-13-led-navi-pano-360-shz-ahk-4040075
"19,700 EUR",Bmw,3 Series,320,"146,000 km",2018,Diesel,,Wagon,Black,Marl,141 kW (192 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1419266965?num_on_page=3&page=41&premium=false&title=BMW+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"141,500 EUR",Mercedes Benz,Eqs,AMG53,"9,641 km",2023,Electric,,Sedan,Black,Rain,484 kW (658 HP),Automatic,https://www.12gebrauchtwagen.de/c/34/1413781936?num_on_page=1&page=1&title=Mercedes-Benz+EQS+Gebrauchtwagen+in+Bielefeld+kaufen+auf+12Gebrauchtwagen.de
"28,190 EUR",Mini,Cooper,1.6 S,"30,000 km",2021,Petrol,6,Convertible,Black,Rain,131 kW (178 HP),Automatic,https://www.instamotion.com/auto/37LI-RA3G-1RT9
"19,950 EUR",Bmw,2 Series,,"93,000 km",2016,Petrol,6,Convertible,White,Neumarkt in der Oberpfalz,100 kW (136 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1426585252?num_on_page=5&page=108&title=BMW+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"43,180 EUR",Ford,Tourneo Custom,2.0 EcoBlue,"24,147 km",2023,Diesel,6,Van,Gray,Rain,110 kW (150 HP),Automatic,https://www.instamotion.com/auto/BKQ3-ZP75-M431
"42,680 EUR",Ford,Tourneo Custom,2.0 TDCi,"23,050 km",2023,Diesel,6,Van,Black,Rain,110 kW (150 HP),Automatic,https://www.instamotion.com/auto/7VRY-P7FK-IL1I
"17,980 EUR",Ford,Fiesta,1.0 EcoBoost,"26,200 km",2022,Petrol,6,Sedan,Black,Ulm,75 kW (102 HP),Manual,https://marktplatz.auto-motor-und-sport.de/ford-fiesta-18-279061/?brand=26&series=Fiesta&isKlassiker=false
"17,980 EUR",Ford,Fiesta,1.0 EcoBoost,"23,060 km",2022,Petrol,,Sedan,Blue,Ulm,75 kW (102 HP),Manual,https://hey.car/vehicle/1ad99469-c02d-4781-85fa-70c7c4fe4a46?dealerId=cf1b69d0-b20e-4ccd-a94e-7ef427295b2f
"15,980 EUR",Ford,Fiesta,1.1,"22,260 km",2022,Petrol,,Sedan,Silver,Ulm,55 kW (75 HP),Manual,https://hey.car/vehicle/6adeb346-0156-4b67-b94e-7c6c3352720e?dealerId=cf1b69d0-b20e-4ccd-a94e-7ef427295b2f
"25,824 EUR",Hyundai,Kona,1.6 T-GDi,"6,999 km",2023,Petrol,6,Crossover,Black,Coesfeld,148 kW (201 HP),Automatic,https://gebrauchtwagen.hyundai.de/de/fahrzeugsuche/hyundai/kona/t-gdi-prime-dctvoll-ledhead-up-displayfernlicht-jkc9t7pv
"46,899 EUR",Tesla,Model Y,0.0 long range,"25,800 km",2022,Electric,,Suv,Black,Viernheim,378 kW (514 HP),Automatic,https://www.ebay-kleinanzeigen.de/s-anzeige/tesla-model-y-long-range-leder-pano-r20-autopil/2704124492-216-7973
"32,980 EUR",Audi,A6,2.0 40 TDI,"61,513 km",2019,Diesel,,Wagon,Black,Leverkusen,150 kW (204 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1424828372?num_on_page=4&page=80&title=Audi+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"29,410 EUR",Peugeot,3008,1.6,"17,000 km",2022,Hybrid,6,Crossover,White,Göttingen,147 kW (200 HP),Automatic,https://auto24.de/anzeige/peugeot-3008-hybrid4-300-e-allure-pack-2826553.html
"14,280 EUR",Fiat,500 X,1.4 MultiAir,"91,725 km",2016,Petrol,,Crossover,Gray,Wörth Am Rhein,104 kW (141 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1403936593?num_on_page=3&page=6&title=Fiat+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"157,911 EUR",Porsche,Taycan,,"9,900 km",2024,Electric,,Sedan,Gray,Darmstadt,445 kW (605 HP),Automatic,https://marktplatz.auto-motor-und-sport.de/porsche-taycan-5-122806077/?brand=60&series=Taycan&isKlassiker=false
"139,911 EUR",Porsche,Taycan,4S,"9,900 km",2024,Electric,,Sedan,Black,Darmstadt,425 kW (578 HP),Automatic,https://www.carzilla.de/Porsche-Zentrum-Darmstadt-Wiest-Sportwagen-GmbH/Porsche/Taycan/Vorf%c3%bchrfahrzeug/Elektro/Automatik/55cf2d795afb4da0a55f30f6eba53510/20753
"27,850 EUR",Hyundai,Kona,,"8,200 km",2020,Electric,,Crossover,Red,Neumarkt in der Oberpfalz,152 kW (207 HP),Automatic,https://hey.car/vehicle/c05d8a1d-67c8-43ea-9381-20dbe3349cc4?dealerId=6e398159-8578-44ce-bd0b-9dcbf1a81d20
"46,950 EUR",Ford,Kuga,2.0 TDCi,"1,449 km",2023,Diesel,6,Suv,Silver,Leonberg,89 kW (121 HP),Automatic,https://marktplatz.auto-motor-und-sport.de/ford-kuga-2-0-4x4-aut-st-line-x-styling-black-pano-18-275148/?brand=26&series=Kuga%202.0%204x4%20Aut.%20ST-LINE%20X%20*STYLING%20BLACK%20*PANO&isKlassiker=false
"30,380 EUR",Ford,Galaxy,2.0 EcoBlue,"75,690 km",2021,Diesel,6,Mpv,Black,Rain,110 kW (150 HP),Automatic,https://www.instamotion.com/auto/S8NH-PWYX-21TS
"25,501 EUR",Volkswagen,Taigo,1.0 tsi,"15,481 km",2022,Petrol,6,Crossover,Blue,Mönchengladbach,81 kW (110 HP),Automatic,https://auto24.de/anzeige/volkswagen-taigo-1-0-tsi-style-3213911.html
"23,501 EUR",Volkswagen,Taigo,1.0 tsi,"14,099 km",2022,Petrol,6,Crossover,Red,Rain,81 kW (110 HP),Automatic,https://www.instamotion.com/auto/2OHK-ICJG-467A
"54,700 EUR",Bmw,X3,20d,"25,000 km",2022,Diesel,6,Suv,Blue,Rain,140 kW (190 HP),Automatic,https://www.instamotion.com/auto/EF7J-G2AY-3W7Z
"80,380 EUR",Alfa Romeo,Stelvio,2.9,"20,229 km",2023,Petrol,,Crossover,Green,Rain,375 kW (510 HP),Automatic,https://www.instamotion.com/auto/CDHP-XSD4-5DCE
"84,380 EUR",Alfa Romeo,Stelvio,2.9,"14,854 km",2023,Petrol,,Crossover,Black,Rain,375 kW (510 HP),Automatic,https://www.instamotion.com/auto/Q77P-CZBP-EPUK
"65,790 EUR",Volvo,Xc90,2.0,"16,218 km",2023,Diesel,,Suv,Gray,Aachen,175 kW (238 HP),Automatic,https://marktplatz.auto-motor-und-sport.de/volvo-xc90-5-122810112/?brand=80&series=XC90&isKlassiker=false
"65,790 EUR",Volvo,Xc90,2.0,"15,602 km",2023,Diesel,,Suv,White,Aachen,175 kW (238 HP),Automatic,https://marktplatz.auto-motor-und-sport.de/volvo-xc90-5-122810137/?brand=80&series=XC90&isKlassiker=false
"18,980 EUR",Fiat,500c,1.0,"27,264 km",2021,Petrol,,Convertible,Black,Rain,51 kW (69 HP),Manual,https://www.instamotion.com/auto/GHGZ-HUNI-XJ1N
"19,180 EUR",Fiat,500c,1.0,"14,900 km",2021,Petrol,,Convertible,Blue,Rain,51 kW (69 HP),Manual,https://www.instamotion.com/auto/I7WJ-27UZ-ECRB
"19,280 EUR",Fiat,500c,1.0,"14,406 km",2021,Petrol,,Convertible,White,Rain,51 kW (69 HP),Manual,https://www.instamotion.com/auto/KJMV-9RN6-X9P3
"18,780 EUR",Fiat,500c,1.0,"14,358 km",2021,Petrol,,Convertible,Blue,Rain,51 kW (69 HP),Manual,https://www.instamotion.com/auto/I8EA-R9B4-PHMY
"19,280 EUR",Fiat,500c,1.0,"13,891 km",2021,Petrol,,Convertible,Red,Rain,51 kW (69 HP),Manual,https://www.instamotion.com/auto/THZJ-KI3Q-5DU7
"19,580 EUR",Fiat,500c,1.0,"10,950 km",2021,Petrol,,Convertible,Black,Rain,51 kW (69 HP),Manual,https://www.instamotion.com/auto/XAEU-EI12-M1LB
"23,650 EUR",Volkswagen,Id.3,,"19,450 km",2021,Electric,,Hatchback,White,Rain,110 kW (150 HP),Automatic,https://www.instamotion.com/auto/L3DD-G1CT-EQRJ
"24,380 EUR",Volkswagen,T-Cross,1.0 tsi,"36,000 km",2023,Petrol,6,Crossover,Black,Rain,81 kW (110 HP),Automatic,https://www.instamotion.com/auto/ZKU6-BQRD-ER2C
"32,540 EUR",Audi,Sq2,2.0 tfsi,"29,250 km",2020,Petrol,,Crossover,Black,Berlin,223 kW (303 HP),Automatic,https://hey.car/vehicle/a158430d-d607-433a-9950-3f1a11647482?dealerId=22676
"24,395 EUR",Volkswagen,T-Cross,1.0 tsi,"11,300 km",2023,Petrol,6,Crossover,Black,Rain,81 kW (110 HP),Manual,https://www.instamotion.com/auto/APYU-WQ17-AA8T
"28,080 EUR",Volkswagen,T-Cross,1.0 tsi,"10,000 km",2023,Petrol,6,Crossover,Gray,Rain,81 kW (110 HP),Automatic,https://www.instamotion.com/auto/7HXD-P69R-Z9IF
"11,950 EUR",Volkswagen,Touran,1.6 TDI,"188,017 km",2013,Diesel,,Mpv,Silver,Hamburg,78 kW (106 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1397264541?num_on_page=3&page=63&premium=false&title=VW+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"18,780 EUR",Fiat,Panda,1.0,10 km,2023,Hybrid,,Mini,Black,Rain,51 kW (69 HP),Manual,https://www.instamotion.com/auto/UPXL-VPA3-J41O
"20,690 EUR",Kia,Sportage,1.6 GDi,"83,095 km",2019,Petrol,,Crossover,Silver,Volkmarsen,101 kW (137 HP),Manual,https://www.12gebrauchtwagen.de/c/4/1381121076?num_on_page=3&page=28&premium=false&title=Kia+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"15,950 EUR",Mercedes Benz,E-Class,500,"116,702 km",2006,Petrol,,Sedan,Gray,Krefeld,288 kW (392 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1424774856?num_on_page=1&page=1&title=Mercedes-Benz+E+500+Gebrauchtwagen+in+Wuppertal+kaufen+auf+12Gebrauchtwagen.de
"10,289 EUR",Škoda,Citigo,1.0 mpi,"49,705 km",2019,Petrol,6,Mini,White,Rain,44 kW (60 HP),Manual,https://www.instamotion.com/auto/Q61T-OLRG-7K7N
"21,980 EUR",Mitsubishi,Colt,1.0 Turbo,50 km,2024,Petrol,,Hatchback,Red,Ulm,67 kW (91 HP),Manual,https://hey.car/vehicle/e4e14d0f-b52c-4a1a-a444-8ac05b6611c9?dealerId=cf1b69d0-b20e-4ccd-a94e-7ef427295b2f
"50,800 EUR",Audi,Q5,2.0 40 TDI quattro,"25,373 km",2022,Diesel,6,Suv,Black,Rain,150 kW (204 HP),Automatic,https://www.instamotion.com/auto/INJH-5J2H-BMX2
"15,849 EUR",Mercedes Benz,C-Class,250,"148,900 km",2011,Petrol,5,Wagon,Gray,Viernheim,150 kW (204 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1424705974?num_on_page=2&page=46&title=Mercedes-Benz+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"12,950 EUR",Mercedes Benz,C-Class,250 CDI BE,"147,000 km",2011,Diesel,5,Wagon,Black,Neumarkt in der Oberpfalz,150 kW (204 HP),Manual,https://www.12gebrauchtwagen.de/c/4/1424796915?num_on_page=5&page=60&title=Mercedes-Benz+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"9,990 EUR",Ford,Focus,2.5,"88,000 km",2011,Petrol,5,Wagon,Silver,Hennef,110 kW (150 HP),Manual,https://www.12gebrauchtwagen.de/c/4/1424770647?num_on_page=3&page=19&premium=false&title=Ford+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"31,950 EUR",Audi,A4,2.0 40 TDI S tronic,"98,785 km",2021,Diesel,,Wagon,Blue,Krefeld,152 kW (207 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1412252619?num_on_page=2&page=84&premium=false&title=Audi+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"28,350 EUR",Škoda,Enyaq,electro,"24,600 km",2021,Electric,6,Suv,Green,Siegen,109 kW (148 HP),Automatic,https://www.ebay-kleinanzeigen.de/s-anzeige/skoda-enyaq-iv-50-loft-led-navi-pdc/2705615263-216-1029
"24,290 EUR",Fiat,500c,1.0,"9,084 km",2022,Petrol,,Convertible,Black,Rain,51 kW (69 HP),Manual,https://www.instamotion.com/auto/CJWN-16V4-WO53
"19,580 EUR",Fiat,500c,1.0,"9,913 km",2021,Petrol,,Convertible,White,Rain,51 kW (69 HP),Manual,https://www.instamotion.com/auto/F9HW-VEA1-M9A7
"39,900 EUR",Land Rover,Range Rover,4.4,"149,111 km",2016,Diesel,6,Suv,Gray,Villingen Schwenningen,250 kW (340 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1372945294?num_on_page=5&page=15&title=Land+Rover+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"79,950 EUR",Bmw,M6,4.4,"55,000 km",2016,Petrol,,Coupe,Gray,Rüsselsheim,447 kW (608 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1224159611?num_on_page=4&page=108&title=BMW+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"58,380 EUR",Audi,Q3,2.0 45 TFSI,"9,950 km",2022,Hybrid,,Crossover,Gray,Rain,180 kW (245 HP),Automatic,https://www.instamotion.com/auto/OBFP-PCN1-4TEV
