Price,Make,Model,Trim,Mi,Year,Fuel type,Body type,Color,City,Power,Transmission,Contact
"43,257 EUR (46,990 USD)",Ford,C-Max,1.6,"54,000 km",2014,Petrol,Mpv,Gray,Mysłowice,91 kW (124 HP),Manual,https://automotodeal.pl/c-max/ford-c-max-salonpl1wlklimatronikespgrzfottempalupdcbtchromgwarvgs-.html
"31,114 EUR (33,800 USD)",Renault,Koleos,2.0 dCi,"161,358 km",2011,Diesel,Suv,Black,Częstochowa,110 kW (150 HP),Automatic,https://automotodeal.pl/koleos/renault-koleos-20d-4x4-xenon-skora-navi-webasto-100procentbezwypadkowy-z-niemiec-oplacony.html
"41,333 EUR (44,900 USD)",Kia,Sorento,2.0,"162,000 km",2011,Diesel,Suv,Bronse,Częstochowa,110 kW (150 HP),Manual,https://automotodeal.pl/ii-2009-2015/kia-sorento-20d-skora-navi-alu-panorama-7-miejsc-vip-gwarancja.html
"21,704 EUR (23,577 USD)",Volkswagen,Passat,1.6,"301,232 km",2012,Diesel,Wagon,White,Głogówek,77 kW (105 HP),Automatic,https://automotodeal.pl/b7-2010-2014/volkswagen-passat-nr-132-f-vat-23procent-16-tdi-klima-alu-tempomat-ks-serwis-2012-r.html
"20,243 EUR (21,990 USD)",Citroen,C5,2.0,"193,000 km",2010,Diesel,Sedan,Black,Mysłowice,119 kW (162 HP),Manual,https://automotodeal.pl/iii-2008-/citroen-c5-122010hydroactivalupdcespkameratempkompasysparkgwar-vgs-.html
"6,351 EUR (6,900 USD)",Opel,Astra,1.8,"227,000 km",2000,Petrol,Wagon,Silver,Częstochowa,91 kW (124 HP),Manual,https://automotodeal.pl/astra/opel-astra-18-16v-opc-line-skora-szyber-klima-alu-125ps-z-niemiec.html
"46,856 EUR (50,900 USD)",Volvo,V60,2.4,"260,000 km",2012,Diesel,Wagon,Blue,Nowy Sącz,158 kW (215 HP),Automatic,https://automotodeal.pl/v60/volvo-v60-full-wersja-radar-tempomat-aktywny-bezwypadkowy-4x4-awd-summum.html
"83,758 EUR (90,986 USD)",Infiniti,Q50,2.0,"83,968 km",2018,Petrol,Sedan,Black,Grójec,155 kW (211 HP),Automatic,https://automotodeal.pl/osobowe/infiniti-q50-bruttoinfiniti-q50-17-20-20t-sport-tech-aut.html
"23,157 EUR (99,900 PLN)",Renault,Koleos,2.0 dCi,"117,398 km",2019,Diesel,Suv,Purple,Chorzów,,Automatic,https://autopunkt.pl/samochod/chorzow/suv/renault/koleos/id/104945
"20,712 EUR (22,500 USD)",Lancia,Delta,1.9,"148,277 km",2009,Diesel,Hatchback,Red,Częstochowa,139 kW (189 HP),Automatic,https://automotodeal.pl/delta/lancia-delta-19d-100procentbezwypadkowy-stan-idealny-serwisowany-z-niemiec-oplacony-1wl.html
"35,901 EUR (39,000 USD)",Hyundai,Ix35,2.0,"172,000 km",2010,Petrol,Crossover,Black,Zgierz,119 kW (162 HP),Automatic,https://automotodeal.pl/ix35/hyundai-ix35-20-16v-bogate-wyposazenie-gwarancja.html
"136,979 EUR (148,800 USD)",Volvo,Xc60,2.0,"142,263 km",2019,Diesel,Crossover,Black,Otmuchów,139 kW (189 HP),Automatic,https://automotodeal.pl/xc-60/volvo-xc-60-inscription-nawi-panorama-ful-led-skora-grzane-fotele-alusy-19-zamiana.html
"46,027 EUR (49,999 USD)",Ford,S-Max,2.0,"130,898 km",2012,Petrol,Mpv,White,Kościerzyna,176 kW (239 HP),Automatic,https://automotodeal.pl/i-2006-2015/ford-s-max-20-benz-240km-navi-xenon-ledy-panorama-dach-super-stan-oplacony.html
"48,789 EUR (53,000 USD)",Chrysler,200,2.4,"118,000 km",2015,Petrol,Sedan,Gray,Gdynia,128 kW (174 HP),Automatic,https://automotodeal.pl/chrysler/chrysler-200-24i-navi-skora---bardzo-zadbany--gwarancja-raty-zamiana.html
"154,193 EUR (167,500 USD)",Audi,A7,3.0,"229,000 km",2015,Diesel,Sedan,Bronse,Kraków,235 kW (320 HP),Automatic,https://automotodeal.pl/a7/audi-a7-320-km-bezwypadkowa-salon-pl-i-wlasciciel-akt-tempomat-masaze-tv.html
