Price,Make,Model,Trim,Mi,Year,Fuel type,Euro norm,Body type,Color,City,Power,Transmission,Contact
"31,687 EUR (12,490,000 HUF)",Volkswagen,Golf,1.5 eTSI,0 km,2024,Petrol,,Hatchback,White,Kisvárda,110 kW (150 HP),Automatic,https://www.szalonauto.hu/szemelyauto/volkswagen/golf_viii/volkswagen_golf_viii_1.5_etsi_act_r-line_dsg_mild_hybrid_150_le_hofeher_egyedi_extrafelszereltseg-20360014
"43,104 EUR (16,990,000 HUF)",Volkswagen,Passat,2.0,"1,000 km",2024,Diesel,,Wagon,,Kisvárda,110 kW (150 HP),Automatic,https://www.szalonauto.hu/szemelyauto/volkswagen/passat/volkswagen_passat_az_uj_passat_variant_r-line-20308607
"22,351 EUR (8,810,000 HUF)",Citroen,C4,1.2 puretech,"150,000 km",2024,Petrol,,Hatchback,,Kecskemét,96 kW (131 HP),Automatic,https://hovany.hu/autok/citroen/c4-12-puretech-plus-most-akar-7-ev-150000-km-garancia-399-thm-mellett/20248898
"15,905 EUR (6,269,270 HUF)",Citroen,C3,1.2 puretech,"6,000 km",2023,Petrol,,Hatchback,,Szeged,61 kW (83 HP),Automatic,https://hovany.hu/autok/citroen/c3-12-puretech-feel-plus-ss-jelentos-kedvezmennyel-azonnal-atveheto/20284294
"15,473 EUR (6,099,170 HUF)",Citroen,C3,1.2 puretech,"6,000 km",2023,Petrol,,Hatchback,,Szeged,61 kW (83 HP),Automatic,https://hovany.hu/autok/citroen/c3-12-puretech-plus-ss-azonnal-atveheto/20283724
"26,448 EUR (10,425,000 HUF)",Citroen,Jumper,2.2 HDi,0 km,2024,Diesel,,Van,,Szeged,121 kW (165 HP),Manual,https://hovany.hu/autok/citroen/jumper-22-bluehdi-35-heavy-l4-22-ev-garancia-akar-300-000-km-ig/20231858
"31,687 EUR (12,490,000 HUF)",Volkswagen,Taigo,1.5 tsi,0 km,2024,Petrol,,Crossover,Beige,Kisvárda,110 kW (150 HP),,https://www.szalonauto.hu/szemelyauto/volkswagen/taigo/volkswagen_taigo_1.5_tsi_act_r-line_dsg_150_le_panorama_napfenyteto_digital_cockpit_pro_keszletrol-20220777
"48,178 EUR (18,990,000 HUF)",Volkswagen,Tiguan,1.4 TSI,50 km,2023,Hybrid,,Crossover,White,Kisvárda,180 kW (245 HP),Automatic,https://www.hasznaltauto.hu/szemelyauto/volkswagen/tiguan/volkswagen_tiguan_1.4_tsi_plug-in-hybrid_elegance_dsg_245_le_egyedi_gazdag_extrafelszereltseg-19343597#sid=710365ea-f34e-4dae-84b5-4bdaee1fa0c8
"26,664 EUR (10,510,000 HUF)",Citroen,Jumper,2.2 HDi,1 km,2023,Diesel,,Van,,Szeged,121 kW (165 HP),Manual,https://hovany.hu/autok/citroen/jumper-22-bluehdi-35-heavy-l4-club-keszletrol-azonnal-5-os-kavosz-22ev-200000km-garancia/20249471
"35,493 EUR (13,990,000 HUF)",Citroen,C5 Aircross,1.2,5 km,2024,Hybrid,,Suv,White,Budaörs,100 kW (136 HP),Automatic,https://joautok.hu/hasznaltauto/citroen/c5-aircross/c5-aircross-12-mhev-e-series-dct-napfenytetovel-gyongyhazfeher-fekete-tetovel/kh93b9a/
"32,195 EUR (12,690,000 HUF)",Volkswagen,Taigo,1.5 tsi,0 km,2024,Petrol,,Crossover,,Kisvárda,110 kW (150 HP),,https://www.szalonauto.hu/szemelyauto/volkswagen/taigo/volkswagen_taigo_1.5_tsi_act_r-line_dsg_150_le_panorama_napfenyteto_digital_cockpit_pro_keszletrol-20220737
"21,329 EUR (8,407,000 HUF)",Ssangyong,Korando,1.5,1 km,2024,Petrol,,Suv,Green,,120 kW (163 HP),Manual,https://auto.jofogas.hu/tolna/Ssangyong_Korando_1_5_Turbo_GDI_Club_Plus__Mark____145034673.htm
"32,956 EUR (12,990,000 HUF)",Volkswagen,T-Roc,1.5 tsi,0 km,2024,Petrol,,Crossover,White,Kisvárda,110 kW (150 HP),Automatic,https://www.szalonauto.hu/szemelyauto/volkswagen/t-roc/volkswagen_t-roc_1.5_tsi_act_r-line_dsg_150_le_hofeher_fekete_teto_egyedi_extrafelszereltseggel-20236891
"28,658 EUR (11,296,000 HUF)",Ssangyong,Korando,1.5,1 km,2024,Petrol,,Suv,Black,,120 kW (163 HP),Automatic,https://www.hasznaltauto.hu/szemelyauto/ssangyong/korando/ssangyong_korando_1.5_turbo_gdi_premium_automata_plus_markakereskedesbol-20346694#sid=5d4b5196-8fb9-45ea-91a1-9380db86b2f4
"50,715 EUR (19,990,000 HUF)",Mercedes Benz,E-Class,300,"102,000 km",2022,,,Sedan,,Budaörs,143 kW (194 HP),Automatic,https://hovany.hu/autok/mercedes-benz/e-300-de-4matic-9g-tronic-plug-in-hybrid-amg-line-afa-s-mo-i-garancialis-panorama-burmester-360fok-ambient/20401323
"22,699 EUR (8,947,000 HUF)",Ssangyong,Korando,1.5,1 km,2024,Petrol,,Suv,Green,,120 kW (163 HP),Manual,https://auto.jofogas.hu/tolna/Ssangyong_Korando_1_5_Turbo_GDI_Smart_Markakere____145035572.htm
"21,433 EUR (8,448,000 HUF)",Ssangyong,Korando,1.5,1 km,2023,Petrol,,Suv,Green,,120 kW (163 HP),Manual,https://www.szalonauto.hu/szemelyauto/ssangyong/korando/ssangyong_korando_1.5_turbo_gdi_smart_markakereskedes-20173932
"24,076 EUR (9,490,000 HUF)",Citroen,C3 Aircross,1.2,1 km,2024,Petrol,,Crossover,Gray,Budaörs,96 kW (131 HP),Automatic,https://joautok.hu/hasznaltauto/citroen/c3-aircross/c3-aircross-12-puretech-max-eat6-ss-legmagasabb-felszereltseg-automata-keszletrol/kkcan4w/
"44,155 EUR (17,404,290 HUF)",Citroen,C5,1.6,40 km,2024,,,Wagon,Green,Szeged,110 kW (150 HP),Automatic,https://hovany.hu/autok/citroen/c5-x-16-puretech-hybrid-shine-eat8-zold-rendszam/20236230
"37,354 EUR (14,723,720 HUF)",Citroen,C4,,"6,000 km",2024,Electric,,Hatchback,,Szeged,100 kW (136 HP),Automatic,https://www.szalonauto.hu/szemelyauto/citroen/c4/citroen_c4_e-c4_50kwh_shine_teljesen_elektromos_e-c4_nagy_kedvezmennyel_elado-20256377
"19,002 EUR (7,490,000 HUF)",Nissan,Leaf,,"29,058 km",2019,Electric,,Hatchback,Black,,110 kW (150 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/nissan-leaf/1533668-hu-nissan-leaf.html
"44,155 EUR (17,404,290 HUF)",Citroen,C5,1.6,70 km,2024,,,Wagon,,Szeged,110 kW (150 HP),Automatic,https://hovany.hu/autok/citroen/c5-x-16-puretech-hybrid-shine-eat8-tisztan-elektromosan-hatotav-60-70km-szalonauto/20243331
"26,129 EUR (10,299,000 HUF)",Citroen,Jumper,2.2 HDi,5 km,2024,Diesel,,Van,,Szeged,121 kW (165 HP),Manual,https://hovany.hu/autok/citroen/jumper-22-bluehdi-35-heavy-l4-2-szemelyes/20260149
"104,174 EUR (41,061,183 HUF)",Mercedes Benz,300,3.0 D,10 km,2023,Diesel,,,,Budaörs,176 kW (239 HP),Automatic,https://hovany.hu/autok/mercedes-benz/v-osztaly-v-300-bluetec-d-l-automata-4x4-7-szemelyes/20291388
"24,584 EUR (9,690,000 HUF)",Mazda,Cx-30,2.0,"73,733 km",2020,Petrol,,Crossover,,,132 kW (180 HP),Automatic,https://joautok.hu/hasznaltauto/mazda/cx-30/cx-30-20-skyactive-awd-gt-plus-automata-sasolustsr-magyar-1-tulaj-vezetett-szervizkonyves-teli-nyari-kerek-garnitura/sce73ck/
"25,368 EUR (9,999,000 HUF)",Kia,Sorento,2.2 CRDi,"124,034 km",2019,Diesel,,Suv,Gray,,147 kW (200 HP),Automatic,https://joautok.hu/hasznaltauto/kia/sorento/sorento-22-crdi-gt-line-4wd-automata-magyar-1-tulaj-vezetett-szervizkonyves-6/s9tswj7/
"15,196 EUR (5,990,000 HUF)",Hyundai,Ioniq,,"147,563 km",2018,Electric,,Sedan,,,104 kW (141 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/hyundai-ioniq-hybrid/1501335-hu-hyundai-ioniqhybrid.html
"36,254 EUR (14,290,000 HUF)",Citroen,C4,,2 km,2023,Electric,,Hatchback,Blue,Budaörs,100 kW (136 HP),Automatic,https://joautok.hu/hasznaltauto/citroen/c4/c4-e-c4-50kwh-shine-plus-legmagasabb-felszereltseg-keszletrol-1/067twy6/
"16,465 EUR (6,490,000 HUF)",Hyundai,Ioniq,,"62,921 km",2017,Electric,,Sedan,,,88 kW (120 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/hyundai-ioniq-hybrid/1435488-hu-hyundai-ioniqhybrid.html
"31,371 EUR (12,365,200 HUF)",Citroen,C5 Aircross,1.2,135 km,2024,Petrol,,Suv,Blue,Szeged,100 kW (136 HP),Automatic,https://hovany.hu/autok/citroen/c5-aircross-12-mhev-max-dct-magas-felszereltsegu-demo-auto-hatalmas-kedvezmennyel/20398143
"37,286 EUR (14,696,900 HUF)",Mazda,6,2.5,1 km,2024,Petrol,,Sedan,White,,143 kW (194 HP),Automatic,https://www.hasznaltauto.hu/szemelyauto/mazda/6/mazda_6_2.5i_skyactiv_homura_automata_navi_markekereskedesbol-20439459#sid=a85c1421-e2fb-4599-93d1-b1d18751a994
"47,085 EUR (18,559,000 HUF)",Nissan,X-Trail,1.5,5 km,2024,Hybrid,,Suv,Black,Budapest,157 kW (214 HP),Automatic,https://joautok.hu/hasznaltauto/nissan/x-trail/x-trail-15-e-power-e-4orce-tekna-automata-7-szemely-nagy-kedvezmennyel-0-thmelektromos-hajtas-3-zonas-klima-panorama-hud-1/k9sa4sh/
"31,687 EUR (12,490,000 HUF)",Volvo,Xc60,,"80,033 km",2018,Petrol,,Crossover,Red,,184 kW (250 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/volvo-xc60/1508804-hu-volvo-xc60.html
"20,017 EUR (7,890,000 HUF)",Mazda,6,,"106,502 km",2019,Petrol,,Wagon,Black,,143 kW (194 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/mazda-mazda6/1550882-hu-mazda-mazda6.html
"33,335 EUR (13,139,500 HUF)",Citroen,Jumper,,420 km,2024,,,Van,,Szeged,200 kW (272 HP),Automatic,https://hovany.hu/autok/citroen/jumper-e-jumper-alvaz-szimplakabin-kivitelben-l3-es-l4-meretben-is-allami-tamogatassal/20328459
"11,391 EUR (4,490,000 HUF)",Kia,Soul,1.6,"95,434 km",2017,Petrol,,Mpv,,,97 kW (132 HP),Manual,https://joautok.hu/hasznaltauto/kia/soul/soul-16-gdi-lx-magyar-1-tulaj-vezetett-szervizkonyves-teli-nyari-kerekkel-1/sw2v3x5/
"4,944 EUR (1,949,000 HUF)",Seat,Leon,1.4 TSI,"173,221 km",2011,Petrol,,Hatchback,Silver,,92 kW (125 HP),Manual,https://joautok.hu/hasznaltauto/seat/leon/leon-14-tsi-reference-eu5-magyar-1-tulaj-vezetett-szervizkonyves-teli-nyari-gumi-garnituraval/ucxuu64/
"7,608 EUR (2,999,000 HUF)",Dacia,Sandero,1.0 SCe,"69,755 km",2019,Petrol,,Hatchback,Blue,Budakalász,54 kW (73 HP),Manual,https://joautok.hu/hasznaltauto/dacia/sandero/sandero-10-sce-arctic-mo-i-69e-km-navi-tolatoradar-es-kamera-sebvaltozar/0gk45jt/
"12,682 EUR (4,999,000 HUF)",Renault,Kadjar,1.5 dCi,"133,977 km",2016,Diesel,,Suv,Black,Budakalász,81 kW (110 HP),Manual,https://joautok.hu/hasznaltauto/renault/kadjar/kadjar-15-dci-energy-nightday-mo-i-133e-km-napfenyteto-teli-nyari-gumik-ulesfutes-e-h-radar-kamera/ksv3cgx/
"15,196 EUR (5,990,000 HUF)",Hyundai,Tucson,1.6 T-GDi,"164,500 km",2016,Petrol,,Suv,,,130 kW (177 HP),Manual,https://joautok.hu/hasznaltauto/hyundai/tucson/tucson-16-t-gdi-comfort-4wd-plus-magyar-1-tulaj-vezetett-szervizkonyves-teli-nyari-gumikkal-1/0xywvhw/
"10,145 EUR (3,999,000 HUF)",Dacia,Duster,1.6,"151,961 km",2018,Petrol,,Suv,,Budakalász,84 kW (114 HP),Manual,https://joautok.hu/hasznaltauto/dacia/duster/duster-16-sce-prestige-mo-i-151e-km-vonohorog-teli-nyari-kerek-navi-markaszervizben-szervizelt/0b9bjz2/
"22,808 EUR (8,990,000 HUF)",Toyota,Rav4,2.0,"31,000 km",2020,Petrol,,Suv,Blue,Budaörs,129 kW (175 HP),Manual,https://joautok.hu/hasznaltauto/toyota/rav4/rav-4-rav4-20-comfort-style-magyar-serulesmentes-ajandek-garanciaval/0yue7ch/
"22,554 EUR (8,890,000 HUF)",Volkswagen,Passat,,"89,644 km",2020,Petrol,,Sedan,,,140 kW (190 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/volkswagen-passat/1584882-hu-volkswagen-passat.html
"26,613 EUR (10,490,000 HUF)",Volkswagen,Tiguan,,"58,806 km",2020,Petrol,,Crossover,,,110 kW (150 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/volkswagen-tiguan/1622027-hu-volkswagen-tiguan.html
"18,241 EUR (7,190,000 HUF)",Nissan,Qashqai,,"56,679 km",2018,Petrol,,Crossover,,,118 kW (160 HP),,https://usedcars.leaseplan.com/hu-hu/nissan-qashqai/1527851-hu-nissan-qashqai.html
"14,943 EUR (5,890,000 HUF)",Toyota,Auris,,"97,509 km",2019,Petrol,,Hatchback,,,97 kW (132 HP),,https://usedcars.leaseplan.com/hu-hu/toyota-auris/1567861-hu-toyota-auris.html
"15,196 EUR (5,990,000 HUF)",Toyota,Auris,,"83,473 km",2019,Petrol,,Hatchback,,,97 kW (132 HP),,https://usedcars.leaseplan.com/hu-hu/toyota-auris/1568051-hu-toyota-auris.html
"37,523 EUR (14,790,000 HUF)",Audi,A6,2.0 hybrid,"106,302 km",2020,,,Sedan,,,170 kW (231 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/audi-a6/1633516-hu-audi-a6.html
"37,523 EUR (14,790,000 HUF)",Audi,A6,2.0 hybrid,"137,858 km",2019,,,Wagon,,,210 kW (286 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/audi-a6-avant/1528818-hu-audi-a6avant.html
"32,956 EUR (12,990,000 HUF)",Mazda,6,2.5,"7,460 km",2022,Petrol,,Sedan,Gray,,143 kW (194 HP),Automatic,https://joautok.hu/hasznaltauto/mazda/mazda-6/6-25i-takumi-plus-automata-sr-7460km-magyar-1-tulaj-vezetett-szervizkonyves-garancialis/s5j8b7e/
"17,480 EUR (6,890,000 HUF)",Kia,Optima,2.0,"91,650 km",2017,Petrol,,Wagon,Gray,,120 kW (163 HP),Automatic,https://joautok.hu/hasznaltauto/kia/optima/optima-sw-20-cvvt-ex-premium-automata-magyar-1-tulaj-vez-szervizkonyves-teli-nyari-kerek-garnituraval-garancialis/0tu69xz/
"13,928 EUR (5,490,000 HUF)",Volkswagen,Golf,,"112,378 km",2019,Electric,,Wagon,,,85 kW (116 HP),,https://usedcars.leaseplan.com/hu-hu/volkswagen-golf-variant/1586479-hu-volkswagen-golfvariant.html
"13,928 EUR (5,490,000 HUF)",Seat,Arona,1.0 tsi,"100,237 km",2019,Petrol,,Crossover,,,85 kW (116 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/seat-arona/1529916-hu-seat-arona.html
"20,271 EUR (7,990,000 HUF)",Peugeot,Expert,,"105,185 km",2020,Electric,,Van,,,74 kW (101 HP),,https://usedcars.leaseplan.com/hu-hu/peugeot-expert/1580534-hu-peugeot-expert.html
"23,569 EUR (9,290,000 HUF)",Volkswagen,Passat,,"67,692 km",2021,,,Wagon,Black,,110 kW (150 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/volkswagen-passat-variant/1678629-hu-volkswagen-passatvariant.html
"30,419 EUR (11,990,000 HUF)",Audi,A6,,"136,839 km",2019,,,Sedan,Black,,150 kW (204 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/audi-a6/1585939-hu-audi-a6.html
"31,434 EUR (12,390,000 HUF)",Volvo,Xc60,,"122,228 km",2020,,,Crossover,Black,,145 kW (197 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/volvo-xc60/1609017-hu-volvo-xc60.html
"31,687 EUR (12,490,000 HUF)",Volvo,Xc60,,"92,178 km",2020,,,Crossover,Brown,,140 kW (190 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/volvo-xc60/1594778-hu-volvo-xc60.html
"20,271 EUR (7,990,000 HUF)",Volkswagen,Passat,,"74,727 km",2019,,,Wagon,Black,,110 kW (150 HP),,https://usedcars.leaseplan.com/hu-hu/volkswagen-passat-variant/1554329-hu-volkswagen-passatvariant.html
"16,211 EUR (6,390,000 HUF)",Volkswagen,Passat,,"139,300 km",2017,,,Wagon,Black,,110 kW (150 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/volkswagen-passat/1736324-hu-volkswagen-passat.html
"22,808 EUR (8,990,000 HUF)",Volkswagen,Polo,1.0 tsi,0 km,2024,Petrol,,Hatchback,White,Kisvárda,70 kW (95 HP),Manual,https://www.szalonauto.hu/szemelyauto/volkswagen/polo_vi/volkswagen_polo_vi_1.0_tsi_style_iq_light_led_matrix_2_zonas_digit_klma_tolato_kamera_keszletrol-20267380
"24,076 EUR (9,490,000 HUF)",Lexus,Nx,300h,"102,915 km",2018,Hybrid,,Suv,White,Budakalász,114 kW (155 HP),Automatic,https://joautok.hu/hasznaltauto/lexus/nx/nx-300h-comfort-cvt-mo-i-103e-km-vezetett-szervizkonyv-gyongyhaz-feher-teli-gumi-riaszto-afa-s-3/evez97z/
"7,354 EUR (2,899,000 HUF)",Škoda,Octavia,2.0 rs tfsi,"270,261 km",2012,Petrol,,,Gray,,147 kW (200 HP),Manual,https://joautok.hu/hasznaltauto/skoda/octavia/octavia-20-tfsi-rs-frissen-szervizelt-szervizkonyves-3/ev8yhrk/
"11,645 EUR (4,590,000 HUF)",Ford,Focus,1.6,"129,473 km",2018,Petrol,,Wagon,White,Budakalász,92 kW (125 HP),Manual,https://joautok.hu/hasznaltauto/ford/focus/focus-16-ti-vct-technology-mo-i-129e-km-vezszkonyv-teli-gumi-elso-hatso-radar-park-assist-afa-s-3/svkwwnv/
"11,391 EUR (4,490,000 HUF)",Renault,Megane,1.5 dCi,"167,197 km",2019,Diesel,,Wagon,Gray,Budakalász,85 kW (116 HP),Manual,https://joautok.hu/hasznaltauto/renault/megane/megane-grandtour-15-blue-dci-intens-mo-i-167e-km-vezerles-cserelve-ules-es-kormanyfutes-navi-tolatoradar-afa-s/sgrtu3r/
"34,496 EUR (13,597,000 HUF)",Peugeot,508,1.6 puretech,1 km,2024,Petrol,,Sedan,,Kecskemét,97 kW (132 HP),Automatic,https://joautok.hu/hasznaltauto/peugeot/508/508-12-puretech-allure-eat8-rovid-gyartasi-ido-ev-indito-kedvezmenyek/s3h5g9y/
"21,539 EUR (8,490,000 HUF)",Audi,A4,,"33,586 km",2018,,,Sedan,,,110 kW (150 HP),,https://usedcars.leaseplan.com/hu-hu/audi-a4/1472952-hu-audi-a4.html
"19,256 EUR (7,590,000 HUF)",Volkswagen,Passat,,"167,282 km",2019,,,Wagon,,,140 kW (190 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/volkswagen-passat-variant/1542226-hu-volkswagen-passatvariant.html
"21,285 EUR (8,390,000 HUF)",Audi,A4,,"55,473 km",2019,,,Sedan,,,140 kW (190 HP),,https://usedcars.leaseplan.com/hu-hu/audi-a4/1529738-hu-audi-a4.html
"21,285 EUR (8,390,000 HUF)",Volkswagen,Sharan,,"159,483 km",2019,,,Van,,,130 kW (177 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/volkswagen-sharan/1561297-hu-volkswagen-sharan.html
"22,808 EUR (8,990,000 HUF)",Volkswagen,Passat,,"67,061 km",2019,,,Wagon,,,140 kW (190 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/volkswagen-passat-variant/1526428-hu-volkswagen-passatvariant.html
"15,866 EUR (6,254,000 HUF)",Citroen,C3,1.2 puretech,800 km,2023,Petrol,,Hatchback,,Szeged,61 kW (83 HP),Manual,https://hovany.hu/autok/citroen/c3-12-puretech-feel-plus-ss-varosi-kisauto-keszletrol-azonnal/20339313
"22,808 EUR (8,990,000 HUF)",Volkswagen,Passat,,"93,723 km",2021,,,Wagon,,,110 kW (150 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/volkswagen-passat-variant/1629686-hu-volkswagen-passatvariant.html
"29,150 EUR (11,490,000 HUF)",Land Rover,Discovery Sport,,"101,040 km",2020,,,Suv,,,110 kW (150 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/land-rover-discovery-sport/1599254-hu-landrover-discoverysport.html
"21,793 EUR (8,590,000 HUF)",Volkswagen,Passat,,"85,284 km",2021,,,Wagon,,,110 kW (150 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/volkswagen-passat-variant/1654064-hu-volkswagen-passatvariant.html
"27,882 EUR (10,990,000 HUF)",Lexus,Nx,,"119,618 km",2020,,,Suv,,,145 kW (197 HP),,https://usedcars.leaseplan.com/hu-hu/lexus-nx/1648104-hu-lexus-nx.html
"26,613 EUR (10,490,000 HUF)",Volkswagen,Tiguan,,"150,748 km",2020,,,Crossover,,,140 kW (190 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/volkswagen-tiguan/1589276-hu-volkswagen-tiguan.html
"25,091 EUR (9,890,000 HUF)",Volkswagen,Passat,,"130,800 km",2020,,,Wagon,,,147 kW (200 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/volkswagen-passat-variant/1625545-hu-volkswagen-passatvariant.html
"21,539 EUR (8,490,000 HUF)",Volkswagen,Passat,,"130,569 km",2020,,,Sedan,,,110 kW (150 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/volkswagen-passat/1625756-hu-volkswagen-passat.html
"19,002 EUR (7,490,000 HUF)",Mazda,Cx-5,,"151,046 km",2018,,,Crossover,,,129 kW (175 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/mazda-cx-5/1479843-hu-mazda-cx-5.html
"20,778 EUR (8,190,000 HUF)",Volkswagen,Passat,,"64,256 km",2018,,,Wagon,,,110 kW (150 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/volkswagen-passat-variant/1496346-hu-volkswagen-passatvariant.html
"49,447 EUR (19,490,000 HUF)",Land Rover,Velar,,"78,971 km",2021,,,Suv,,,150 kW (204 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/land-rover-range-rover-velar/1657024-hu-landrover-rangerovervelar.html
"19,002 EUR (7,490,000 HUF)",Kia,Sportage,,"144,383 km",2021,,,Crossover,,,100 kW (136 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/kia-sportage/1666561-hu-kia-sportage.html
"23,822 EUR (9,390,000 HUF)",Volkswagen,Passat,,"38,050 km",2021,,,Sedan,,,110 kW (150 HP),,https://usedcars.leaseplan.com/hu-hu/volkswagen-passat/1622369-hu-volkswagen-passat.html
"14,435 EUR (5,690,000 HUF)",Volkswagen,Passat,,"217,019 km",2019,,,Wagon,,,110 kW (150 HP),,https://usedcars.leaseplan.com/hu-hu/volkswagen-passat-variant/1561538-hu-volkswagen-passatvariant.html
"20,778 EUR (8,190,000 HUF)",Volkswagen,Passat,,"90,970 km",2019,,,Wagon,,,110 kW (150 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/volkswagen-passat-variant/1588229-hu-volkswagen-passatvariant.html
"30,419 EUR (11,990,000 HUF)",Volkswagen,Passat,,"10,609 km",2023,,,Wagon,,,110 kW (150 HP),,https://usedcars.leaseplan.com/hu-hu/volkswagen-passat-variant/1708511-hu-volkswagen-passatvariant.html
"25,091 EUR (9,890,000 HUF)",Volvo,V60,,"132,661 km",2020,,,Wagon,,,140 kW (190 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/volvo-v60/1623605-hu-volvo-v60.html
"19,763 EUR (7,790,000 HUF)",Toyota,C-Hr,,"63,710 km",2017,,,Suv,,,90 kW (122 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/toyota-c-hr/1475222-hu-toyota-c-hr.html
"20,778 EUR (8,190,000 HUF)",Suzuki,Swace,,"51,535 km",2021,,,Wagon,,,90 kW (122 HP),,https://usedcars.leaseplan.com/hu-hu/suzuki-swace/1728365-hu-suzuki-swace.html
"65,938 EUR (25,990,000 HUF)",Bmw,X5,,"59,958 km",2021,,,Suv,,,210 kW (286 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/bmw-x5/1640558-hu-bmw-x5.html
"36,761 EUR (14,490,000 HUF)",Volvo,Xc90,,"93,511 km",2019,,,Suv,,,173 kW (235 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/volvo-xc90/1591278-hu-volvo-xc90.html
"12,659 EUR (4,990,000 HUF)",Toyota,Auris,,"85,746 km",2017,,,Hatchback,,,66 kW (90 HP),,https://usedcars.leaseplan.com/hu-hu/toyota-auris/1729938-hu-toyota-avensistouringsports.html
"23,569 EUR (9,290,000 HUF)",Volkswagen,Passat,,"51,150 km",2020,,,Wagon,,,110 kW (150 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/volkswagen-passat-variant/1601396-hu-volkswagen-passatvariant.html
"19,002 EUR (7,490,000 HUF)",Mercedes Benz,C-Class,,"100,186 km",2020,,,Wagon,,,118 kW (160 HP),,https://usedcars.leaseplan.com/hu-hu/mercedes-benz-c/1583005-hu-mercedes-benz-c.html
"18,748 EUR (7,390,000 HUF)",Nissan,X-Trail,,"148,935 km",2019,,,Suv,,,110 kW (150 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/nissan-x-trail/1585662-hu-nissan-x-trail.html
"31,434 EUR (12,390,000 HUF)",Volvo,Xc90,,"181,196 km",2019,,,Suv,,,173 kW (235 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/volvo-xc90/1532701-hu-volvo-xc90.html
"22,300 EUR (8,790,000 HUF)",Volkswagen,Passat,,"94,921 km",2021,,,Wagon,,,110 kW (150 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/volkswagen-passat-variant/1654138-hu-volkswagen-passatvariant.html
"92,745 EUR (36,556,403 HUF)",Mercedes Benz,300,3.0 D,10 km,2023,Diesel,,Wagon,,Budaörs,176 kW (239 HP),Automatic,https://hovany.hu/autok/mercedes-benz/v-osztaly-v-300-bluetec-d-k-automata-4x4/20336887
"13,674 EUR (5,390,000 HUF)",Volkswagen,Golf,,"148,235 km",2020,Electric,,Wagon,Black,,85 kW (116 HP),,https://usedcars.leaseplan.com/hu-hu/volkswagen-golf-variant/1615136-hu-volkswagen-golfvariant.html
"127,738 EUR (50,349,000 HUF)",Mercedes Benz,Amg Gt,,11 km,2023,,,Coupe,Black,Kecskemét,,,https://hovany.hu/autok/mercedes-amg/gt-43-4matic-mild-hybrid-drive/20366509
"14,182 EUR (5,590,000 HUF)",Opel,Zafira,,"115,839 km",2017,Petrol,,Mpv,,,103 kW (140 HP),,https://usedcars.leaseplan.com/hu-hu/opel-zafira/1466979-hu-opel-zafira.html
"16,465 EUR (6,490,000 HUF)",Kia,Ceed,,"102,763 km",2020,Petrol,,Wagon,,,103 kW (140 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/kia-ceed-combi/1637236-hu-kia-ceedcombi.html
"14,182 EUR (5,590,000 HUF)",Ford,Focus,,"119,650 km",2019,Petrol,,Wagon,,,110 kW (150 HP),,https://usedcars.leaseplan.com/hu-hu/ford-focus/1541030-hu-ford-focus.html
"14,435 EUR (5,690,000 HUF)",Ford,Focus,,"112,258 km",2019,Petrol,,Wagon,,,110 kW (150 HP),,https://usedcars.leaseplan.com/hu-hu/ford-focus/1580406-hu-ford-focus.html
