Price,Make,Model,Trim,Mi,Year,Fuel type,Body type,Color,City,Power,Transmission,Contact
"29,990 EUR",Bmw,X3,sDrive18d,"53,717 km",2018,Diesel,Suv,Black,Madrid,243 kW (330 HP),Automatic,https://coches.km77.com/bmw/x3/en-madrid/2361445/se-vende-bmw-x3-sdrive18d-2018-29990-eur
"10,850 EUR",Fiat,Tipo,1.3,"112,995 km",2020,Diesel,Hatchback,White,Ademuz,95 kW (129 HP),Manual,https://ocasion.neomotor.com/coches-segunda-mano/fiat-tipo-diesel-en-madrid-1772912
"12,450 EUR",Citroen,C3 Aircross,1.6,"99,000 km",2019,Diesel,Suv,Gray,Bormujos,102 kW (139 HP),Manual,https://coches.km77.com/citroen/c3-aircross/en-madrid/2374315/se-vende-citroen-c3-aircross-bluehdi-73kw-100cv-ss-shine-2019-12450-eur
"15,490 EUR",Citroen,C3 Aircross,1.2,"49,820 km",2019,Petrol,Suv,Black,Sabadell,110 kW (150 HP),Manual,https://segundamano.motorgiga.com/citroen/c3-aircross/en-barcelona/2286422/se-vende-citroen-c3-aircross-puretech-81kw-110cv-ss-shine-2019-15490-eur
"22,500 EUR",Mazda,Cx-30,2.0,"90,048 km",2019,Petrol,Crossover,Gray,Villalonga,122 kW (166 HP),Automatic,https://coches.km77.com/mazda/cx-30/en-valencia/2371589/se-vende-mazda-cx-30-skyactiv-g-20-90-kw-2wd-at-zenith-2019-22500-eur
"17,600 EUR",Peugeot,3008,1.5 bluehdi,"63,196 km",2018,Electric,Crossover,White,Valencia,130 kW (177 HP),Manual,https://coches.km77.com/peugeot/3008/en-valencia/2363398/se-vende-peugeot-3008-15l-bluehdi-96kw-130cv-ss-active-2018-17600-eur
"18,990 EUR",Peugeot,3008,1.2 puretech,"62,129 km",2018,Petrol,Crossover,White,Madrid,96 kW (131 HP),Manual,https://coches.km77.com/peugeot/3008/en-madrid/2397907/se-vende-peugeot-3008-12-puretech-96kw-130cv-ss-allure-2018-18990-eur
"20,900 EUR",Opel,Combo,1.5,"61,265 km",2018,Diesel,Pickup,Blue,Madrid,96 kW (131 HP),Automatic,https://coches.km77.com/opel/combo/en-madrid/2200563/se-vende-opel-combo-life-15-td-96kw-130cv-s-s-l-auto-selective-2018-20900-eur
"24,990 EUR",Audi,A4 Allroad,2.0 TDI,"128,994 km",2016,Diesel,Crossover,Black,Madrid,121 kW (165 HP),Automatic,https://coches.km77.com/audi/a4-allroad/en-madrid/2310349/se-vende-audi-a4-allroad-20-tdi-163cv-quattro-s-tronic-unlimited-2016-24990-eur
"20,990 EUR",Ford,Focus,1.0 EcoBoost,"27,433 km",2019,Petrol,Sedan,Blue,Madrid,125 kW (170 HP),Manual,https://coches.km77.com/ford/focus/en-madrid/2328716/se-vende-ford-focus-10-ecoboost-92kw-st-line-2019-20990-eur
"22,900 EUR",Mini,Countryman,1.6 One,"185,568 km",2018,Petrol,Crossover,Black,Pontevedra,76 kW (103 HP),Automatic,https://coches.km77.com/mini/countryman/en-pontevedra/2391388/se-vende-mini-countryman-one-2018-22900-eur
"16,295 EUR",Ford,Ecosport,1.5 EcoBlue,"77,000 km",2018,Diesel,Suv,Black,San Fernando De Henares,125 kW (170 HP),Manual,https://coches.km77.com/ford/ecosport/en-madrid/2384434/se-vende-ford-ecosport-15-ecoblue-4x4-st-li-2018-16295-eur
"38,900 EUR",Bmw,X3,xDrive20d,"112,061 km",2018,Diesel,Suv,Black,Madrid,243 kW (330 HP),Automatic,https://coches.km77.com/bmw/x3/en-madrid/2391282/se-vende-bmw-x3-xdrive20d-2018-38900-eur
"21,900 EUR",Peugeot,2008,1.2 puretech,10 km,2023,Petrol,Crossover,Red,Collado Villalba,100 kW (136 HP),Manual,https://coches.km77.com/peugeot/2008/en-barcelona/2298923/se-vende-peugeot-2008-puretech-100-sands-allure-75-kw-100-cv-2023-21900-eur
"29,900 EUR",Bmw,X1,,"82,552 km",2020,Diesel,Suv,Gray,Vic,141 kW (192 HP),Automatic,https://coches.km77.com/bmw/x1/en-barcelona/2343738/se-vende-bmw-x1-sdrive18da-2020-29900-eur
"23,900 EUR",Bmw,X2,,"93,506 km",2019,Diesel,Suv,White,San Fernando De Henares,86 kW (117 HP),Automatic,https://coches.km77.com/bmw/x2/en-madrid/2361433/se-vende-bmw-x2-sdrive16d-2019-23900-eur
"63,900 EUR",Mercedes Benz,Cls-Class,350,"77,180 km",2020,Diesel,Sedan,Red,Pontevedra,285 kW (388 HP),Automatic,https://coches.km77.com/mercedes-benz/cls/en-coruna/2332739/se-vende-mercedes-benz-cls-cls-350-d-4matic-2020-63900-eur
"23,700 EUR",Hyundai,Tucson,1.6,"117,197 km",2020,Diesel,Suv,Gray,Vigo,101 kW (137 HP),Automatic,https://coches.km77.com/hyundai/tucson/en-pontevedra/2372536/se-vende-hyundai-tucson-16-crdi-auto-n-line-48v-techo-136-2020-23700-eur
"21,500 EUR",Citroen,C4,1.2 puretech,10 km,2023,Petrol,Sedan,Gray,Valencia,102 kW (139 HP),Manual,https://coches.km77.com/citroen/c4/en-valencia/2320692/se-vende-citroen-c4-puretech-100-ss-6v-feel-2023-21500-eur
"10,950 EUR",Renault,Clio,1.5 dCi,"93,000 km",2018,Diesel,Wagon,Black,Torrejón De Ardoz,75 kW (102 HP),Manual,https://coches.km77.com/renault/clio/en-madrid/2390798/se-vende-renault-clio-sport-tourer-15dci-energy-limited-55kw-2018-10950-eur
"43,990 EUR",Kia,Ev6,,10 km,2023,Electric,Crossover,White,Sabadell,170 kW (231 HP),Automatic,https://coches.km77.com/kia/ev6/en-barcelona/2308829/se-vende-kia-ev6-gt-line-774kwh-168kw-rwd-long-range-2023-43990-eur
"17,450 EUR",Hyundai,Tucson,1.7 CRDi,"97,000 km",2017,Diesel,Suv,Beige,Ademuz,85 kW (116 HP),Manual,https://coches.km77.com/hyundai/tucson/en-madrid/2358377/se-vende-hyundai-tucson-17-crdi-85kw-115cv-bd-tecno-sky-4x2-2017-17450-eur
"43,900 EUR",Audi,Q7,3.0,"135,000 km",2018,Diesel,Suv,White,Sada,162 kW (220 HP),Semi Automatic,https://coches.km77.com/audi/q7/en-coruna/2361455/se-vende-audi-q7-30-tdi-ultra-quattro-tiptronic-2018-43900-eur
"43,900 EUR",Audi,Q7,3.0 45 TDI,"108,740 km",2018,Diesel,Suv,Blue,Madrid,213 kW (290 HP),Semi Automatic,https://coches.km77.com/audi/q7/en-madrid/2361486/se-vende-audi-q7-45-tdi-170kw-232cv-quattro-tiptronic-2018-43900-eur
"10,999 EUR",Hyundai,I10,1.0,"98,207 km",2019,Petrol,Mini,Blue,Lugo,66 kW (90 HP),Manual,https://coches.km77.com/hyundai/i10/en-lugo/2371203/se-vende-hyundai-i10-10-tecno-2019-10999-eur
"14,995 EUR",Hyundai,Kona,1.0 T-GDi,"84,947 km",2019,Petrol,Crossover,Green,Tijarafe,89 kW (121 HP),Manual,https://coches.km77.com/hyundai/kona/en-las-palmas/2321937/se-vende-hyundai-kona-10-tgdi-tecno-lime-4x2-2019-14995-eur
"14,995 EUR",Hyundai,Kona,1.0 T-GDi,"80,089 km",2019,Petrol,Crossover,Gray,Tijarafe,89 kW (121 HP),Manual,https://coches.km77.com/hyundai/kona/en-las-palmas/2307224/se-vende-hyundai-kona-10-tgdi-klass-4x2-2019-14995-eur
"19,900 EUR",Fiat,Tipo,1.6,"56,510 km",2022,Petrol,Hatchback,Green,Madrid,97 kW (132 HP),Automatic,https://coches.km77.com/fiat/tipo/en-madrid/2222406/se-vende-fiat-tipo-hb-15-hybrid-97kw-130cv-dct-2022-19900-eur
"22,295 EUR",Seat,Leon,1.5 tsi,"15,000 km",2022,Petrol,Hatchback,Black,San Fernando De Henares,150 kW (204 HP),Manual,https://coches.km77.com/seat/leon/en-madrid/2394369/se-vende-seat-leon-leon-15-tsi-ss-fr-150-2022-22295-eur
"24,850 EUR",Audi,A3,1.5 35 TFSI,"68,000 km",2021,Petrol,Convertible,Black,Ademuz,111 kW (151 HP),Automatic,https://coches.km77.com/audi/a3/en-madrid/2352271/se-vende-audi-a3-s-line-35-tfsi-110kw-s-tronic-cabrio-2021-24850-eur
"51,990 EUR",Audi,Sq5,3.0 TFSI V6,"58,071 km",2017,Petrol,Suv,White,Madrid,264 kW (359 HP),Automatic,https://coches.km77.com/audi/sq5/en-madrid/2380049/se-vende-audi-sq5-s-30-v6-tfsi-quattro-355cv-2017-51990-eur
"16,900 EUR",Peugeot,3008,1.2 puretech,"95,924 km",2017,Petrol,Crossover,Blue,Madrid,96 kW (131 HP),Manual,https://coches.km77.com/peugeot/3008/en-madrid/2397905/se-vende-peugeot-3008-12-puretech-96kw-130cv-ss-allure-2017-16900-eur
"15,590 EUR",Peugeot,3008,1.2 puretech,"95,350 km",2017,Petrol,Crossover,Gray,Fontellas,131 kW (178 HP),Manual,https://coches.km77.com/peugeot/3008/en-navarra/2325571/se-vende-peugeot-3008-allure-2017-15590-eur
"21,900 EUR",Opel,Mokka,1.2,10 km,2023,Petrol,Crossover,White,Valencia,100 kW (136 HP),Manual,https://coches.km77.com/opel/mokka/en-valencia/2385314/se-vende-opel-mokka-12-t-74kw-100-cv-edition-2023-21900-eur
"26,900 EUR",Peugeot,5008,1.5 bluehdi,"45,185 km",2021,Diesel,Mpv,White,Valencia,130 kW (177 HP),Automatic,https://coches.km77.com/peugeot/5008/en-valencia/2363399/se-vende-peugeot-5008-15-bluehdi-96kw-130cv-ss-eat8-allure-2021-26900-eur
"28,900 EUR",Peugeot,5008,1.5 bluehdi,"41,576 km",2021,Diesel,Mpv,White,Valencia,96 kW (131 HP),Manual,https://coches.km77.com/peugeot/5008/en-valencia/2320647/se-vende-peugeot-5008-15-bluehdi-96kw-130cv-ss-allure-2021-28900-eur
"20,990 EUR",Kia,Stonic,1.0 T-GDi,"15,240 km",2023,Hybrid,Crossover,White,Granollers,120 kW (163 HP),Manual,https://coches.km77.com/kia/stonic/en-barcelona/2318591/se-vende-kia-stonic-10-t-gdi-88kw-120cv-mhev-mt-drive-2023-20990-eur
"18,800 EUR",Kia,Stonic,1.2,"13,475 km",2023,Petrol,Crossover,Black,Sant Fruitós De Bages,84 kW (114 HP),Manual,https://coches.km77.com/kia/stonic/en-barcelona/2383777/se-vende-kia-stonic-12-dpi-drive-62-kw-84-cv-2023-18800-eur
"15,450 EUR",Kia,Sportage,1.6 GDi,"197,846 km",2019,Diesel,Crossover,White,Parla,115 kW (156 HP),Manual,https://coches.km77.com/kia/sportage/en-madrid/2345943/se-vende-kia-sportage-17-crdi-vgt-85kw-business-4x2-eco-dynam-2019-15450-eur
"22,500 EUR",Ford,Kuga,1.5,"71,145 km",2019,Petrol,Suv,Black,Marçà,150 kW (204 HP),Manual,https://coches.km77.com/ford/kuga/en-alicante/2331411/se-vende-ford-kuga-15-ecob-auto-ss-st-line-limited-edition-4x2-150-2019-22500-eur
"20,500 EUR",Nissan,Qashqai,1.3 DIG-T,"35,000 km",2021,Petrol,Crossover,Black,Sabadell,140 kW (190 HP),Manual,https://coches.km77.com/nissan/qashqai/en-barcelona/2387816/se-vende-nissan-qashqai-dig-t-103-kw-140-cv-e6d-n-connecta-2021-20500-eur
"14,890 EUR",Citroen,C4 Cactus,1.2,"63,033 km",2019,Petrol,Hatchback,Green,Vitoria Gasteiz,82 kW (112 HP),Manual,https://coches.km77.com/citroen/c4-cactus/en-alava/2329804/se-vende-citroen-c4-cactus-puretech-110-ss-shine-2019-14890-eur
"20,990 EUR",Mazda,Cx-3,2.0,"59,200 km",2019,Petrol,Crossover,Black,Girona,120 kW (163 HP),Automatic,https://coches.km77.com/mazda/cx-3/en-barcelona/2300388/se-vende-mazda-cx-3-20-120cv-aut-zenith-5p-2019-20990-eur
"18,600 EUR",Mitsubishi,Asx,1.6,"46,500 km",2019,Petrol,Crossover,Black,Sada,87 kW (118 HP),Manual,https://coches.km77.com/mitsubishi/asx/en-coruna/2391376/se-vende-mitsubishi-asx-160-mpi-motion-2019-18600-eur
"31,900 EUR",Jaguar,E-Pace,2.0,"44,380 km",2021,Petrol,Suv,Red,Camas,121 kW (165 HP),Manual,https://coches.km77.com/jaguar/e-pace/en-sevilla/2344217/se-vende-jaguar-e-pace-20d-r-dynamic-120-kw-163-cv-2021-31900-eur
"15,850 EUR",Dacia,Duster,1.0 tce,"57,000 km",2021,Petrol,Suv,Gray,Ademuz,89 kW (121 HP),Manual,https://coches.km77.com/dacia/duster/en-madrid/2395493/se-vende-dacia-duster-prestige-tce-66kw90cv-4x2-2021-15850-eur
"38,990 EUR",Kia,Sportage,1.6 T-GDi,"10,083 km",2023,Petrol,Crossover,Silver,Sabadell,171 kW (233 HP),Automatic,https://coches.km77.com/kia/sportage/en-barcelona/2371532/se-vende-kia-sportage-16-t-gdi-hev-171kw-230cv-tech-4x2-2023-38990-eur
"26,900 EUR",Mercedes Benz,Gla-Class,200,"109,481 km",2018,Diesel,Suv,White,Badajoz,136 kW (185 HP),Automatic,https://coches.km77.com/mercedes-benz/gla/en-badajoz/2318836/se-vende-mercedes-benz-gla-gla-gla-200-cdi-d-urban-euro-6d-temp-2018-26900-eur
"55,500 EUR",Bmw,3 Series,330i xDrive,"5,047 km",2022,Petrol,Wagon,Gray,San Fernando De Henares,192 kW (261 HP),Automatic,https://coches.km77.com/bmw/3-series/en-madrid/2351731/se-vende-bmw-3-series-330i-xdrive-touring-2022-55500-eur
"48,900 EUR",Bmw,X1,sDrive18d,"4,120 km",2024,Diesel,Suv,White,Sevilla,111 kW (151 HP),Automatic,https://coches.km77.com/bmw/x1/en-granada/2330241/se-vende-bmw-x1-sdrive18d-2024-48900-eur
"11,900 EUR",Hyundai,I10,1.2,"32,000 km",2018,Petrol,Mini,Blue,El Prat De Llobregat,64 kW (87 HP),Manual,https://coches.km77.com/hyundai/i10/en-barcelona/2334962/se-vende-hyundai-i10-12-mpi-64-kw-87-cv-go-plus-2018-11900-eur
"11,950 EUR",Fiat,Tipo,1.1,"95,999 km",2021,Petrol,Hatchback,Silver,Ademuz,100 kW (136 HP),Manual,https://coches.km77.com/fiat/tipo/en-madrid/2385354/se-vende-fiat-tipo-sw-10-73kw-100cv-2021-11950-eur
"12,450 EUR",Fiat,Tipo,1.1,"88,999 km",2021,Petrol,Hatchback,Blue,Ademuz,100 kW (136 HP),Manual,https://coches.km77.com/fiat/tipo/en-madrid/2385355/se-vende-fiat-tipo-sw-life-10-73kw-100cv-2021-12450-eur
"13,250 EUR",Fiat,Tipo,1.1,"80,000 km",2021,Petrol,Hatchback,Gray,Ademuz,100 kW (136 HP),Manual,https://coches.km77.com/fiat/tipo/en-madrid/2361914/se-vende-fiat-tipo-cross-10-73kw-100cv-2021-13250-eur
"13,250 EUR",Fiat,Tipo,1.1,"70,000 km",2021,Petrol,Hatchback,Black,Bormujos,100 kW (136 HP),Manual,https://coches.km77.com/fiat/tipo/en-madrid/2361916/se-vende-fiat-tipo-cross-10-73kw-100cv-2021-13250-eur
"12,490 EUR",Mini,Clubman,1.5 One D,"164,301 km",2016,Diesel,Mpv,Black,Valencia,116 kW (158 HP),Manual,https://coches.km77.com/mini/clubman/en-madrid/2316530/se-vende-mini-clubman-one-d-2016-12490-eur
"26,990 EUR",Jaguar,Xf,2.2 I4,"43,406 km",2019,Diesel,Sedan,Black,Madrid,180 kW (245 HP),Automatic,https://coches.km77.com/jaguar/xf/en-madrid/2356989/se-vende-jaguar-xf-20d-i4-132kw-180cv-r-sport-auto-2019-26990-eur
"48,995 EUR",Bmw,7 Series,750i,"46,203 km",2016,Petrol,Sedan,Blue,Tijarafe,335 kW (456 HP),Automatic,https://coches.km77.com/bmw/7-series/en-las-palmas/2359790/se-vende-bmw-7-series-750lia-xdrive-2016-48995-eur
"25,800 EUR",Peugeot,5008,1.5 bluehdi,"68,545 km",2020,Diesel,Mpv,White,Valencia,96 kW (131 HP),Automatic,https://coches.km77.com/peugeot/5008/en-valencia/2359907/se-vende-peugeot-5008-gt-line-bluehdi-96kw-130cv-ss-eat8-gt-line-2020-25800-eur
"16,900 EUR",Citroen,C3 Aircross,1.6,"119,187 km",2019,Diesel,Suv,Beige,Madrid,89 kW (121 HP),Automatic,https://coches.km77.com/citroen/c3-aircross/en-madrid/2066608/se-vende-citroen-c3-aircross-bluehdi-88kw-120cv-ss-eat6-shine-2019-16900-eur
"16,900 EUR",Kia,Stonic,1.0 T-GDi,"43,387 km",2022,Hybrid,Crossover,Red,Málaga,100 kW (136 HP),Manual,https://coches.km77.com/kia/stonic/en-malaga/2365343/se-vende-kia-stonic-10-t-gdi-74kw-100cv-mhev-imt-drive-2022-16900-eur
"88,900 EUR",Bmw,X6,xDrive30d,"9,820 km",2023,Diesel,Suv,Black,San Fernando De Henares,262 kW (356 HP),Automatic,https://coches.km77.com/bmw/x6/en-coruna/2391293/se-vende-bmw-x6-xdrive30d-m-sport-2023-88900-eur
"20,500 EUR",Kia,Stonic,1.2,"17,430 km",2022,Petrol,Crossover,Gray,Pontevedra,84 kW (114 HP),Manual,https://coches.km77.com/kia/stonic/en-coruna/2361440/se-vende-kia-stonic-12-dpi-62kw-84cv-drive-plus-2022-20500-eur
"20,999 EUR",Kia,Stonic,1.2,"14,671 km",2022,Petrol,Crossover,Yellow,Pontevedra,84 kW (114 HP),Manual,https://coches.km77.com/kia/stonic/en-coruna/2351746/se-vende-kia-stonic-12-dpi-62kw-84cv-drive-plus-2022-20999-eur
"19,900 EUR",Kia,Stonic,1.2,"12,340 km",2022,Petrol,Crossover,Gray,Pontevedra,84 kW (114 HP),Manual,https://coches.km77.com/kia/stonic/en-coruna/2361442/se-vende-kia-stonic-12-dpi-62kw-84cv-drive-plus-2022-19900-eur
"20,490 EUR",Kia,Stonic,1.0 T-GDi,"10,645 km",2022,Hybrid,Crossover,Red,Granollers,120 kW (163 HP),Manual,https://coches.km77.com/kia/stonic/en-barcelona/2372956/se-vende-kia-stonic-10-t-gdi-88kw-120cv-mhev-imt-drive-2022-20490-eur
"10,990 EUR",Peugeot,508,1.6,"117,258 km",2016,Diesel,Sedan,Gray,Madrid,120 kW (163 HP),Manual,https://coches.km77.com/peugeot/508/en-madrid/2312808/se-vende-peugeot-508-active-16-bluehdi-120-2016-10990-eur
"9,900 EUR",Mitsubishi,Space Star,1.2,"105,890 km",2019,Petrol,Mpv,White,Pontevedra,80 kW (109 HP),Manual,https://coches.km77.com/mitsubishi/space-star/en-coruna/2351766/se-vende-mitsubishi-space-star-120-mpi-motion-2019-9900-eur
"11,995 EUR",Citroen,C4 Cactus,1.2,"72,697 km",2018,Petrol,Hatchback,Red,Marçà,81 kW (110 HP),Manual,https://coches.km77.com/citroen/c4-cactus/en-las-palmas/2357825/se-vende-citroen-c4-cactus-puretech-60kw-82cv-feel-2018-11995-eur
"35,990 EUR",Ford,Ranger,2.0 TDCi,"61,604 km",2020,Diesel,Pickup,Yellow,Madrid,158 kW (215 HP),Automatic,https://coches.km77.com/ford/ranger/en-madrid/2324768/se-vende-ford-ranger-20-tdci-157kw-4x4-sup-cab-wildtrack-at-2020-35990-eur
"26,800 EUR",Mercedes Benz,C-Class,55 AMG,"142,000 km",2018,Diesel,Wagon,Gray,Pontevedra,137 kW (186 HP),Automatic,https://coches.km77.com/mercedes-benz/clase-c/en-madrid/2391284/se-vende-mercedes-benz-clase-c-c-200-d-estate-2018-26800-eur
"20,850 EUR",Mercedes Benz,C-Class,220 D,"117,000 km",2018,Diesel,Sedan,Beige,Ademuz,136 kW (185 HP),Manual,https://coches.km77.com/mercedes-benz/clase-c/en-madrid/2388033/se-vende-mercedes-benz-clase-c-c-220-d-2018-20850-eur
"22,995 EUR",Jeep,Compass,1.3 GSE T4,"49,822 km",2021,Petrol,Crossover,White,Telde,96 kW (131 HP),Manual,https://coches.km77.com/jeep/compass/en-las-palmas/2321930/se-vende-jeep-compass-13-gse-t4-96kw-130cv-longitude-mt-fwd-2021-22995-eur
"28,000 EUR",Citroen,C5 Aircross,1.5 bluehdi,"16,516 km",2023,Diesel,Suv,Gray,Tres Cantos,97 kW (132 HP),Automatic,https://coches.km77.com/citroen/c5-aircross/en-madrid/2381137/se-vende-citroen-c5-aircross-bluehdi-96kw-130cv-ss-eat8-feel-pack-2023-28000-eur
"23,990 EUR",Citroen,C5 Aircross,1.2 puretech,"13,228 km",2023,Petrol,Suv,Black,Madrid,97 kW (132 HP),Manual,https://coches.km77.com/citroen/c5-aircross/en-madrid/2327682/se-vende-citroen-c5-aircross-puretech-96kw-130cv-ss-feel-2023-23990-eur
"28,000 EUR",Citroen,C5 Aircross,1.5 bluehdi,"11,977 km",2023,Diesel,Suv,Gray,Tres Cantos,97 kW (132 HP),Automatic,https://coches.km77.com/citroen/c5-aircross/en-madrid/2381136/se-vende-citroen-c5-aircross-bluehdi-96kw-130cv-ss-eat8-feel-pack-2023-28000-eur
"23,490 EUR",Opel,Grandland X,1.2,"19,426 km",2022,Petrol,Suv,Blue,Sevilla,96 kW (131 HP),Manual,https://coches.km77.com/opel/grandland-x/en-sevilla/2333358/se-vende-opel-grandland-x-12-turbo-ultimate-2022-23490-eur
"32,900 EUR",Opel,Grandland X,1.2,"12,547 km",2022,Petrol,Suv,Blue,Sada,96 kW (131 HP),Manual,https://coches.km77.com/opel/grandland-x/en-coruna/2371126/se-vende-opel-grandland-x-12-turbo-ultimate-2022-32900-eur
"28,990 EUR",Škoda,Kodiaq,2.0 2.0 4x4 dsg tdi,"49,577 km",2018,Diesel,Suv,Beige,Madrid,111 kW (151 HP),Automatic,https://coches.km77.com/skoda/kodiaq/en-madrid/2360974/se-vende-skoda-kodiaq-20-tdi-dsg-4x4-ambition-2018-28990-eur
"30,900 EUR",Mercedes Benz,Gla-Class,200,"80,066 km",2018,Diesel,Suv,Blue,Madrid,116 kW (158 HP),Automatic,https://coches.km77.com/mercedes-benz/gla/en-madrid/2380694/se-vende-mercedes-benz-gla-gla-200-d-2018-30900-eur
"28,775 EUR",Mercedes Benz,Gla-Class,250 4Matic,"47,388 km",2018,Petrol,Suv,Black,Pol,157 kW (214 HP),Automatic,https://coches.km77.com/mercedes-benz/gla/en-albacete/2389792/se-vende-mercedes-benz-gla-gla-250-4matic-2018-28775-eur
"18,990 EUR",Jeep,Renegade,1.0 Limited,"17,800 km",2019,Petrol,Crossover,White,Valencia,89 kW (121 HP),Manual,https://coches.km77.com/jeep/renegade/en-valencia/2357079/se-vende-jeep-renegade-10g-88kw-limited-4x2-2019-18990-eur
"27,900 EUR",Bmw,3 Series,318d,"102,657 km",2020,Diesel,Sedan,Black,Sevilla,111 kW (151 HP),Automatic,https://coches.km77.com/bmw/3-series/en-granada/2352508/se-vende-bmw-3-series-318d-2020-27900-eur
"24,500 EUR",Kia,Sportage,1.6 T-GDi,"52,235 km",2022,Petrol,Crossover,White,Sada,111 kW (151 HP),Manual,https://coches.km77.com/kia/sportage/en-coruna/2343517/se-vende-kia-sportage-16-t-gdi-110kw-150cv-drive-4x2-2022-24500-eur
"24,500 EUR",Kia,Sportage,1.6 T-GDi,"27,000 km",2022,Petrol,Crossover,Red,El Prat De Llobregat,111 kW (151 HP),Manual,https://coches.km77.com/kia/sportage/en-barcelona/2366325/se-vende-kia-sportage-16-tgdi-150cv-con-car-play-camara-trasera-llanta-17-2022-24500-eur
"22,490 EUR",Peugeot,2008,1.2 puretech,"20,977 km",2023,Petrol,Crossover,Gray,Marçà,130 kW (177 HP),Automatic,https://coches.km77.com/peugeot/2008/en-alava/2377128/se-vende-peugeot-2008-puretech-130-ss-eat8-allure-2023-22490-eur
"24,500 EUR",Peugeot,2008,1.5 bluehdi,"12,167 km",2023,Electric,Crossover,Gray,Valencia,96 kW (131 HP),Automatic,https://coches.km77.com/peugeot/2008/en-valencia/2361878/se-vende-peugeot-2008-bluehdi-130-ss-eat8-allure-2023-24500-eur
"16,990 EUR",Mercedes Benz,S-Class,55 AMG,"171,972 km",2006,Petrol,Sedan,Gray,Madrid,289 kW (393 HP),Automatic,https://coches.km77.com/mercedes-benz/clase-s/en-madrid/2360951/se-vende-mercedes-benz-clase-s-s-500-388cv-2006-16990-eur
"12,900 EUR",Peugeot,308,1.5 bluehdi,"96,380 km",2018,Electric,Wagon,White,Valencia,100 kW (136 HP),Manual,https://coches.km77.com/peugeot/308/en-valencia/2369999/se-vende-peugeot-308-bluehdi-100-style-75-kw-100-cv-2018-12900-eur
"14,850 EUR",Fiat,Tipo,1.6,"55,000 km",2020,Diesel,Hatchback,Black,Ademuz,119 kW (162 HP),Automatic,https://coches.km77.com/fiat/tipo/en-madrid/2361913/se-vende-fiat-tipo-sw-16-multijet-88kw-ddct-s-design-2020-14850-eur
"14,990 EUR",Fiat,Tipo,1.3,"43,082 km",2020,Diesel,Hatchback,White,Villalonga,95 kW (129 HP),Manual,https://coches.km77.com/fiat/tipo/en-valencia/2289249/se-vende-fiat-tipo-5p-13-multijet-70kw-95cv-mirror-2020-14990-eur
"18,950 EUR",Volkswagen,Passat,2.0,"156,000 km",2019,Diesel,Sedan,Gray,Torrejón De Ardoz,150 kW (204 HP),Automatic,https://coches.km77.com/volkswagen/passat/en-madrid/2392763/se-vende-volkswagen-passat-20tdi-advance-dsg7-110kw-2019-18950-eur
"11,850 EUR",Opel,Crossland X,1.2,"84,722 km",2021,Petrol,Suv,Gray,Madrid,110 kW (150 HP),Manual,https://coches.km77.com/opel/crossland/en-madrid/2374295/se-vende-opel-crossland-12-81kw-110cv-edition-2021-11850-eur
"11,850 EUR",Opel,Crossland X,1.2,"83,000 km",2021,Petrol,Suv,Gray,Madrid,110 kW (150 HP),Manual,https://coches.km77.com/opel/crossland-x/en-madrid/2385347/se-vende-opel-crossland-x-12-81kw-design-line-120-aniversario-s-s-2021-11850-eur
"13,850 EUR",Opel,Crossland X,1.2,"65,000 km",2021,Petrol,Suv,Silver,Ademuz,110 kW (150 HP),Manual,https://coches.km77.com/opel/crossland/en-madrid/2358382/se-vende-opel-crossland-12-96kw-130cv-business-elegance-2021-13850-eur
"13,850 EUR",Opel,Crossland X,1.2,"61,000 km",2021,Petrol,Suv,Gray,Ademuz,110 kW (150 HP),Manual,https://coches.km77.com/opel/crossland/en-madrid/2374291/se-vende-opel-crossland-12-96kw-130cv-business-elegance-2021-13850-eur
"13,950 EUR",Opel,Crossland X,1.2,"49,000 km",2021,Petrol,Suv,Gray,Ademuz,110 kW (150 HP),Manual,https://coches.km77.com/opel/crossland/en-madrid/2358381/se-vende-opel-crossland-12-96kw-130cv-business-elegance-2021-13950-eur
"20,450 EUR",Audi,A4,2.0,"82,000 km",2018,Diesel,Sedan,Silver,Ademuz,149 kW (203 HP),Automatic,https://coches.km77.com/audi/a4/en-madrid/2365395/se-vende-audi-a4-20-tdi-110kw-150cv-s-tronic-2018-20450-eur
"11,450 EUR",Opel,Crossland X,1.2 i,"113,000 km",2021,Petrol,Suv,Gray,Ademuz,110 kW (150 HP),Manual,https://coches.km77.com/opel/crossland-x/en-madrid/2358390/se-vende-opel-crossland-x-12-96kw-130cv-innovation-2021-11450-eur
"14,490 EUR",Kia,Stonic,1.2,"77,803 km",2021,Petrol,Crossover,White,Villalonga,84 kW (114 HP),Manual,https://coches.km77.com/kia/stonic/en-valencia/2323677/se-vende-kia-stonic-12-dpi-62kw-84cv-concept-2021-14490-eur
"17,490 EUR",Kia,Stonic,1.0 T-GDi,"50,911 km",2021,Hybrid,Crossover,Yellow,Sabadell,100 kW (136 HP),Manual,https://coches.km77.com/kia/stonic/en-barcelona/2378608/se-vende-kia-stonic-10-t-gdi-74kw-100cv-mhev-imt-drive-2021-17490-eur
