Price,Make,Model,Trim,Mi,Year,Fuel type,Euro norm,Body type,Color,City,Power,Transmission,Contact
"36,890 EUR",Hyundai,Kona,1.6,11 km,2023,Petrol,6,Crossover,Blue,Telfs,78 kW (106 HP),Automatic,https://www.zweispurig.at/hyundai-kona-jahreswagen-benzin-blau-tirol/details-1221822
"16,980 EUR",Fiat,Talento,1.6 Multijet L2H1,"123,000 km",2017,Diesel,6,Van,Gray,Spittal An Der Drau,89 kW (121 HP),Manual,https://www.zweispurig.at/fiat-talento-gebrauchtwagen-diesel-grau-kaernten/details-1218059
"30,500 EUR",Jaguar,I-Pace,EV400S,"74,700 km",2019,Electric,,Suv,Gray,Wien,298 kW (405 HP),Automatic,https://www.zweispurig.at/jaguar-i-pace-gebrauchtwagen-elektro-grau-niederoesterreich/details-1243975
"47,999 EUR",Jaguar,F-Type,2.0 P300,"75,000 km",2018,Petrol,6,Convertible,Gray,Wiener Neustadt,224 kW (305 HP),Semi Automatic,https://www.zweispurig.at/jaguar-f-type-gebrauchtwagen-benzin-grau-niederoesterreich/details-1185859
"38,490 EUR",Seat,Leon,2.0,"5,000 km",2024,Diesel,6,Hatchback,Black,Rankweil,111 kW (151 HP),Automatic,https://www.dasweltauto.at/vehicle/81725320
"34,390 EUR",Seat,Leon,1.0 eTSI,"5,000 km",2024,Petrol,6,Hatchback,Gray,Graz,82 kW (112 HP),Automatic,https://www.dasweltauto.at/vehicle/40000028
"23,790 EUR",Seat,Leon,1.0 tsi,"6,700 km",2023,Petrol,6,Hatchback,Red,Bruck An Der Mur,67 kW (91 HP),Manual,https://www.zweispurig.at/seat-leon-gebrauchtwagen-benzin-rot-steiermark/details-1219314
"29,890 EUR",Seat,Leon,1.5 tsi,"4,074 km",2023,Petrol,6,Hatchback,Gray,Krems,97 kW (132 HP),Manual,https://www.dasweltauto.at/vehicle/538803679
"154,000 EUR",Porsche,Taycan,,"1,635 km",2023,Electric,,Sedan,Gray,Salzburg,445 kW (605 HP),Automatic,https://www.zweispurig.at/porsche-taycan-jahreswagen-elektro-grau-salzburg/details-1233011
"37,890 EUR",Mercedes Benz,C-Class,,"82,000 km",2019,Diesel,6,Sedan,Gray,Wien,144 kW (196 HP),Automatic,https://www.zweispurig.at/mercedes-benz-c-klasse-gebrauchtwagen-diesel-grau-wien/details-1194878
"79,999 EUR",Mercedes Benz,C-Class,63 AMG,"37,000 km",2019,Petrol,6,Sedan,White,Braunau Am Inn,354 kW (481 HP),Automatic,https://www.zweispurig.at/mercedes-benz-c-klasse-gebrauchtwagen-benzin-weiss-oberoesterreich/details-1217988
"20,970 EUR",Renault,Trafic,1.6 dci,"83,500 km",2019,Diesel,6,Van,White,Spittal An Der Drau,89 kW (121 HP),Manual,https://www.zweispurig.at/renault-trafic-gebrauchtwagen-diesel-weiss-kaernten/details-1240203
"37,900 EUR",Audi,A5,3.0,"88,000 km",2018,Diesel,6,Sedan,Black,Lienz,213 kW (290 HP),Automatic,https://www.zweispurig.at/audi-a5-gebrauchtwagen-diesel-schwarz-tirol/details-1202912
"18,850 EUR",Volkswagen,Touran,2.0 TDI,"150,000 km",2018,Diesel,,Mpv,White,Steyr,111 kW (151 HP),Manual,https://www.gebrauchtwagen-markt.at/autoboerse/511095-vw-touran-comfort-tdi-led-navi-winterpaket.html
"14,750 EUR",Citroen,C4 Cactus,1.6,"114,000 km",2020,Diesel,,Hatchback,White,Steyr,76 kW (103 HP),Manual,https://www.gebrauchtwagen-markt.at/autoboerse/510510-citroen-c4-cactus-bluehdi-ss-navi-pdc-bluetooth.html
"16,900 EUR",Volkswagen,Golf,1.4,"91,000 km",2017,Petrol,6,Sedan,Black,Salzburg,93 kW (126 HP),Manual,https://www.zweispurig.at/vw-golf-gebrauchtwagen-benzin-schwarz-salzburg/details-1157507
"33,900 EUR",Land Rover,Evoque,2.0,"65,000 km",2019,Diesel,,Suv,White,Lienz,111 kW (151 HP),Automatic,https://www.zweispurig.at/land-rover-range-rover-evoque-gebrauchtwagen-diesel-weiss-tirol/details-1230498
"22,480 EUR",Renault,Espace,2.0 dCi,"98,000 km",2019,Diesel,,Mpv,Gray,Spittal An Der Drau,119 kW (162 HP),Automatic,https://www.zweispurig.at/renault-espace-gebrauchtwagen-diesel-grau-kaernten/details-1211292
"44,390 EUR",Toyota,C-Hr,2.0,"3,333 km",2024,Petrol,6,Suv,Silver,Wien,113 kW (154 HP),Automatic,https://www.zweispurig.at/toyota-c-hr-vorfuehrwagen-benzin-silber-wien/details-1238286
"18,990 EUR",Renault,Trafic,1.6,"120,300 km",2017,Diesel,6,Van,White,Spittal An Der Drau,90 kW (122 HP),Manual,https://www.zweispurig.at/renault-trafic-gebrauchtwagen-diesel-weiss-kaernten/details-1171118
"17,590 EUR",Volkswagen,Touran,2.0,"180,950 km",2019,Diesel,6,Mpv,Gray,Perchtoldsdorf,86 kW (117 HP),Automatic,https://www.dasweltauto.at/vehicle/16657214
"10,900 EUR",Škoda,Octavia,1.6,"229,000 km",2016,Diesel,6,Wagon,Gray,Salzburg,82 kW (112 HP),Manual,https://www.zweispurig.at/skoda-octavia-gebrauchtwagen-diesel-grau-salzburg/details-1157510
"32,490 EUR",Opel,Grandland X,1.5,10 km,2023,Diesel,6,Suv,Black,Zwettl,97 kW (132 HP),Automatic,https://www.zweispurig.at/opel-grandland-x-jahreswagen-diesel-schwarz-niederoesterreich/details-1230598
"17,890 EUR",Bmw,X5,xDrive35d,"197,000 km",2008,Diesel,5,Suv,White,Wien,213 kW (290 HP),Automatic,https://www.zweispurig.at/bmw-x5-gebrauchtwagen-diesel-weiss-wien/details-1236279
"15,850 EUR",Citroen,C4 Spacetourer,1.6 BlueHDI,"167,000 km",2019,Diesel,,Mpv,White,Steyr,97 kW (132 HP),Manual,https://www.gebrauchtwagen-markt.at/autoboerse/511146-citroen-c4-spacetourer-bluehdi-led-navi-kamera-acc.html
"28,430 EUR",Seat,Ateca,1.0 tsi,259 km,2023,Petrol,6,Suv,Black,Wien,82 kW (112 HP),Manual,https://www.dasweltauto.at/vehicle/11125867
"28,290 EUR",Seat,Ateca,1.0 tsi,201 km,2023,Petrol,6,Suv,Gray,Neunkirchen,82 kW (112 HP),Manual,https://www.dasweltauto.at/vehicle/21333176
"25,950 EUR",Volkswagen,Tiguan,2.0 TDI 4Motion,"107,000 km",2016,Diesel,,Crossover,Black,Lustenau,111 kW (151 HP),Automatic,https://www.zweispurig.at/vw-tiguan-gebrauchtwagen-diesel-schwarz-vorarlberg/details-1216625
"16,750 EUR",Volkswagen,Golf,1.6 TDI,"133,000 km",2020,Diesel,,Wagon,White,Steyr,86 kW (117 HP),Manual,https://www.gebrauchtwagen-markt.at/autoboerse/510624-vw-golf-variant-tdi-led-navi-acc-ahv-massage.html
"34,984 EUR",Škoda,Karoq,2.0 4x4 scr tdi,"69,990 km",2021,Diesel,,Suv,Black,Telfs,141 kW (192 HP),Automatic,https://www.zweispurig.at/skoda-karoq-gebrauchtwagen-diesel-schwarz-tirol/details-1219681
"21,499 EUR",Mercedes Benz,Cls-Class,350,"238,000 km",2011,Petrol,5,Sedan,Gray,Braunau Am Inn,228 kW (310 HP),Automatic,https://www.zweispurig.at/mercedes-benz-cls-gebrauchtwagen-benzin-grau-oberoesterreich/details-1201027
"50,990 EUR",Škoda,Octavia,2.0 rs tdi,"10,000 km",2023,Diesel,6,Wagon,Gray,Innsbruck,149 kW (203 HP),Automatic,https://www.zweispurig.at/skoda-octavia-vorfuehrwagen-diesel-grau-tirol/details-1222541
"109,870 EUR",Porsche,Macan,2.9 GTS,"11,111 km",2021,Petrol,6,Suv,Black,Wiener Neustadt,328 kW (446 HP),Automatic,https://www.zweispurig.at/porsche-macan-gebrauchtwagen-benzin-schwarz-niederoesterreich/details-1218184
"14,750 EUR",Škoda,Octavia,1.6,"160,000 km",2017,Diesel,6,Wagon,Black,Ried Im Innkreis,86 kW (117 HP),Automatic,https://www.zweispurig.at/skoda-octavia-gebrauchtwagen-diesel-schwarz-oberoesterreich/details-1225001
"17,250 EUR",Škoda,Karoq,1.6 TDI,"136,000 km",2019,Diesel,6,Suv,Black,Wien,86 kW (117 HP),Manual,https://www.zweispurig.at/skoda-karoq-gebrauchtwagen-diesel-schwarz-niederoesterreich/details-1243981
"23,700 EUR",Volkswagen,Tiguan,2.0 TDI 4Motion,"184,730 km",2017,Diesel,6,Crossover,Gray,Steyr,178 kW (242 HP),Automatic,https://www.dasweltauto.at/vehicle/634606992
"26,970 EUR",Ford,Transit Custom,2.0,"88,400 km",2019,Diesel,6,Van,Silver,Spittal An Der Drau,97 kW (132 HP),Manual,https://www.zweispurig.at/ford-transit-custom-gebrauchtwagen-diesel-silber-kaernten/details-1200899
"17,970 EUR",Renault,Trafic,1.6 dci,"137,600 km",2019,Diesel,6,Van,White,Spittal An Der Drau,89 kW (121 HP),Manual,https://www.zweispurig.at/renault-trafic-gebrauchtwagen-diesel-weiss-kaernten/details-1240290
"59,790 EUR",Volkswagen,Touareg,3.0 TDI V6,"56,000 km",2022,Diesel,,Suv,Black,Vienna,172 kW (234 HP),Automatic,https://www.zweispurig.at/vw-touareg-gebrauchtwagen-diesel-schwarz-niederoesterreich/details-1206470
"7,499 EUR",Audi,A4,2.0 TDI quattro,"284,000 km",2009,Diesel,5,Sedan,White,Steyr,106 kW (144 HP),Manual,https://www.zweispurig.at/audi-a4-gebrauchtwagen-diesel-weiss-oberoesterreich/details-1222150
"22,499 EUR",Mercedes Benz,Cls-Class,350 CDI,"237,000 km",2012,Diesel,5,Sedan,Gray,Steyr,197 kW (268 HP),Automatic,https://www.zweispurig.at/mercedes-benz-cls-gebrauchtwagen-diesel-grau-oberoesterreich/details-1216638
"19,499 EUR",Škoda,Octavia,2.0 rs tdi,"147,000 km",2018,Diesel,6,Wagon,Black,Steyr,137 kW (186 HP),Automatic,https://www.zweispurig.at/skoda-octavia-gebrauchtwagen-diesel-schwarz-oberoesterreich/details-1195115
"17,890 EUR",Škoda,Octavia,1.6 TDI,"105,000 km",2018,Diesel,6,Sedan,Brown,Wien,86 kW (117 HP),Automatic,https://www.zweispurig.at/skoda-octavia-gebrauchtwagen-diesel-braun-wien/details-1230468
"24,990 EUR",Audi,Q3,2.0 40 TDI quattro S tronic,"165,400 km",2020,Diesel,6,Crossover,White,Wien,141 kW (192 HP),Automatic,https://www.zweispurig.at/audi-q3-gebrauchtwagen-diesel-weiss-niederoesterreich/details-1243960
"54,890 EUR",Bmw,X3,xDrive20d,"40,000 km",2022,Diesel,6,Suv,Gray,Salzburg,141 kW (192 HP),Automatic,https://www.zweispurig.at/bmw-x3-gebrauchtwagen-diesel-grau-salzburg/details-1234702
"26,900 EUR",Volkswagen,Tiguan,2.0 TDI 4Motion,"143,500 km",2018,Diesel,6,Crossover,Red,Spittal An Der Drau,141 kW (192 HP),Automatic,https://www.zweispurig.at/vw-tiguan-gebrauchtwagen-diesel-rot-kaernten/details-1207967
"21,890 EUR",Volkswagen,Tiguan,1.4 TSI,"121,217 km",2018,Petrol,6,Crossover,Blue,Leonding,93 kW (126 HP),Manual,https://www.dasweltauto.at/vehicle/30102514
"54,900 EUR",Alfa Romeo,Stelvio,2.2,50 km,2023,Diesel,,Crossover,White,Wels,155 kW (211 HP),Automatic,https://www.zweispurig.at/alfa-romeo-stelvio-gebrauchtwagen-diesel-weiss-oberoesterreich/details-1245541
"32,495 EUR",Audi,A3,1.0 30 TFSI,201 km,2024,Petrol,6,Sedan,Gray,Eisenstadt,82 kW (112 HP),Automatic,https://www.dasweltauto.at/vehicle/20311627
"31,499 EUR",Audi,A3,1.0 30 TFSI,201 km,2024,Petrol,6,Sedan,Black,Eisenstadt,82 kW (112 HP),Automatic,https://www.dasweltauto.at/vehicle/20311626
"24,590 EUR",Peugeot,2008,1.2 puretech,"14,000 km",2022,Petrol,,Crossover,Gray,Leoben,97 kW (132 HP),Manual,https://www.zweispurig.at/peugeot-2008-gebrauchtwagen-benzin-grau-steiermark/details-1245473
"16,490 EUR",Škoda,Octavia,1.6 TDI,"106,300 km",2019,Diesel,6,Wagon,Gray,Stockerau,86 kW (117 HP),Automatic,https://www.zweispurig.at/skoda-octavia-gebrauchtwagen-diesel-grau-niederoesterreich/details-1238203
"11,900 EUR",Bmw,5 Series,525i,"158,600 km",2005,Diesel,4,Sedan,Black,Leoben,131 kW (178 HP),Automatic,https://www.zweispurig.at/bmw-5er-gebrauchtwagen-diesel-schwarz-steiermark/details-1219627
"38,900 EUR",Kia,Stinger,3.3 T-GDi,"33,800 km",2019,Petrol,6,Sedan,White,Schwaz,275 kW (374 HP),Automatic,https://www.zweispurig.at/kia-stinger-gebrauchtwagen-benzin-weiss-tirol/details-1234362
"22,290 EUR",Volkswagen,Tiguan,2.0,"108,000 km",2019,Diesel,6,Crossover,Black,Vienna,111 kW (151 HP),Manual,https://www.zweispurig.at/vw-tiguan-gebrauchtwagen-diesel-schwarz-oberoesterreich/details-1223931
"20,970 EUR",Renault,Trafic,1.6 dci,"78,700 km",2018,Diesel,6,Van,White,Spittal An Der Drau,90 kW (122 HP),Manual,https://www.zweispurig.at/renault-trafic-gebrauchtwagen-diesel-weiss-kaernten/details-1171151
"20,970 EUR",Renault,Trafic,1.6 dci,"54,950 km",2018,Diesel,6,Van,White,Spittal An Der Drau,89 kW (121 HP),Manual,https://www.zweispurig.at/renault-trafic-gebrauchtwagen-diesel-weiss-kaernten/details-1171085
"21,000 EUR",Kia,Sportage,2.0 CRDi,"110,690 km",2018,Diesel,6,Crossover,White,Innsbruck,137 kW (186 HP),Automatic,https://www.zweispurig.at/kia-sportage-gebrauchtwagen-diesel-weiss-tirol/details-1246478
"23,430 EUR",Seat,Arona,1.0 tsi,260 km,2023,Petrol,6,Crossover,White,Wien,70 kW (95 HP),Manual,https://www.dasweltauto.at/vehicle/13125616
"31,500 EUR",Seat,Arona,1.0 tsi,100 km,2023,Petrol,6,Crossover,Black,Wien,82 kW (112 HP),Automatic,https://www.dasweltauto.at/vehicle/11313361
"30,500 EUR",Seat,Arona,1.0 tsi,100 km,2023,Petrol,6,Crossover,Red,Wien,82 kW (112 HP),Automatic,https://www.dasweltauto.at/vehicle/11313360
"29,490 EUR",Seat,Arona,1.0 tsi,100 km,2023,Petrol,6,Crossover,Gray,Klagenfurt,82 kW (112 HP),Automatic,https://www.dasweltauto.at/vehicle/15536408
"21,490 EUR",Jeep,Cj5,3.1,"106,300 km",2007,Petrol,,Suv,Gray,Enns,162 kW (220 HP),Automatic,https://www.zweispurig.at/jeep-commander-gebrauchtwagen-diesel-grau-steiermark/details-1173376
"47,590 EUR",Cupra,Leon,2.0 TSI,"7,900 km",2023,Petrol,6,Wagon,Red,Wien,182 kW (248 HP),Automatic,https://www.dasweltauto.at/vehicle/15054530
"82,500 EUR",Land Rover,Range Rover,4.4 SDV8,"99,000 km",2018,Diesel,6,Suv,Gray,Salzburg,253 kW (344 HP),Automatic,https://www.zweispurig.at/land-rover-range-rover-series-gebrauchtwagen-diesel-grau-salzburg/details-1193761
"59,490 EUR",Bmw,X5,xDrive30d,"94,000 km",2019,Diesel,6,Suv,Black,Wien,197 kW (268 HP),Automatic,https://www.zweispurig.at/bmw-x5-gebrauchtwagen-diesel-schwarz-niederoesterreich/details-1231449
"27,870 EUR",Volkswagen,Golf,2.0 R,"61,900 km",2016,Petrol,,Sedan,Black,Linz,223 kW (303 HP),Automatic,https://www.gebrauchtwagen.at/fahrzeuge/volkswagen-golf-r-2-0-tsi-dsg-allrad-benzin/3a3addc9-5db6-42d4-8137-3681a36f299e
"19,900 EUR",Volkswagen,Golf,2.0,"59,990 km",2016,Diesel,6,Convertible,White,Telfs,82 kW (112 HP),Manual,https://www.zweispurig.at/vw-golf-gebrauchtwagen-diesel-weiss-tirol/details-1209719
"19,880 EUR",Kia,Sportage,1.6 GDi,"117,047 km",2019,Petrol,,Crossover,Silver,Wien,86 kW (117 HP),Manual,https://www.zweispurig.at/kia-sportage-gebrauchtwagen-diesel-mehrere-erhaeltlich-wien/details-1196097
"32,900 EUR",Land Rover,Evoque,2.0,"88,791 km",2018,Diesel,6,Suv,Black,Kufstein,179 kW (243 HP),Automatic,https://www.zweispurig.at/land-rover-range-rover-evoque-gebrauchtwagen-diesel-schwarz-tirol/details-1214701
"20,800 EUR",Volkswagen,Passat,2.0,"88,000 km",2015,Diesel,6,Wagon,Black,Salzburg,111 kW (151 HP),Manual,https://www.zweispurig.at/vw-passat-gebrauchtwagen-diesel-schwarz-salzburg/details-1192370
"54,990 EUR",Seat,Tarraco,2.0 TDI 4Drive,"9,024 km",2023,Diesel,,Suv,White,Graz,149 kW (203 HP),Automatic,https://www.zweispurig.at/seat-tarraco-gebrauchtwagen-diesel-weiss-steiermark/details-1237028
"51,990 EUR",Seat,Tarraco,2.0 TDI 4Drive,"6,003 km",2023,Diesel,6,Suv,Black,Graz,149 kW (203 HP),Automatic,https://www.dasweltauto.at/vehicle/45700061
"45,950 EUR",Seat,Tarraco,2.0,"5,422 km",2023,Diesel,6,Suv,Black,Graz,111 kW (151 HP),Automatic,https://www.zweispurig.at/seat-tarraco-gebrauchtwagen-diesel-schwarz-steiermark/details-1236903
"29,900 EUR",Audi,Tt,2.0 tfsi,"85,000 km",2015,Petrol,6,Convertible,White,Lienz,171 kW (233 HP),Automatic,https://www.zweispurig.at/audi-tt-gebrauchtwagen-benzin-weiss-tirol/details-1230492
"27,499 EUR",Audi,Tt,2.0 TDI Ultra,"60,000 km",2015,Diesel,6,Coupe,Black,Braunau Am Inn,137 kW (186 HP),Manual,https://www.zweispurig.at/audi-tt-gebrauchtwagen-diesel-schwarz-oberoesterreich/details-1230407
"9,499 EUR",Ford,Galaxy,2.0,"238,000 km",2012,Diesel,5,Mpv,White,Braunau Am Inn,104 kW (141 HP),Manual,https://www.zweispurig.at/ford-galaxy-gebrauchtwagen-diesel-weiss-oberoesterreich/details-1220734
"37,920 EUR",Škoda,Octavia,1.5 tsi,"14,705 km",2022,Petrol,6,Wagon,Blue,Wien,111 kW (151 HP),Automatic,https://www.dasweltauto.at/vehicle/13125023
"7,490 EUR",Mazda,6,2.0,"133,600 km",2010,Petrol,5,Sedan,Blue,Linz,115 kW (156 HP),Manual,https://www.zweispurig.at/mazda-mazda6-gebrauchtwagen-benzin-blau-oberoesterreich/details-1204274
"10,990 EUR",Mazda,3,2.0,"143,500 km",2015,Petrol,6,Hatchback,White,Stockerau,89 kW (121 HP),Manual,https://www.zweispurig.at/mazda-mazda3-gebrauchtwagen-benzin-weiss-niederoesterreich/details-1209656
"33,490 EUR",Mazda,3,2.0,10 km,2023,Petrol,6,Hatchback,Gray,Perchtoldsdorf,111 kW (151 HP),Automatic,https://www.zweispurig.at/mazda-mazda3-neuwagen-benzin-grau-niederoesterreich/details-1244383
"18,690 EUR",Mazda,2,1.5,"9,800 km",2022,Petrol,6,Mini,White,Klagenfurt,67 kW (91 HP),Automatic,https://www.dasweltauto.at/vehicle/569505808
"49,980 EUR",Mazda,Cx-60,3.3,"16,500 km",2023,Hybrid,6,Suv,Blue,Wels,149 kW (203 HP),Automatic,https://www.zweispurig.at/mazda-cx-60-gebrauchtwagen-diesel-blau-oberoesterreich/details-1181558
"25,999 EUR",Audi,A6,3.0 TDI Quattro,"137,000 km",2015,Diesel,6,Wagon,Black,Traun,202 kW (275 HP),Automatic,https://www.zweispurig.at/audi-a6-gebrauchtwagen-diesel-schwarz-oberoesterreich/details-1247042
"53,690 EUR",Ford,Galaxy,2.0 EcoBlue,"18,172 km",2022,Diesel,,Mpv,Black,Linz,140 kW (190 HP),Automatic,https://www.dasweltauto.at/vehicle/35002806
"23,970 EUR",Ford,Transit Custom,2.0,"99,900 km",2018,Diesel,6,Van,Black,Spittal An Der Drau,97 kW (132 HP),Manual,https://www.zweispurig.at/ford-transit-custom-gebrauchtwagen-diesel-schwarz-kaernten/details-1235388
"49,990 EUR",Volkswagen,Tiguan,1.5,100 km,2024,Diesel,6,Crossover,Black,Bruck An Der Mur,111 kW (151 HP),Automatic,https://www.dasweltauto.at/vehicle/50046935
"7,999 EUR",Audi,A4,2.0,"215,000 km",2008,Diesel,5,Sedan,Gray,Braunau Am Inn,106 kW (144 HP),Manual,https://www.zweispurig.at/audi-a4-gebrauchtwagen-diesel-grau-oberoesterreich/details-1228516
"19,440 EUR",Audi,A6,3.0 TDI Quattro,"246,907 km",2016,Diesel,6,Wagon,White,Wien,162 kW (220 HP),Automatic,https://www.zweispurig.at/audi-a6-gebrauchtwagen-diesel-weiss-wien/details-1208829
"9,490 EUR",Mazda,3,2.0,"197,000 km",2015,Petrol,5,Hatchback,White,Stockerau,89 kW (121 HP),Manual,https://www.zweispurig.at/mazda-mazda3-gebrauchtwagen-benzin-weiss-niederoesterreich/details-1231862
"54,920 EUR",Cupra,Ateca,2.0 TSI,201 km,2023,Petrol,6,Suv,Black,Wien,223 kW (303 HP),Automatic,https://www.dasweltauto.at/vehicle/16025173
"13,500 EUR",Bmw,X1,20d,"165,000 km",2012,Diesel,5,Suv,Black,Ried Im Innkreis,131 kW (178 HP),Manual,https://www.zweispurig.at/bmw-x1-gebrauchtwagen-diesel-schwarz-oberoesterreich/details-1226097
"40,380 EUR",Byd,Atto 3,0.0 kwh,"7,777 km",2023,Electric,,Crossover,White,Innsbruck,152 kW (207 HP),Automatic,https://www.zweispurig.at/byd-atto-3-vorfuehrwagen-elektro-weiss-tirol/details-933208
"28,990 EUR",Peugeot,2008,1.2 puretech,318 km,2023,Petrol,,Crossover,Gray,Brunn Am Gebirge,97 kW (132 HP),Automatic,https://www.zweispurig.at/peugeot-2008-vorfuehrwagen-benzin-grau-niederoesterreich/details-1195260
"21,999 EUR",Audi,A6,4.2 FSI,"224,000 km",2017,Diesel,6,Wagon,Black,Steyr,141 kW (192 HP),Automatic,https://www.zweispurig.at/audi-a6-gebrauchtwagen-diesel-schwarz-oberoesterreich/details-1222144
"107,990 EUR",Volkswagen,Transporter,2.0,210 km,2024,Diesel,6,Van,White,Steyr,152 kW (207 HP),Automatic,https://www.dasweltauto.at/vehicle/31307008
"27,499 EUR",Audi,A6,3.0 TDI,"138,000 km",2017,Diesel,6,Wagon,Gray,Steyr,162 kW (220 HP),Automatic,https://www.zweispurig.at/audi-a6-gebrauchtwagen-diesel-grau-oberoesterreich/details-1195109
"11,900 EUR",Renault,Megane,1.2,"68,849 km",2017,Petrol,6,Sedan,White,Salzburg,75 kW (102 HP),Manual,https://www.zweispurig.at/renault-megane-gebrauchtwagen-benzin-weiss-salzburg/details-1233697
"13,980 EUR",Renault,Megane,1.5 dCi,"139,000 km",2020,Diesel,,Wagon,White,Steyr,86 kW (117 HP),Manual,https://www.gebrauchtwagen.at/fahrzeuge/renault-megane-grandtour-dci-led-navi-kamera-ahv-diesel/0063b607-105a-43b5-84b4-e7923d08b192
"34,990 EUR",Volkswagen,Sharan,2.0 TDI,"28,278 km",2019,Diesel,6,Van,Black,Leoben,111 kW (151 HP),Manual,https://www.zweispurig.at/vw-sharan-gebrauchtwagen-diesel-schwarz-steiermark/details-1241773
"20,880 EUR",Mercedes Benz,Vito,114 CDI,"150,000 km",2019,Diesel,,Van,White,Steyr,101 kW (137 HP),Manual,https://www.gebrauchtwagen-markt.at/autoboerse/510453-mercedes-benz-vito-114-cdi-lang-luxus-netto-.html
"39,990 EUR",Alfa Romeo,Stelvio,2.0,"53,500 km",2020,Petrol,6,Crossover,White,Wiener Neustadt,208 kW (283 HP),Semi Automatic,https://www.zweispurig.at/alfa-romeo-stelvio-gebrauchtwagen-benzin-weiss-niederoesterreich/details-1244160
"16,900 EUR",Volkswagen,Passat,2.0,"220,000 km",2015,Diesel,6,Wagon,Gray,Salzburg,141 kW (192 HP),Automatic,https://www.zweispurig.at/vw-passat-gebrauchtwagen-diesel-grau-salzburg/details-1208450
"57,990 EUR",Land Rover,Discovery,3.0,"104,000 km",2017,Petrol,6,Suv,Gray,Wiener Neustadt,253 kW (344 HP),Automatic,https://www.zweispurig.at/land-rover-discovery-gebrauchtwagen-benzin-grau-niederoesterreich/details-1228867
"13,990 EUR",Volkswagen,Caddy,2.0,"105,500 km",2018,Diesel,6,Pickup,White,Wien,55 kW (75 HP),Manual,https://www.zweispurig.at/vw-caddy-gebrauchtwagen-diesel-weiss-wien/details-1230698
"14,450 EUR",Volkswagen,Passat,2.0 TDI,"190,400 km",2015,Diesel,,Wagon,Gray,Lustenau,111 kW (151 HP),Automatic,https://www.zweispurig.at/vw-passat-gebrauchtwagen-diesel-grau-vorarlberg/details-1214944
"21,590 EUR",Škoda,Fabia,1.6,"95,300 km",2017,Diesel,,Sedan,White,Graz,64 kW (87 HP),Automatic,https://www.zweispurig.at/skoda-fabia-gebrauchtwagen-diesel-weiss-steiermark/details-1177275
"14,900 EUR",Bmw,X1,18d,"180,000 km",2014,Diesel,5,Suv,Blue,Salzburg,106 kW (144 HP),Automatic,https://www.zweispurig.at/bmw-x1-gebrauchtwagen-diesel-blau-salzburg/details-1227669
"34,990 EUR",Volvo,V90,2.0,"112,000 km",2018,Diesel,6,Wagon,Brown,Lustenau,175 kW (238 HP),Automatic,https://www.zweispurig.at/volvo-v90-gebrauchtwagen-diesel-braun-vorarlberg/details-1169370
"36,950 EUR",Bmw,5 Series,,"94,040 km",2019,Petrol,,Sedan,White,Lustenau,137 kW (186 HP),Automatic,https://www.zweispurig.at/bmw-5er-gebrauchtwagen-benzin-weiss-vorarlberg/details-1226953
"55,900 EUR",Mercedes Benz,Glb-Class,,5 km,2022,Diesel,6,Suv,Blue,Schwaz,141 kW (192 HP),Automatic,https://www.zweispurig.at/mercedes-benz-glb-vorfuehrwagen-diesel-blau-tirol/details-1226787
"12,499 EUR",Škoda,Superb,2.0,"126,000 km",2012,Diesel,5,Wagon,White,Braunau Am Inn,104 kW (141 HP),Manual,https://www.zweispurig.at/skoda-superb-gebrauchtwagen-diesel-weiss-oberoesterreich/details-1247204
"14,490 EUR",Volkswagen,Passat,1.6 TDI,"169,000 km",2016,Diesel,6,Sedan,Brown,Wien,89 kW (121 HP),Automatic,https://www.zweispurig.at/vw-passat-gebrauchtwagen-diesel-braun-niederoesterreich/details-1243933
"13,990 EUR",Volkswagen,Passat,1.6,"155,699 km",2016,Diesel,6,Wagon,Silver,Salzburg,89 kW (121 HP),Manual,https://www.zweispurig.at/vw-passat-gebrauchtwagen-diesel-silber-salzburg/details-1222519
"31,900 EUR",Hyundai,Tucson,1.6,"47,400 km",2020,Diesel,6,Suv,Gray,Salzburg,101 kW (137 HP),Automatic,https://www.zweispurig.at/hyundai-tucson-gebrauchtwagen-diesel-grau-salzburg/details-1226998
"41,990 EUR",Seat,Tarraco,1.5 tsi,"15,134 km",2023,Petrol,,Suv,White,Graz,111 kW (151 HP),Automatic,https://www.zweispurig.at/seat-tarraco-gebrauchtwagen-benzin-weiss-steiermark/details-1237415
"12,690 EUR",Fiat,500c,0.9 TwinAir,"65,000 km",2017,Petrol,6,Convertible,Blue,Stockerau,78 kW (106 HP),Manual,https://www.zweispurig.at/fiat-500c-gebrauchtwagen-benzin-blau-niederoesterreich/details-1246766
"44,490 EUR",Hyundai,Kona,,"3,000 km",2024,Electric,,Crossover,Black,Innsbruck,162 kW (220 HP),Automatic,https://www.zweispurig.at/hyundai-kona-vorfuehrwagen-elektro-schwarz-tirol/details-1232648
"17,990 EUR",Alfa Romeo,Giulietta,1.4,"63,183 km",2018,Petrol,6,Sedan,Black,Villach,111 kW (151 HP),Manual,https://www.zweispurig.at/alfa-romeo-giulietta-gebrauchtwagen-benzin-schwarz-kaernten/details-1218438
