Price,Make,Model,Trim,Mi,Year,Fuel type,Body type,Color,City,Power,Transmission,Contact
"44,230 EUR (329,800 DKK)",Ford,Kuga,2.5 turbo,"11,000 km",2023,Petrol,Suv,Red,Hundested,167 kW (227 HP),Automatic,https://seek4cars.net/biler-til-salg/ford/kuga/phev-st-line-x-cvt/2ec6131f-80bb-4a7b-8130-f1fd515c1075
"81,796 EUR (609,900 DKK)",Volvo,Xc90,2.0 T8 Twin-Engine,"144,000 km",2019,Diesel,Suv,Gray,Tørring,175 kW (238 HP),Automatic,https://www.guloggratis.dk/annonce/0d4eaeb4-5658-4a13-a5f5-a81bd59595e8
"28,821 EUR (214,900 DKK)",Opel,Crossland X,1.2,"9,000 km",2023,Petrol,Suv,Silver,Aalborg,82 kW (112 HP),Manual,https://seek4cars.net/biler-til-salg/opel/crossland/1-2-puretech-gs-110hk-5d-6g/7e394cd3-5a18-4b82-8bb0-c691cd621da6
"37,551 EUR (279,999 DKK)",Volkswagen,Touran,1.5 tsi,"71,000 km",2020,Petrol,Mpv,Black,Bredsten,111 kW (151 HP),Automatic,https://seek4cars.net/biler-til-salg/vw/touran/tsi-150-comfortline-dsg-7prs/e821da73-1865-4c7f-adf0-ccb84217170f
"24,127 EUR (179,900 DKK)",Peugeot,Expert,2.0,"58,000 km",2020,Diesel,Van,Gray,Aalborg,90 kW (122 HP),Automatic,https://seek4cars.net/biler-til-salg/peugeot/expert/l3-2-0-bluehdi-premium-eat8-122hk-van-8g-aut/2bce30b4-361e-4a69-8873-ddde2a56f56e
"29,491 EUR (219,900 DKK)",Peugeot,Expert,2.0,"21,000 km",2020,Diesel,Van,Gray,Aalborg,90 kW (122 HP),Automatic,https://seek4cars.net/biler-til-salg/peugeot/expert/l2-2-0-bluehdi-premium-pro-eat8-122hk-van-8g-aut/9c3dcb7e-926a-40a6-b75c-78b8f6e8f5e0
"49,622 EUR (369,999 DKK)",Mercedes Benz,E-Class,250,"61,000 km",2022,Diesel,Coupe,White,Fredericia,111 kW (151 HP),Manual,https://www.guloggratis.dk/annonce/33aa32c8-2a20-417a-a712-c000226dc046
"20,103 EUR (149,900 DKK)",Fiat,Ducato,2.3 JTD,"238,000 km",2015,Diesel,Van,White,Horsens,111 kW (151 HP),Manual,https://www.autouncle.dk/en/d/3076519-used-fiat-ducato-35-kolebil-lift-2-3-mjt-150hk-ladv-chas-2015
"32,858 EUR (245,000 DKK)",Volkswagen,Polo,2.0,"111,000 km",2018,Petrol,Hatchback,Red,Gadstrup,149 kW (203 HP),Automatic,https://www.guloggratis.dk/annonce/ae39e96e-5132-49f2-81ee-9ddad9e19016
"40,220 EUR (299,900 DKK)",Opel,Grandland X,1.5,"91,000 km",2022,Diesel,Suv,Black,Aalborg,96 kW (131 HP),Automatic,https://seek4cars.net/biler-til-salg/opel/grandland/1-5-bluehdi-elegance-eat8-130hk-5d-8g-aut/f05afc5f-2f26-407a-ac67-cabcf55618b1
"49,622 EUR (369,999 DKK)",Mercedes Benz,E-Class,250,"102,000 km",2017,Petrol,Coupe,White,Fredericia,137 kW (186 HP),Automatic,https://www.guloggratis.dk/annonce/9d2f69a9-c30c-4b2d-a3e4-d05cbfe8e2d2
"20,774 EUR (154,900 DKK)",Peugeot,2008,1.5 bluehdi,"56,000 km",2019,Diesel,Crossover,Gray,Aalborg,74 kW (101 HP),Manual,https://seek4cars.net/biler-til-salg/peugeot/2008-/1-5-bluehdi-prestige-100hk-5d/9a168f46-e0de-48b7-ad11-1141039ccdd3
"44,257 EUR (329,999 DKK)",Mercedes Benz,C-Class,200 D,"125,000 km",2017,Petrol,Coupe,White,Fredericia,182 kW (248 HP),Automatic,https://www.guloggratis.dk/annonce/37dc55a8-2b92-4f4e-8255-79bf50f10c56
"38,879 EUR (289,900 DKK)",Volkswagen,Tiguan,1.5 tsi,"128,000 km",2018,Petrol,Crossover,Red,Vojens,111 kW (151 HP),Automatic,https://www.guloggratis.dk/annonce/b4792734-ac61-4695-bf12-d851eaec3d2a
"46,926 EUR (349,900 DKK)",Škoda,Kodiaq,1.5 act dsg tsi,"65,000 km",2020,Petrol,Suv,Black,Aalborg,111 kW (151 HP),Automatic,https://seek4cars.net/biler-til-salg/skoda/kodiaq/1-5-tsi-act-style-dsg-150hk-5d-7g-aut/0f2cad6d-eb5a-483a-b8d5-d84b26213aca
"7,362 EUR (54,900 DKK)",Citroen,C4 Picasso,1.6 e-HDi,"250,000 km",2013,Diesel,Mpv,Silver,Vodskov,85 kW (116 HP),Manual,https://www.guloggratis.dk/annonce/3ed97ef1-1087-4c1b-b9d8-11d7b1a46a3c
"33,515 EUR (249,900 DKK)",Peugeot,2008,1.2 puretech,"18,000 km",2022,Petrol,Crossover,Gray,Give,96 kW (131 HP),Manual,https://www.guloggratis.dk/annonce/57d4bd23-3b33-4c7b-958e-484eb21bfdb7
"34,856 EUR (259,900 DKK)",Peugeot,2008,1.2 puretech,"7,000 km",2023,Petrol,Crossover,Black,Give,96 kW (131 HP),Automatic,https://www.guloggratis.dk/annonce/16c26908-cf0f-4113-8aa0-6b00d1f7e250
"15,959 EUR (119,000 DKK)",Citroen,C3,1.2 puretech,"68,000 km",2019,Diesel,Hatchback,Green,Give,74 kW (101 HP),Manual,https://www.guloggratis.dk/annonce/2e0ce4f0-60ee-4b4e-a4bc-4cc3333b8599
"44,914 EUR (334,900 DKK)",Mercedes Benz,Eqb,250,"13,000 km",2022,Electric,Suv,Gray,Lunderskov,141 kW (192 HP),Automatic,https://seek4cars.net/biler-til-salg/mercedes-benz/eqb250/progressive/38bac195-77ce-48d9-a413-9a5c162e977f
"24,797 EUR (184,900 DKK)",Opel,Crossland X,1.2,"7,000 km",2018,Petrol,Suv,White,Aalborg,82 kW (112 HP),Automatic,https://www.bilpriser.dk/car.do?carid=2593762
"10,018 EUR (74,700 DKK)",Dacia,Lodgy,1.6 mpi,"145,000 km",2014,Petrol,Mpv,Black,Vejen,61 kW (83 HP),Manual,https://www.guloggratis.dk/annonce/8e3f29e5-b7b8-4fad-8fac-d98b02c88905
"28,150 EUR (209,900 DKK)",Peugeot,2008,1.5 bluehdi,"88,000 km",2020,Diesel,Crossover,Black,Aalborg,96 kW (131 HP),Automatic,https://seek4cars.net/biler-til-salg/peugeot/2008-/1-5-bluehdi-allure-pack-eat8-130hk-5d-8g-aut/e0f3933c-8024-4e95-962d-10b39a070717
"29,491 EUR (219,900 DKK)",Peugeot,2008,1.5 bluehdi,"78,000 km",2020,Diesel,Crossover,White,Aalborg,96 kW (131 HP),Automatic,https://seek4cars.net/biler-til-salg/peugeot/2008-/1-5-bluehdi-edition-210-eat8-130hk-5d-8g-aut/efc70c55-f5fc-49cf-84e5-dff3beff88a1
"13,398 EUR (99,900 DKK)",Renault,Captur,1.2 TCe,"117,000 km",2016,Diesel,Suv,Gray,Vodskov,67 kW (91 HP),Automatic,https://www.guloggratis.dk/annonce/c8e704ce-0058-48c5-b979-890f26a5dfe4
"16,482 EUR (122,900 DKK)",Renault,Captur,1.2 TCe,"51,000 km",2017,Petrol,Suv,White,Vodskov,67 kW (91 HP),Manual,https://www.autouncle.dk/en/d/4521220-used-renault-captur-0-9-energy-tce-intens-90hk-5d-0-9-energy-tce-intens-90hk-5d
"61,679 EUR (459,900 DKK)",Mercedes Benz,Glb-Class,,"87,000 km",2021,Diesel,Suv,Black,Brøndby,140 kW (190 HP),Automatic,https://usedcars.leaseplan.com/da-dk/mercedes-benz-glb/2062902-dk-mercedes-benz-glb.html
"4,023 EUR (30,000 DKK)",Audi,A6,2.4 V6 MultiTronic,"218,000 km",1997,Petrol,Sedan,,Herlev,123 kW (167 HP),Manual,https://www.guloggratis.dk/annonce/d7e0c16a-8943-4d89-bb61-2c28283bdfb1
"11,788 EUR (87,900 DKK)",Suzuki,S-Cross,1.6,"185,000 km",2014,Petrol,Crossover,Black,Holsted,89 kW (121 HP),Manual,https://www.guloggratis.dk/annonce/f71580b2-1e67-4e3a-b3b6-ec35fb6b6340
"12,056 EUR (89,900 DKK)",Suzuki,S-Cross,1.6,"164,000 km",2014,Petrol,Crossover,Brown,Holsted,89 kW (121 HP),Manual,https://www.guloggratis.dk/annonce/46d07376-2364-4d56-810a-b4a978436188
"44,244 EUR (329,900 DKK)",Peugeot,5008,1.5 bluehdi,"44,000 km",2021,Diesel,Mpv,Gray,Aalborg,96 kW (131 HP),Automatic,https://seek4cars.net/biler-til-salg/peugeot/5008-/1-5-bluehdi-active-pack-eat8-130hk-5d-8g-aut/4bedf248-eb70-4591-a901-ec5cc6bc49b4
"7,094 EUR (52,900 DKK)",Volkswagen,Up!,1.0,"191,000 km",2013,Petrol,Mini,Silver,Vodskov,44 kW (60 HP),Manual,https://www.autouncle.dk/en/d/4780874-used-vw-up-1-0-mpi-bmt-move-60hk-5d-1-0-mpi-bmt-move-60hk-5d
"8,677 EUR (64,700 DKK)",Citroen,C3,1.2 puretech,"116,000 km",2013,Diesel,Hatchback,Black,Vejen,52 kW (71 HP),Automatic,https://www.guloggratis.dk/annonce/667970ad-08d7-43d3-911c-b6b7b5576ce8
"63,020 EUR (469,900 DKK)",Audi,Q5,2.0 hybrid,"89,000 km",2021,Hybrid,Suv,Black,Brøndby,220 kW (299 HP),Automatic,https://usedcars.leaseplan.com/da-dk/audi-q5/2196762-dk-audi-q5.html
"12,056 EUR (89,900 DKK)",Renault,Captur,1.5 dCi,"77,000 km",2015,Petrol,Suv,Orange,Vodskov,67 kW (91 HP),Manual,https://www.autouncle.dk/en/d/4762339-used-renault-captur-0-9-tce-expression-energy-90hk-5d-0-9-tce-expression-energy-90hk-5d
"21,444 EUR (159,900 DKK)",Opel,Crossland X,1.2,"60,000 km",2018,Petrol,Suv,Black,Løgumkloster,82 kW (112 HP),Automatic,https://www.autouncle.dk/en/d/4783131-used-opel-crossland-x-crossland-x-1-2-t-innovation-start-stop-110hk-5d-6g-aut-1-2-t-innovation-start-stop-110hk-5d-6g-aut
"22,115 EUR (164,900 DKK)",Audi,Q3,1.4 TFSI,"138,000 km",2015,Petrol,Crossover,Black,Bogense,111 kW (151 HP),Manual,https://www.guloggratis.dk/annonce/210d7816-189d-476d-a9ac-29c4d6d9cd57
"64,361 EUR (479,900 DKK)",Volvo,Xc60,2.0,"92,000 km",2019,Petrol,Crossover,White,Brøndby,228 kW (310 HP),Automatic,https://usedcars.leaseplan.com/da-dk/volvo-xc60/1894496-dk-volvo-xc60.html
"15,423 EUR (115,000 DKK)",Hyundai,Ix20,,"30,000 km",2012,Petrol,Hatchback,Black,Gadstrup,93 kW (126 HP),Automatic,https://www.guloggratis.dk/annonce/e2f9fc08-5fdd-4417-b304-483760e7ea03
"7,362 EUR (54,900 DKK)",Bmw,5 Series,525d,"310,000 km",2006,Petrol,Sedan,Black,Vodskov,131 kW (178 HP),Manual,https://www.guloggratis.dk/annonce/ea5e46fe-9cca-4154-b8e2-21364036cdb6
"44,914 EUR (334,900 DKK)",Mini,Cooper,1.5,"32,000 km",2021,Petrol,Convertible,Beige,Brøndby,100 kW (136 HP),Automatic,https://usedcars.leaseplan.com/da-dk/mini-cooper/2182738-dk-mini-minicooper.html
"28,821 EUR (214,900 DKK)",Opel,Mokka,1.2,"10,000 km",2022,Petrol,Crossover,White,Aalborg,74 kW (101 HP),Manual,https://seek4cars.net/biler-til-salg/opel/mokka/1-2-edition-100hk-5d-6g/99adb1ce-1028-4398-8f51-df2ff8778d8a
"26,796 EUR (199,800 DKK)",Volkswagen,Id.3,,"61,200 km",2020,Electric,Hatchback,Gray,Ballerup,120 kW (163 HP),Automatic,https://seek4cars.net/biler-til-salg/vw/id-3/pro-performance-1st-max/b966577c-a853-4f8f-80de-1434a2b5cc0c
"42,232 EUR (314,900 DKK)",Audi,Q3,1.4,"31,000 km",2022,Petrol,Crossover,Black,Brøndby,180 kW (245 HP),Automatic,https://usedcars.leaseplan.com/da-dk/audi-q3/2402427-dk-audi-q3.html
"12,727 EUR (94,900 DKK)",Mazda,3,2.0 SKYACTIV,"143,000 km",2013,Petrol,Hatchback,Black,Holsted,89 kW (121 HP),Manual,https://www.guloggratis.dk/annonce/43ca2464-ace7-4c23-8a8a-985c9a688187
"37,538 EUR (279,900 DKK)",Peugeot,3008,1.5 bluehdi,"102,000 km",2021,Diesel,Crossover,Black,Aalborg,96 kW (131 HP),Automatic,https://seek4cars.net/biler-til-salg/peugeot/3008-/1-5-bluehdi-first-selection-eat8-130hk-5d-8g-aut/44f09f9f-e8c8-43a7-bfc8-5ae3d8123ee4
"19,433 EUR (144,900 DKK)",Renault,Zoe,,"17,000 km",2019,Electric,Mini,White,Brøndby,79 kW (107 HP),Automatic,https://usedcars.leaseplan.com/da-dk/renault-zoe/2023836-dk-renault-zoe.html
"33,515 EUR (249,900 DKK)",Peugeot,508,1.6,"70,000 km",2021,Hybrid,Sedan,Gray,Aalborg,167 kW (227 HP),Automatic,https://seek4cars.net/biler-til-salg/peugeot/508-/sw-1-6-plugin-hybrid-allure-pack-eat8-225hk-stc-8g-aut/48aa33ea-6787-4153-a7dd-515ad6287e55
"32,174 EUR (239,900 DKK)",Tesla,Model 3,electro,"91,000 km",2020,Electric,Sedan,White,Brøndby,350 kW (476 HP),Automatic,https://usedcars.leaseplan.com/da-dk/tesla-model-3/2115218-dk-tesla-model3.html
"12,030 EUR (89,700 DKK)",Bmw,3 Series,325d,"286,000 km",2008,Diesel,Sedan,Black,Vejen,146 kW (199 HP),Automatic,https://www.guloggratis.dk/annonce/e0e48204-1915-4ba4-a5e1-b69e52a5de05
"8,033 EUR (59,900 DKK)",Ford,C-Max,1.6 TDCi,"268,000 km",2012,Diesel,Mpv,Black,Holsted,70 kW (95 HP),Manual,https://www.guloggratis.dk/annonce/63b0e795-50e2-4c57-bf65-a444556b01af
"26,755 EUR (199,500 DKK)",Bmw,I3,,"11,000 km",2021,Electric,Hatchback,White,Hundested,126 kW (171 HP),Automatic,https://seek4cars.net/biler-til-salg/bmw/i3/charged/25fcf513-fbbf-4023-8778-2db33469ee29
"30,832 EUR (229,900 DKK)",Hyundai,Kona,electric,"15,000 km",2021,Electric,Crossover,White,Brøndby,150 kW (204 HP),Automatic,https://usedcars.leaseplan.com/da-dk/hyundai-kona/2293193-dk-hyundai-kona.html
"32,174 EUR (239,900 DKK)",Hyundai,Kona,electric,"40,000 km",2022,Electric,Crossover,White,Brøndby,150 kW (204 HP),Automatic,https://usedcars.leaseplan.com/da-dk/hyundai-kona/2349655-dk-hyundai-kona.html
"50,950 EUR (379,900 DKK)",Mercedes Benz,C-Class,,"96,000 km",2021,Diesel,Sedan,White,Brøndby,143 kW (194 HP),Automatic,https://usedcars.leaseplan.com/da-dk/mercedes-benz-c-klasse/2075258-dk-mercedes-benz-c-klasse.html
"16,053 EUR (119,700 DKK)",Volvo,V70,2.4,"231,000 km",2023,Diesel,Wagon,Beige,Vejen,134 kW (182 HP),Automatic,https://www.guloggratis.dk/annonce/66f68999-4d0e-4996-bad5-bb3bc4b04543
"299,900 EUR",Ford,S-Max,2.0 EcoBlue,"150,000 km",2020,Diesel,Mpv,Black,Varde,141 kW (192 HP),Automatic,https://www.guloggratis.dk/annonce/ee18ebf2-7d92-44e6-a032-e041ed7f6e40
