Price,Make,Model,Trim,Mi,Year,Fuel type,Body type,Color,City,Power,Transmission,Contact
"13,490 EUR",Volkswagen,Polo,1.4 TDI,"125,639 km",2016,Diesel,Hatchback,Gray,Lisboa,,Manual,https://auto.sapo.pt/carro-usado/65ca70e27e70e235c0f494ad/volkswagen-polo-14-tdi-lounge
"13,750 EUR",Volkswagen,Polo,1.2,"116,261 km",2016,Petrol,Hatchback,White,Aveiro,,Manual,https://auto.sapo.pt/carro-usado/652860a5ab1f052ad9bc3510/volkswagen-polo
"14,250 EUR",Renault,Trafic,1.6,"247,000 km",2015,Diesel,Van,White,Condeixa A Nova,,Manual,https://auto.sapo.pt/carro-usado/65942b430877a4c0bf562a9e/renault-trafic
"17,990 EUR",Renault,Talisman,1.6,"123,059 km",2018,Diesel,Sedan,Silver,Lisboa,,Manual,https://auto.sapo.pt/carro-usado/65ec58c8076fd9d0af2ef45e/renault-talisman
"18,750 EUR",Renault,Talisman,1.6 dci,"122,058 km",2018,Diesel,Sedan,Gray,Coimbra,,,https://auto.sapo.pt/carro-usado/65eadd72244f30653cfa5cd6/renault-talisman-16-dci-executive-edc
"7,900 EUR",Renault,Kangoo,,"42,835 km",2013,Electric,Pickup,White,Porto,,,https://auto.sapo.pt/carro-usado/659d3bd2f41d86b6f5e762ef/renault-kangoo
"17,490 EUR",Renault,Talisman,1.5 dCi,"105,000 km",2018,Diesel,Sedan,Blue,Valongo,,Manual,https://auto.sapo.pt/carro-usado/65288188ab1f052ad9bc83a2/renault-talisman-15-dci-zen
"13,950 EUR",Mini,Cooper,1.6 D,"142,662 km",2011,Diesel,Convertible,Gray,Sintra,,Manual,https://auto.sapo.pt/carro-usado/65e60c208b3d487a73f6089c/mini-cabrio-cooper-d
"10,900 EUR",Audi,A1,1.2 TFSI,"159,883 km",2011,Petrol,Mini,Black,Lisboa,,Manual,https://auto.sapo.pt/carro-usado/656d9ac39674498282c39268/audi-a1-12-tfsi-attraction
"28,000 EUR",Peugeot,3008,1.5 bluehdi,"152,190 km",2021,Diesel,Crossover,White,Porto,,,https://auto.sapo.pt/carro-usado/65ce4b5b5d0f3d507cc887f0/peugeot-3008-15-bluehdi-gt-line-j19-eat8
"28,750 EUR",Peugeot,3008,1.5,"122,965 km",2021,Diesel,Crossover,White,Braga,,,https://auto.sapo.pt/carro-usado/65e9e2d66f0ebfad197db5f6/peugeot-3008
"22,500 EUR",Peugeot,3008,1.5,"115,360 km",2021,Diesel,Crossover,Gray,Braga,,,https://auto.sapo.pt/carro-usado/65e1a90b7c1b958679a59dde/peugeot-3008
"7,990 EUR",Seat,Leon,1.6,"332,405 km",2010,Diesel,Hatchback,White,Montemor O Velho,,Manual,https://auto.sapo.pt/carro-usado/65ddac1c8c53ce9583c28fbd/seat-leon
"35,900 EUR",Tesla,Model 3,electro,"94,000 km",2020,Electric,Sedan,Black,Porto,,,https://auto.sapo.pt/carro-usado/659813ac0e4bafdee48eec78/tesla-model-3-long-range-dual-motor-awd
"15,250 EUR",Peugeot,Partner,1.6,"169,000 km",2019,Petrol,Pickup,White,Leiria,,Manual,https://auto.sapo.pt/carro-usado/657ace377b69a4d6a3ef2eab/peugeot-partner-16-bluehdi-confort
"35,900 EUR",Tesla,Model 3,electro,"90,000 km",2020,Electric,Sedan,White,Porto,,,https://auto.sapo.pt/carro-usado/65972f750f7f273015d0c45f/tesla-model-3-long-range-dual-motor-awd
"12,750 EUR",Peugeot,Partner,1.6,"158,000 km",2019,Petrol,Pickup,White,Barcelos,,Manual,https://auto.sapo.pt/carro-usado/658eadaec72abef2805facc0/peugeot-partner-16-bluehdi-l1-pro-3l
"33,900 EUR",Tesla,Model 3,0.0 long range,"74,000 km",2020,Electric,Sedan,Blue,Lisboa,,,https://auto.sapo.pt/carro-usado/65e07b687f08ebf6b35769fb/tesla-model-3-long-range-dual-motor-awd
"42,900 EUR",Tesla,Model 3,electro,"72,402 km",2020,Electric,Sedan,Gray,Aveiro,,,https://auto.sapo.pt/carro-usado/6560c1a52b32d22e0b6eeb86/tesla-model-3
"34,950 EUR",Tesla,Model 3,electro,"72,000 km",2020,Electric,Sedan,Black,Mindelo,,,https://auto.sapo.pt/carro-usado/65c9e646bf4739786ae72802/tesla-model-3-long-range-dual-motor-awd
"16,900 EUR",Peugeot,Partner,1.6,"144,400 km",2019,Petrol,Pickup,White,Leiria,,Manual,https://auto.sapo.pt/carro-usado/652876acab1f052ad9bc6980/peugeot-partner
"17,450 EUR",Peugeot,Partner,1.6,"110,000 km",2019,Petrol,Pickup,White,Mindelo,,Manual,https://auto.sapo.pt/carro-usado/652898deab1f052ad9bcba48/peugeot-partner-16-bluehdi-confort
"14,900 EUR",Peugeot,Partner,1.5,"110,000 km",2019,Diesel,Pickup,White,Lisboa,,Manual,https://auto.sapo.pt/carro-usado/65f2bd7dec0bf54df3ab4ac4/peugeot-partner
"37,990 EUR",Tesla,Model 3,electro,"34,000 km",2020,Electric,Sedan,Gray,Gondomar,,,https://auto.sapo.pt/carro-usado/65283cc2ab1f052ad9bbeb61/tesla-model-3-standard-range-plus-rwd
"16,700 EUR",Mercedes Benz,Slk-Class,200 K,"175,286 km",2007,Petrol,Convertible,Black,Barreiro,,,https://auto.sapo.pt/carro-usado/653a8af928375b2c0e788940/mercedes-benz-classe-slk-200-k-aut
"21,950 EUR",Mercedes Benz,Slk-Class,200 K,"121,000 km",2007,Petrol,Convertible,Gray,Porto,,Manual,https://auto.sapo.pt/carro-usado/653a2979911c31234c85e564/mercedes-benz-classe-slk
"14,900 EUR",Dacia,Duster,1.5 dCi,"183,785 km",2014,Diesel,Suv,Blue,Montijo,,Manual,https://auto.sapo.pt/carro-usado/653a8c0b28375b2c0e7889a3/dacia-duster
"45,000 EUR",Porsche,968,3.0,"70,000 km",1992,Petrol,Coupe,Red,Porto,,Manual,https://auto.sapo.pt/carro-usado/65ab90ee0230debf86406160/porsche-968-coupe
"53,000 EUR",Land Rover,Range Rover Sport,2.0,"105,000 km",2018,Diesel,Suv,Black,Porto,,,https://auto.sapo.pt/carro-usado/657efc4ab640cc4077e15d6c/land-rover-range-rover-sport-20-sd4-se
"24,990 EUR",Renault,Kadjar,1.3,"29,924 km",2022,Petrol,Suv,White,Porto,,,https://auto.sapo.pt/carro-usado/6555deac8436a451a217d591/renault-kadjar
"24,990 EUR",Renault,Kadjar,1.3,"29,276 km",2022,Petrol,Suv,Black,Lisboa,,,https://auto.sapo.pt/carro-usado/655097a0c95cc40ffaa3bbba/renault-kadjar
"24,900 EUR",Renault,Kadjar,1.3,"27,934 km",2022,Petrol,Suv,Black,Barreiro,,,https://auto.sapo.pt/carro-usado/65f40edaf21d0694bdbae112/renault-kadjar
"24,900 EUR",Renault,Kadjar,1.3,"23,067 km",2022,Petrol,Suv,Gray,Barreiro,,,https://auto.sapo.pt/carro-usado/65f40f21f21d0694bdbae175/renault-kadjar
"46,900 EUR",Audi,Q7,3.0 TDI,"159,000 km",2016,Diesel,Suv,Gray,Porto,,,https://auto.sapo.pt/carro-usado/65436fe99124df0c985c98b6/audi-q7-30-tdi-quattro-tiptronic-7l
"29,900 EUR",Volvo,Xc40,2.0,"213,000 km",2021,Diesel,Crossover,Black,Viana Do Castelo,,,https://auto.sapo.pt/carro-usado/656f48665a00393263582660/volvo-xc40
"10,600 EUR",Citroen,C3,1.4,"138,214 km",2012,Diesel,Hatchback,Silver,Coimbra,,Manual,https://auto.sapo.pt/carro-usado/65588462db0578f648269344/citroen-c3
"27,900 EUR",Bmw,X6,,"188,524 km",2008,Diesel,Suv,Black,Leiria,,,https://auto.sapo.pt/carro-usado/65c7cca7ba2a604f2db987f4/bmw-x6
"22,490 EUR",Volkswagen,Polo,1.0,"11,828 km",2023,Petrol,Hatchback,Gray,Torres Vedras,,Manual,https://auto.sapo.pt/carro-usado/65e229757c1b958679a5ca04/volkswagen-polo
"18,900 EUR",Seat,Arona,1.6,"128,321 km",2018,Diesel,Crossover,Gray,Queluz,,Manual,https://auto.sapo.pt/carro-usado/6548bb2c8820876fba9af238/seat-arona
"15,450 EUR",Seat,Arona,1.6 TDI,"115,500 km",2018,Diesel,Crossover,White,Trofa,,Manual,https://auto.sapo.pt/carro-usado/652e73058140d88ddf68c7af/seat-arona-16-tdi-style
"14,990 EUR",Seat,Arona,1.0 tsi,"105,343 km",2018,Petrol,Crossover,Black,Estoril,,Manual,https://auto.sapo.pt/carro-usado/65ca6d4b6079e08b1c041097/seat-arona-10-tsi-style
"39,700 EUR",Volvo,Xc40,,"102,000 km",2021,Electric,Crossover,White,Viana Do Castelo,,,https://auto.sapo.pt/carro-usado/65f468841e32be1e542d6baa/volvo-xc40
"4,950 EUR",Mazda,2,1.3,"5,850 km",2003,Petrol,Mini,Silver,Setúbal,,Manual,https://auto.sapo.pt/carro-usado/65f1db31ec0bf54df3ab1067/mazda-2-125-comfort-ac
"25,950 EUR",Fiat,Talento,1.6,"156,946 km",2019,Diesel,Van,Gray,Faro,,Manual,https://auto.sapo.pt/carro-usado/65ddb4518c53ce9583c29686/fiat-talento-16-m-jet-l1h1-panorama
"31,900 EUR",Fiat,Talento,1.6,"145,140 km",2019,Diesel,Van,Black,Leiria,,Manual,https://auto.sapo.pt/carro-usado/65287743ab1f052ad9bc6acf/fiat-talento
"27,990 EUR",Fiat,Talento,1.6,"120,959 km",2019,Diesel,Van,Gray,Loures,,Manual,https://auto.sapo.pt/carro-usado/659917b01e6f077267d843b9/fiat-talento-16-m-jet-l1h1-panorama
"41,990 EUR",Toyota,Hilux,2.4,"82,500 km",2019,Diesel,Pickup,Orange,Aveiro,,,https://auto.sapo.pt/carro-usado/65dcaf8d8c53ce9583c25431/toyota-hilux-24-d-4d-4wd-premium-edition
"10,450 EUR",Citroen,C4 Cactus,1.2,"170,000 km",2015,Petrol,Hatchback,Gray,Maia,,Manual,https://auto.sapo.pt/carro-usado/65285dddab1f052ad9bc2db6/citroen-c4-cactus-12-vti-feel-edhello
"15,500 EUR",Citroen,C4 Picasso,1.6,"92,000 km",2014,Diesel,Mpv,White,Pombal,,Manual,https://auto.sapo.pt/carro-usado/65d86436470291840372cf00/citroen-c4-picasso
"14,350 EUR",Citroen,C4 Cactus,1.6,"136,000 km",2015,Diesel,Hatchback,Gray,Maia,,,https://auto.sapo.pt/carro-usado/654227d46116f0345bb7ecdd/citroen-c4-cactus-16-e-hdi-feel-edhello-etg6
"12,250 EUR",Citroen,C4 Cactus,1.2,"111,250 km",2015,Petrol,Hatchback,Yellow,Ovar,,Manual,https://auto.sapo.pt/carro-usado/6526bfdc9301362944e7ef55/citroen-c4-cactus-12-puretech-live
"14,750 EUR",Citroen,C4 Cactus,1.6,"111,000 km",2015,Diesel,Hatchback,White,Castelo Branco,,Manual,https://auto.sapo.pt/carro-usado/65819825853aed44943abe42/citroen-c4-cactus-15-bluehdi-shine
"27,400 EUR",Bmw,X3,D,"149,990 km",2015,Diesel,Suv,Black,Barreiro,,Manual,https://auto.sapo.pt/carro-usado/653a88a228375b2c0e78884e/bmw-x3-18-d-sdrive-advantage
"21,450 EUR",Mazda,Cx-3,1.8,"90,000 km",2019,Diesel,Crossover,Blue,Mindelo,,Manual,https://auto.sapo.pt/carro-usado/6528988cab1f052ad9bcb988/mazda-cx-3
"18,250 EUR",Mazda,Cx-3,1.8,"72,522 km",2019,Diesel,Crossover,Gray,Estoril,,Manual,https://auto.sapo.pt/carro-usado/658be932221a293e96ea6583/mazda-cx-3
"19,750 EUR",Mazda,Cx-3,1.8,"72,293 km",2019,Diesel,Crossover,White,Viseu,,Manual,https://auto.sapo.pt/carro-usado/65f17392b209b824ba960185/mazda-cx-3
"10,990 EUR",Fiat,500 X,1.6,"245,000 km",2015,Diesel,Crossover,Gray,Porto,,Manual,https://auto.sapo.pt/carro-usado/65285c8eab1f052ad9bc2b1a/fiat-500x
"19,990 EUR",Mazda,Cx-3,1.5,"63,000 km",2019,Diesel,Crossover,Black,Lisboa,,Manual,https://auto.sapo.pt/carro-usado/65e1a9f77c1b958679a59ec7/mazda-cx-3-15-skyactiv-d-excellence-navi
"18,800 EUR",Mazda,Cx-3,1.5,"63,000 km",2019,Diesel,Crossover,Blue,Aveiro,,Manual,https://auto.sapo.pt/carro-usado/657f1f3bb640cc4077e1632e/mazda-cx-3-15-skyactiv-d-excellence-navi
"20,990 EUR",Mazda,Cx-3,1.8,"62,547 km",2019,Diesel,Crossover,White,Braga,,Manual,https://auto.sapo.pt/carro-usado/65298be1ab63cd60f3dae5ff/mazda-cx-3
"18,490 EUR",Fiat,500c,1.0,"35,440 km",2022,Petrol,Convertible,White,Odivelas,,Manual,https://auto.sapo.pt/carro-usado/65cbc9dfdc0a9b8a88c029a3/fiat-500c-10-hybrid-dolcevita
"18,490 EUR",Fiat,500c,1.0,"30,847 km",2022,Petrol,Convertible,White,Seixal,,Manual,https://auto.sapo.pt/carro-usado/65cbd48fdc0a9b8a88c0389f/fiat-500c-10-hybrid-dolcevita
"18,490 EUR",Fiat,500c,1.0,"25,085 km",2022,Petrol,Convertible,Gray,Lisboa,,Manual,https://auto.sapo.pt/carro-usado/65cbc80adc0a9b8a88c02682/fiat-500c-10-hybrid-dolcevita
"18,490 EUR",Fiat,500c,1.0,"21,902 km",2022,Petrol,Convertible,Blue,Lisboa,,Manual,https://auto.sapo.pt/carro-usado/65cbc817dc0a9b8a88c02693/fiat-500c-10-hybrid-dolcevita
"16,990 EUR",Fiat,500c,1.0,"20,849 km",2022,Petrol,Convertible,White,Lisboa,,Manual,https://auto.sapo.pt/carro-usado/65cbd44bdc0a9b8a88c0383b/fiat-500c
"16,250 EUR",Fiat,500c,1.0,"19,074 km",2022,Petrol,Convertible,Gray,Braga,,Manual,https://auto.sapo.pt/carro-usado/65e9df7c6f0ebfad197db387/fiat-500c
"18,490 EUR",Fiat,500c,1.0,"16,463 km",2022,Petrol,Convertible,Blue,Lisboa,,Manual,https://auto.sapo.pt/carro-usado/65cbc7fcdc0a9b8a88c0266c/fiat-500c-10-hybrid-dolcevita
"19,890 EUR",Volvo,V40,1.6,"75,420 km",2014,Diesel,Wagon,Black,Porto,,Manual,https://auto.sapo.pt/carro-usado/6585acd27616a722eb1f033b/volvo-v40
"15,950 EUR",Volvo,V40,1.6,"50,000 km",2014,Diesel,Wagon,Black,Matosinhos,,Manual,https://auto.sapo.pt/carro-usado/65f2c79dec0bf54df3ab586d/volvo-v40
"12,990 EUR",Volkswagen,Polo,1.0,"131,000 km",2017,Petrol,Hatchback,White,Braga,,Manual,https://auto.sapo.pt/carro-usado/65296cecd95b0831ab52d357/volkswagen-polo-10-confortline
"14,500 EUR",Volkswagen,Polo,1.4,"127,111 km",2017,Diesel,Hatchback,Black,Viana Do Castelo,,Manual,https://auto.sapo.pt/carro-usado/65298289ab63cd60f3dad4b6/volkswagen-polo
"12,950 EUR",Renault,Trafic,1.6 dci,"276,000 km",2016,Diesel,Van,White,Condeixa A Nova,,Manual,https://auto.sapo.pt/carro-usado/65e2ec6d7c1b958679a5f289/renault-trafic-16-dci-l1h1-10t-ss
"20,480 EUR",Renault,Talisman,1.7 dci,"149,974 km",2019,Diesel,Sedan,Black,Leiria,,Manual,https://auto.sapo.pt/carro-usado/65439be19124df0c985ccceb/renault-talisman-17-blue-dci-executive
"12,990 EUR",Fiat,500 X,1.6,"144,468 km",2015,Diesel,Crossover,Red,Lisboa,,Manual,https://auto.sapo.pt/carro-usado/65e1ac717c1b958679a5a429/fiat-500x
"8,950 EUR",Peugeot,Ion,,"74,000 km",2013,Electric,Hatchback,White,Oliveira De Azeméis,,,https://auto.sapo.pt/carro-usado/652818f48908934eb656a1d4/peugeot-ion
"7,500 EUR",Fiat,500,1.3 mjet,"244,630 km",2008,Diesel,Mini,Red,Leiria,,Manual,https://auto.sapo.pt/carro-usado/651fe85d805786671389a5aa/fiat-500-13-16v-multijet-sport
"7,650 EUR",Fiat,500,1.3 mjet,"202,141 km",2008,Diesel,Mini,Black,Porto,,Manual,https://auto.sapo.pt/carro-usado/652836acab1f052ad9bbdd63/fiat-500
"31,500 EUR",Ds Automobiles,Ds4,1.2,"9,445 km",2023,Petrol,Hatchback,Black,Matosinhos,,,https://auto.sapo.pt/carro-usado/6597cb330f7f273015d0f286/ds-ds4
"39,990 EUR",Ds Automobiles,Ds4,1.5,"1,555 km",2023,Diesel,Hatchback,Black,Penafiel,,,https://auto.sapo.pt/carro-usado/659e5efff0505b53fd7f4064/ds-ds4
"38,990 EUR",Ds Automobiles,Ds4,1.2,"1,521 km",2023,Petrol,Hatchback,Gray,Penafiel,,,https://auto.sapo.pt/carro-usado/659e5f0cf0505b53fd7f4085/ds-ds4
"41,990 EUR",Ds Automobiles,Ds4,1.5,"1,459 km",2023,Diesel,Hatchback,Gray,Penafiel,,,https://auto.sapo.pt/carro-usado/659e5f50f0505b53fd7f412b/ds-ds4
"41,990 EUR",Ds Automobiles,Ds4,1.5,"1,456 km",2023,Diesel,Hatchback,Gray,Penafiel,,,https://auto.sapo.pt/carro-usado/659e5ffff0505b53fd7f42b7/ds-ds4
"12,350 EUR",Audi,A1,1.6,"146,799 km",2012,Diesel,Mini,Silver,Viseu,,Manual,https://auto.sapo.pt/carro-usado/652894f2ab1f052ad9bcb165/audi-a1
"12,950 EUR",Audi,A1,1.2 TFSI,"123,997 km",2012,Petrol,Mini,White,Aveiro,,Manual,https://auto.sapo.pt/carro-usado/65158e40ea7d80fe5ddad1d9/audi-a1-12-tfsi-attraction
"18,300 EUR",Fiat,Tipo,1.3,"98,460 km",2020,Diesel,Hatchback,Gray,Pombal,,Manual,https://auto.sapo.pt/carro-usado/651146e40164264021a7a55e/fiat-tipo-13-m-jet-lounge-j17
"14,799 EUR",Fiat,Tipo,1.3,"98,000 km",2020,Diesel,Hatchback,Gray,Aveiro,,Manual,https://auto.sapo.pt/carro-usado/65ba640a8d5089c4ee2a74c1/fiat-tipo-13-m-jet-lounge
